building_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,meter_reading
607,Education,34825,1999.0,2.0,17.2,2.0,12.8,0.0,1013.9,230.0,53.25
636,Education,6564,1909.0,3.0,12.8,2.0,10.0,0.0,1010.7,340.0,0.1975
637,Education,4189,1929.0,3.0,13.3,2.0,11.1,0.0,1014.3,330.0,0.2825
620,Education,220703,2011.0,9.0,15.6,2.0,11.1,0.0,1017.8,300.0,1637.23
569,Education,86091,1964.0,8.0,13.3,2.0,7.8,0.0,1026.7,310.0,267.75
586,Public services,166514,1917.0,5.0,14.4,2.0,11.7,0.0,1012.5,310.0,46.1
637,Education,4189,1929.0,3.0,8.3,0.0,-2.8,0.0,1021.6,0.0,0.11
594,Education,177281,1964.0,7.0,18.9,0.0,13.3,0.0,1013.8,210.0,396.549
629,Education,40835,1931.0,6.0,17.8,2.0,12.2,0.0,1017.3,290.0,6.4
578,Lodging/residential,71994,2004.0,4.0,20.0,0.0,10.0,0.0,1013.2,90.0,30.225
603,Public services,29063,2004.0,3.0,20.0,2.0,12.8,0.0,1017.3,290.0,37.3
648,Education,154706,2009.0,11.0,21.7,0.0,10.6,0.0,1016.6,300.0,1082.5
596,Education,18474,1923.0,4.0,23.9,0.0,12.2,0.0,1014.0,290.0,7.25
634,Education,4000,1910.0,4.0,20.6,4.0,10.6,0.0,1010.9,270.0,0.23
631,Education,23533,1906.0,3.0,23.3,0.0,13.3,0.0,1013.3,290.0,12.7775
586,Public services,166514,1917.0,5.0,7.2,2.0,-2.2,0.0,1025.7,120.0,49.075
583,Education,206054,1950.0,9.0,20.0,2.0,12.8,0.0,1013.0,290.0,477.503
626,Public services,130581,1970.0,5.0,23.3,0.0,13.9,0.0,1015.0,270.0,132.0
599,Education,25996,1954.0,4.0,17.8,2.0,13.3,0.0,1017.0,270.0,79.0
639,Education,14524,1964.0,2.0,13.3,0.0,11.1,0.0,1010.3,320.0,4.0
590,Education,8516,1920.0,2.0,15.6,4.0,12.2,0.0,1014.6,0.0,0.5
570,Education,193202,1964.0,10.0,6.7,0.0,1.1,0.0,1022.1,70.0,120.96
606,Utility,23432,1999.0,2.0,13.3,2.0,12.2,0.0,1021.6,0.0,56.3375
655,Education,222434,1964.0,11.0,23.3,0.0,12.8,0.0,1014.9,310.0,122.816
634,Education,4000,1910.0,4.0,19.4,2.0,13.3,0.0,1014.0,290.0,0.41
620,Education,220703,2011.0,9.0,20.0,2.0,13.9,0.0,1012.8,290.0,1458.38
603,Public services,29063,2004.0,3.0,20.0,2.0,13.9,0.0,1014.1,300.0,37.6
581,Lodging/residential,23012,1930.0,3.0,17.8,2.0,15.0,0.0,1020.9,290.0,8.075
631,Education,23533,1906.0,3.0,21.1,2.0,13.9,0.0,1016.1,300.0,14.115
623,Education,49388,1931.0,6.0,15.0,0.0,13.3,0.0,1013.6,0.0,16.5
607,Education,34825,1999.0,2.0,13.9,2.0,8.9,0.0,1017.2,280.0,27.75
610,Entertainment/public assembly,30160,1958.0,4.0,25.0,2.0,13.3,0.0,1014.9,280.0,58.0
610,Entertainment/public assembly,30160,1958.0,4.0,7.2,0.0,1.1,0.0,1016.9,100.0,44.0
568,Education,14150,1974.0,2.0,18.3,4.0,13.3,0.0,1015.0,290.0,5.968999999999999
585,Public services,132394,1949.0,7.0,15.0,2.0,3.9,0.0,1016.8,40.0,149.25
589,Education,305268,1952.0,8.0,12.8,4.0,6.1,0.0,1023.7,40.0,81.6735
616,Education,117814,1959.0,6.0,12.2,2.0,10.6,0.0,1020.0,0.0,75.125
650,Education,75228,1993.0,4.0,10.0,0.0,8.3,0.0,1019.2,0.0,176.5
640,Entertainment/public assembly,36180,1966.0,9.0,15.6,2.0,13.9,0.0,1020.4,280.0,171.25
641,Education,109588,1994.0,8.0,24.4,2.0,10.0,0.0,1011.8,290.0,415.089
630,Education,93420,1948.0,5.0,10.6,2.0,-3.3,0.0,1024.5,230.0,37.5
650,Education,75228,1993.0,4.0,16.7,2.0,13.9,0.0,1018.2,280.0,192.0
574,Education,56343,1905.0,4.0,3.3,0.0,-5.0,0.0,1027.8,50.0,17.2512
581,Lodging/residential,23012,1930.0,3.0,15.0,2.0,10.0,0.0,1015.8,270.0,4.4244
615,Education,153700,1990.0,7.0,15.6,2.0,12.8,0.0,1015.9,290.0,730.6510000000002
654,Education,43910,1912.0,5.0,21.7,2.0,13.3,0.0,1016.3,270.0,47.0593
609,Education,141461,1907.0,6.0,10.6,0.0,-1.1,0.0,1015.0,310.0,481.751
631,Education,23533,1906.0,3.0,14.4,2.0,11.7,0.0,1012.5,310.0,7.5625
624,Education,46204,1941.0,5.0,15.6,2.0,11.7,0.0,1013.5,280.0,81.6325
625,Education,55516,1978.0,5.0,20.6,2.0,12.8,0.0,1015.5,300.0,106.132
650,Education,75228,1993.0,4.0,15.0,4.0,5.6,0.0,1017.6,270.0,36.25
650,Education,75228,1993.0,4.0,13.3,2.0,9.4,0.0,1019.0,220.0,195.0
589,Education,305268,1952.0,8.0,20.0,2.0,11.7,0.0,1014.2,310.0,78.2527
608,Entertainment/public assembly,124197,1927.0,3.0,12.8,2.0,10.0,0.0,1016.9,20.0,71.75
627,Education,56637,1953.0,5.0,14.4,0.0,8.9,0.0,1022.4,260.0,99.75
644,Entertainment/public assembly,261091,1923.0,3.0,15.6,2.0,13.9,0.0,1016.8,330.0,381.763
620,Education,220703,2011.0,9.0,13.3,4.0,9.4,0.0,1024.5,320.0,1216.6
574,Education,56343,1905.0,4.0,13.9,2.0,8.3,0.0,1019.1,0.0,18.5315
624,Education,46204,1941.0,5.0,18.3,2.0,13.3,0.0,1015.4,240.0,99.665
597,Public services,189425,1994.0,4.0,19.4,4.0,11.1,0.0,1017.4,300.0,47.0
570,Education,193202,1964.0,10.0,15.6,2.0,11.7,0.0,1018.7,270.0,77.76
605,Education,51020,1924.0,5.0,21.7,0.0,13.3,0.0,1015.1,300.0,16.59
633,Parking,98539,1989.0,2.0,16.1,0.0,10.0,0.0,1018.1,280.0,26.813
624,Education,46204,1941.0,5.0,11.7,2.0,10.0,0.0,1018.5,60.0,123.105
601,Entertainment/public assembly,11910,1903.0,2.0,16.1,2.0,8.3,0.0,1020.2,300.0,9.75
587,Technology/science,53234,1942.0,5.0,16.7,2.0,12.8,0.0,1018.5,290.0,101.75
589,Education,305268,1952.0,8.0,8.9,2.0,2.8,0.0,1013.8,330.0,72.3561
575,Technology/science,33167,1963.0,4.0,17.8,0.0,12.2,0.0,1012.3,270.0,48.95
623,Education,49388,1931.0,6.0,15.6,4.0,9.4,0.0,1016.5,280.0,17.75
566,Education,2010,1957.0,1.0,16.1,4.0,11.1,0.0,1013.5,270.0,0.508
607,Education,34825,1999.0,2.0,20.0,2.0,12.8,0.0,1012.5,290.0,17.5
568,Education,14150,1974.0,2.0,8.9,2.0,1.7,0.0,1028.4,220.0,1.422
616,Education,117814,1959.0,6.0,14.4,2.0,11.1,0.0,1013.2,320.0,112.775
648,Education,154706,2009.0,11.0,11.1,0.0,8.3,0.0,1025.8,80.0,918.0
566,Education,2010,1957.0,1.0,15.6,4.0,7.8,0.0,1015.9,230.0,0.902
578,Lodging/residential,71994,2004.0,4.0,16.7,2.0,10.6,0.0,1015.5,270.0,30.5432
593,Education,66203,2015.0,6.0,15.0,2.0,6.1,0.0,1018.6,300.0,97.6258
603,Public services,29063,2004.0,3.0,11.1,4.0,8.9,0.0,1021.4,0.0,56.4
639,Education,14524,1964.0,2.0,13.9,4.0,9.4,0.0,1021.2,0.0,6.9978
570,Education,193202,1964.0,10.0,9.4,2.0,4.4,0.0,1010.6,280.0,74.304
565,Education,15326,1954.0,2.0,9.4,2.0,6.7,0.0,1022.9,0.0,6.25
580,Education,104016,1960.0,4.0,17.8,2.0,11.1,0.0,1018.5,300.0,160.25
615,Education,153700,1990.0,7.0,20.0,4.0,11.7,0.0,1013.9,260.0,767.3539999999998
627,Education,56637,1953.0,5.0,14.4,2.0,8.9,0.0,1025.6,250.0,99.75
568,Education,14150,1974.0,2.0,16.7,2.0,5.6,0.0,1018.1,280.0,3.899
580,Education,104016,1960.0,4.0,16.7,2.0,15.0,0.0,1020.1,250.0,91.75
573,Education,23815,1914.0,4.0,21.7,2.0,10.6,0.0,1013.1,230.0,9.2575
591,Entertainment/public assembly,59326,1932.0,1.0,11.7,4.0,3.9,0.0,1026.5,290.0,16.0063
639,Education,14524,1964.0,2.0,11.1,4.0,10.0,0.0,1010.6,70.0,4.2497
620,Education,220703,2011.0,9.0,13.3,4.0,9.4,0.0,1016.7,280.0,1129.48
584,Education,137806,1967.0,8.0,10.0,0.0,7.2,0.0,1014.8,60.0,113.152
589,Education,305268,1952.0,8.0,11.7,2.0,11.1,0.0,1021.2,0.0,226.477
579,Education,7781,1910.0,4.0,16.1,2.0,11.7,0.0,1018.2,180.0,0.6473
623,Education,49388,1931.0,6.0,16.7,2.0,13.3,0.0,1017.1,220.0,16.25
565,Education,15326,1954.0,2.0,5.0,0.0,3.3,0.0,1020.8,0.0,28.5
583,Education,206054,1950.0,9.0,12.2,0.0,9.4,0.0,1010.3,0.0,733.245
600,Education,44182,1917.0,5.0,14.4,0.0,10.6,0.0,1013.5,0.0,67.5
579,Education,7781,1910.0,4.0,10.6,0.0,8.9,0.0,1021.3,60.0,2.1790000000000003
634,Education,4000,1910.0,4.0,18.9,2.0,11.7,0.0,1011.8,290.0,0.3775
595,Education,270413,1971.0,14.0,22.8,0.0,10.0,0.0,1017.5,260.0,154.183
652,Education,150887,1959.0,9.0,7.8,4.0,6.1,0.0,1023.5,0.0,94.091
650,Education,75228,1993.0,4.0,5.6,2.0,1.7,0.0,1024.7,60.0,101.75
608,Entertainment/public assembly,124197,1927.0,3.0,15.0,4.0,11.7,0.0,1012.6,320.0,48.5
616,Education,117814,1959.0,6.0,12.2,2.0,9.4,0.0,1010.6,360.0,88.575
637,Education,4189,1929.0,3.0,13.9,0.0,10.6,0.0,1014.4,330.0,0.1275
565,Education,15326,1954.0,2.0,20.6,2.0,13.9,0.0,1016.8,300.0,7.25
655,Education,222434,1964.0,11.0,12.8,2.0,5.0,0.0,1021.9,320.0,112.701
587,Technology/science,53234,1942.0,5.0,13.3,2.0,10.0,0.0,1012.3,360.0,98.5
607,Education,34825,1999.0,2.0,17.2,2.0,12.2,0.0,1011.5,150.0,25.5
629,Education,40835,1931.0,6.0,17.2,2.0,11.1,0.0,1015.6,210.0,6.25
611,Education,128126,1966.0,7.0,14.4,4.0,6.7,0.0,1023.5,20.0,494.45
622,Education,123612,1961.0,7.0,19.4,2.0,11.7,0.0,1010.9,250.0,152.825
616,Education,117814,1959.0,6.0,9.4,2.0,7.8,0.0,1025.2,0.0,80.75
646,Education,58733,1923.0,6.0,21.7,0.0,12.8,0.0,1010.9,290.0,24.0
614,Lodging/residential,185200,1930.0,8.0,19.4,2.0,12.2,0.0,1010.3,250.0,120.25
576,Education,86465,2014.0,7.0,14.4,2.0,11.7,0.0,1012.5,310.0,117.0
634,Education,4000,1910.0,4.0,13.9,0.0,9.4,0.0,1018.3,90.0,0.7475
593,Education,66203,2015.0,6.0,13.3,0.0,10.0,0.0,1016.8,0.0,170.667
644,Entertainment/public assembly,261091,1923.0,3.0,18.3,2.0,12.8,0.0,1012.8,290.0,199.882
644,Entertainment/public assembly,261091,1923.0,3.0,18.3,2.0,12.8,0.0,1014.8,290.0,227.625
569,Education,86091,1964.0,8.0,12.8,0.0,6.7,0.0,1019.0,320.0,307.75
574,Education,56343,1905.0,4.0,17.2,2.0,8.9,0.0,1019.6,270.0,17.93
598,Public services,68701,1930.0,4.0,11.1,4.0,7.8,0.0,1018.0,0.0,70.4825
578,Lodging/residential,71994,2004.0,4.0,15.0,2.0,12.2,0.0,1011.2,300.0,37.3761
616,Education,117814,1959.0,6.0,15.0,4.0,12.8,0.0,1018.2,300.0,28.8
637,Education,4189,1929.0,3.0,18.3,2.0,10.6,0.0,1016.6,280.0,0.1225
614,Lodging/residential,185200,1930.0,8.0,12.2,4.0,8.9,0.0,1017.3,270.0,182.564
649,Education,116121,1996.0,10.0,12.2,2.0,-2.2,0.0,1025.7,50.0,348.575
650,Education,75228,1993.0,4.0,12.2,4.0,8.9,0.0,1025.5,320.0,37.75
648,Education,154706,2009.0,11.0,13.9,4.0,5.0,0.0,1021.3,310.0,986.5
654,Education,43910,1912.0,5.0,31.1,2.0,6.7,0.0,1014.5,300.0,48.3367
626,Public services,130581,1970.0,5.0,5.6,0.0,2.8,0.0,1015.8,100.0,133.5
645,Education,304333,2006.0,12.0,13.9,4.0,7.8,0.0,1026.4,340.0,1372.57
651,Parking,306140,2007.0,5.0,12.8,0.0,10.0,0.0,1014.9,20.0,38.8
622,Education,123612,1961.0,7.0,24.4,4.0,15.6,0.0,1011.5,300.0,153.475
612,Education,77055,1917.0,4.0,15.6,2.0,11.7,0.0,1015.8,320.0,71.9
624,Education,46204,1941.0,5.0,20.6,2.0,11.1,0.0,1014.7,260.0,94.025
624,Education,46204,1941.0,5.0,13.9,4.0,10.0,0.0,1023.7,180.0,110.245
592,Education,120694,2012.0,7.0,18.9,2.0,10.0,0.0,1010.5,300.0,328.32
614,Lodging/residential,185200,1930.0,8.0,6.1,0.0,2.8,0.0,1021.0,50.0,99.75
581,Lodging/residential,23012,1930.0,3.0,14.4,4.0,12.8,0.0,1017.0,310.0,6.825
573,Education,23815,1914.0,4.0,13.9,2.0,-0.6,0.0,1023.4,280.0,9.6045
636,Education,6564,1909.0,3.0,21.7,0.0,10.6,0.0,1017.1,260.0,0.21
576,Education,86465,2014.0,7.0,23.3,4.0,11.7,0.0,1018.4,300.0,162.75
651,Parking,306140,2007.0,5.0,19.4,2.0,12.8,0.0,1013.7,240.0,42.694
614,Lodging/residential,185200,1930.0,8.0,14.4,2.0,12.8,0.0,1016.5,330.0,211.0
590,Education,8516,1920.0,2.0,19.4,2.0,13.3,0.0,1010.8,310.0,0.0
581,Lodging/residential,23012,1930.0,3.0,11.7,0.0,10.0,0.0,1016.8,40.0,7.1
575,Technology/science,33167,1963.0,4.0,11.1,2.0,10.6,0.0,1021.5,80.0,27.25
628,Education,40706,1958.0,3.0,17.8,2.0,12.8,0.0,1010.5,300.0,17.0
615,Education,153700,1990.0,7.0,14.4,2.0,10.6,0.0,1015.5,270.0,733.7819999999998
627,Education,56637,1953.0,5.0,6.1,2.0,1.1,0.0,1023.8,0.0,107.25
653,Education,420885,1930.0,8.0,13.9,2.0,9.4,0.0,1015.0,230.0,1097.66
599,Education,25996,1954.0,4.0,17.2,0.0,11.7,0.0,1011.5,210.0,74.5
621,Parking,387,1955.0,1.0,11.1,0.0,-1.1,0.0,1022.5,310.0,15.1845
627,Education,56637,1953.0,5.0,18.3,4.0,12.2,0.0,1019.2,250.0,122.25
571,Education,47954,1980.0,3.0,18.3,2.0,11.7,0.0,1012.7,300.0,28.0
589,Education,305268,1952.0,8.0,19.4,2.0,13.3,0.0,1013.1,300.0,100.554
620,Education,220703,2011.0,9.0,20.6,0.0,16.7,0.0,1012.6,290.0,1411.52
636,Education,6564,1909.0,3.0,15.6,2.0,11.7,0.0,1013.5,280.0,0.14
571,Education,47954,1980.0,3.0,18.9,4.0,7.8,0.0,1015.5,320.0,19.25
603,Public services,29063,2004.0,3.0,14.4,0.0,12.8,0.0,1015.1,300.0,36.6
597,Public services,189425,1994.0,4.0,17.8,2.0,12.8,0.0,1011.1,280.0,49.5
575,Technology/science,33167,1963.0,4.0,22.8,0.0,12.8,0.0,1009.8,290.0,25.9
612,Education,77055,1917.0,4.0,6.1,2.0,4.4,0.0,1023.3,70.0,82.8518
654,Education,43910,1912.0,5.0,17.2,2.0,8.9,0.0,1019.9,280.0,53.0675
576,Education,86465,2014.0,7.0,19.4,4.0,12.8,0.0,1013.5,230.0,149.5
565,Education,15326,1954.0,2.0,10.6,2.0,6.1,0.0,1030.4,190.0,13.75
565,Education,15326,1954.0,2.0,17.2,0.0,13.9,0.0,1019.4,210.0,11.25
571,Education,47954,1980.0,3.0,28.3,2.0,13.9,0.0,1011.8,310.0,31.0
609,Education,141461,1907.0,6.0,10.6,4.0,2.8,0.0,1018.4,120.0,454.24
578,Lodging/residential,71994,2004.0,4.0,15.0,2.0,12.2,0.0,1016.0,300.0,32.453
608,Entertainment/public assembly,124197,1927.0,3.0,16.1,0.0,12.2,0.0,1014.5,310.0,67.75
634,Education,4000,1910.0,4.0,12.2,2.0,7.2,0.0,1024.4,210.0,0.1525
599,Education,25996,1954.0,4.0,18.3,2.0,10.0,0.0,1023.7,250.0,164.5
586,Public services,166514,1917.0,5.0,14.4,2.0,-1.7,0.0,1024.0,350.0,157.74
626,Public services,130581,1970.0,5.0,16.1,2.0,13.3,0.0,1015.8,300.0,56.25
655,Education,222434,1964.0,11.0,14.4,2.0,10.0,0.0,1015.3,270.0,166.59400000000005
595,Education,270413,1971.0,14.0,22.2,2.0,11.7,0.0,1014.4,280.0,145.53
582,Education,14542,1920.0,4.0,16.7,2.0,11.7,0.0,1019.1,290.0,6.64
566,Education,2010,1957.0,1.0,12.2,2.0,-4.4,0.0,1026.9,50.0,0.625
651,Parking,306140,2007.0,5.0,7.2,2.0,4.4,0.0,1020.2,60.0,45.38800000000001
639,Education,14524,1964.0,2.0,7.2,2.0,1.7,0.0,1026.6,0.0,4.0
640,Entertainment/public assembly,36180,1966.0,9.0,6.7,2.0,-1.7,0.0,1028.2,120.0,214.25
603,Public services,29063,2004.0,3.0,16.1,2.0,11.1,0.0,1018.6,0.0,73.6
610,Entertainment/public assembly,30160,1958.0,4.0,13.3,0.0,11.1,0.0,1018.3,0.0,36.75
650,Education,75228,1993.0,4.0,17.2,2.0,9.4,0.0,1019.7,260.0,200.0
594,Education,177281,1964.0,7.0,13.9,4.0,9.4,0.0,1017.3,280.0,376.483
583,Education,206054,1950.0,9.0,14.4,0.0,12.8,0.0,1015.1,300.0,479.4980000000001
628,Education,40706,1958.0,3.0,15.6,2.0,7.8,0.0,1022.1,260.0,18.0
598,Public services,68701,1930.0,4.0,10.0,0.0,3.9,0.0,1019.8,150.0,39.345
636,Education,6564,1909.0,3.0,13.9,2.0,9.4,0.0,1021.2,250.0,0.13
575,Technology/science,33167,1963.0,4.0,12.8,2.0,10.0,0.0,1021.0,0.0,63.875
651,Parking,306140,2007.0,5.0,15.6,2.0,12.2,0.0,1018.8,280.0,43.1
644,Entertainment/public assembly,261091,1923.0,3.0,16.1,0.0,11.7,0.0,1014.7,310.0,292.913
573,Education,23815,1914.0,4.0,12.2,4.0,8.9,0.0,1025.5,320.0,15.1802
638,Education,7900,1923.0,4.0,16.7,2.0,10.6,0.0,1018.4,270.0,2.6625
644,Entertainment/public assembly,261091,1923.0,3.0,12.8,0.0,8.9,0.0,1019.5,320.0,260.486
611,Education,128126,1966.0,7.0,19.4,2.0,12.8,0.0,1013.7,240.0,534.25
650,Education,75228,1993.0,4.0,17.8,0.0,11.1,0.0,1018.0,310.0,38.0
639,Education,14524,1964.0,2.0,15.0,2.0,10.0,0.0,1024.4,300.0,28.0
597,Public services,189425,1994.0,4.0,13.3,0.0,10.6,0.0,1010.3,40.0,219.5
611,Education,128126,1966.0,7.0,9.4,2.0,6.7,0.0,1022.9,0.0,463.475
652,Education,150887,1959.0,9.0,15.6,4.0,8.3,0.0,1022.9,250.0,74.5537
646,Education,58733,1923.0,6.0,10.0,0.0,3.3,0.0,1012.3,320.0,81.975
627,Education,56637,1953.0,5.0,14.4,4.0,12.8,0.0,1016.0,300.0,117.25
655,Education,222434,1964.0,11.0,18.3,0.0,11.1,0.0,1016.6,270.0,140.862
592,Education,120694,2012.0,7.0,16.1,4.0,8.3,0.0,1016.6,320.0,380.16
566,Education,2010,1957.0,1.0,17.8,0.0,11.7,0.0,1019.5,350.0,0.348
637,Education,4189,1929.0,3.0,21.7,0.0,12.2,0.0,1017.6,280.0,0.13
652,Education,150887,1959.0,9.0,8.9,2.0,6.1,0.0,1030.2,140.0,90.585
583,Education,206054,1950.0,9.0,17.8,0.0,11.7,0.0,1019.0,280.0,543.499
609,Education,141461,1907.0,6.0,14.4,4.0,11.7,0.0,1014.4,300.0,460.11300000000006
597,Public services,189425,1994.0,4.0,15.6,2.0,10.0,0.0,1015.0,0.0,273.5
587,Technology/science,53234,1942.0,5.0,14.4,4.0,6.7,0.0,1023.5,20.0,86.75
569,Education,86091,1964.0,8.0,14.4,2.0,10.6,0.0,1016.9,310.0,458.0
609,Education,141461,1907.0,6.0,14.4,0.0,12.2,0.0,1010.6,0.0,507.771
619,Education,68146,1948.0,6.0,21.1,2.0,10.6,0.0,1020.6,270.0,179.05599999999995
596,Education,18474,1923.0,4.0,13.9,2.0,10.0,0.0,1017.1,290.0,11.5
609,Education,141461,1907.0,6.0,15.6,2.0,3.9,0.0,1018.8,290.0,472.012
570,Education,193202,1964.0,10.0,12.2,2.0,6.1,0.0,1015.7,270.0,210.816
586,Public services,166514,1917.0,5.0,20.6,2.0,11.1,0.0,1014.2,290.0,53.325
640,Entertainment/public assembly,36180,1966.0,9.0,17.8,2.0,11.7,0.0,1017.3,290.0,215.25
602,Entertainment/public assembly,238065,1933.0,6.0,13.9,0.0,1.7,0.0,1023.3,290.0,258.766
583,Education,206054,1950.0,9.0,12.2,4.0,8.9,0.0,1025.5,320.0,446.0
568,Education,14150,1974.0,2.0,16.1,0.0,13.9,0.0,1016.2,350.0,8.21
650,Education,75228,1993.0,4.0,6.1,2.0,2.8,0.0,1011.9,90.0,252.0
592,Education,120694,2012.0,7.0,12.8,4.0,9.4,0.0,1017.0,290.0,380.16
573,Education,23815,1914.0,4.0,15.6,4.0,12.2,0.0,1013.9,300.0,18.5398
611,Education,128126,1966.0,7.0,13.3,2.0,12.2,0.0,1019.9,110.0,614.475
569,Education,86091,1964.0,8.0,14.4,4.0,13.3,0.0,1020.5,0.0,464.75
612,Education,77055,1917.0,4.0,15.6,4.0,13.3,0.0,1013.5,290.0,83.5845
586,Public services,166514,1917.0,5.0,8.3,0.0,3.9,0.0,1028.7,40.0,211.5
608,Entertainment/public assembly,124197,1927.0,3.0,15.6,2.0,13.3,0.0,1013.8,320.0,48.0
565,Education,15326,1954.0,2.0,16.1,4.0,10.6,0.0,1015.6,270.0,10.25
579,Education,7781,1910.0,4.0,15.6,2.0,12.8,0.0,1014.4,300.0,0.7355
645,Education,304333,2006.0,12.0,23.3,0.0,13.3,0.0,1012.1,290.0,1499.92
629,Education,40835,1931.0,6.0,18.3,4.0,13.9,0.0,1015.9,300.0,33.2
587,Technology/science,53234,1942.0,5.0,10.0,4.0,8.3,0.0,1024.1,0.0,101.5
601,Entertainment/public assembly,11910,1903.0,2.0,18.9,2.0,7.2,0.0,1018.1,270.0,20.75
597,Public services,189425,1994.0,4.0,12.2,0.0,7.2,0.0,1027.3,320.0,198.25
632,Education,41297,1959.0,6.0,30.6,4.0,2.8,0.0,1017.1,290.0,55.0003
595,Education,270413,1971.0,14.0,14.4,0.0,10.0,0.0,1012.9,350.0,233.056
596,Education,18474,1923.0,4.0,8.3,0.0,6.1,0.0,1028.4,90.0,4.0
609,Education,141461,1907.0,6.0,12.8,2.0,8.3,0.0,1022.3,280.0,432.172
585,Public services,132394,1949.0,7.0,20.6,2.0,11.1,0.0,1016.4,260.0,186.0
617,Education,182943,1963.0,11.0,15.6,2.0,11.7,0.0,1013.9,290.0,551.3009999999998
615,Education,153700,1990.0,7.0,18.9,2.0,10.6,0.0,1016.2,270.0,755.003
629,Education,40835,1931.0,6.0,23.3,0.0,11.7,0.0,1017.8,290.0,9.625
624,Education,46204,1941.0,5.0,21.7,2.0,10.6,0.0,1013.7,310.0,88.7475
649,Education,116121,1996.0,10.0,21.7,2.0,13.9,0.0,1011.9,300.0,411.6
611,Education,128126,1966.0,7.0,18.3,2.0,12.2,0.0,1013.1,310.0,501.35
566,Education,2010,1957.0,1.0,12.2,2.0,10.0,0.0,1023.0,0.0,0.362
632,Education,41297,1959.0,6.0,16.7,2.0,12.2,0.0,1011.1,350.0,52.5
643,Education,110919,1941.0,6.0,18.3,2.0,12.2,0.0,1015.5,300.0,76.7743
611,Education,128126,1966.0,7.0,12.8,4.0,7.8,0.0,1016.3,0.0,600.151
570,Education,193202,1964.0,10.0,7.8,0.0,3.3,0.0,1029.1,100.0,243.648
583,Education,206054,1950.0,9.0,19.4,4.0,13.3,0.0,1019.0,330.0,586.255
592,Education,120694,2012.0,7.0,15.0,0.0,13.3,0.0,1011.2,320.0,420.48
593,Education,66203,2015.0,6.0,14.4,2.0,11.7,0.0,1016.4,280.0,65.7733
597,Public services,189425,1994.0,4.0,20.0,2.0,13.3,0.0,1013.2,290.0,38.0
570,Education,193202,1964.0,10.0,7.2,0.0,1.1,0.0,1020.2,360.0,176.25599999999997
603,Public services,29063,2004.0,3.0,30.0,0.0,13.3,0.0,1012.7,300.0,38.3
655,Education,222434,1964.0,11.0,17.2,2.0,13.9,0.0,1012.0,300.0,58.8478
616,Education,117814,1959.0,6.0,10.0,4.0,7.8,0.0,1025.6,0.0,92.625
648,Education,154706,2009.0,11.0,8.9,2.0,4.4,0.0,1011.0,300.0,935.75
617,Education,182943,1963.0,11.0,18.3,2.0,10.0,0.0,1012.3,280.0,541.55
566,Education,2010,1957.0,1.0,18.3,2.0,10.0,0.0,1023.7,250.0,0.5489999999999999
571,Education,47954,1980.0,3.0,14.4,2.0,11.7,0.0,1010.9,80.0,17.5
611,Education,128126,1966.0,7.0,13.9,4.0,11.7,0.0,1010.5,30.0,578.325
614,Lodging/residential,185200,1930.0,8.0,31.1,2.0,6.7,0.0,1014.5,300.0,126.25
567,Entertainment/public assembly,82670,2016.0,4.0,17.2,0.0,14.4,0.0,1017.7,0.0,160.516
633,Parking,98539,1989.0,2.0,19.4,2.0,8.3,0.0,1016.7,270.0,27.365
612,Education,77055,1917.0,4.0,28.3,4.0,7.2,0.0,1017.6,290.0,84.40899999999998
605,Education,51020,1924.0,5.0,5.6,4.0,4.4,0.0,1022.1,40.0,21.075
571,Education,47954,1980.0,3.0,30.6,0.0,8.3,0.0,1015.6,220.0,34.75
579,Education,7781,1910.0,4.0,23.3,2.0,12.8,0.0,1014.0,290.0,1.0322
600,Education,44182,1917.0,5.0,14.4,0.0,11.7,0.0,1016.4,0.0,61.0
594,Education,177281,1964.0,7.0,23.3,2.0,11.7,0.0,1012.6,300.0,352.695
602,Entertainment/public assembly,238065,1933.0,6.0,7.2,2.0,5.0,0.0,1021.7,40.0,633.35
589,Education,305268,1952.0,8.0,17.8,2.0,15.6,0.0,1013.3,270.0,87.3616
595,Education,270413,1971.0,14.0,26.7,0.0,15.0,0.0,1018.2,270.0,172.183
610,Entertainment/public assembly,30160,1958.0,4.0,16.1,4.0,13.3,0.0,1018.6,290.0,37.0
580,Education,104016,1960.0,4.0,17.8,0.0,10.0,0.0,1017.2,260.0,82.25
649,Education,116121,1996.0,10.0,22.8,2.0,7.8,0.0,1018.8,240.0,542.33
622,Education,123612,1961.0,7.0,19.4,2.0,9.4,0.0,1017.8,260.0,185.375
583,Education,206054,1950.0,9.0,15.6,4.0,10.6,0.0,1014.8,280.0,441.5
633,Parking,98539,1989.0,2.0,16.1,4.0,7.8,0.0,1018.7,150.0,26.872
595,Education,270413,1971.0,14.0,13.9,4.0,7.8,0.0,1028.0,80.0,132.782
570,Education,193202,1964.0,10.0,18.3,2.0,10.6,0.0,1012.9,290.0,81.21600000000002
575,Technology/science,33167,1963.0,4.0,7.8,4.0,6.1,0.0,1023.5,0.0,36.925
603,Public services,29063,2004.0,3.0,5.6,0.0,3.3,0.0,1016.3,0.0,56.2
619,Education,68146,1948.0,6.0,20.6,2.0,13.3,0.0,1016.5,270.0,184.336
