order_date,category,item,price
2024.10.16 17:22:31,Coffee,Cold Brew,785636
2024.01.17 10:17:41,Sports,Laptop,630128
2024.05.02 13:39:32,Electronics,Table,12357
2025.02.18 12:03:22,Toys,Novel,123109
2024.02.25 10:45:29,Food,TV,743490
2024.05.27 11:20:43,Food,Camera,716070
2025.09.24 01:44:04,Beauty,Bicycle,423675
2025.04.06 10:13:26,Beauty,Smartphone,770287
2025.04.15 03:53:27,Sports,Laptop,546785
2025.08.10 22:16:41,Beauty,Laptop,940729
2024.05.21 04:43:32,Electronics,Smartphone,154167
2024.12.04 20:04:51,Home,Laptop,162094
2024.10.02 21:39:48,Sports,Perfume,390473
2024.09.02 00:58:56,Food,Smartphone,930058
2025.02.13 12:23:05,Clothing,Bicycle,737001
2024.11.20 12:35:20,Toys,Laptop,988214
2025.04.29 01:44:35,Beauty,Smartphone,889931
2025.12.27 08:53:31,Beauty,Perfume,954797
2024.12.11 09:40:28,Food,Headphones,742339
2025.08.25 07:22:38,Clothing,Bicycle,946727
2024.05.21 22:16:30,Food,Snack,766469
2024.01.02 23:00:16,Food,Bicycle,376533
2025.09.04 23:01:27,Food,Smartphone,873007
2024.02.24 01:34:05,Toys,Console,331170
2025.09.14 02:55:01,Food,Laptop,65815
2024.01.30 09:55:26,Clothing,Novel,58410
2024.02.09 19:53:40,Toys,Perfume,96786
2025.01.20 05:36:36,Electronics,Perfume,365628
2024.05.20 12:08:53,Food,Smartphone,765254
2024.12.11 06:55:13,Toys,Smartphone,219371
2024.08.27 20:34:32,Electronics,Laptop,774094
2024.05.09 02:25:01,Beauty,Camera,568375
2025.09.24 13:21:39,Toys,Perfume,535611
2024.02.09 11:43:20,Home,Watch,320053
2024.01.14 03:30:56,Electronics,Bicycle,727945
2024.12.30 08:46:08,Toys,Table,958468
2025.04.21 10:05:02,Electronics,Snack,57253
2025.09.17 03:05:19,Coffee,Cappuccino,565886
2025.09.28 09:11:02,Sports,Perfume,581036
2024.08.12 03:07:12,Toys,Watch,580542
2024.06.08 05:51:31,Sports,Perfume,175721
2025.02.14 13:51:58,Electronics,Snack,81304
2025.06.29 15:56:53,Home,Console,882902
2025.01.02 18:06:38,Coffee,Espresso,622986
2024.03.26 02:44:34,Beauty,TV,248489
2025.11.16 07:47:31,Clothing,Snack,461626
2025.03.19 23:35:30,Toys,Perfume,26570
2025.04.10 14:14:31,Electronics,Bicycle,75287
2024.05.25 04:50:04,Home,Novel,401885
2025.07.17 23:42:52,Food,Watch,358477
2025.08.25 10:28:10,Coffee,Cold Brew,146938
2024.01.24 01:03:05,Home,TV,176778
2024.08.14 01:23:30,Home,Table,522589
2024.03.07 10:42:16,Electronics,Bicycle,358171
2024.05.02 23:59:09,Food,Smartphone,646157
2025.08.11 00:13:18,Coffee,Latte,908589
2025.08.15 11:03:21,Electronics,Sneakers,131865
2025.06.26 00:55:45,Toys,Bicycle,120237
2024.02.25 08:00:12,Toys,Sneakers,711852
2025.10.08 15:10:21,Home,Console,903576
2025.05.20 15:25:24,Home,Watch,327187
2025.12.05 08:54:11,Food,Laptop,79593
2025.07.24 00:32:11,Coffee,Latte,796402
2024.10.19 10:05:08,Toys,Sneakers,388859
2025.09.14 11:27:36,Electronics,Headphones,968240
2025.06.05 01:59:21,Beauty,Headphones,688898
2024.10.17 17:26:47,Food,Sneakers,867097
2024.07.22 19:58:52,Electronics,Sneakers,808275
2025.04.24 11:40:12,Sports,Console,498506
2024.03.17 18:37:59,Home,Laptop,844971
2025.02.08 01:38:56,Beauty,Laptop,306034
2024.10.03 21:39:27,Food,Smartphone,494943
2025.04.12 09:19:19,Food,Bicycle,63338
2025.01.29 03:10:35,Coffee,Espresso,651015
2025.06.22 15:21:56,Clothing,Console,317963
2025.07.30 15:49:15,Electronics,Snack,510488
2025.05.02 04:00:16,Home,Watch,381717
2024.05.23 13:23:12,Electronics,Camera,45390
2024.05.19 07:17:45,Clothing,Snack,567277
2024.02.10 18:52:32,Electronics,Laptop,645165
2024.12.09 18:31:19,Food,Snack,455971
2024.04.26 08:24:48,Beauty,Table,541126
2024.08.23 13:03:36,Food,Headphones,631001
2024.01.16 08:53:52,Clothing,Sneakers,694542
2025.02.28 01:51:52,Sports,Console,706517
2025.07.09 11:03:33,Coffee,Macchiato,482200
2025.11.25 06:44:42,Sports,Snack,670382
2025.03.17 11:18:22,Food,Console,153270
2024.01.27 01:09:03,Coffee,Americano,362858
2024.05.16 01:29:20,Food,Console,237821
2024.01.01 08:39:36,Food,Console,40059
2025.10.24 22:55:52,Home,Smartphone,96834
2024.12.04 23:42:04,Food,Novel,789631
2025.09.26 22:50:49,Sports,Laptop,418645
2024.03.08 15:22:16,Electronics,Smartphone,481119
2024.04.06 19:58:58,Beauty,Snack,814383
2025.04.06 21:15:28,Sports,Laptop,455169
2024.11.12 19:27:15,Home,Perfume,366721
2024.08.30 14:07:49,Coffee,Latte,121712
2024.02.13 08:12:53,Electronics,Sneakers,288545
2025.01.02 21:07:21,Home,Camera,514228
2025.01.28 15:01:58,Home,Headphones,884033
2024.01.03 15:35:11,Beauty,Console,572615
2024.07.04 13:00:45,Toys,Console,427246
2024.08.09 02:41:28,Beauty,Smartphone,174300
2024.11.21 00:54:29,Home,Sneakers,795722
2025.06.20 00:24:12,Food,Perfume,703375
2025.10.02 08:38:55,Home,Perfume,176307
2024.05.22 04:04:19,Sports,Laptop,196995
2024.04.08 11:01:34,Food,Sneakers,747668
2025.10.22 23:47:58,Sports,Perfume,503128
2025.06.16 22:41:42,Clothing,Camera,477215
2024.11.16 05:21:30,Toys,Laptop,501339
2024.09.27 00:18:09,Beauty,Smartphone,440449
2024.07.24 01:40:37,Toys,Watch,300811
2025.09.23 21:28:07,Sports,Headphones,3991
2024.05.12 12:22:52,Coffee,Macchiato,355546
2024.01.02 19:07:38,Home,Watch,643073
2025.06.23 13:19:03,Sports,Table,197335
2025.03.04 18:17:22,Coffee,Cold Brew,542610
2025.05.25 15:22:35,Coffee,Mocha,768415
2025.10.28 12:29:38,Clothing,Perfume,607133
2024.09.14 03:16:02,Sports,Console,609443
2025.04.01 11:47:42,Coffee,Latte,953616
2024.11.18 10:24:11,Home,Console,501785
2024.06.03 21:52:57,Coffee,Americano,266293
2024.12.26 09:56:48,Sports,Perfume,76354
2025.03.06 23:31:50,Sports,Sneakers,646532
2025.10.16 13:36:19,Beauty,Headphones,678314
2025.07.02 23:25:09,Beauty,Watch,908844
2024.10.02 21:53:57,Coffee,Cold Brew,322868
2025.07.04 18:03:48,Clothing,Headphones,9912
2025.01.11 04:24:39,Clothing,Laptop,580884
2024.09.26 20:28:42,Sports,Console,759351
2025.01.17 12:25:22,Food,TV,646857
2024.12.22 23:21:37,Beauty,Camera,524363
2024.06.06 20:42:19,Beauty,Watch,163559
2025.07.04 21:44:31,Sports,Camera,759350
2024.05.27 19:04:02,Toys,Table,770682
2024.10.25 01:01:48,Beauty,Smartphone,725245
2024.11.27 05:15:34,Electronics,Headphones,843913
2024.11.23 00:23:47,Home,Laptop,943492
2025.09.26 15:21:44,Toys,Console,76785
2024.06.23 12:29:16,Coffee,Macchiato,65785
2025.08.22 21:29:43,Electronics,TV,73456
2024.07.19 06:29:58,Electronics,Laptop,769622
2025.01.09 04:33:21,Electronics,Snack,296449
2025.07.12 21:36:07,Beauty,Sneakers,590095
2025.11.22 00:27:53,Sports,Sneakers,54079
2025.11.27 02:54:26,Toys,Novel,298733
2025.02.16 05:09:15,Toys,Table,160354
2024.03.27 08:12:09,Toys,Perfume,853024
2025.05.11 11:11:27,Clothing,Bicycle,118574
2025.10.23 15:48:31,Coffee,Mocha,516873
2025.12.12 00:03:53,Home,TV,296594
2025.01.22 18:42:39,Home,Novel,605898
2025.07.24 11:08:10,Electronics,TV,538596
2025.05.08 01:14:02,Food,Bicycle,777177
2024.01.06 23:03:29,Clothing,Console,325710
2024.09.13 12:09:25,Sports,TV,286980
2024.12.16 00:33:48,Clothing,Camera,661618
2024.07.16 03:05:50,Clothing,Watch,421009
2025.07.15 20:41:05,Home,Smartphone,989013
2025.10.01 01:56:08,Beauty,Console,832460
2025.12.29 19:00:45,Electronics,Table,742126
2024.05.04 02:22:30,Food,Watch,725275
2024.07.11 11:02:25,Beauty,Novel,535926
2024.08.21 11:03:10,Coffee,Cappuccino,204845
2024.03.18 05:37:50,Toys,Bicycle,357272
2025.09.23 20:23:57,Food,Sneakers,83770
2024.09.17 14:41:29,Home,Camera,683530
2024.07.03 15:45:01,Clothing,Bicycle,719124
2025.11.27 17:45:37,Electronics,Headphones,964706
2024.06.01 08:20:51,Sports,Headphones,392450
2024.12.28 21:55:21,Sports,Smartphone,554521
2024.03.25 18:31:41,Clothing,Laptop,618603
2024.03.02 19:23:31,Beauty,Perfume,743817
2024.05.09 02:15:57,Food,Novel,329798
2024.10.06 10:18:48,Beauty,Table,106377
2025.03.06 05:43:57,Electronics,Watch,517530
2024.07.04 22:51:44,Toys,Laptop,587406
2024.03.03 23:39:43,Home,Camera,817314
2024.01.23 21:40:38,Beauty,Snack,64465
2025.11.15 16:51:10,Sports,TV,28981
2024.07.09 19:23:38,Sports,Table,618085
2024.08.16 03:40:13,Food,Camera,355839
2024.06.03 13:26:24,Sports,Watch,520241
2025.05.19 16:11:44,Toys,Watch,348619
2025.07.25 05:11:21,Beauty,Laptop,535332
2024.09.06 23:18:03,Clothing,Snack,665877
2025.09.09 06:52:55,Coffee,Cappuccino,42645
2024.06.13 10:54:12,Beauty,Sneakers,929458
2025.09.01 10:34:32,Beauty,TV,302145
2025.12.12 01:23:35,Electronics,TV,577880
2024.11.14 21:42:43,Home,Laptop,484910
2024.01.09 04:31:54,Toys,Headphones,621793
2024.01.26 01:58:06,Beauty,Table,436566
2024.02.15 05:59:37,Beauty,Novel,402024
2024.12.30 19:35:22,Food,Console,580563
2025.06.30 19:14:32,Home,Novel,218825
2025.11.29 08:35:15,Food,Bicycle,485824
2025.07.24 16:34:56,Sports,Bicycle,10189
2024.09.04 13:38:04,Toys,Headphones,418631
2025.06.19 09:44:58,Food,Sneakers,704343
2024.03.10 16:05:57,Home,Snack,472141
2024.01.09 20:55:06,Coffee,Cold Brew,832024
2024.06.06 21:47:45,Beauty,Headphones,231851
2024.08.28 23:57:29,Clothing,Table,56024
2025.09.26 02:36:36,Electronics,Table,802063
2025.10.22 12:05:41,Food,Smartphone,360492
2024.04.06 02:10:11,Electronics,Table,118799
2025.10.27 22:15:26,Home,TV,799470
2025.01.01 01:22:13,Home,TV,227354
2024.12.03 08:35:04,Sports,Sneakers,733260
2025.01.27 11:06:38,Electronics,Console,791447
2024.05.10 01:16:59,Home,Watch,252737
2024.11.07 22:24:07,Coffee,Espresso,112115
2025.03.29 18:15:24,Toys,Bicycle,321647
2024.01.04 13:48:56,Beauty,TV,450565
2024.03.23 07:13:31,Beauty,Novel,367519
2024.11.15 23:56:05,Clothing,Laptop,703382
2024.01.12 15:17:40,Coffee,Latte,434165
2025.06.04 14:28:14,Toys,Camera,842923
2025.04.17 16:17:05,Clothing,Table,584783
2024.01.14 00:01:30,Toys,Snack,400379
2025.03.24 06:43:13,Home,Console,333433
2025.04.17 00:12:10,Sports,Watch,893840
2025.07.22 18:59:41,Sports,Snack,837745
2024.04.20 23:10:33,Sports,Sneakers,527024
2025.10.08 18:12:49,Toys,Bicycle,380600
2024.07.31 12:27:33,Sports,Perfume,10036
2024.05.19 13:48:07,Electronics,Sneakers,29632
2024.09.01 04:32:36,Food,Watch,344113
2024.08.29 17:54:34,Coffee,Cappuccino,257872
2024.10.24 00:04:26,Toys,Headphones,813933
2025.01.01 00:55:37,Toys,Sneakers,291045
2025.09.05 18:13:54,Sports,Camera,300897
2024.04.13 01:06:49,Clothing,Laptop,29991
2024.01.03 14:32:41,Toys,Console,810459
2024.08.08 14:51:30,Clothing,Snack,473612
2024.07.02 12:50:03,Toys,TV,525334
2025.01.05 03:55:53,Electronics,Sneakers,273856
2025.03.17 03:29:57,Home,Perfume,271967
2024.11.06 19:34:20,Beauty,Novel,820859
2025.02.24 18:26:44,Food,TV,855335
2024.09.21 04:35:34,Food,Sneakers,887867
2024.05.29 19:41:22,Clothing,Sneakers,593119
2024.12.03 05:02:31,Clothing,Console,617889
2025.11.22 21:57:22,Food,Perfume,544239
2025.03.29 02:18:51,Toys,Novel,771531
2025.11.03 22:15:56,Electronics,Headphones,172303
2024.07.30 16:40:33,Clothing,Smartphone,99755
2025.09.20 11:47:16,Beauty,Laptop,186936
2025.05.01 01:12:38,Coffee,Latte,184013
2024.09.21 08:23:27,Electronics,Watch,991416
2025.01.16 09:46:30,Sports,Snack,297410
2024.02.09 05:45:23,Sports,Bicycle,76558
2025.03.18 14:50:01,Sports,Sneakers,843571
2024.08.10 18:31:38,Beauty,Bicycle,617530
2025.02.05 05:30:42,Home,Laptop,897216
2025.12.21 17:52:13,Food,Watch,73881
2025.01.12 23:25:12,Clothing,Smartphone,589146
2024.08.09 09:39:11,Beauty,Watch,334396
2025.06.15 10:53:31,Home,Console,609521
2024.07.08 15:00:15,Electronics,Sneakers,519790
2025.02.01 16:41:53,Beauty,Smartphone,801642
2025.02.05 23:49:28,Coffee,Espresso,311231
2024.12.25 11:25:11,Electronics,Camera,257573
2024.04.27 03:52:19,Food,Headphones,661915
2025.01.25 20:12:07,Home,Table,329519
2024.08.30 23:23:58,Beauty,Console,387499
2024.10.06 01:43:25,Clothing,Sneakers,577883
2025.02.27 14:09:43,Home,Sneakers,981179
2024.12.18 09:26:46,Clothing,Bicycle,758101
2024.09.13 19:32:19,Electronics,Watch,888335
2024.05.14 15:28:15,Clothing,Laptop,960374
2024.02.28 06:15:06,Coffee,Americano,760941
2024.02.15 17:09:48,Beauty,Laptop,868694
2025.07.24 22:57:20,Coffee,Cold Brew,725343
2025.03.11 01:27:16,Beauty,Watch,639696
2025.01.16 05:34:28,Sports,Smartphone,439466
2025.09.03 06:27:50,Food,Console,971481
2024.04.05 17:53:29,Food,Bicycle,621202
2024.09.21 21:49:12,Toys,Table,789458
2024.03.22 09:36:15,Clothing,Snack,895925
2025.09.29 03:30:48,Sports,Perfume,739712
2025.04.17 15:18:36,Coffee,Mocha,927240
2025.06.03 04:32:30,Home,Sneakers,988750
2024.06.26 22:51:45,Electronics,Table,10003
2025.05.29 19:11:34,Home,Table,960415
2025.12.18 10:53:27,Coffee,Americano,247811
2025.09.10 23:17:45,Toys,Table,829010
2024.04.30 03:08:06,Coffee,Macchiato,523240
2025.07.20 02:33:47,Coffee,Cappuccino,17657
2024.03.10 10:37:06,Electronics,Headphones,636002
2025.10.10 07:44:40,Food,Headphones,576336
2024.02.03 06:21:25,Food,Novel,616782
2024.11.03 17:10:06,Toys,Snack,186935
2024.11.04 22:22:28,Clothing,Perfume,150914
2024.02.19 15:34:00,Beauty,Console,188982
2025.09.30 18:31:47,Clothing,Camera,862592
2024.03.25 07:50:28,Electronics,Sneakers,230465
2025.08.24 08:21:26,Food,TV,322288
2024.07.21 07:15:12,Sports,Camera,461726
2025.06.02 05:29:17,Electronics,Laptop,51366
2025.05.09 08:26:05,Sports,Watch,265795
2025.09.13 08:20:21,Home,Smartphone,187896
2024.11.08 10:34:15,Coffee,Cold Brew,497498
2024.11.22 12:46:31,Food,Laptop,19963
2025.01.18 18:48:48,Beauty,Table,139218
2024.06.16 10:23:08,Home,Table,560158
2024.11.07 14:59:38,Coffee,Americano,821408
2024.10.24 12:32:28,Food,Smartphone,437090
2025.01.13 15:51:42,Clothing,Novel,970584
2024.09.04 00:22:49,Toys,TV,767184
2024.06.15 09:41:42,Sports,Perfume,907430
2025.12.28 15:00:30,Sports,Bicycle,352369
2025.08.07 16:15:02,Home,Table,856180
2024.04.03 20:37:27,Beauty,Sneakers,546717
2024.11.23 13:51:17,Beauty,Laptop,775094
2025.11.01 03:30:24,Home,Smartphone,366503
2025.08.10 19:34:47,Coffee,Macchiato,202553
2025.12.25 14:28:24,Beauty,Console,402156
2024.05.20 02:36:56,Clothing,TV,289151
2025.06.26 15:47:30,Toys,Bicycle,603471
2024.04.03 15:48:26,Electronics,Novel,835618
2025.05.18 15:10:13,Food,Headphones,856457
2024.04.25 17:55:01,Sports,Smartphone,557805
2024.08.29 09:52:46,Coffee,Cappuccino,770115
2025.08.02 06:32:51,Toys,Snack,446965
2024.04.12 07:38:05,Sports,Novel,745764
2025.08.07 09:49:05,Sports,Snack,644029
2025.10.24 04:53:43,Food,Table,430740
2024.10.25 02:24:06,Electronics,Novel,194059
2024.07.01 14:42:42,Coffee,Latte,107574
2025.05.19 15:22:44,Coffee,Mocha,591866
2025.05.08 01:35:04,Clothing,Snack,449429
2025.12.25 03:54:24,Food,Snack,946208
2025.10.06 09:30:36,Home,Laptop,479071
2025.10.31 23:24:35,Beauty,Console,75807
2025.12.05 07:54:44,Beauty,Console,207159
2024.10.06 23:19:12,Electronics,Camera,262565
2024.12.18 17:53:53,Sports,Laptop,766674
2025.06.30 02:52:23,Beauty,Table,655255
2024.06.29 00:33:41,Food,Smartphone,142374
2024.03.01 23:21:11,Home,Camera,769528
2024.05.10 16:32:50,Beauty,Console,486738
2025.11.25 10:51:28,Sports,Bicycle,573636
2024.06.28 07:42:05,Toys,Watch,756382
2025.07.16 22:54:18,Coffee,Mocha,262440
2025.07.30 11:15:36,Home,TV,144210
2025.05.05 04:33:46,Sports,Perfume,438854
2024.10.01 22:46:35,Sports,Novel,77392
2024.06.18 19:25:07,Coffee,Americano,581013
2024.07.16 05:46:31,Food,TV,35698
2024.04.13 05:05:43,Electronics,Snack,340704
2024.05.01 00:58:21,Sports,Bicycle,959104
2024.10.19 10:15:19,Home,Smartphone,317562
2024.08.06 15:20:27,Electronics,TV,94174
2024.03.20 04:32:58,Food,Sneakers,583953
2024.07.26 18:48:18,Electronics,Laptop,939758
2025.11.05 13:16:34,Food,Perfume,948171
2024.11.03 13:22:24,Coffee,Latte,159393
2025.07.05 06:21:42,Home,Camera,475623
2024.08.27 22:59:44,Electronics,TV,345813
2025.10.26 01:54:44,Home,Laptop,513450
2025.11.30 00:18:32,Coffee,Americano,964958
2024.08.29 02:09:32,Beauty,Perfume,88663
2025.01.02 07:40:35,Electronics,Camera,12600
2025.08.17 22:27:52,Coffee,Espresso,764550
2025.11.14 00:28:56,Beauty,Camera,52453
2024.12.23 09:34:40,Electronics,TV,406106
2025.02.06 14:12:32,Sports,Laptop,821796
2024.03.15 06:53:58,Toys,Smartphone,269398
2024.08.15 02:17:04,Coffee,Espresso,787162
2025.03.11 04:29:02,Home,Console,583975
2024.12.17 10:46:59,Sports,Watch,764217
2025.06.07 11:21:38,Coffee,Mocha,473351
2025.06.04 21:54:34,Coffee,Macchiato,233123
2024.09.19 16:54:00,Coffee,Cold Brew,773600
2025.12.06 20:46:51,Beauty,Laptop,854653
2025.01.24 11:40:10,Home,Snack,155336
2024.11.15 21:27:08,Home,Snack,162213
2025.12.29 03:58:51,Toys,Perfume,415807
2024.05.02 06:16:07,Food,Smartphone,536025
2024.08.01 21:50:00,Food,Laptop,16549
2024.10.23 06:08:23,Beauty,Console,11875
2025.10.14 05:18:27,Home,Table,655236
2025.02.15 11:26:01,Coffee,Flat White,419523
2024.04.16 05:19:52,Home,Headphones,272115
2024.01.23 13:17:35,Coffee,Cold Brew,287537
2024.06.04 11:28:23,Electronics,Laptop,509803
2025.03.12 21:17:49,Clothing,Table,804536
2025.02.25 11:53:28,Sports,Smartphone,147355
2025.10.25 20:13:42,Clothing,Sneakers,407345
2025.09.13 03:55:03,Home,Console,463739
2025.06.22 20:22:06,Toys,Novel,568363
2025.02.14 10:07:56,Toys,Camera,720648
2024.11.28 07:22:12,Food,Bicycle,65880
2025.06.29 01:42:40,Clothing,Watch,497713
2025.09.25 06:59:42,Toys,Sneakers,594002
2024.06.28 09:51:46,Toys,Table,200400
2024.06.16 17:41:37,Electronics,Laptop,754422
2025.07.29 18:17:08,Beauty,Headphones,77857
2025.04.11 19:14:31,Beauty,Sneakers,910541
2024.01.01 07:55:18,Clothing,Snack,828695
2024.11.06 05:40:16,Electronics,Laptop,506659
2025.10.18 22:54:06,Toys,Laptop,549056
2025.08.11 23:21:09,Toys,Novel,986748
2024.11.28 20:22:15,Beauty,Bicycle,142665
2025.01.05 09:58:49,Coffee,Macchiato,896828
2025.08.14 04:02:10,Clothing,Snack,149184
2025.01.29 02:31:24,Clothing,Sneakers,545742
2024.08.27 04:55:18,Sports,Camera,126447
2025.05.12 00:31:15,Electronics,Watch,682420
2024.09.03 00:38:37,Sports,Snack,31206
2024.03.21 21:35:37,Clothing,Table,987250
2025.01.06 04:18:29,Sports,Headphones,34224
2025.11.19 07:40:31,Toys,Camera,52699
2024.02.22 19:30:00,Sports,Headphones,876009
2024.02.29 19:50:00,Clothing,Snack,765892
2024.06.30 00:34:20,Beauty,TV,21210
2025.04.23 23:55:20,Food,Smartphone,912452
2025.10.21 01:46:56,Food,Console,162830
2025.04.12 04:12:33,Home,Headphones,361912
2025.06.18 00:58:38,Coffee,Espresso,925828
2024.08.28 19:52:20,Beauty,Novel,134998
2025.07.12 05:23:08,Toys,Bicycle,298029
2024.06.01 07:37:15,Coffee,Mocha,969481
2024.11.08 09:48:37,Electronics,Watch,129324
2025.05.22 06:05:21,Beauty,Bicycle,932366
2025.07.28 01:31:07,Toys,Bicycle,60004
2025.12.27 16:46:56,Clothing,Laptop,651091
2025.10.15 23:23:34,Sports,Headphones,817686
2024.01.11 04:01:46,Food,Watch,832242
2024.09.04 05:31:44,Electronics,Table,165095
2024.04.04 00:24:10,Electronics,Headphones,27015
2024.09.11 05:11:30,Electronics,Table,905852
2024.04.21 04:05:21,Sports,Snack,829139
2025.10.17 15:48:52,Coffee,Cold Brew,781764
2024.07.06 14:28:16,Toys,Headphones,520943
2024.09.14 09:24:06,Beauty,Sneakers,722692
2024.03.17 15:42:44,Food,Sneakers,46846
2025.02.06 08:01:30,Sports,TV,894834
2024.04.02 20:47:19,Toys,Table,643181
2025.10.31 01:08:25,Home,Snack,669404
2025.07.12 15:30:17,Electronics,Headphones,845669
2025.06.07 09:00:59,Clothing,Sneakers,66982
2025.08.30 15:21:53,Sports,Laptop,421942
2024.01.30 13:56:45,Coffee,Americano,273706
2025.09.23 13:53:10,Electronics,Headphones,129735
2024.10.20 18:05:56,Food,Smartphone,802620
2025.09.24 03:53:42,Sports,Sneakers,67566
2025.03.02 23:02:49,Toys,Table,136242
2024.06.22 05:07:11,Sports,Perfume,181524
2025.05.25 08:04:00,Beauty,Bicycle,722010
2025.02.13 22:09:41,Sports,Bicycle,308064
2025.05.12 17:49:50,Toys,Camera,517996
2024.06.20 03:43:00,Clothing,Console,501547
2024.11.29 04:25:18,Home,Bicycle,611028
2025.02.14 00:58:47,Home,Sneakers,46308
2024.06.14 07:22:11,Sports,Camera,766551
2024.12.20 11:27:43,Food,Sneakers,724139
2025.07.25 17:49:36,Sports,Perfume,897336
2025.01.08 03:06:40,Coffee,Macchiato,323895
2024.09.21 16:15:05,Coffee,Mocha,973411
2025.07.28 07:21:21,Sports,Camera,689019
2024.01.08 16:25:56,Home,Console,764463
2025.02.22 13:43:50,Toys,Console,580146
2024.08.30 19:01:49,Coffee,Latte,985890
2024.03.08 06:20:22,Toys,Watch,460203
2024.07.19 12:37:26,Sports,Perfume,452707
2024.04.02 14:45:56,Toys,Novel,184332
2024.06.24 23:47:37,Beauty,Sneakers,224504
2025.02.22 12:07:59,Sports,Smartphone,44898
2024.08.24 03:22:04,Clothing,TV,466649
2024.01.26 09:27:58,Clothing,Camera,687028
2024.03.23 16:41:37,Home,Perfume,705029
2025.08.16 02:14:34,Clothing,Table,853332
2025.06.21 15:44:45,Home,Camera,998029
2025.07.26 14:51:51,Toys,Snack,646296
2025.06.09 08:22:14,Clothing,Smartphone,785862
2024.12.14 05:53:59,Home,Laptop,239430
2024.03.17 12:58:06,Electronics,Camera,584018
2025.03.17 18:05:55,Clothing,Novel,987569
2025.07.09 00:55:24,Toys,Smartphone,304566
2024.08.28 22:07:38,Sports,Laptop,307959
2025.01.14 15:29:20,Home,Novel,704687
2025.02.04 12:19:44,Home,Novel,395086
2025.02.02 09:43:58,Beauty,Bicycle,109758
2025.04.01 09:06:18,Food,Perfume,606610
2024.11.15 12:06:04,Electronics,Smartphone,877306
2025.11.23 18:17:14,Electronics,Camera,955391
2025.06.25 13:49:43,Toys,Bicycle,193720
2025.03.17 03:47:31,Toys,TV,820124
2024.03.29 13:08:21,Coffee,Cold Brew,665254
2024.02.28 07:09:33,Sports,TV,275232
2025.12.23 05:12:59,Home,Console,53486
2025.05.05 22:12:02,Food,TV,873113
2025.11.19 16:51:24,Coffee,Flat White,606292
2025.09.08 07:00:44,Electronics,Console,95904
2025.11.23 07:46:45,Electronics,Headphones,453795
2025.10.13 02:30:28,Beauty,Perfume,751201
2024.11.21 16:55:51,Toys,Camera,465470
2024.07.07 06:12:09,Sports,Bicycle,104838
2025.07.07 14:37:11,Food,Perfume,322310
2025.11.27 22:47:55,Toys,Watch,877715
2025.10.11 01:42:07,Sports,TV,359118
2024.06.20 02:48:51,Coffee,Mocha,223986
2024.06.01 22:16:56,Electronics,Perfume,266841
2024.11.24 20:56:38,Clothing,Bicycle,312806
2025.02.08 13:32:09,Beauty,Bicycle,944413
2025.05.25 14:49:14,Food,Watch,626601
2024.10.22 10:23:45,Clothing,Camera,780623
2025.05.23 05:52:06,Food,Laptop,391229
2024.11.19 15:20:04,Beauty,Snack,506398
2025.05.14 18:40:59,Food,Laptop,663189
2025.04.15 03:13:17,Clothing,Perfume,279108
2025.06.07 03:02:22,Sports,Sneakers,58799
2025.02.18 17:38:18,Toys,TV,67794
2025.08.08 23:44:33,Toys,Camera,340797
2025.01.22 00:11:14,Toys,Camera,690184
2025.08.01 12:48:56,Home,Smartphone,879670
2025.03.30 15:04:36,Sports,Smartphone,367313
2024.03.15 05:12:13,Food,Console,793280
2024.09.26 08:53:13,Electronics,Console,220314
2024.04.04 19:28:56,Clothing,Sneakers,987122
2025.06.07 03:43:58,Toys,Smartphone,445843
2025.02.14 13:32:02,Electronics,Headphones,243696
2025.12.28 07:00:08,Food,Laptop,474784
2024.02.01 09:33:21,Sports,Perfume,410740
2024.05.03 23:05:28,Food,Bicycle,139426
2024.02.13 09:06:26,Toys,Headphones,797186
2025.07.20 13:42:04,Clothing,Laptop,330733
2024.08.18 09:35:06,Beauty,Table,753626
2025.08.21 15:51:36,Coffee,Americano,125412
2025.09.26 01:22:47,Home,Table,250651
2025.02.08 04:34:40,Toys,Laptop,684970
2025.05.31 12:35:44,Sports,Smartphone,100993
2025.04.04 05:39:55,Sports,Laptop,335939
2025.10.19 19:41:58,Home,Smartphone,480780
2025.02.27 12:30:34,Sports,TV,858963
2024.05.04 09:18:29,Coffee,Espresso,544347
2024.12.08 23:30:13,Clothing,Camera,249887
2025.03.03 18:21:17,Clothing,TV,406620
2024.04.09 15:07:14,Food,TV,428193
2025.07.31 22:50:28,Sports,Watch,142557
2024.11.07 07:55:21,Coffee,Macchiato,459165
2025.09.16 16:44:36,Food,Laptop,23690
2025.10.09 01:34:21,Clothing,Bicycle,132821
2025.02.20 08:00:25,Sports,Table,345175
2024.06.29 23:05:40,Food,Sneakers,761701
2025.02.08 03:03:37,Food,Watch,367622
2024.05.14 13:04:41,Toys,Headphones,49761
2025.10.22 08:54:20,Sports,Sneakers,762343
2024.02.22 15:56:44,Coffee,Flat White,998098
2024.12.25 02:50:59,Beauty,Watch,645172
2025.09.24 19:17:42,Coffee,Cappuccino,676008
2025.01.08 23:48:42,Coffee,Espresso,657275
2024.10.08 21:36:24,Home,Headphones,72234
2024.10.24 07:57:59,Clothing,Bicycle,655156
2025.10.10 08:46:23,Home,Camera,58886
2024.09.29 02:28:30,Food,Laptop,272041
