session_id,url,user_agent,action,platform,region
S00961,https://shop.example.com/search?q=phone,iPad / Chrome,logout,iOS,Daegu
S00962, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Chrome,PURCHASE,Web,Incheon
S00963,https://shop.example.com/item/123?ref=google,Xiaomi / Safari,purchase,Web,Incheon
S00964,http://shop.example.com/PURCHASE?id=777,LG / Firefox,purchase,Android,Busan
S00965,https://shop.example.com/search?q=phone,iPhone / Safari,view_item,Android,Incheon
S00966, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Chrome,logout,Web,Seoul
S00967,http://shop.example.com/PURCHASE?id=777,Samsung / Chrome,VIEW_ITEM,Web,Daegu
S00968,https://shop.example.com/search?q=phone,iPhone / Firefox,search,iOS,Incheon
S00969,http://shop.example.com/PURCHASE?id=777,Xiaomi / Firefox,search,Android,Busan
S00970,https://shop.example.com/search?q=phone,iPad / Firefox,search,Android,Seoul
S00971,https://shop.example.com/item/123?ref=google,Samsung / Chrome,cart,Web,Incheon
S00972,https://shop.example.com/search?q=phone,iPad / Safari,CART,Web,Busan
S00973,https://shop.example.com/search?q=phone,iPhone / Firefox,LOGIN,Android,Seoul
S00974,http://shop.example.com/login ,Xiaomi / Firefox,SEARCH,Android, Incheon 
S00975,https://shop.example.com/item/123?ref=google,Xiaomi / Edge,logout,Android,Seoul
S00976,http://shop.example.com/PURCHASE?id=777,iPad / Edge,cart,Web,Seoul
S00977,http://shop.example.com/login ,Samsung / Firefox,purchase,Web,Daejeon
S00978,http://shop.example.com/PURCHASE?id=777,Samsung / Chrome,view_item,iOS,Seoul
S00979,https://shop.example.com/search?q=phone,LG / Safari,cart,iOS,Busan
S00980,http://shop.example.com/login ,iPhone / Chrome,purchase,Web,Incheon
S00981,https://shop.example.com/search?q=phone,iPad / Firefox,cart,iOS, Daejeon 
S00982,https://shop.example.com/item/123?ref=google,iPad / Safari,logout,Android,Daegu
S00983,https://shop.example.com/item/123?ref=google,LG / Safari,search,Android,Seoul
S00984,https://shop.example.com/item/123?ref=google,iPad / Firefox,cart,Android,Daejeon
S00985,https://shop.example.com/search?q=phone,iPad / Firefox,logout,iOS,Seoul
S00986,https://shop.example.com/search?q=phone,Xiaomi / Firefox,login,Android, Daegu 
S00987,http://shop.example.com/PURCHASE?id=777,LG / Edge,PURCHASE,iOS,Daejeon
S00988,https://shop.example.com/search?q=phone,iPhone / Chrome,view_item,iOS,Busan
S00989,https://shop.example.com/item/123?ref=google,iPhone / Firefox,LOGOUT,iOS,Daegu
S00990,https://shop.example.com/search?q=phone,Xiaomi / Edge,cart,Android,Incheon
S00991,http://shop.example.com/PURCHASE?id=777,Xiaomi / Firefox,view_item,Web,Incheon
S00992,http://shop.example.com/login ,iPad / Safari,login,Web,Seoul
S00993,http://shop.example.com/login ,Xiaomi / Chrome,cart,iOS,Busan
S00994,http://shop.example.com/login ,LG / Edge,search,Web,Daegu
S00995,http://shop.example.com/PURCHASE?id=777,Samsung / Chrome,cart,Web,Daegu
S00996,http://shop.example.com/PURCHASE?id=777,Xiaomi / Firefox,SEARCH,Web,Incheon
S00997,https://shop.example.com/search?q=phone,iPad / Chrome,VIEW_ITEM,Android,Seoul
S00998,https://shop.example.com/item/123?ref=google,LG / Safari,PURCHASE,Android,Daejeon
S00999,http://shop.example.com/PURCHASE?id=777,Samsung / Edge,search,iOS, Busan 
S01000,http://shop.example.com/login ,iPad / Safari,LOGIN,iOS,Daegu
S01001, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Chrome,purchase,iOS,Daejeon
S01002, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Firefox,logout,iOS,Seoul
S01003,http://shop.example.com/PURCHASE?id=777,iPad / Safari,purchase,Web,Incheon
S01004, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Chrome,view_item,iOS, Daegu 
S01005, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Chrome,cart,Web,Busan
S01006,http://shop.example.com/PURCHASE?id=777,iPad / Edge,search,iOS,Daegu
S01007, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Safari,login,Android, Busan 
S01008,https://shop.example.com/search?q=phone,LG / Chrome,LOGOUT,Web,Seoul
S01009, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Safari,purchase,Web,Incheon
S01010,http://shop.example.com/PURCHASE?id=777,Samsung / Safari,purchase,Web, Daejeon 
S01011, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Edge,CART,Web,Busan
S01012,http://shop.example.com/PURCHASE?id=777,Samsung / Firefox,SEARCH,Android,Daejeon
S01013,http://shop.example.com/PURCHASE?id=777,iPhone / Safari,search,Web,Busan
S01014,http://shop.example.com/PURCHASE?id=777,iPad / Edge,search,iOS,Daejeon
S01015,http://shop.example.com/login ,Samsung / Firefox,SEARCH,iOS, Seoul 
S01016,http://shop.example.com/login ,Xiaomi / Edge,login,Web, Daegu 
S01017,https://shop.example.com/item/123?ref=google,LG / Chrome,cart,iOS,Daejeon
S01018, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Safari,login,Web,Seoul
S01019,https://shop.example.com/item/123?ref=google,LG / Firefox,login,iOS,Daejeon
S01020,https://shop.example.com/item/123?ref=google,Samsung / Firefox,logout,Web,Daegu
S01021,https://shop.example.com/search?q=phone,iPhone / Edge,login,iOS,Daegu
S01022,https://shop.example.com/search?q=phone,LG / Edge,purchase,Web,Seoul
S01023,http://shop.example.com/PURCHASE?id=777,Samsung / Safari,login,iOS,Seoul
S01024, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Edge,login,iOS,Seoul
S01025,https://shop.example.com/search?q=phone,iPad / Firefox,logout,Android, Daegu 
S01026,http://shop.example.com/PURCHASE?id=777,Xiaomi / Chrome,login,iOS,Seoul
S01027,https://shop.example.com/item/123?ref=google,iPhone / Edge,CART,Android,Busan
S01028, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Safari,purchase,iOS,Daejeon
S01029,http://shop.example.com/PURCHASE?id=777,Xiaomi / Edge,login,Android, Busan 
S01030,https://shop.example.com/item/123?ref=google,iPhone / Firefox,purchase,iOS,Daegu
S01031, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Edge,login,Android,Busan
S01032,http://shop.example.com/PURCHASE?id=777,iPad / Safari,CART,iOS, Daegu 
S01033,https://shop.example.com/search?q=phone,iPad / Safari,logout,iOS,Daegu
S01034,https://shop.example.com/search?q=phone,Xiaomi / Edge,search,iOS,Seoul
S01035,http://shop.example.com/PURCHASE?id=777,Samsung / Safari,login,Web,Seoul
S01036,https://shop.example.com/item/123?ref=google,Xiaomi / Firefox,cart,Android,Daejeon
S01037,http://shop.example.com/login ,Xiaomi / Firefox,CART,Web,Daegu
S01038,https://shop.example.com/item/123?ref=google,LG / Edge,cart,Web, Daejeon 
S01039,http://shop.example.com/login ,Samsung / Firefox,search,iOS,Incheon
S01040,https://shop.example.com/search?q=phone,iPad / Edge,VIEW_ITEM,Web,Daegu
S01041, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Edge,view_item,Web,Incheon
S01042, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Edge,SEARCH,Android,Daejeon
S01043,https://shop.example.com/item/123?ref=google,iPhone / Edge,login,Web,Incheon
S01044, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Firefox,cart,Web,Seoul
S01045,http://shop.example.com/login ,iPad / Chrome,view_item,iOS,Busan
S01046, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Chrome,cart,Android,Daejeon
S01047, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Firefox,logout,Android,Seoul
S01048,https://shop.example.com/search?q=phone,Samsung / Firefox,search,iOS, Daejeon 
S01049, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Edge,search,Web,Daejeon
S01050,https://shop.example.com/item/123?ref=google,iPhone / Chrome,search,iOS,Daegu
S01051,http://shop.example.com/PURCHASE?id=777,iPhone / Firefox,logout,Web,Busan
S01052,https://shop.example.com/search?q=phone,iPad / Firefox,purchase,Android,Incheon
S01053, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Chrome,cart,Android,Daegu
S01054,http://shop.example.com/PURCHASE?id=777,LG / Safari,cart,Web,Daegu
S01055,https://shop.example.com/search?q=phone,iPad / Chrome,search,iOS,Incheon
S01056,https://shop.example.com/item/123?ref=google,iPhone / Safari,search,Android,Daegu
S01057,https://shop.example.com/search?q=phone,Xiaomi / Chrome,CART,Android,Busan
S01058,http://shop.example.com/login ,Xiaomi / Chrome,view_item,Web,Seoul
S01059,http://shop.example.com/login ,LG / Chrome,purchase,Android,Daejeon
S01060,http://shop.example.com/login ,Xiaomi / Firefox,login,Android,Busan
S01061,http://shop.example.com/login ,LG / Firefox,VIEW_ITEM,iOS,Daejeon
S01062,https://shop.example.com/search?q=phone,LG / Firefox,cart,Android,Daejeon
S01063,https://shop.example.com/item/123?ref=google,Xiaomi / Firefox,logout,Web,Busan
S01064,http://shop.example.com/PURCHASE?id=777,LG / Safari,view_item,Web,Daejeon
S01065,https://shop.example.com/item/123?ref=google,iPad / Chrome,purchase,iOS,Seoul
S01066,https://shop.example.com/item/123?ref=google,LG / Edge,logout,Web,Seoul
S01067,https://shop.example.com/item/123?ref=google,iPad / Edge,login,Android,Daegu
S01068,https://shop.example.com/search?q=phone,Samsung / Edge,logout,iOS,Seoul
S01069,http://shop.example.com/PURCHASE?id=777,Xiaomi / Chrome,logout,Android,Busan
S01070, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Edge,logout,Web,Daejeon
S01071,http://shop.example.com/PURCHASE?id=777,Samsung / Firefox,search,Web,Daegu
S01072,https://shop.example.com/search?q=phone,LG / Chrome,logout,iOS,Busan
S01073,http://shop.example.com/PURCHASE?id=777,Samsung / Chrome,view_item,iOS,Seoul
S01074,http://shop.example.com/PURCHASE?id=777,iPad / Firefox,logout,Android,Incheon
S01075, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Firefox,VIEW_ITEM,iOS, Busan 
S01076, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Safari,purchase,Android,Daegu
S01077, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Edge,cart,Web,Seoul
S01078,https://shop.example.com/item/123?ref=google,iPhone / Firefox,purchase,Web,Incheon
S01079,http://shop.example.com/login ,Xiaomi / Edge,search,Web,Seoul
S01080, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Edge,logout,iOS,Daegu
S01081,http://shop.example.com/PURCHASE?id=777,Xiaomi / Edge,LOGOUT,iOS,Daegu
S01082,https://shop.example.com/item/123?ref=google,Xiaomi / Firefox,cart,Android, Daegu 
S01083,https://shop.example.com/search?q=phone,iPhone / Firefox,LOGIN,Android,Daegu
S01084,https://shop.example.com/search?q=phone,LG / Edge,view_item,Web, Busan 
S01085, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Chrome,cart,iOS,Daejeon
S01086,http://shop.example.com/PURCHASE?id=777,iPhone / Chrome,search,Android,Busan
S01087,https://shop.example.com/item/123?ref=google,iPad / Safari,cart,Android,Daegu
S01088,http://shop.example.com/PURCHASE?id=777,iPad / Safari,view_item,Web,Daejeon
S01089,http://shop.example.com/login ,Samsung / Firefox,view_item,Android,Busan
S01090,http://shop.example.com/login ,Samsung / Firefox,purchase,Web,Seoul
S01091,https://shop.example.com/search?q=phone,iPad / Firefox,cart,iOS,Daejeon
S01092,http://shop.example.com/PURCHASE?id=777,Xiaomi / Edge,login,iOS,Busan
S01093,http://shop.example.com/login ,iPhone / Safari,PURCHASE,Android,Seoul
S01094,http://shop.example.com/login ,Samsung / Edge,search,iOS,Incheon
S01095, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Firefox,view_item,Web,Busan
S01096,http://shop.example.com/login ,Samsung / Firefox,search,Web,Seoul
S01097,http://shop.example.com/PURCHASE?id=777,LG / Firefox,CART,iOS,Incheon
S01098,http://shop.example.com/PURCHASE?id=777,Samsung / Chrome,CART,iOS,Busan
S01099, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Edge,LOGIN,Web, Daegu 
S01100,https://shop.example.com/item/123?ref=google,LG / Chrome,purchase,iOS,Daegu
S01101,https://shop.example.com/search?q=phone,Samsung / Firefox,login,Android,Seoul
S01102,https://shop.example.com/item/123?ref=google,iPhone / Edge,logout,Android,Busan
S01103,http://shop.example.com/PURCHASE?id=777,Samsung / Edge,login,Web,Incheon
S01104, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Safari,purchase,Android,Daejeon
S01105,http://shop.example.com/login ,iPad / Safari,search,Android, Busan 
S01106,http://shop.example.com/PURCHASE?id=777,LG / Chrome,login,Web, Daegu 
S01107,http://shop.example.com/login ,iPad / Firefox,logout,Web,Daegu
S01108, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Safari,LOGOUT,iOS,Daegu
S01109,https://shop.example.com/item/123?ref=google,iPad / Edge,login,iOS,Daegu
S01110,http://shop.example.com/PURCHASE?id=777,Xiaomi / Safari,login,iOS, Busan 
S01111,https://shop.example.com/item/123?ref=google,LG / Chrome,search,iOS,Daejeon
S01112,https://shop.example.com/search?q=phone,LG / Chrome,view_item,iOS,Busan
S01113,http://shop.example.com/login ,Samsung / Edge,view_item,iOS,Seoul
S01114,http://shop.example.com/login ,iPad / Firefox,login,iOS,Seoul
S01115,http://shop.example.com/login ,Xiaomi / Safari,cart,Android, Busan 
S01116,https://shop.example.com/search?q=phone,Samsung / Chrome,SEARCH,Android, Incheon 
S01117,https://shop.example.com/search?q=phone,iPad / Chrome,login,Web, Incheon 
S01118,http://shop.example.com/PURCHASE?id=777,iPhone / Chrome,view_item,Web,Daejeon
S01119,http://shop.example.com/PURCHASE?id=777,LG / Safari,LOGOUT,iOS,Seoul
S01120,https://shop.example.com/search?q=phone,iPhone / Firefox,LOGOUT,Web, Incheon 
S01121,http://shop.example.com/login ,iPad / Edge,login,Web,Daegu
S01122, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Chrome,login,Android,Daegu
S01123, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Firefox,search,iOS,Seoul
S01124,https://shop.example.com/item/123?ref=google,iPad / Chrome,cart,iOS,Seoul
S01125, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Safari,logout,Web,Busan
S01126,http://shop.example.com/login ,iPad / Safari,cart,iOS,Incheon
S01127,https://shop.example.com/search?q=phone,Xiaomi / Safari,search,iOS,Busan
S01128, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Firefox,login,Android,Seoul
S01129,https://shop.example.com/search?q=phone,LG / Safari,LOGIN,iOS,Incheon
S01130,http://shop.example.com/PURCHASE?id=777,iPhone / Chrome,view_item,Android, Incheon 
S01131,http://shop.example.com/PURCHASE?id=777,iPhone / Safari,logout,iOS,Seoul
S01132,http://shop.example.com/PURCHASE?id=777,LG / Edge,view_item,Android, Seoul 
S01133,http://shop.example.com/PURCHASE?id=777,Samsung / Chrome,LOGOUT,Android,Seoul
S01134, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Edge,LOGOUT,iOS,Incheon
S01135,http://shop.example.com/login ,LG / Edge,purchase,iOS,Busan
S01136,http://shop.example.com/PURCHASE?id=777,Xiaomi / Edge,cart,Android,Incheon
S01137, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Chrome,PURCHASE,iOS,Incheon
S01138,https://shop.example.com/search?q=phone,Xiaomi / Safari,logout,Android,Daejeon
S01139,http://shop.example.com/login ,Samsung / Safari,purchase,Android,Daejeon
S01140, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Chrome,search,Web,Incheon
S01141,http://shop.example.com/PURCHASE?id=777,iPhone / Edge,login,Android,Busan
S01142,https://shop.example.com/search?q=phone,Xiaomi / Safari,PURCHASE,Android,Daejeon
S01143, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Edge,view_item,iOS,Daegu
S01144,https://shop.example.com/search?q=phone,iPhone / Chrome,search,iOS,Seoul
S01145,http://shop.example.com/PURCHASE?id=777,iPad / Chrome,view_item,Android,Seoul
S01146,https://shop.example.com/search?q=phone,Samsung / Edge,purchase,Web,Daejeon
S01147,http://shop.example.com/login ,Xiaomi / Chrome,view_item,iOS,Daejeon
S01148,http://shop.example.com/login ,iPad / Safari,view_item,Android,Seoul
S01149,https://shop.example.com/search?q=phone,iPad / Safari,LOGOUT,Web,Incheon
S01150,http://shop.example.com/login ,iPad / Firefox,search,Web,Seoul
S01151,https://shop.example.com/item/123?ref=google,Xiaomi / Edge,login,Android,Busan
S01152,https://shop.example.com/search?q=phone,LG / Chrome,VIEW_ITEM,Web,Daegu
S01153,https://shop.example.com/search?q=phone,LG / Edge,LOGOUT,Web,Daegu
S01154,https://shop.example.com/search?q=phone,Samsung / Edge,purchase,Android,Busan
S01155,https://shop.example.com/item/123?ref=google,iPad / Edge,purchase,Android,Incheon
S01156,https://shop.example.com/item/123?ref=google,Samsung / Safari,view_item,Web, Busan 
S01157,http://shop.example.com/PURCHASE?id=777,Samsung / Edge,login,Web,Daegu
S01158, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Safari,purchase,Web,Busan
S01159,https://shop.example.com/search?q=phone,Samsung / Edge,logout,Android,Seoul
S01160,http://shop.example.com/login ,Xiaomi / Chrome,view_item,Android,Busan
S01161,https://shop.example.com/search?q=phone,iPhone / Edge,login,Web,Seoul
S01162, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Safari,PURCHASE,Web,Seoul
S01163,http://shop.example.com/login ,iPhone / Edge,cart,Web,Busan
S01164,http://shop.example.com/PURCHASE?id=777,LG / Edge,LOGOUT,iOS,Daegu
S01165,https://shop.example.com/item/123?ref=google,Xiaomi / Firefox,login,Web,Daejeon
S01166,http://shop.example.com/login ,Samsung / Chrome,search,Android,Seoul
S01167,http://shop.example.com/PURCHASE?id=777,LG / Chrome,view_item,Android,Daegu
S01168,https://shop.example.com/item/123?ref=google,iPhone / Chrome,purchase,iOS,Daejeon
S01169,http://shop.example.com/login ,Samsung / Safari,view_item,Android,Incheon
S01170,http://shop.example.com/login ,iPad / Edge,VIEW_ITEM,Android,Seoul
S01171, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Safari,purchase,iOS,Daejeon
S01172,http://shop.example.com/login ,Xiaomi / Firefox,view_item,Android,Seoul
S01173,https://shop.example.com/item/123?ref=google,iPhone / Safari,logout,Android,Busan
S01174,https://shop.example.com/search?q=phone,Xiaomi / Edge,view_item,iOS,Seoul
S01175,https://shop.example.com/item/123?ref=google,iPad / Edge,PURCHASE,Android,Busan
S01176,https://shop.example.com/item/123?ref=google,iPad / Chrome,login,Web, Seoul 
S01177,https://shop.example.com/search?q=phone,iPad / Firefox,search,Android,Incheon
S01178,http://shop.example.com/PURCHASE?id=777,iPhone / Chrome,purchase,Web,Incheon
S01179,https://shop.example.com/search?q=phone,Xiaomi / Chrome,view_item,Web,Seoul
S01180,https://shop.example.com/item/123?ref=google,Xiaomi / Firefox,login,Android, Daegu 
S01181, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Chrome,view_item,Android,Busan
S01182,http://shop.example.com/PURCHASE?id=777,iPad / Edge,search,Web,Seoul
S01183,https://shop.example.com/item/123?ref=google,Samsung / Safari,cart,Android,Busan
S01184,https://shop.example.com/item/123?ref=google,iPhone / Chrome,cart,iOS,Daejeon
S01185,http://shop.example.com/login ,LG / Safari,search,Web,Seoul
S01186,http://shop.example.com/login ,Xiaomi / Edge,cart,iOS,Seoul
S01187,https://shop.example.com/item/123?ref=google,iPad / Edge,login,iOS,Busan
S01188,http://shop.example.com/login ,Xiaomi / Firefox,login,iOS,Daegu
S01189,http://shop.example.com/login ,iPad / Edge,view_item,Android,Seoul
S01190, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Edge,logout,Web,Busan
S01191,https://shop.example.com/item/123?ref=google,Xiaomi / Edge,LOGOUT,iOS,Daejeon
S01192, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Firefox,purchase,Web,Incheon
S01193,https://shop.example.com/item/123?ref=google,Xiaomi / Chrome,login,Web,Seoul
S01194,https://shop.example.com/search?q=phone,iPad / Firefox,view_item,Web,Incheon
S01195,http://shop.example.com/PURCHASE?id=777,Xiaomi / Firefox,search,Web,Busan
S01196,https://shop.example.com/item/123?ref=google,LG / Edge,view_item,Android,Incheon
S01197,http://shop.example.com/login ,Xiaomi / Chrome,logout,Android,Incheon
S01198,https://shop.example.com/search?q=phone,Samsung / Chrome,VIEW_ITEM,Web,Incheon
S01199,https://shop.example.com/search?q=phone,Xiaomi / Firefox,logout,Android,Busan
S01200,https://shop.example.com/search?q=phone,Samsung / Chrome,purchase,iOS,Seoul
S01201,https://shop.example.com/search?q=phone,LG / Safari,purchase,Web,Busan
S01202,http://shop.example.com/PURCHASE?id=777,Xiaomi / Safari,login,iOS,Busan
S01203,https://shop.example.com/search?q=phone,LG / Edge,login,Android, Busan 
S01204,http://shop.example.com/PURCHASE?id=777,LG / Firefox,search,iOS,Daegu
S01205,http://shop.example.com/PURCHASE?id=777,iPhone / Safari,search,Android, Busan 
S01206,http://shop.example.com/login ,LG / Firefox,login,Web,Incheon
S01207,http://shop.example.com/PURCHASE?id=777,Xiaomi / Chrome,view_item,Web,Daegu
S01208,https://shop.example.com/search?q=phone,LG / Chrome,purchase,Android,Busan
S01209, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Edge,purchase,Android,Busan
S01210,https://shop.example.com/search?q=phone,LG / Chrome,search,Android,Incheon
S01211,https://shop.example.com/item/123?ref=google,Xiaomi / Edge,logout,Android,Daegu
S01212,https://shop.example.com/search?q=phone,iPad / Edge,cart,iOS,Seoul
S01213, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Edge,purchase,iOS,Busan
S01214,https://shop.example.com/item/123?ref=google,LG / Firefox,logout,iOS, Busan 
S01215,https://shop.example.com/search?q=phone,LG / Firefox,purchase,Android,Daegu
S01216, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Safari,LOGOUT,Web,Daejeon
S01217,https://shop.example.com/item/123?ref=google,iPhone / Safari,view_item,Android,Incheon
S01218,https://shop.example.com/item/123?ref=google,Xiaomi / Safari,purchase,Web,Daegu
S01219, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Edge,view_item,Web,Busan
S01220, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Chrome,login,Web, Incheon 
S01221,http://shop.example.com/login ,iPad / Chrome,view_item,iOS,Daejeon
S01222,https://shop.example.com/search?q=phone,Samsung / Firefox,logout,Android,Busan
S01223,https://shop.example.com/search?q=phone,iPhone / Chrome,cart,Android,Busan
S01224, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Chrome,logout,Android,Incheon
S01225,https://shop.example.com/item/123?ref=google,iPhone / Chrome,login,Android,Daegu
S01226,http://shop.example.com/login ,Xiaomi / Safari,login,Android,Daegu
S01227,http://shop.example.com/login ,iPhone / Chrome,cart,iOS,Busan
S01228, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Edge,search,Android,Incheon
S01229,https://shop.example.com/search?q=phone,LG / Firefox,view_item,Android,Seoul
S01230,https://shop.example.com/search?q=phone,LG / Chrome,login,Android,Seoul
S01231, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Firefox,cart,Android,Daegu
S01232,https://shop.example.com/search?q=phone,Samsung / Firefox,cart,Web,Daejeon
S01233,https://shop.example.com/search?q=phone,Xiaomi / Edge,view_item,Web,Incheon
S01234,http://shop.example.com/login ,iPad / Safari,logout,Android,Busan
S01235,http://shop.example.com/login ,iPad / Edge,VIEW_ITEM,iOS,Incheon
S01236,http://shop.example.com/PURCHASE?id=777,iPad / Chrome,logout,Web,Daegu
S01237,http://shop.example.com/PURCHASE?id=777,iPad / Chrome,cart,Android,Incheon
S01238,https://shop.example.com/search?q=phone,Xiaomi / Firefox,PURCHASE,Web,Seoul
S01239, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Edge,purchase,Web,Daegu
S01240,https://shop.example.com/item/123?ref=google,iPhone / Safari,login,Web,Seoul
S01241,https://shop.example.com/item/123?ref=google,Samsung / Chrome,view_item,iOS, Daegu 
S01242,https://shop.example.com/search?q=phone,LG / Edge,search,iOS, Seoul 
S01243,https://shop.example.com/item/123?ref=google,iPhone / Safari,view_item,iOS,Daegu
S01244,http://shop.example.com/PURCHASE?id=777,iPhone / Edge,view_item,Android,Daegu
S01245, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Chrome,SEARCH,Android,Busan
S01246, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Firefox,LOGIN,Web,Incheon
S01247, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Edge,login,Web,Daegu
S01248,https://shop.example.com/item/123?ref=google,LG / Firefox,logout,Android,Busan
S01249,http://shop.example.com/PURCHASE?id=777,LG / Chrome,cart,Android, Incheon 
S01250,https://shop.example.com/search?q=phone,Samsung / Safari,purchase,Android,Busan
S01251,https://shop.example.com/search?q=phone,Xiaomi / Edge,login,Android,Incheon
S01252,https://shop.example.com/item/123?ref=google,Samsung / Chrome,login,iOS,Daejeon
S01253, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Edge,SEARCH,iOS,Daegu
S01254, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Firefox,search,iOS,Daegu
S01255, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Safari,view_item,iOS,Daejeon
S01256,http://shop.example.com/login ,Samsung / Safari,purchase,Android,Busan
S01257,http://shop.example.com/PURCHASE?id=777,Samsung / Firefox,LOGIN,Android,Busan
S01258, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Firefox,cart,Android,Daegu
S01259, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Safari,purchase,Web,Busan
S01260,https://shop.example.com/item/123?ref=google,iPhone / Firefox,view_item,Android,Daejeon
S01261,http://shop.example.com/PURCHASE?id=777,Samsung / Safari,VIEW_ITEM,Web,Busan
S01262,http://shop.example.com/login ,iPhone / Edge,cart,iOS,Incheon
S01263,https://shop.example.com/item/123?ref=google,iPhone / Chrome,logout,Web,Seoul
S01264,https://shop.example.com/item/123?ref=google,iPhone / Safari,cart,Android, Busan 
S01265, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Chrome,purchase,iOS,Daegu
S01266,http://shop.example.com/login ,Xiaomi / Chrome,cart,Android,Busan
S01267,http://shop.example.com/login ,iPad / Chrome,cart,Android,Daegu
S01268,https://shop.example.com/item/123?ref=google,iPhone / Edge,cart,Android,Incheon
S01269,http://shop.example.com/login ,iPad / Safari,logout,Android,Daejeon
S01270,https://shop.example.com/item/123?ref=google,iPad / Safari,cart,Web,Seoul
S01271,http://shop.example.com/PURCHASE?id=777,Samsung / Chrome,search,Web, Incheon 
S01272,http://shop.example.com/login ,LG / Edge,view_item,Web,Daejeon
S01273,http://shop.example.com/login ,Xiaomi / Chrome,purchase,iOS,Incheon
S01274,https://shop.example.com/item/123?ref=google,iPad / Edge,logout,Android,Busan
S01275,http://shop.example.com/PURCHASE?id=777,iPhone / Edge,login,Android,Incheon
S01276, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Edge,LOGOUT,iOS,Busan
S01277,http://shop.example.com/login ,iPad / Safari,logout,Android,Daegu
S01278,http://shop.example.com/login ,LG / Firefox,login,iOS,Daegu
S01279,https://shop.example.com/search?q=phone,iPad / Safari,view_item,Android,Seoul
