대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
May-20-2020,1338,1338. 용문2교 옆,정기,M,AGE_002,62,1556.79,12.29,52960.0,1377
Apr-20-2020,723,723. SBS방송국,단체,F,AGE_002,2,43.5,0.39,1690.0,27
May-20-2020,131,131. 증산2교,일일(회원),F,AGE_002,83,6911.51,73.28,315780.0,4504
Feb-20-2020,2326,2326. 대치동 삼성로,일일(회원),M,AGE_003,2,273.89,2.31,9950.0,62
Apr-20-2020,502,502. 뚝섬유원지역 1번출구 앞,정기,F,AGE_004,153,16300.61,149.03,642370.0,5721
Apr-20-2020,518,518. 청계천 박물관 앞,정기,M,AGE_001,5,1347.95,11.55,49770.0,64
Feb-20-2020,648,648. 장안동위더스빌옆,정기,F,AGE_003,66,9312.85,94.61,407800.0,744
Feb-20-2020,640,640. KEB하나은행 청량리역지점,정기,F,AGE_003,3,22.74,0.23,990.0,117
Feb-20-2020,1960,1960. 화광신문사 앞,정기,M,AGE_006,21,3378.03,30.44,131250.0,509
Mar-20-2020,1681,1681. 현대6차 아파트,일일(회원),M,AGE_004,3,256.19,1.8,7750.0,156
Jan-20-2020,1232,1232. 롯데마트 주차장 옆,일일(회원),F,AGE_001,2,81.26,0.93,4000.0,29
May-20-2020,919,919. 서울혁신파크,정기,F,AGE_004,25,1500.92,15.9,68550.0,627
Mar-20-2020,650,650. 중랑교사거리,일일(회원),M,AGE_004,3,873.77,6.97,30010.0,248
Feb-20-2020,580,580. 신금호역 3번출구 뒤,정기,M,AGE_004,3,154.07,0.92,3970.0,32
Apr-20-2020,2322,2322. 삼성역 3번 출구,정기,M,AGE_001,1,59.0,0.35,1490.0,10
May-20-2020,292,292. 영일 어린이공원,일일(회원),M,AGE_005,1,546.91,4.71,20310.0,83
Mar-20-2020,2037,2037. 동작역 5번출구 동작주차공원,단체,M,AGE_002,6,1720.94,13.45,57950.0,396
Apr-20-2020,2614,2614. 가락고등학교 앞,일일(회원),M,AGE_003,7,563.59,4.97,21420.0,191
Feb-20-2020,2251,2251. 더케이호텔 입구(양재2) ,정기,F,AGE_003,8,257.53,2.84,12230.0,120
Feb-20-2020,1976,1976. 남구로역 5번 출입구 앞,정기,M,AGE_003,5,227.63,1.77,7610.0,113
Apr-20-2020,393,393. 동대문역 8번 출구,단체,F,AGE_002,2,101.24,1.26,5440.0,63
May-20-2020,1953,1953. 천왕역 4번출구 뒤,정기,F,AGE_001,1,0.0,0.0,0.0,55
Apr-20-2020,215,215. 여의도고교 앞,일일(회원),M,AGE_005,3,324.01,2.71,11680.0,187
Apr-20-2020,1180,1180. 마곡엠밸리 15단지(1502동) 건너편,정기,M,AGE_006,13,2268.8,15.24,65720.0,83
Feb-20-2020,206,206. KBS 앞,단체,F,AGE_004,4,278.78,3.26,14080.0,137
Mar-20-2020,2070,2070. 노량진역 2번 출구 앞,정기,M,AGE_001,3,572.99,4.6,19830.0,119
Mar-20-2020,2247,2247.섬들근린공원,일일(회원),F,AGE_002,30,6144.4,65.66,283025.6,1165
Jan-20-2020,1673,1673. 노원역 5번출구,정기,M,AGE_003,78,9398.02,71.84,309760.0,2539
Mar-20-2020,1543,1543. 수유1동 주민센터,정기,M,AGE_002,50,3479.63,23.85,102830.0,704
Feb-20-2020,3101,3101. 서대문구청,정기,F,AGE_003,23,1967.07,19.25,82910.0,466
Mar-20-2020,2272,2272. 교대입구 교차로,정기,F,AGE_002,3,87.13,0.92,3960.0,51
Feb-20-2020,2013,2013. 장승배기역 5번출구,정기,M,AGE_005,36,4109.38,30.89,133270.0,626
Apr-20-2020,712,712. 강월초교입구 사거리,일일(회원),F,AGE_002,22,1760.04,17.58,75750.0,694
Jan-20-2020,1002,1002. 해공공원(천호동),정기,F,AGE_005,3,128.05,1.45,6200.0,60
Feb-20-2020,302,302. 경복궁역 4번출구 뒤,정기,F,AGE_004,25,1125.23,10.66,45900.0,365
May-20-2020,3413,3413.종로플레이스,정기,M,AGE_002,115,0.0,0.0,0.0,2301
Apr-20-2020,2037,2037. 동작역 5번출구 동작주차공원,정기,M,AGE_005,26,6493.18,43.95,189370.0,1352
Mar-20-2020,435,435. SK 남산빌딩,정기,F,AGE_006,1,0.0,0.0,0.0,12
Mar-20-2020,1941,1941. 오류동역 2번출구,일일(회원),M,AGE_001,3,286.52,2.27,9780.0,146
Apr-20-2020,227,227. 양평2나들목 보행통로 입구,일일(회원),F,AGE_002,97,7930.1,80.6,347550.0,5427
Feb-20-2020,1124,1124. 발산역 6번출구옆(다이소앞),일일(비회원),M,AGE_008,1,42.99,0.39,1670.0,16
May-20-2020,1207,1207. 마천CU우방점 앞,일일(회원),M,AGE_003,4,330.26,1.61,6950.0,116
Feb-20-2020,724,724. 계남공원 입구 주출입구 좌측,일일(회원),F,AGE_002,1,48.92,0.49,2130.0,20
May-20-2020,578,578. 성동세무서 부근,일일(회원),M,AGE_002,17,1246.18,11.13,47960.0,543
May-20-2020,303,303. 광화문역 1번출구 앞,정기,F,AGE_001,7,754.44,6.8,29310.0,328
Apr-20-2020,1205,1205. 종합운동장역 4번출구,정기,M,AGE_007,3,178.33,1.62,6970.0,104
May-20-2020,1421,1421. 신내역 4번출구,일일(회원),M,AGE_003,2,92.03,0.77,3320.0,24
Feb-20-2020,3513,3513. 상왕십리역 1번출구,정기,F,AGE_007,1,193.96,1.83,7900.0,67
May-20-2020,148,148. 용강동 주민센터 앞,일일(비회원),F,AGE_008,2,171.69,1.55,6670.0,84
May-20-2020,272,272. 당산육갑문,정기,F,AGE_002,343,20403.54,205.35,885030.0,17029
Apr-20-2020,102,102. 망원역 1번출구 앞,일일(회원),M,AGE_003,31,1806.76,14.81,63800.0,1438
May-20-2020,2119,2119. 중앙동 동진빌딩,일일(회원),M,AGE_004,3,136.03,1.06,4580.0,135
Feb-20-2020,408,408. LG CNS앞,정기,M,AGE_004,64,5674.47,45.68,196910.0,1752
Mar-20-2020,1258,1258. 가락미륭아파트 앞,정기,M,AGE_003,12,1492.57,11.74,50600.0,155
Feb-20-2020,1187,1187. 강서수산물도매시장,정기,M,AGE_002,4,101.08,0.63,2710.0,48
Mar-20-2020,2050,2050. 노량진역 5번출구,일일(회원),M,AGE_005,4,216.09,1.66,7180.0,66
Apr-20-2020,518,518. 청계천 박물관 앞,정기,M,AGE_005,36,3560.97,27.8,119820.0,1183
Mar-20-2020,1140,1140. 목동사거리 버스정류장,일일(회원),M,AGE_004,8,1125.26,10.04,43280.0,465
Apr-20-2020,1226,1226. 잠실4동 주민센터 옆,일일(회원),F,AGE_002,49,3114.69,32.54,140200.0,2027
Apr-20-2020,1010,1010. 강동세무서,일일(회원),M,AGE_002,57,11764.16,101.47,437290.0,2190
Jan-20-2020,819,819. 선린인터넷 고등학교,일일(회원),F,AGE_002,5,239.37,2.46,10600.0,69
Feb-20-2020,1222,1222. 잠실새내역 5번 출구 뒤,정기,M,AGE_006,2,322.9,2.59,11150.0,56
Mar-20-2020,1243,1243. 문정 법조단지7,일일(회원),F,AGE_008,1,15.53,0.17,740.0,42
Mar-20-2020,210,210. IFC몰,정기,F,AGE_001,2,83.23,0.89,3860.0,38
Feb-20-2020,129,129. 신촌역(2호선) 6번출구 옆,일일(회원),F,AGE_001,1,139.49,1.1,4760.0,39
Apr-20-2020,1140,1140. 목동사거리 버스정류장,일일(회원),M,AGE_004,9,1479.68,12.75,54960.0,382
Jan-20-2020,1974,1974. 신도림2차e편한세상아파트 203동 앞,정기,M,AGE_005,4,291.23,2.26,9730.0,52
Mar-20-2020,326,326. 안국역 5번출구 앞,정기,M,AGE_004,137,16030.09,121.37,523063.78,2403
Feb-20-2020,2178,2178. 서울대학교 정문,정기,F,AGE_002,25,2122.63,22.87,98550.0,369
Apr-20-2020,2289,2289. 남태령역 2번출구,정기,M,AGE_004,14,968.74,7.74,33350.0,271
Mar-20-2020,1920,1920. 서울미래초등학교 사거리,정기,F,AGE_003,42,3312.05,34.59,149040.0,1090
Jan-20-2020,1851,1851. 가산디지털단지 7번출구,정기,M,AGE_007,1,41.25,0.39,1680.0,22
Feb-20-2020,1965,1965. 삼환로즈빌아파트 105동 옆,정기,M,AGE_002,18,2303.86,17.53,75590.0,308
Feb-20-2020,369,369. 광화문 시민열린마당,정기,M,AGE_006,12,840.04,5.72,24670.0,368
Apr-20-2020,1333,1333. 석관초등학교 앞,일일(회원),F,AGE_002,38,5161.5,55.08,237410.0,1935
Jan-20-2020,2219,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",단체,M,AGE_002,4,578.9,4.6,19850.0,172
May-20-2020,1868,1868.우리은행 시흥남자동화점 앞,정기,M,AGE_003,2,0.0,0.0,0.0,6
Mar-20-2020,648,648. 장안동위더스빌옆,일일(회원),F,AGE_005,4,1033.1,10.65,45920.0,124
Apr-20-2020,3538,3538. 서울숲 IT캐슬,정기,F,AGE_001,2,24.62,0.26,1110.0,23
Mar-20-2020,510,510. 서울숲 남문 버스정류소 옆,단체,M,AGE_002,17,3280.29,28.83,124240.0,653
Mar-20-2020,3537,3537. 아차산 휴먼시아 아파트 옆,단체,M,AGE_002,3,312.9,2.69,11620.0,114
May-20-2020,1206,1206. 9호선종합운동장역 9번출구,정기,F,AGE_007,1,0.86,0.01,40.0,44
Feb-20-2020,144,144. 공덕역 8번출구,일일(회원),M,AGE_002,29,4500.53,39.1,168520.0,1478
Mar-20-2020,2373,2373. 개포동역 사거리,정기,F,AGE_002,69,14625.04,143.05,616550.0,2876
Apr-20-2020,2016,2016. 신대방삼거리역 3번출구쪽,정기,F,AGE_004,21,1697.49,15.12,65190.0,483
Jan-20-2020,1323,1323. 월곡역 입구 육교 밑,정기,M,AGE_002,21,2278.06,17.96,77450.0,378
Apr-20-2020,740,740. 으뜸공원,정기,M,AGE_002,62,9343.79,74.6,321560.0,1240
Mar-20-2020,278,278. 쌍용플레티넘오피스텔,정기,F,AGE_002,77,8273.68,80.23,345820.0,1816
Jan-20-2020,1321,1321. 국민은행 종암동지점 앞,일일(회원),F,AGE_003,3,114.88,0.9,3880.0,32
Jan-20-2020,359,359. 원남동사거리,정기,F,AGE_005,21,821.14,7.86,33910.0,176
Apr-20-2020,1444,1444. 면목4치안센터,정기,F,AGE_004,34,4310.99,38.55,166200.0,1000
Jan-20-2020,1321,1321. 국민은행 종암동지점 앞,단체,F,AGE_002,2,48.02,0.6,2580.0,19
Jan-20-2020,1721,1721. 창동역 2번출구 ,일일(회원),M,AGE_004,3,2502.53,15.1,65100.0,42
Mar-20-2020,2255,2255.시민의숲역 1번출구 옆,단체,F,AGE_005,2,418.01,3.77,16240.0,110
May-20-2020,417,417. DMC역 2번출구 옆,정기,F,AGE_006,1,0.0,0.0,0.0,38
Feb-20-2020,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),F,AGE_006,1,173.84,2.04,8780.0,43
Apr-20-2020,758,758. 한사랑교회 앞,정기,M,AGE_004,86,10292.68,80.64,347500.0,2297
Apr-20-2020,568,568. 청계8가사거리 부근,정기,M,AGE_007,1,0.0,0.0,0.0,21
Jan-20-2020,3527,3527. 왕십리 자이아파트,정기,M,AGE_005,2,607.73,4.29,18490.0,154
Apr-20-2020,1163,1163. 방화동강서기동대앞,일일(회원),M,AGE_003,2,79.84,0.59,2520.0,89
Feb-20-2020,256,256. 동아에코빌입구,일일(회원),F,AGE_003,5,1195.63,11.72,50500.0,483
Jan-20-2020,439,439. 마포어린이공원,정기,M,AGE_003,35,5930.05,45.52,196090.0,398
Apr-20-2020,422,422. 문화비축기지,정기,M,AGE_002,6,546.41,4.59,19750.0,137
Jan-20-2020,623,623. 서울시립대 정문 앞,일일(회원),F,AGE_003,3,279.81,2.62,11290.0,72
Mar-20-2020,1643,1643. 태릉입구역 8번출구,일일(회원),F,AGE_005,8,1464.05,15.25,65680.0,481
May-20-2020,440,440. 하늘공원 입구,일일(회원),M,AGE_004,25,3417.79,25.53,110050.0,1266
Jan-20-2020,1119,1119. 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),일일(회원),F,AGE_002,3,804.81,8.56,36840.0,232
Apr-20-2020,2104,2104. 사당역 5번출구,정기,F,AGE_005,8,252.17,2.58,11120.0,170
Feb-20-2020,432,432. 마포중앙도서관,정기,F,AGE_004,5,401.71,4.03,17350.0,137
Feb-20-2020,209,209. 유진투자증권빌딩 앞,정기,M,AGE_007,1,11.84,0.11,460.0,4
Apr-20-2020,1008,1008. 암사역 3번출구(국민은행앞),일일(회원),F,AGE_001,8,732.41,7.57,32600.0,389
Jan-20-2020,519,519. 양지사거리,정기,F,AGE_004,3,112.6,1.27,5460.0,37
Feb-20-2020,115,115. 사루비아 빌딩 앞,정기,F,AGE_006,2,70.79,0.64,2750.0,56
Mar-20-2020,373,373. 청구 어린이공원,일일(회원),M,AGE_004,1,133.69,0.98,4220.0,22
Mar-20-2020,312,312. 시청역 1번출구 뒤,단체,M,AGE_002,2,327.89,2.56,11040.0,108
May-20-2020,2603,2603. 송파 글마루 도서관,일일(회원),F,AGE_002,12,1158.05,12.2,52570.0,810
Mar-20-2020,1280,1280. 송파파크데일 2단지입구 앞 주차장,일일(회원),F,AGE_002,14,954.24,10.48,45140.0,700
May-20-2020,502,502. 뚝섬유원지역 1번출구 앞,정기,M,AGE_007,8,1103.71,9.2,39720.0,511
Mar-20-2020,526,526. 용답토속공원 앞,일일(회원),F,AGE_002,11,1362.12,12.66,54510.0,388
Mar-20-2020,278,278. 쌍용플레티넘오피스텔,정기,F,AGE_004,32,5532.42,50.21,216370.0,1262
Feb-20-2020,342,342. 대학로 마로니에공원,정기,F,AGE_006,2,277.48,2.5,10780.0,57
Mar-20-2020,820,820. 청파동입구 교차로,일일(회원),M,AGE_004,5,249.81,2.26,9730.0,53
May-20-2020,533,533. 우리은행 금호동 지점 앞,일일(회원),M,AGE_004,1,341.98,2.71,11670.0,106
Mar-20-2020,2354,2354. 청담역 2번출구,정기,M,AGE_002,11,1317.36,10.38,44700.0,370
Mar-20-2020,2353,2353. 강남구청역 2번출구 뒤,정기,M,AGE_001,1,50.64,0.47,2030.0,13
Feb-20-2020,163,163. 명지전문대학교 정문 앞,일일(회원),F,AGE_002,7,1204.69,13.21,56930.0,475
May-20-2020,173,173. 서대문역 8번출구 앞,일일(회원),M,AGE_002,13,556.52,4.75,20470.0,465
Feb-20-2020,416,416. 상암월드컵파크 1단지 교차로,정기,F,AGE_003,13,502.76,5.0,21600.0,155
May-20-2020,522,522. 금호역 1번출구 앞,정기,F,AGE_003,7,95.55,0.94,4060.0,213
Apr-20-2020,126,126. 서강대 후문 옆,정기,M,AGE_005,27,2836.91,24.48,105480.0,706
Apr-20-2020,1279,1279. 마천금호어울림 1차아파트 건너편,정기,M,AGE_008,1,224.14,1.31,5660.0,30
Mar-20-2020,1642,1642. 서울여대 남문,일일(회원),F,AGE_004,1,147.47,1.23,5320.0,40
Apr-20-2020,1726,1726. 삼익세라믹아파트교차로,일일(회원),M,AGE_003,3,81.5,0.58,2510.0,195
May-20-2020,338,338. 세운스퀘어 앞,정기,F,AGE_005,4,119.29,1.3,5610.0,45
Feb-20-2020,2263,2263. 바우뫼문화복지회관,정기,M,AGE_007,1,191.73,1.65,7120.0,55
May-20-2020,1606,1606. 태릉입구역 3번출구 ,일일(회원),F,AGE_003,12,847.65,9.45,40760.0,558
May-20-2020,583,583. 청계천 생태교실 앞,단체,M,AGE_004,6,654.22,4.74,20430.0,440
Feb-20-2020,2247,2247.섬들근린공원,정기,F,AGE_001,1,74.05,0.63,2710.0,17
Mar-20-2020,1053,1053. 동명근린공원 진입로 (아리수로),정기,F,AGE_002,8,193.04,1.83,7860.0,88
Mar-20-2020,191,191. 서우빌딩(바른학원),일일(회원),F,AGE_004,8,2237.75,23.21,100110.0,285
Feb-20-2020,1608,1608. 공릉역 1번 출구 앞,일일(회원),M,AGE_006,1,168.08,1.51,6530.0,35
Apr-20-2020,160,160. 북아현동 가구거리,일일(회원),F,AGE_002,21,2241.29,22.67,97740.0,1046
Jan-20-2020,1742,1742. 북한산 코오롱 하늘채,정기,F,AGE_004,9,1373.69,12.99,55950.0,72
Feb-20-2020,746,746. 목동2단지 상가,일일(회원),M,AGE_003,2,101.93,0.75,3210.0,29
Feb-20-2020,2274,2274. 양재시민의숲역 3번출구,정기,F,AGE_002,18,2399.27,24.49,105570.0,378
Jan-20-2020,302,302. 경복궁역 4번출구 뒤,일일(회원),F,AGE_002,11,4082.11,47.16,203230.0,286
Feb-20-2020,1044,1044. 굽은다리역,일일(회원),F,AGE_003,8,635.17,6.71,28960.0,198
Apr-20-2020,355,355. 서울사대부속초교 앞,일일(회원),M,AGE_003,7,498.11,3.9,16830.0,205
Feb-20-2020,1014,1014. 강동구평생학습관앞,일일(회원),M,AGE_003,1,0.0,0.0,0.0,0
Jan-20-2020,373,373. 청구 어린이공원,일일(회원),F,AGE_001,1,14.16,0.13,550.0,11
Mar-20-2020,1016,1016. 해뜨는 주유소옆 리엔파크 109동앞,일일(회원),F,AGE_002,15,3132.71,30.16,130040.0,1129
Jan-20-2020,389,389. 을지로4가역 1번출구,정기,M,AGE_005,39,2799.12,22.0,94910.0,1617
Mar-20-2020,1018,1018. 둔촌 주공 GS 맞은편,일일(회원),F,AGE_003,12,2913.74,25.53,110070.0,336
Feb-20-2020,1977,1977. 천왕역 1번 출입구 앞,정기,F,AGE_001,2,42.22,0.38,1640.0,16
Apr-20-2020,285,285. 대림3동사거리(하나은행),정기,M,AGE_002,10,1097.73,8.54,36830.0,245
May-20-2020,3519,3519. 용답역 1번 출구,단체,M,AGE_004,10,0.0,0.0,0.0,330
May-20-2020,203,203. 국회의사당역 3번출구 옆,일일(회원),F,AGE_003,15,856.86,8.4,36210.0,999
Apr-20-2020,1109,1109. 공항시장역 4번출구,정기,M,AGE_005,1,0.0,0.0,0.0,34
Feb-20-2020,2621,2621. 한성백제역 2번 출구,정기,F,AGE_002,73,7770.19,71.6,308590.0,2194
Apr-20-2020,343,343. 예일빌딩(율곡로) 앞,정기,M,AGE_006,1,0.0,0.0,0.0,47
Apr-20-2020,1003,1003. 해공도서관앞,일일(회원),M,AGE_001,2,624.73,5.38,23200.0,144
Mar-20-2020,540,540. 군자역 7번출구 베스트샵 앞,단체,M,AGE_002,2,411.07,3.71,15970.0,250
Feb-20-2020,390,390. 충무로역 1번출구,정기,M,AGE_002,61,5432.24,41.51,178920.0,1000
Feb-20-2020,623,623. 서울시립대 정문 앞,일일(회원),M,AGE_006,1,303.22,2.73,11780.0,99
Feb-20-2020,1212,1212. 송파역 2번 출구앞,정기,F,AGE_001,4,200.07,2.01,8590.0,71
Apr-20-2020,2066,2066. 양문교회 앞,일일(회원),F,AGE_001,1,0.0,0.0,0.0,45
May-20-2020,310,310. 청계광장 옆,정기,M,AGE_003,75,3629.59,30.91,133270.0,2138
Jan-20-2020,627,627. 장안동삼거리 교통섬,정기,M,AGE_005,26,7013.72,59.46,256340.0,799
May-20-2020,962,962. 은평뉴타운 힐데스하임,정기,M,AGE_001,14,1818.14,16.36,70570.0,320
May-20-2020,369,369. 광화문 시민열린마당,일일(회원),M,AGE_002,29,2457.03,20.21,87040.0,820
Feb-20-2020,636,636. 세종대왕기념관 교차로,정기,M,AGE_003,26,2135.97,18.02,77720.0,653
May-20-2020,340,340. 혜화동 로터리,단체,F,AGE_004,2,208.07,2.26,9730.0,98
Apr-20-2020,419,419. 홈플러스 앞,일일(비회원),F,AGE_008,1,0.0,0.0,0.0,26
May-20-2020,1200,1200. 개화광역환승센터,정기,F,AGE_004,11,0.0,0.0,0.0,259
Feb-20-2020,283,283. 아크로타워 스퀘어(영등포시장),일일(회원),M,AGE_003,11,1211.52,9.97,42990.0,362
Jan-20-2020,322,322. 명동성당 앞,정기,F,AGE_001,1,81.34,0.73,3160.0,22
Jan-20-2020,1434,1434. 홈플러스 면목동점,일일(회원),M,AGE_002,5,1372.36,11.1,47840.0,149
Apr-20-2020,543,543. 구의공원(테크노마트 앞),정기,M,AGE_006,10,967.03,7.96,34330.0,753
Mar-20-2020,393,393. 동대문역 8번 출구,일일(회원),F,AGE_003,8,1072.58,10.14,43716.03,311
Feb-20-2020,1446,1446. 중랑전화국 교차로,일일(회원),F,AGE_004,3,187.52,1.85,7940.0,151
Mar-20-2020,2339,2339. 현대아파트 정문 앞,일일(회원),F,AGE_004,3,233.88,2.96,12760.0,234
Jan-20-2020,1955,1955. 디지털입구 교차로,일일(회원),F,AGE_002,9,2867.69,29.12,125600.0,278
Mar-20-2020,194,194. 증산교 앞,일일(회원),F,AGE_005,4,258.43,2.34,10040.0,64
May-20-2020,253,253. 신풍역 5번출구 인근,일일(회원),F,AGE_004,5,2087.89,17.5,75430.0,143
Jan-20-2020,1246,1246. 문정 법조단지10,정기,F,AGE_006,4,1432.0,12.82,55210.0,311
Feb-20-2020,324,324. 신세계백화점 본점 앞,일일(회원),M,AGE_002,7,575.6,4.7,20260.0,206
Apr-20-2020,400,400. 상암한화오벨리스크 1차 앞,일일(회원),M,AGE_001,1,76.78,0.64,2770.0,23
Mar-20-2020,3537,3537. 아차산 휴먼시아 아파트 옆,정기,F,AGE_004,15,1755.73,16.83,72510.0,475
May-20-2020,563,563. 성동세무서 건너편,일일(회원),M,AGE_001,1,20.67,0.2,870.0,4
May-20-2020,583,583. 청계천 생태교실 앞,정기,M,AGE_006,59,9045.19,73.83,318200.0,3062
Apr-20-2020,1702,1702. 녹천역 1번출구 앞,일일(회원),F,AGE_002,16,2483.57,24.2,104260.0,683
May-20-2020,1414,1414. 사가정역 1번출구,정기,M,AGE_004,54,4863.38,34.42,148390.0,1098
May-20-2020,2510,2510. JW타워,정기,F,AGE_007,1,1578.61,15.41,66440.0,17
Mar-20-2020,1036,1036. 고덕동 주양쇼핑,정기,M,AGE_003,32,2312.88,18.66,80441.2,598
Mar-20-2020,109,109. 제일빌딩 앞,BIL_021,F,AGE_002,1,10.64,0.11,480.0,16
Mar-20-2020,157,157. 애오개역 4번출구 앞,일일(회원),M,AGE_001,5,1430.96,14.99,64620.0,86
Mar-20-2020,816,816. 신용산역 6번출구 앞,일일(회원),F,AGE_005,4,803.88,7.04,30340.0,240
Apr-20-2020,512,512. 뚝섬역 1번 출구 옆,일일(회원),F,AGE_005,4,145.97,1.61,6960.0,235
Mar-20-2020,2620,2620. 송파나루역 4번 출구옆,일일(회원),M,AGE_003,19,4700.35,35.35,152400.0,682
Apr-20-2020,222,222. 시범아파트버스정류장 옆,일일(회원),M,AGE_007,3,179.51,1.38,5930.0,47
Apr-20-2020,2510,2510. JW타워,정기,M,AGE_006,1,100.7,1.0,4310.0,23
May-20-2020,182,182. 망원2빗물펌프장 앞,정기,M,AGE_001,3,78.9,0.68,2930.0,104
Feb-20-2020,2115,2115. 관악농협농산물백화점,일일(회원),M,AGE_002,4,350.71,3.15,13590.0,93
Jan-20-2020,928,928. 은평역사한옥박물관,일일(회원),F,AGE_002,6,285.74,2.76,11920.0,80
May-20-2020,2033,2033. 사당동 아르테스 웨딩앞,일일(회원),M,AGE_002,44,12940.6,92.75,399750.0,1683
Apr-20-2020,2226,2226. 신동아럭스빌아파트 앞,정기,M,AGE_003,13,538.67,4.25,18300.0,171
Jan-20-2020,2032,2032. 이수역 11번출구쪽,정기,M,AGE_006,6,236.24,1.88,8060.0,90
Feb-20-2020,538,538. 답십리역 8번출구 앞,정기,F,AGE_003,8,316.39,2.9,12490.0,100
May-20-2020,3432,3432.종로2가 사거리,정기,M,AGE_002,102,0.0,0.0,0.0,2342
May-20-2020,785,"785.양천구청, 보건소 사잇길",정기,M,AGE_003,62,0.0,0.0,0.0,1515
Jan-20-2020,353,353. 재동초교 앞 삼거리,정기,F,AGE_005,1,42.29,0.41,1780.0,10
Feb-20-2020,2396,2396. 영동3교 북단(우성캐릭터 앞 보도),일일(회원),F,AGE_003,3,550.38,6.17,26600.0,195
Mar-20-2020,123,123. 문화촌 공원,일일(회원),M,AGE_006,2,56.89,0.51,2210.0,15
Apr-20-2020,1741,1741. 제일강산수산입구,일일(회원),F,AGE_005,3,254.51,2.76,11900.0,163
Feb-20-2020,604,604. 답십리초등학교 옆 공원,정기,F,AGE_001,1,0.0,0.0,0.0,5
Apr-20-2020,229,229. 양평1 보행육교 앞,정기,F,AGE_003,97,17428.64,176.34,760060.0,4982
May-20-2020,849,849. 삼각지 자이아파트,일일(회원),F,AGE_003,7,0.0,0.0,0.0,339
May-20-2020,220,220. 미성아파트 A동 앞,단체,M,AGE_002,2,212.81,1.98,8530.0,75
May-20-2020,2389,2389. 경기여자고등학교 후문 (삼성로3길 입구),정기,M,AGE_006,4,0.0,0.0,0.0,144
Mar-20-2020,2257,2257. 하나로클럽 양재점 맞은편,일일(회원),M,AGE_003,4,825.14,7.2,31020.0,147
Mar-20-2020,2027,2027. 중앙대학교 정문,정기,M,AGE_002,25,4554.53,37.33,160840.41,1054
Mar-20-2020,1411,1411. 상봉시장앞 교차로 한성빌딩 앞,정기,F,AGE_005,2,32.31,0.32,1360.0,20
Mar-20-2020,1048,1048. 동부기업(둔촌동),정기,M,AGE_003,78,9230.36,77.5,334060.0,1205
Apr-20-2020,959,959. 구파발10단지 인근,일일(회원),F,AGE_004,1,94.33,0.92,3970.0,123
Apr-20-2020,1295,1295. 잠실역 8번출구,일일(회원),M,AGE_004,14,928.08,7.89,33940.0,432
Feb-20-2020,1247,1247. 문정 법조단지11,정기,M,AGE_003,24,2916.51,23.04,99200.0,384
Mar-20-2020,1153,"1153. 발산역 1번, 9번 인근 대여소",정기,M,AGE_007,3,4057.24,38.97,167960.0,27
Feb-20-2020,2016,2016. 신대방삼거리역 3번출구쪽,정기,M,AGE_003,58,5898.78,47.3,203920.0,1013
Jan-20-2020,1208,1208. 풍납현대아파트쉼터,정기,M,AGE_002,107,15242.21,99.41,428370.0,2379
Apr-20-2020,358,358. 성대입구 사거리,정기,M,AGE_006,2,60.98,0.64,2750.0,13
Feb-20-2020,1266,1266. 문정동 글샘 공원,정기,M,AGE_003,13,4460.84,33.47,144310.0,254
Apr-20-2020,1449,1449. 상봉역 1번출구,정기,F,AGE_003,109,11953.76,109.01,469640.0,2968
Apr-20-2020,154,154. 마포구청역 ,정기,F,AGE_001,5,698.09,6.46,27770.0,183
Mar-20-2020,237,237. 보라매 두산위브 건너편,일일(회원),F,AGE_004,4,1391.04,13.13,56560.0,598
Jan-20-2020,1246,1246. 문정 법조단지10,단체,F,AGE_004,4,363.19,3.27,14110.0,134
Apr-20-2020,2108,2108. 은천치안센터,정기,F,AGE_001,2,303.53,2.44,10500.0,106
Apr-20-2020,2343,2343. 세곡사거리 대왕파출소 앞,일일(회원),F,AGE_002,1,950.84,8.57,36940.0,38
Jan-20-2020,1850,1850. 코오롱테크노밸리,일일(회원),M,AGE_002,7,768.89,5.97,25710.0,165
Feb-20-2020,1985,1985. 구로도서관,단체,M,AGE_002,1,83.44,0.7,3010.0,14
Mar-20-2020,2618,2618. 삼전역 1번출구,단체,M,AGE_002,3,123.28,1.31,5660.0,47
Feb-20-2020,2103,2103. 신림동 우방아파트,일일(회원),F,AGE_004,2,197.3,1.96,8420.0,58
May-20-2020,1669,1669. 중계역 3번출구,일일(회원),M,AGE_004,1,0.0,0.0,0.0,77
Jan-20-2020,818,818. 숙명여대 입구 교차로,정기,M,AGE_002,50,2213.33,18.79,80920.0,576
May-20-2020,1681,1681. 현대6차 아파트,정기,M,AGE_004,35,1804.96,14.67,63240.0,850
Feb-20-2020,2266,2266. 서초역 3번출구,일일(비회원),F,AGE_008,1,50.71,0.46,1970.0,23
Feb-20-2020,280,280. 양평동6차현대아파트 앞,정기,M,AGE_002,63,5454.83,45.83,197570.0,832
