customerID,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,TechInsurance,ServiceSatisfactionScore,MonthlyBonusUsage,FamilyPlanSize
3363-EWLGO,0,No,5,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.95,0,0,3.61,26.0,1.0
4750-UKWJK,1,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,One year,No,19.6,0,1,4.1,70.0,0.0
6338-AVWCY,0,No,3,No,No phone service,DSL,No,Yes,No,Month-to-month,Yes,40.15,1,0,2.8449999999999998,3.0900000000000007,2.085
1689-YQBYY,0,No,12,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,76.6,0,1,3.05,57.0,2.0
4487-ZYJZK,0,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,One year,No,19.6,0,0,2.79,88.0,6.0
2959-FENLU,0,No,9,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,85.3,0,0,3.0,96.0,3.0
0708-LGSMF,0,Yes,13,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,65.85,0,1,3.77,16.0,2.0
9253-QXKBE,1,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,94.45,1,1,2.355,45.09,4.085
7634-HLQJR,0,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,20.05,0,1,2.57,77.0,4.0
0487-RPVUM,0,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,99.4,0,1,3.69,57.0,1.0
4079-ULGFR,0,No,16,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.0,0,1,3.51,55.0,3.0
2516-XSJKX,0,Yes,41,Yes,No,DSL,Yes,Yes,Yes,Two year,No,78.45,0,1,2.82,53.0,2.0
0057-QBUQH,0,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,25.1,0,1,3.43,86.0,3.0
9445-SZLCH,0,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,97.35,1,0,3.195,88.09,0.08499999999999999
6599-SFQVE,0,No,6,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,55.0,0,1,3.75,28.0,1.0
8331-ZXFOE,0,No,58,Yes,Yes,DSL,Yes,No,No,One year,Yes,71.1,0,1,3.04,53.0,4.0
4003-FUSHP,0,No,19,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,61.55,0,0,3.51,26.0,3.0
0356-ERHVT,0,Yes,11,Yes,No,DSL,No,No,No,Month-to-month,Yes,45.9,0,0,4.32,44.0,3.0
7325-ENZFI,0,No,39,No,No phone service,DSL,Yes,No,No,One year,Yes,40.3,0,1,3.3,86.0,1.0
4884-ZTHVF,1,No,8,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,87.1,0,1,3.02,30.0,1.0
3920-HIHMQ,0,No,26,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,49.5,0,0,3.36,35.0,2.0
3055-OYMSE,1,No,53,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,73.8,0,0,2.82,80.0,2.0
0613-WUXUM,0,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,19.2,0,1,4.19,60.0,7.0
7568-PODML,0,No,1,No,No phone service,DSL,No,Yes,Yes,Month-to-month,Yes,45.3,1,0,3.1149999999999998,37.09,1.085
4458-KVRBJ,0,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.0,0,0,2.86,66.0,2.0
5349-IECLD,0,No,2,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,94.95,1,0,2.605,36.09,3.085
1397-XKKWR,0,No,7,No,No phone service,DSL,No,No,No,One year,No,35.3,0,1,3.55,4.0,4.0
3945-GFWQL,0,No,12,Yes,No,DSL,No,No,No,Month-to-month,Yes,44.55,1,0,3.455,46.09,2.085
8097-OMULG,0,Yes,59,Yes,No,DSL,Yes,Yes,Yes,One year,No,76.75,0,0,2.75,78.0,1.0
6013-BHCAW,0,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,81.0,0,1,3.29,51.0,2.0
0401-WDBXM,0,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,105.55,0,1,2.25,48.0,0.0
3387-PLKUI,0,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,18.8,0,1,3.09,5.0,2.0
6096-EGVTU,0,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,24.9,0,0,3.23,9.0,1.0
3797-VTIDR,0,Yes,1,No,No phone service,DSL,No,No,No,Month-to-month,Yes,23.45,1,0,3.875,96.09,4.085
5081-NWSUP,0,No,10,Yes,No,DSL,Yes,No,Yes,One year,No,64.9,0,1,2.61,22.0,1.0
2580-ATZSQ,0,Yes,65,Yes,No,DSL,No,No,No,One year,No,61.35,0,1,2.36,16.0,2.0
8085-MSNLK,0,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,113.95,0,1,2.55,83.0,2.0
9691-HKOVS,0,Yes,55,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,90.15,0,0,2.33,43.0,3.0
9881-VCZEP,0,Yes,25,Yes,Yes,DSL,No,No,No,Month-to-month,No,54.1,0,0,3.67,40.0,2.0
9526-BIHHD,0,No,1,No,No phone service,DSL,No,No,No,Month-to-month,No,29.7,1,1,3.795,15.09,3.085
8757-TFHHJ,0,No,1,Yes,No,DSL,No,No,No,Month-to-month,Yes,49.8,0,1,3.16,43.0,1.0
4523-WXCEF,0,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,101.1,1,0,3.635,58.09,0.08499999999999999
1468-DEFNC,1,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,24.4,0,0,3.07,85.0,1.0
5119-KEPFY,0,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.0,0,1,2.95,49.0,2.0
8364-TRMMK,0,No,3,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,50.65,1,1,2.855,52.09,2.085
0916-KNFAJ,0,Yes,61,Yes,Yes,DSL,No,No,Yes,Two year,Yes,69.9,0,0,2.84,69.0,1.0
8319-QBEHW,0,No,26,No,No phone service,DSL,No,Yes,No,One year,Yes,39.95,0,0,2.23,67.0,0.0
3063-QFSZL,0,No,1,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,55.4,1,0,3.155,63.09,1.085
8775-LHDJH,1,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,90.6,1,1,3.005,58.09,1.085
9625-QNLUX,0,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,103.25,0,1,3.37,22.0,0.0
3097-NQYSN,1,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,86.85,1,1,3.0749999999999997,44.09,3.085
4024-CSNBY,0,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,94.25,0,0,2.92,82.0,0.0
7110-BDTWG,0,Yes,71,No,No phone service,DSL,Yes,No,Yes,Two year,Yes,47.05,0,1,2.56,94.0,0.0
7493-GVFIO,0,No,57,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,20.55,0,0,3.04,43.0,1.0
0690-SRQID,0,No,4,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.65,0,0,3.37,51.0,0.0
9605-WGJVW,1,No,1,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,70.2,0,0,2.43,66.0,2.0
9114-DPSIA,0,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Two year,No,81.0,0,0,3.04,27.0,2.0
4700-UBQMV,0,Yes,21,Yes,Yes,DSL,No,Yes,Yes,One year,Yes,75.9,0,1,3.12,66.0,0.0
7711-GQBZC,0,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,24.7,0,1,2.64,77.0,2.0
3565-UNOCC,1,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,99.05,1,1,2.735,18.09,1.085
4627-MIHJH,1,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,110.25,0,0,3.12,26.0,1.0
9795-NREXC,0,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,85.0,0,0,2.43,50.0,3.0
8573-CGOCC,0,No,16,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.75,0,1,3.17,59.0,1.0
7356-AYNJP,0,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,23.9,0,1,2.55,73.0,2.0
9249-FXSCK,0,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,111.25,1,0,3.5549999999999997,49.09,2.085
5493-SDRDQ,0,No,2,Yes,No,DSL,No,No,No,Month-to-month,Yes,55.1,1,1,4.195,15.09,1.085
6286-SUUWT,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.95,0,1,2.57,82.0,0.0
4819-HJPIW,0,No,18,No,No phone service,DSL,No,No,No,Month-to-month,No,25.15,0,0,3.27,72.0,0.0
8654-DHAOW,0,No,2,Yes,Yes,DSL,No,No,No,Month-to-month,No,54.15,0,1,2.64,67.0,2.0
5438-QMDDL,0,Yes,19,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,59.8,0,0,3.52,14.0,5.0
9812-GHVRI,0,No,40,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,83.85,0,0,2.37,50.0,3.0
5553-AOINX,1,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,104.9,0,0,3.24,47.0,3.0
1228-ZLNBX,0,No,21,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,75.3,0,1,2.56,71.0,0.0
4226-KKDON,0,No,8,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,66.65,0,1,2.9,0.0,2.0
3831-YCPUO,0,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,Yes,109.5,0,0,2.48,6.0,3.0
7445-WMRBW,0,No,48,Yes,Yes,DSL,Yes,Yes,No,One year,Yes,73.85,0,0,3.41,52.0,2.0
3308-DGHKL,0,No,69,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,19.3,0,1,2.58,30.0,3.0
9924-JPRMC,0,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,118.2,0,1,3.28,17.0,3.0
0080-EMYVY,0,No,14,Yes,No,DSL,No,No,No,One year,No,51.45,0,0,2.83,11.0,3.0
6218-KNUBD,0,No,6,Yes,No,DSL,No,Yes,No,Month-to-month,No,59.45,0,0,2.94,47.0,3.0
7337-CINUD,0,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.5,0,1,3.07,29.0,4.0
7609-NRNCA,0,No,17,Yes,No,No,No internet service,No internet service,No internet service,One year,No,19.55,0,0,2.62,96.0,1.0
0623-EJQEG,0,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,One year,No,93.55,0,1,3.11,6.0,1.0
7153-CHRBV,0,Yes,57,Yes,No,DSL,Yes,No,No,One year,Yes,59.3,0,0,3.77,91.0,4.0
0871-URUWO,0,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,102.25,1,0,2.635,3.0900000000000007,2.085
9190-MFJLN,1,No,19,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.9,1,0,3.6149999999999998,63.09,3.085
6198-PNNSZ,0,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,109.8,0,0,3.75,5.0,0.0
3317-VLGQT,0,Yes,14,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,78.1,0,0,2.59,94.0,3.0
4132-POCZS,0,Yes,52,No,No phone service,DSL,No,No,Yes,Month-to-month,Yes,39.9,0,0,2.27,14.0,2.0
5614-DNZCE,0,No,58,Yes,No,DSL,Yes,No,No,Two year,Yes,64.9,0,0,3.15,70.0,2.0
1095-JUDTC,1,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,95.05,1,1,2.755,43.09,2.085
3896-RCYYE,0,No,67,No,No phone service,DSL,Yes,Yes,Yes,Month-to-month,Yes,53.4,0,0,3.93,93.0,1.0
9638-JIQYA,0,No,2,No,No phone service,DSL,No,No,No,Month-to-month,Yes,24.9,0,1,3.02,90.0,3.0
3258-SANFR,1,No,6,Yes,No,DSL,No,No,No,Month-to-month,No,44.7,0,0,2.6,80.0,6.0
3726-TBHQT,0,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,114.0,0,0,2.43,17.0,3.0
3190-ITQXP,0,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,20.25,0,0,3.54,21.0,2.0
0870-VEMYL,0,No,5,Yes,No,DSL,Yes,No,No,Month-to-month,No,53.85,1,1,2.735,61.09,1.085
4833-QTJNO,1,Yes,67,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,83.85,0,0,3.02,60.0,3.0
3039-MJSLN,0,No,3,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.2,0,1,3.48,52.0,2.0
0178-CIIKR,0,No,3,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.95,0,0,2.76,25.0,2.0
5385-SUIRI,1,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,104.2,1,1,3.005,91.09,2.085
3982-XWFZQ,0,Yes,42,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,50.25,1,0,3.015,40.09,1.085
5774-QPLTF,0,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,20.35,0,1,3.34,87.0,0.0
2322-VCZHZ,1,Yes,23,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,90.0,0,1,3.3,7.0,2.0
5010-IPEAQ,0,Yes,67,No,No phone service,DSL,Yes,Yes,No,Two year,No,54.2,0,0,2.89,20.0,1.0
4009-ALQFH,0,No,25,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,99.5,1,1,3.0549999999999997,93.09,2.085
6383-ZTSIW,1,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,One year,No,99.1,0,0,2.81,42.0,1.0
8990-YOZLV,0,No,69,Yes,Yes,DSL,Yes,No,No,Two year,Yes,66.9,0,0,2.26,20.0,5.0
3069-SSVSN,0,No,1,No,No phone service,DSL,No,No,No,One year,No,25.85,0,0,3.13,2.0,2.0
5222-IMUKT,0,No,32,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,91.05,0,0,3.95,30.0,2.0
3627-FCRDW,0,No,9,Yes,No,Fiber optic,No,No,No,Month-to-month,No,71.0,1,1,2.585,27.09,1.085
7562-GSUHK,0,No,16,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,93.2,1,0,2.635,27.09,1.085
6685-XSHHU,0,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,20.95,0,1,2.56,72.0,2.0
8901-UPRHR,0,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,109.2,0,0,3.36,56.0,3.0
4903-UYAVB,0,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.35,1,0,3.245,97.09,2.085
0118-JPNOY,1,No,26,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,85.8,0,1,2.92,32.0,6.0
6776-TLWOI,0,No,3,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.85,1,0,2.565,90.09,1.085
3845-FXCYS,0,No,2,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.65,0,1,3.05,91.0,0.0
5857-XRECV,0,No,2,Yes,No,No,No internet service,No internet service,No internet service,One year,No,20.5,0,0,2.22,43.0,6.0
0725-CXOTM,0,No,36,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,89.65,0,1,3.07,42.0,0.0
4343-EJVQB,0,No,7,Yes,No,Fiber optic,No,No,No,Month-to-month,No,74.35,0,0,3.44,30.0,2.0
9000-PLFUZ,1,Yes,60,No,No phone service,DSL,No,Yes,Yes,Two year,Yes,49.45,0,0,2.37,64.0,4.0
3427-GGZZI,0,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,89.1,0,0,2.23,83.0,0.0
7779-ORAEL,1,Yes,45,Yes,Yes,DSL,Yes,No,Yes,Two year,No,75.15,0,1,3.79,75.0,1.0
0644-OQMDK,1,No,4,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,70.65,0,0,2.69,16.0,3.0
4077-CROMM,0,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,104.2,1,0,3.5949999999999998,15.09,1.085
3154-CFSZG,0,Yes,47,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,90.05,0,0,2.92,33.0,2.0
2868-MZAGQ,0,No,1,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,79.25,1,0,2.945,80.09,3.085
4847-QNOKA,0,No,1,Yes,No,DSL,No,No,No,Month-to-month,Yes,44.9,1,1,3.245,4.090000000000001,5.085
2220-IAHLS,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.4,0,1,2.56,71.0,2.0
1658-XUHBX,1,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,88.75,0,1,3.07,97.0,2.0
6379-RXJRQ,0,Yes,10,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,70.1,1,1,2.835,89.09,2.085
2378-HTWFW,1,No,35,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,91.0,0,1,2.34,78.0,1.0
8650-RHRKE,0,No,4,No,No phone service,DSL,No,No,No,Month-to-month,Yes,29.65,1,0,3.195,28.09,2.085
4377-VDHYI,0,Yes,32,Yes,No,Fiber optic,No,No,Yes,One year,Yes,90.8,0,0,2.87,72.0,4.0
0475-RIJEP,0,No,43,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,77.85,1,1,2.945,2.0900000000000007,2.085
1260-TTRXI,0,No,4,Yes,No,DSL,No,No,Yes,Month-to-month,No,54.3,1,1,2.415,17.09,0.08499999999999999
3719-TDVQB,1,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,18.95,0,1,3.8,57.0,0.0
6328-ZPBGN,1,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.15,1,1,3.465,74.09,1.085
0201-MIBOL,1,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,102.4,0,1,3.48,8.0,1.0
4937-QPZPO,0,Yes,61,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,99.9,0,1,2.85,30.0,1.0
2925-VDZHY,0,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,88.7,0,1,2.14,65.0,5.0
6981-TDRFT,0,Yes,44,No,No phone service,DSL,Yes,Yes,Yes,One year,Yes,54.3,0,1,3.98,87.0,1.0
3413-CSSTH,0,No,41,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,55.7,0,0,2.97,61.0,1.0
8033-VCZGH,0,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,103.95,0,1,2.63,18.0,2.0
4789-KWMXN,0,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,110.85,1,0,3.235,81.09,3.085
0224-NIJLP,0,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,20.15,0,1,3.58,73.0,0.0
7542-CYDDM,0,No,18,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.05,0,0,2.99,54.0,3.0
4718-WXBGI,0,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,91.95,0,0,3.64,27.0,3.0
2867-UIMSS,0,No,1,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,80.5,1,0,3.565,92.09,2.085
8495-PRWFH,1,No,42,Yes,Yes,DSL,No,No,No,Month-to-month,No,55.65,0,1,2.46,49.0,1.0
0439-IFYUN,1,No,18,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,74.7,0,0,2.66,64.0,1.0
5716-LIBJC,0,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,104.15,0,0,3.48,2.0,0.0
2868-LLSKM,0,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,83.65,0,0,1.64,78.0,3.0
8111-RKSPX,0,No,4,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,72.2,1,1,2.955,52.09,2.085
2988-QRAJY,0,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,110.05,0,0,2.28,9.0,2.0
1585-MQSSU,0,No,17,Yes,No,DSL,Yes,No,No,Month-to-month,No,51.5,1,1,2.7849999999999997,21.09,0.08499999999999999
0071-NDAFP,0,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.5,0,1,2.85,36.0,2.0
2856-NNASM,1,No,43,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,89.55,1,1,2.8449999999999998,15.09,2.085
7328-ZJAJO,0,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.5,0,1,2.72,86.0,3.0
6458-CYIDZ,1,No,5,Yes,No,Fiber optic,No,No,No,Month-to-month,No,80.7,0,0,2.45,77.0,1.0
8559-CIZFV,0,Yes,21,Yes,Yes,DSL,Yes,Yes,No,One year,No,77.5,1,0,4.175000000000001,79.09,1.085
1090-PYKCI,0,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,105.1,0,1,3.93,73.0,1.0
3058-WQDRE,0,No,13,No,No phone service,DSL,No,No,No,Month-to-month,Yes,25.15,0,1,2.42,8.0,1.0
7547-EKNFS,0,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,95.25,1,1,3.815,44.09,2.085
2279-AXJJK,0,Yes,52,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,95.65,0,1,2.8,38.0,3.0
6769-DYBQN,1,No,46,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,85.0,1,1,3.085,5.090000000000001,0.08499999999999999
0909-SELIE,0,Yes,61,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,80.8,0,1,2.97,24.0,1.0
3417-TSCIC,0,No,29,No,No phone service,DSL,No,No,No,One year,Yes,24.85,0,1,2.67,55.0,2.0
1042-HFUCW,0,No,25,Yes,No,DSL,Yes,No,No,One year,Yes,54.75,0,0,3.49,89.0,2.0
4439-JMPMT,0,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,85.75,1,1,3.085,64.09,2.085
6537-OTKMY,0,No,15,No,No phone service,DSL,No,Yes,Yes,One year,No,50.75,0,1,2.76,71.0,1.0
8999-EXMNO,0,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,20.15,0,0,2.35,85.0,5.0
6725-TPKJO,0,No,44,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,20.05,0,0,2.55,51.0,1.0
2446-BEGGB,1,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,98.25,1,1,2.205,89.09,2.085
7162-WPHPM,0,Yes,58,Yes,Yes,DSL,Yes,No,No,Two year,No,71.6,0,0,3.01,75.0,5.0
1599-MMYRQ,0,Yes,62,Yes,No,Fiber optic,No,No,No,One year,Yes,81.45,0,1,2.4,8.0,2.0
8821-KVZKQ,0,Yes,70,No,No phone service,DSL,Yes,Yes,Yes,One year,Yes,58.4,0,1,2.87,9.0,2.0
1496-GGSUK,1,No,1,No,No phone service,DSL,No,No,No,Month-to-month,Yes,25.7,1,0,3.715,10.09,2.085
6434-TTGJP,0,Yes,10,No,No phone service,DSL,Yes,No,Yes,Two year,No,53.7,0,0,3.6,72.0,3.0
0042-JVWOJ,0,No,26,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,19.6,0,0,2.98,61.0,3.0
0130-SXOUN,0,No,66,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,89.4,0,1,2.96,89.0,1.0
2575-GFSOE,0,Yes,7,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,69.0,1,1,3.965,99.09,0.08499999999999999
2330-PQGDQ,0,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,One year,No,84.2,0,0,3.26,90.0,0.0
1452-UZOSF,0,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,106.1,0,0,2.84,59.0,3.0
2097-YVPKN,0,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.75,0,0,2.29,94.0,4.0
2842-JTCCU,0,No,2,Yes,No,DSL,No,No,No,Month-to-month,No,46.05,1,0,3.225,19.09,4.085
8597-CTXVJ,0,No,70,Yes,Yes,DSL,Yes,No,No,One year,No,64.95,0,1,3.41,37.0,2.0
6631-HMANX,0,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,85.45,0,0,2.68,5.0,3.0
9962-BFPDU,0,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.05,0,0,3.15,14.0,1.0
3296-SILRA,1,Yes,1,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,76.4,1,1,2.8449999999999998,93.09,1.085
9681-OXGVC,0,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,100.5,1,1,2.935,47.09,1.085
6394-HHHZM,0,No,3,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.7,0,1,1.76,44.0,3.0
5995-LFTLE,0,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,25.3,0,1,2.89,4.0,2.0
5180-UCIIQ,1,Yes,22,No,No phone service,DSL,No,No,Yes,Month-to-month,No,40.05,1,0,3.505,78.09,1.085
1932-UEDCX,1,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,100.6,0,1,2.68,52.0,1.0
7153-OANIO,0,No,1,Yes,No,Fiber optic,No,No,No,Month-to-month,No,69.95,1,1,3.0549999999999997,66.09,1.085
5188-HGMLP,1,Yes,54,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,74.0,0,0,2.62,61.0,3.0
0665-XHDJU,0,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,99.4,0,1,3.18,22.0,3.0
6521-YYTYI,0,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,93.3,1,1,2.915,44.09,4.085
8878-HMWBV,0,No,3,Yes,No,DSL,No,No,No,Month-to-month,Yes,49.15,1,1,2.5549999999999997,52.09,3.085
8265-HKSOW,0,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,No,107.45,0,0,3.67,45.0,3.0
3544-FBCAS,0,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Two year,Yes,83.6,0,0,3.46,18.0,3.0
5331-RGMTT,1,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,99.05,0,0,2.7,87.0,1.0
4759-PXTAN,0,Yes,59,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,80.1,0,0,3.25,83.0,1.0
7054-DMVAS,0,No,54,Yes,No,DSL,No,Yes,No,Two year,Yes,65.3,0,1,3.27,46.0,3.0
3428-MMGUB,0,No,60,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,89.55,0,0,3.32,90.0,0.0
