video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes
2647,18.11.06,ShawnMendesVEVO,10,2018-05-21T16:40:16.000Z,566069,25078,1078
2648,18.11.06,Saturday Night Live,24,2018-05-20T04:58:51.000Z,8548321,66287,14154
2649,18.11.06,NickiMinajAtVEVO,10,2018-05-20T07:53:59.000Z,4868663,187823,9338
2650,18.11.06,miniminter,20,2018-05-20T18:00:02.000Z,3163697,108889,3038
2651,18.11.06,Lucas the Spider,1,2018-05-19T14:52:43.000Z,7877679,264546,4192
2652,18.11.06,Daddy Yankee,10,2018-05-18T14:00:04.000Z,40399656,623766,42307
2653,18.11.06,SZAVEVO,10,2018-05-18T14:00:04.000Z,5814766,209333,4095
2654,18.11.06,Dan And Shay,10,2018-05-18T04:04:58.000Z,4894083,42538,1447
2655,18.11.06,FifthHarmonyVEVO,10,2018-05-18T07:00:08.000Z,21888035,667068,15604
2656,18.11.06,BuzzFeed Celeb,22,2018-05-18T16:39:29.000Z,8052342,641231,4006
2657,18.11.06,AaronsAnimals,15,2018-05-18T13:00:04.000Z,1625030,37831,1369
2658,18.11.06,zefrank1,22,2018-05-18T01:00:06.000Z,1024052,58862,377
2659,18.11.06,Brad Mondo,24,2018-05-18T17:34:22.000Z,1055165,47708,1027
2660,18.11.06,Call of Duty,20,2018-05-17T17:09:38.000Z,10148824,354930,211498
2661,18.11.06,BackstreetBoysVEVO,10,2018-05-17T04:00:01.000Z,18159281,437609,16850
2662,18.11.06,Binging with Babish,24,2018-05-17T16:47:42.000Z,1259904,35398,601
2663,18.11.06,SigridVEVO,10,2018-05-17T12:00:04.000Z,4176359,75792,1912
2664,18.11.06,CalumScottVEVO,10,2018-05-16T23:00:00.000Z,9380729,149806,1809
2665,18.11.06,Movieclips Trailers,1,2018-05-16T20:29:17.000Z,5026759,57696,1818
2666,18.11.06,JennaMarbles,23,2018-05-16T22:33:29.000Z,3419284,336855,1839
2667,18.11.06,You Suck At Cooking,26,2018-05-16T12:39:20.000Z,677648,34592,510
2668,18.11.06,Dragonfoxgirl,24,2018-05-15T05:06:07.000Z,7719362,348888,5786
2669,18.11.06,20th Century Fox,1,2018-05-15T13:01:12.000Z,13576077,346586,6913
2670,18.11.06,Laura Lee,26,2018-05-15T20:56:25.000Z,1101782,38633,1113
2671,18.11.06,Focus Features,24,2018-05-14T18:59:59.000Z,5249452,35844,3229
2672,18.11.06,Complex,24,2018-05-14T14:00:03.000Z,4654027,116674,5707
2673,18.11.06,JVR Music,10,2018-05-14T15:59:47.000Z,21957640,140214,10716
2674,18.11.06,grav3yardgirl,26,2018-05-14T19:00:01.000Z,3811648,306473,13441
2675,18.11.06,Teen Vogue,24,2018-05-15T16:00:45.000Z,1390895,65779,233
2676,18.11.06,TODAY,25,2018-05-14T15:29:50.000Z,1987241,22785,1081
2677,18.11.06,TheOdd2sOut,23,2018-05-14T19:36:05.000Z,1236919,99533,823
2678,18.11.06,Linus Tech Tips,28,2018-05-14T19:00:20.000Z,2624803,84632,11097
2679,18.11.06,Lucas and Marcus,24,2018-05-13T18:03:56.000Z,10381263,163325,20892
2680,18.11.06,Rooster Teeth,1,2018-05-14T13:00:01.000Z,751768,25434,173
2681,18.11.06,Unbox Therapy,28,2018-05-13T19:00:25.000Z,6995168,143678,10925
2682,18.12.06,gameslice,20,2018-06-12T04:45:52.000Z,3483553,23725,3145
2683,18.12.06,Clash of Clans,20,2018-06-11T12:08:03.000Z,6173038,90478,3877
2684,18.12.06,FamilyFeud,24,2018-06-11T00:59:50.000Z,2106397,24694,2126
2685,18.12.06,Smosh,23,2018-06-11T16:04:02.000Z,670902,52024,466
2686,18.12.06,CBS,24,2018-06-11T06:00:04.000Z,509062,8667,1047
2687,18.12.06,Bad Lip Reading,23,2018-06-11T13:32:02.000Z,888895,37218,448
2688,18.12.06,REACT,24,2018-06-11T19:00:00.000Z,380532,14644,239
2689,18.12.06,Bethesda Softworks,20,2018-06-11T02:54:48.000Z,4239111,131431,1677
2690,18.12.06,Good Mythical Morning,24,2018-06-11T10:00:02.000Z,716521,23381,375
2691,18.12.06,The Game Theorists,20,2018-06-10T19:05:21.000Z,3769704,182227,5244
2692,18.12.06,Cyberpunk 2077,20,2018-06-10T21:40:15.000Z,4929812,211620,2782
2693,18.12.06,ShawnMendesVEVO,10,2018-06-11T16:00:03.000Z,1859909,351531,2361
2694,18.12.06,Kingdom Hearts,20,2018-06-10T20:28:21.000Z,1052924,36438,692
2695,18.12.06,Studio MDHR,20,2018-06-10T21:14:22.000Z,978409,53578,502
2696,18.12.06,ESPN,17,2018-06-11T14:43:53.000Z,746980,6918,950
2697,18.12.06,TheEllenShow,24,2018-06-11T13:00:10.000Z,206975,4233,59
2698,18.12.06,IGN,20,2018-06-10T20:30:34.000Z,1729107,45820,1253
2699,18.12.06,HALO,20,2018-06-10T20:02:54.000Z,1969012,55567,1801
2700,18.12.06,Michael Dapaah,23,2018-06-10T21:00:18.000Z,3291375,237975,8625
2701,18.12.06,NBC Sports,17,2018-06-09T23:10:07.000Z,1079990,6482,984
2702,18.12.06,Anthem Game,20,2018-06-09T18:58:37.000Z,2315639,42264,5625
2703,18.12.06,LaurDIY,26,2018-06-10T16:00:01.000Z,976205,64960,939
2704,18.12.06,Refinery29,26,2018-06-09T15:01:13.000Z,2108182,115922,1075
2705,18.12.06,Ladylike,22,2018-06-09T18:00:01.000Z,1398289,60811,706
2706,18.12.06,Battlefield,20,2018-06-09T18:07:15.000Z,3323009,150997,23860
2707,18.12.06,EA SPORTS,20,2018-06-09T18:42:53.000Z,856610,11874,2593
2708,18.12.06,Universal Pictures,24,2018-06-08T14:00:03.000Z,10623316,184164,6877
2709,18.12.06,Tasty,26,2018-06-09T15:00:09.000Z,1454399,40524,1013
2710,18.12.06,CNN,25,2018-06-09T00:28:37.000Z,2436401,33232,2455
2711,18.12.06,Jaiden Animations,1,2018-06-08T19:08:21.000Z,3078614,355173,7996
2712,18.12.06,WOWPresents,24,2018-06-09T13:00:02.000Z,379162,8806,2112
2713,18.12.06,Maroon5VEVO,10,2018-06-09T07:01:01.000Z,4517372,228589,11370
2714,18.12.06,NickyJamTV,10,2018-06-08T11:58:38.000Z,14555966,462872,34299
2715,18.12.06,BuzzFeedBlue,22,2018-06-08T22:00:51.000Z,1713979,61199,1118
2716,18.12.06,Will Smith,24,2018-06-09T01:01:19.000Z,1061784,40492,621
2717,18.12.06,British Vogue,24,2018-06-08T14:58:31.000Z,1592523,75694,1992
2718,18.12.06,DreamWorksTV,24,2018-06-07T14:30:03.000Z,5521865,98406,2218
2719,18.12.06,ONE Media,1,2018-06-07T13:16:17.000Z,4795716,30035,3246
2720,18.12.06,The Late Late Show with James Corden,24,2018-06-08T08:35:00.000Z,617293,9111,398
2721,18.12.06,YouTube Spotlight,24,2018-06-07T19:08:51.000Z,1291035,47762,125583
2722,18.12.06,Mike Shinoda,10,2018-06-08T04:00:22.000Z,706043,50888,782
2723,18.12.06,Marshmello,10,2018-06-08T04:00:03.000Z,1584165,106988,2577
2724,18.12.06,Liza Koshy,23,2018-06-07T16:00:03.000Z,3158153,271111,4340
2725,18.12.06,LOL Network,23,2018-06-07T17:26:44.000Z,863852,23337,1001
2726,18.12.06,TED-Ed,27,2018-06-07T15:02:33.000Z,372604,18895,671
2727,18.12.06,Vox,25,2018-06-07T12:00:02.000Z,741829,15368,618
2728,18.12.06,Sony Pictures Entertainment,24,2018-06-06T13:00:04.000Z,20771856,440493,20324
2729,18.12.06,shgurr,1,2018-06-07T03:22:06.000Z,1607890,77299,1944
2730,18.12.06,Gordon Ramsay,24,2018-06-06T18:00:00.000Z,3897602,90141,4425
2731,18.12.06,Tina Yong,26,2018-06-07T23:48:17.000Z,3732949,98458,2777
2732,18.12.06,Jimmy Kimmel Live,23,2018-06-07T04:48:34.000Z,2047272,43554,1002
2733,18.12.06,Netflix,24,2018-06-07T14:59:35.000Z,439518,11186,954
2734,18.12.06,Josh Groban,10,2018-06-08T04:00:20.000Z,161782,7920,122
2735,18.12.06,CaseyNeistat,22,2018-06-06T19:35:08.000Z,2338108,134364,3260
2736,18.12.06,Warner Bros. Pictures,24,2018-06-06T16:00:23.000Z,4479383,60530,1841
2737,18.12.06,TheInternetVEVO,10,2018-06-06T14:00:02.000Z,1321512,81998,1628
2738,18.12.06,TroyeSivanVEVO,10,2018-06-06T16:00:00.000Z,2819592,251726,7835
2739,18.12.06,Epicurious,26,2018-06-06T18:54:38.000Z,861149,10779,2127
2740,18.12.06,itsAlexClark,1,2018-06-06T21:40:34.000Z,943327,46846,837
2741,18.12.06,America's Got Talent,24,2018-06-06T01:58:03.000Z,4250028,77457,1793
2742,18.12.06,Beats by Dre,10,2018-06-07T07:01:06.000Z,2738667,11103,1099
2743,18.12.06,SelenaGomezVEVO,10,2018-06-05T14:00:07.000Z,29352549,1260090,44507
2744,18.12.06,Bon App,26,2018-06-05T16:03:55.000Z,3995515,94730,2336
2745,18.12.06,David Dobrik,22,2018-06-05T04:54:35.000Z,32707226,2004753,99507
2746,18.12.06,James Charles,24,2018-06-05T22:12:30.000Z,5266277,235199,10095
2747,18.12.06,Paramount Pictures,1,2018-06-05T07:00:01.000Z,19379243,225272,16163
2748,18.12.06,Walt Disney Animation Studios,1,2018-06-04T16:00:03.000Z,12367711,215332,13122
2749,18.12.06,Dude Perfect,17,2018-06-04T21:55:13.000Z,13368141,436222,9735
2750,18.12.06,The Late Show with Stephen Colbert,24,2018-06-05T07:53:32.000Z,353746,3816,226
2751,18.12.06,SabrinaCarpenterVEVO,10,2018-06-06T04:00:01.000Z,747933,55666,653
2752,18.12.06,A&E,24,2018-06-04T12:00:00.000Z,1026639,7922,910
2753,18.12.06,Apple,28,2018-06-04T04:00:00.000Z,8898755,79083,31642
2754,18.12.06,Amazon Studios,1,2018-06-04T13:00:02.000Z,2142311,14864,1377
2755,18.12.06,NiallHoranVEVO,10,2018-06-04T23:00:01.000Z,967702,90618,487
2756,18.12.06,MeghanTrainorVEVO,10,2018-06-04T12:00:08.000Z,3482253,115510,6471
2757,18.12.06,bulletvalentineVEVO,10,2018-06-03T23:00:01.000Z,966979,35821,1548
2758,18.12.06,Casey Holmes,26,2018-06-04T01:01:35.000Z,508683,22124,520
2759,18.12.06,Papa Jake,24,2018-06-03T18:08:35.000Z,1350457,31182,8470
2760,18.12.06,Britain's Got Talent,24,2018-06-03T21:11:48.000Z,4607700,52934,4293
2761,18.12.06,Michelle Khare,24,2018-06-04T15:00:11.000Z,369393,18935,387
2762,18.12.06,HellthyJunkFood,24,2018-06-03T14:22:17.000Z,1055023,20409,4018
2763,18.12.06,Mark Wiens,19,2018-06-03T13:00:01.000Z,1178170,29940,1370
2764,18.12.06,The Slow Mo Guys,24,2018-06-02T21:42:35.000Z,4183650,98635,2188
2765,18.12.06,Sidemen,24,2018-06-02T20:00:23.000Z,7148155,172484,9189
2766,18.12.06,BuzzFeedVideo,22,2018-06-02T18:00:20.000Z,4170985,100146,12936
2767,18.12.06,CrazyRussianHacker,28,2018-06-02T22:10:36.000Z,747905,33599,621
2768,18.12.06,FaZe Rug,20,2018-06-01T23:32:56.000Z,3379826,110186,13606
2769,18.12.06,Kanye West - Topic,10,2018-06-01T15:29:54.000Z,2602844,38521,3736
2770,18.12.06,radiodisney,10,2018-06-03T00:45:00.000Z,2090755,212465,1076
2771,18.12.06,Team Edge,23,2018-06-01T20:16:00.000Z,2244805,32505,2235
2772,18.12.06,FBE,24,2018-06-01T21:00:02.000Z,1246158,21657,3869
2773,18.12.06,Gorillaz,10,2018-05-31T15:57:04.000Z,23503231,894107,29379
2774,18.12.06,devinsupertramp,24,2018-06-01T14:31:42.000Z,1183536,21280,1187
2775,18.12.06,Jaclyn Hill,26,2018-06-01T22:12:40.000Z,1155914,56790,3590
2776,18.12.06,The1975VEVO,10,2018-05-31T22:57:07.000Z,2929319,136677,4939
2777,18.12.06,ibighit,10,2018-06-01T15:00:01.000Z,12177960,1807854,11650
2778,18.12.06,Safiya Nygaard,22,2018-05-31T22:31:36.000Z,5432117,191828,4061
2779,18.12.06,Clean Bandit,10,2018-05-31T09:00:13.000Z,17272904,406154,9187
2780,18.12.06,Hannah Stocking,23,2018-05-31T16:00:01.000Z,4294717,101831,22975
2781,18.12.06,CollegeHumor,23,2018-05-31T17:30:01.000Z,1401875,40667,4976
2782,18.12.06,MNEKVEVO,10,2018-06-01T13:48:48.000Z,796291,29593,527
2783,18.12.06,KeithUrbanVEVO,10,2018-05-31T04:00:01.000Z,1493863,14618,904
2784,18.12.06,AsapSCIENCE,28,2018-05-31T16:00:06.000Z,1003932,22928,1256
2785,18.12.06,keshaVEVO,10,2018-05-31T14:00:01.000Z,1373845,74359,2005
2786,18.12.06,The View,24,2018-05-31T16:05:40.000Z,660857,10193,553
2787,18.12.06,colinfurze,26,2018-05-31T15:00:02.000Z,5958796,162064,10368
2788,18.12.06,Because Science,28,2018-05-31T15:00:04.000Z,1073408,29281,1351
2789,18.12.06,5SOSVEVO,10,2018-05-31T23:00:00.000Z,608528,52966,336
2790,18.12.06,STX Entertainment,1,2018-05-31T18:00:08.000Z,5155354,2620,62
2791,18.12.06,Cardi B,10,2018-05-29T14:05:10.000Z,85159766,1747201,97897
2792,18.12.06,Gabbie Hanna,26,2018-05-30T21:00:02.000Z,8036027,357511,6543
2793,18.12.06,Physics Girl,27,2018-05-31T17:03:15.000Z,687262,37594,908
2794,18.12.06,The Daily Show with Trevor Noah,23,2018-05-31T02:15:02.000Z,579495,16461,694
2795,18.12.06,Simone Giertz,28,2018-05-30T14:22:13.000Z,1626422,120505,1098
2796,18.12.06,GQ,24,2018-05-30T16:02:29.000Z,1625701,34158,1387
2797,18.12.06,The Official Pokémon YouTube channel,20,2018-05-30T01:22:17.000Z,9722854,228117,24591
2798,18.12.06,FoxStarHindi,24,2018-05-30T07:51:32.000Z,39391109,768893,30283
2799,18.12.06,SciShow,27,2018-05-30T21:00:02.000Z,439441,14269,1184
2800,18.12.06,Entertainment Tonight,24,2018-05-30T03:13:23.000Z,1068614,4617,1836
2801,18.12.06,Erika Costell,22,2018-05-29T21:00:01.000Z,7476436,182463,103539
2802,18.12.06,Skip and Shannon: UNDISPUTED,17,2018-05-30T17:01:39.000Z,774151,6359,1923
2803,18.12.06,MaggieRogersVEVO,10,2018-05-30T13:00:03.000Z,427426,12113,315
2804,18.12.06,weezer,10,2018-05-29T12:00:11.000Z,4317047,110836,4779
2805,18.12.06,Good Morning America,24,2018-05-30T13:55:16.000Z,687934,12723,459
2806,18.12.06,Markiplier,24,2018-05-29T18:41:24.000Z,1507604,118723,679
2807,18.12.06,As/Is,22,2018-05-30T22:00:25.000Z,807143,21551,456
2808,18.12.06,Ben Kronengold,22,2018-05-21T19:37:09.000Z,2711851,79907,4109
2809,18.12.06,Screen Junkies,1,2018-05-29T17:00:00.000Z,1902792,58420,1280
2810,18.12.06,DALLMYD,17,2018-05-28T19:30:08.000Z,1022658,46625,1558
2811,18.12.06,JunsKitchen,26,2018-05-28T10:00:34.000Z,2313221,192869,1219
2812,18.12.06,Kandee Johnson,26,2018-05-28T22:00:00.000Z,2207521,67660,5137
2813,18.12.06,SUMERIAN,10,2018-05-28T16:59:09.000Z,1047613,37361,892
2814,18.12.06,The Film Theorists,1,2018-05-27T19:22:30.000Z,5416090,129907,11226
2815,18.12.06,Daily Dose Of Internet,24,2018-05-27T18:18:44.000Z,2667888,62645,2691
2816,18.12.06,Bachelor Nation on ABC,24,2018-05-29T04:00:02.000Z,315429,1272,267
2817,18.12.06,Guava Juice,24,2018-05-27T16:45:02.000Z,2140023,90636,5859
2818,18.12.06,MatthewSantoro,24,2018-05-27T15:23:40.000Z,720070,17796,3164
2819,18.12.06,Simon's Cat,1,2018-05-27T12:45:00.000Z,1057410,40042,999
2820,18.12.06,FOX Soccer,17,2018-05-26T22:59:38.000Z,1408584,8911,1125
2821,18.12.06,All Def Digital,24,2018-05-26T16:00:04.000Z,596062,21629,174
2822,18.12.06,BANGTANTV,10,2018-05-27T11:00:03.000Z,11056904,1136080,4601
2823,18.12.06,Eh Bee Family,22,2018-05-26T14:00:06.000Z,1684298,26377,5626
2824,18.12.06,Disney Movie Trailers,1,2018-05-25T19:00:02.000Z,6063194,163812,4177
2825,18.12.06,Matthias,23,2018-05-25T16:50:01.000Z,3826316,74555,5963
2826,18.12.06,Brave Wilderness,15,2018-05-25T11:00:03.000Z,4005156,64209,1841
2827,18.12.06,Amber Scholl,26,2018-05-26T00:14:41.000Z,977141,57828,1842
2828,18.12.06,JelloApocalypse,23,2018-05-25T17:14:47.000Z,1338374,74513,1403
2829,18.12.06,Jake Paul,22,2018-05-26T00:16:30.000Z,3406936,91271,66369
2830,18.12.06,DanTDM,24,2018-05-25T17:09:00.000Z,1651657,39645,1329
2831,18.12.06,Tati,26,2018-05-25T17:00:02.000Z,1353656,57819,1564
2832,18.12.06,jacksfilms,23,2018-05-25T18:28:48.000Z,1355404,56275,1450
2833,18.12.06,Late Night with Seth Meyers,23,2018-05-25T11:00:05.000Z,648487,6217,472
2834,18.12.06,The Graham Norton Show,24,2018-05-25T15:53:16.000Z,1003831,13970,663
2835,18.12.06,JenniferLopezVEVO,10,2018-05-24T12:00:02.000Z,28921705,445594,41476
2836,18.12.06,John Mayer,10,2018-05-24T13:42:02.000Z,5618786,176793,3636
2837,18.12.06,AzealiaBanksVEVO,10,2018-05-24T15:59:22.000Z,2508532,89350,12200
2838,18.12.06,H O N N E,10,2018-05-25T15:01:20.000Z,776417,14846,194
2839,18.12.06,The Sims,20,2018-05-24T16:59:24.000Z,1725368,77163,1381
2840,18.12.06,ArianaGrandeVevo,10,2018-05-25T04:00:08.000Z,2746435,138837,2232
2841,18.12.06,Panic! At The Disco,10,2018-05-23T18:00:13.000Z,6732593,222910,3019
2842,18.12.06,Domics,23,2018-05-23T21:28:54.000Z,3367242,162408,3570
2843,18.12.06,Mr. Kate,26,2018-05-24T22:00:05.000Z,1467286,74591,679
2844,18.12.06,WIRED,24,2018-05-24T16:00:23.000Z,2246533,104089,546
2845,18.12.06,Lauv,10,2018-05-24T12:59:43.000Z,2064383,41026,384
2846,18.12.06,ZaynVEVO,10,2018-05-23T16:00:03.000Z,20745443,627978,16375
2847,18.12.06,DidYouKnowGaming?,20,2018-05-24T19:00:24.000Z,320992,7755,1321
2848,18.12.06,CAguileraVEVO,10,2018-05-23T17:00:01.000Z,16013474,511402,14150
2849,18.12.06,BBCRadio1VEVO,10,2018-05-24T17:00:17.000Z,783154,28007,528
2850,18.12.06,The Tonight Show Starring Jimmy Fallon,23,2018-05-24T08:00:00.000Z,582372,6533,381
2851,18.12.06,camelsandfriends,15,2018-05-23T13:33:03.000Z,5836239,32431,4755
2852,18.12.06,Matt Stonie,24,2018-05-23T00:15:30.000Z,1988132,50232,2107
2853,18.12.06,The Voice,24,2018-05-23T03:30:13.000Z,1685312,13948,2985
2854,18.12.06,"Tyler, The Creator",27,2018-05-22T15:20:56.000Z,2207247,129365,1536
2855,18.12.06,Diplo,10,2018-05-21T14:12:22.000Z,37824778,814944,24465
2856,18.12.06,PBS Eons,28,2018-05-22T21:00:37.000Z,1883371,45888,1735
2857,18.12.06,Nat Geo WILD,15,2018-05-22T12:00:00.000Z,1133518,19641,654
2858,18.12.06,MustardVEVO,10,2018-05-22T12:00:02.000Z,2427599,47445,857
2859,18.12.06,American Idol,24,2018-05-22T04:08:24.000Z,1984759,19796,2823
2860,18.12.06,Rudy Mancuso,10,2018-05-21T21:00:33.000Z,3787506,195963,4492
2861,18.12.06,Saturday Night Live,24,2018-05-20T04:58:51.000Z,8570085,66379,14165
2862,18.12.06,NickiMinajAtVEVO,10,2018-05-20T07:53:59.000Z,4894804,188355,9359
2863,18.12.06,miniminter,20,2018-05-20T18:00:02.000Z,3202761,109500,3051
2864,18.12.06,Lucas the Spider,1,2018-05-19T14:52:43.000Z,8004395,265074,4207
2865,18.12.06,Daddy Yankee,10,2018-05-18T14:00:04.000Z,40870858,625510,42487
2866,18.12.06,SZAVEVO,10,2018-05-18T14:00:04.000Z,5876761,209828,4117
2867,18.12.06,Dan And Shay,10,2018-05-18T04:04:58.000Z,5111890,43469,1503
2868,18.12.06,FifthHarmonyVEVO,10,2018-05-18T07:00:08.000Z,22421377,670124,15740
2869,18.12.06,BuzzFeed Celeb,22,2018-05-18T16:39:29.000Z,8123734,642847,4017
2870,18.12.06,AaronsAnimals,15,2018-05-18T13:00:04.000Z,1644221,37943,1372
2871,18.12.06,zefrank1,22,2018-05-18T01:00:06.000Z,1029290,58980,377
2872,18.12.06,Brad Mondo,24,2018-05-18T17:34:22.000Z,1058805,47810,1029
2873,18.12.06,How It Should Have Ended,1,2018-05-17T17:00:04.000Z,5590430,192037,2819
2874,18.12.06,Call of Duty,20,2018-05-17T17:09:38.000Z,10203571,355740,211937
2875,18.12.06,BackstreetBoysVEVO,10,2018-05-17T04:00:01.000Z,18410569,440004,16923
2876,18.12.06,SigridVEVO,10,2018-05-17T12:00:04.000Z,4445470,78374,2037
2877,18.12.06,CalumScottVEVO,10,2018-05-16T23:00:00.000Z,9652709,150873,1831
2878,18.12.06,Movieclips Trailers,1,2018-05-16T20:29:17.000Z,5051093,57904,1822
2879,18.12.06,JennaMarbles,23,2018-05-16T22:33:29.000Z,3430539,337332,1842
2880,18.12.06,Dragonfoxgirl,24,2018-05-15T05:06:07.000Z,7782373,350735,5822
2881,18.12.06,20th Century Fox,1,2018-05-15T13:01:12.000Z,13619534,347100,6923
2882,18.13.06,Nintendo,20,2018-06-13T01:18:57.000Z,3238183,61841,3708
2883,18.13.06,GameXplain,20,2018-06-12T16:24:41.000Z,470844,13922,402
2884,18.13.06,gameslice,20,2018-06-12T04:45:52.000Z,4241964,28370,4755
2885,18.13.06,You Suck At Cooking,26,2018-06-12T12:41:58.000Z,335348,22487,286
2886,18.13.06,Jimmy Kimmel Live,24,2018-06-12T07:30:00.000Z,1863491,29175,4595
2887,18.13.06,Ubisoft North America,20,2018-06-11T21:16:16.000Z,669475,14059,1133
2888,18.13.06,Clash of Clans,20,2018-06-11T12:08:03.000Z,8438104,112731,6095
2889,18.13.06,Smosh,23,2018-06-11T16:04:02.000Z,1188996,73129,1053
2890,18.13.06,FamilyFeud,24,2018-06-11T00:59:50.000Z,3154939,34921,2991
2891,18.13.06,Bad Lip Reading,23,2018-06-11T13:32:02.000Z,1794615,60271,831
2892,18.13.06,REACT,24,2018-06-11T19:00:00.000Z,721768,21719,542
2893,18.13.06,CBS,24,2018-06-11T06:00:04.000Z,685973,12065,2045
2894,18.13.06,Good Mythical Morning,24,2018-06-11T10:00:02.000Z,949521,27302,537
2895,18.13.06,Bethesda Softworks,20,2018-06-11T02:54:48.000Z,4918315,146271,2060
2896,18.13.06,LOL Network,23,2018-06-11T17:00:00.000Z,226849,5788,130
2897,18.13.06,The Game Theorists,20,2018-06-10T19:05:21.000Z,4289334,194688,5842
2898,18.13.06,ShawnMendesVEVO,10,2018-06-11T16:00:03.000Z,3472530,464325,4078
2899,18.13.06,TheEllenShow,24,2018-06-11T13:00:10.000Z,462328,7191,150
2900,18.13.06,Vogue,26,2018-06-12T13:48:29.000Z,279728,19691,135
2901,18.13.06,Studio MDHR,20,2018-06-10T21:14:22.000Z,1340584,65720,660
2902,18.13.06,Kingdom Hearts,20,2018-06-10T20:28:21.000Z,1294205,39318,898
2903,18.13.06,ESPN,17,2018-06-11T14:43:53.000Z,931064,7914,1152
2904,18.13.06,IGN,20,2018-06-10T20:30:34.000Z,1964004,49383,1443
2905,18.13.06,HALO,20,2018-06-10T20:02:54.000Z,2322793,61951,2098
2906,18.13.06,Michael Dapaah,10,2018-06-10T21:00:18.000Z,5199107,328699,13876
2907,18.13.06,NBC Sports,17,2018-06-09T23:10:07.000Z,1124169,6682,1020
2908,18.13.06,Anthem Game,20,2018-06-09T18:58:37.000Z,2481017,43895,5757
2909,18.13.06,LaurDIY,26,2018-06-10T16:00:01.000Z,1106313,69703,1061
2910,18.13.06,Refinery29,26,2018-06-09T15:01:13.000Z,2556225,133137,1315
2911,18.13.06,Ladylike,22,2018-06-09T18:00:01.000Z,1566814,66027,788
2912,18.13.06,EA SPORTS,20,2018-06-09T18:42:53.000Z,966515,12812,2848
2913,18.13.06,Battlefield,20,2018-06-09T18:07:15.000Z,3520758,153948,24973
2914,18.13.06,Universal Pictures,24,2018-06-08T14:00:03.000Z,11873989,193752,7338
2915,18.13.06,Tasty,26,2018-06-09T15:00:09.000Z,1655211,44454,1139
2916,18.13.06,CNN,25,2018-06-09T00:28:37.000Z,2697565,36029,2642
2917,18.13.06,Jaiden Animations,1,2018-06-08T19:08:21.000Z,3387832,373983,8506
2918,18.13.06,Maroon5VEVO,10,2018-06-09T07:01:01.000Z,4958124,236858,12259
2919,18.13.06,WOWPresents,24,2018-06-09T13:00:02.000Z,409044,9187,2270
2920,18.13.06,NickyJamTV,10,2018-06-08T11:58:38.000Z,17350342,512476,39144
2921,18.13.06,BuzzFeedBlue,22,2018-06-08T22:00:51.000Z,1792541,63204,1170
2922,18.13.06,British Vogue,24,2018-06-08T14:58:31.000Z,1799550,82388,2258
2923,18.13.06,Will Smith,24,2018-06-09T01:01:19.000Z,1187544,42554,706
2924,18.13.06,DreamWorksTV,24,2018-06-07T14:30:03.000Z,5776332,99769,2300
2925,18.13.06,The Late Late Show with James Corden,24,2018-06-08T08:35:00.000Z,688984,9970,444
2926,18.13.06,ONE Media,1,2018-06-07T13:16:17.000Z,5213918,31745,3382
2927,18.13.06,Mike Shinoda,10,2018-06-08T04:00:22.000Z,796186,53760,872
2928,18.13.06,Marshmello,10,2018-06-08T04:00:03.000Z,1752188,112184,2751
2929,18.13.06,Liza Koshy,23,2018-06-07T16:00:03.000Z,3462950,284391,4868
2930,18.13.06,YouTube Spotlight,24,2018-06-07T19:08:51.000Z,1315418,48135,126480
2931,18.13.06,TED-Ed,27,2018-06-07T15:02:33.000Z,402962,20013,720
2932,18.13.06,Vox,25,2018-06-07T12:00:02.000Z,782283,15845,643
2933,18.13.06,Sony Pictures Entertainment,24,2018-06-06T13:00:04.000Z,21915398,446290,20913
2934,18.13.06,shgurr,1,2018-06-07T03:22:06.000Z,1678602,78963,1997
2935,18.13.06,Gordon Ramsay,24,2018-06-06T18:00:00.000Z,4080921,93185,4597
2936,18.13.06,Netflix,24,2018-06-07T14:59:35.000Z,450843,11466,963
2937,18.13.06,Tina Yong,26,2018-06-07T23:48:17.000Z,4131813,106646,3070
2938,18.13.06,Josh Groban,10,2018-06-08T04:00:20.000Z,175754,8290,129
2939,18.13.06,CaseyNeistat,22,2018-06-06T19:35:08.000Z,2379179,135842,3295
2940,18.13.06,Warner Bros. Pictures,24,2018-06-06T16:00:23.000Z,4570970,61664,1872
2941,18.13.06,TheInternetVEVO,10,2018-06-06T14:00:02.000Z,1469747,87618,1747
2942,18.13.06,TroyeSivanVEVO,10,2018-06-06T16:00:00.000Z,3245471,262291,8376
2943,18.13.06,Epicurious,26,2018-06-06T18:54:38.000Z,880071,11063,2211
2944,18.13.06,itsAlexClark,1,2018-06-06T21:40:34.000Z,975698,47482,870
2945,18.13.06,America's Got Talent,24,2018-06-06T01:58:03.000Z,4492197,81523,1854
2946,18.13.06,Beats by Dre,10,2018-06-07T07:01:06.000Z,3202303,11836,1244
2947,18.13.06,SelenaGomezVEVO,10,2018-06-05T14:00:07.000Z,32101670,1292390,46385
2948,18.13.06,Bon App,26,2018-06-05T16:03:55.000Z,4116870,96499,2425
2949,18.13.06,David Dobrik,22,2018-06-05T04:54:35.000Z,33238890,2021395,100892
2950,18.13.06,James Charles,24,2018-06-05T22:12:30.000Z,5351502,237812,10206
