Gender,Bank_Loan,Capital_Loan,Region_Code,Year
1,23000000,10240000,4321500000,2020
2,15530000,20320000,4146510700,2021
1,43580000,8020000,4211000000,2024
2,22450000,14640000,4146510700,2022
2,8000000,7860000,4321500000,2022
1,5100000,2790000,4211000000,2020
2,22540000,14920000,4146510700,2022
1,43940000,22570000,4211000000,2023
1,17690000,170000,4291000000,2023
1,47570000,22340000,4273000000,2021
1,6370000,10800000,4432610000,2020
2,24850000,15180000,4211000000,2024
1,44870000,12290000,4321500000,2021
2,31040000,16840000,4291000000,2020
2,23260000,80000,4432610000,2020
2,2570000,7390000,4291000000,2021
2,28570000,2690000,4111100000,2021
1,35980000,19710000,4280000000,2022
1,47040000,9260000,4279000000,2024
2,38870000,23560000,4111100000,2023
2,45140000,14950000,4321500000,2022
1,27440000,20540000,4399000000,2020
2,47080000,29010000,4399000000,2024
1,1310000,20970000,4279000000,2024
2,19140000,4080000,4291000000,2021
1,43380000,9400000,4273000000,2024
2,22540000,16760000,4321500000,2024
2,5050000,1410000,4279000000,2020
1,37620000,5350000,4432610000,2022
2,10200000,1260000,4432610000,2024
2,18860000,29230000,4399000000,2021
1,12010000,25550000,4280000000,2022
2,3680000,19340000,4291000000,2021
1,5990000,19020000,4399000000,2024
1,34420000,6190000,4273000000,2022
2,14430000,12410000,4279000000,2024
2,38190000,27440000,4211000000,2020
2,40180000,3120000,4273000000,2022
2,42560000,5610000,4211000000,2021
2,46010000,11690000,4291000000,2020
2,5880000,22920000,4279000000,2023
2,46050000,27870000,4432610000,2021
1,40900000,23080000,4432610000,2024
2,13950000,7730000,4111100000,2021
1,17800000,9850000,4432610000,2023
2,3820000,16410000,4321500000,2021
2,41280000,23390000,4111100000,2020
1,7530000,9060000,4111100000,2021
2,11360000,310000,4432610000,2022
2,19100000,24330000,4399000000,2023
1,27170000,25650000,4280000000,2021
2,46420000,19800000,4280000000,2023
2,7190000,21620000,4321500000,2020
2,2800000,610000,4146510700,2022
1,48500000,4530000,4399000000,2024
2,28050000,6920000,4146510700,2021
2,48720000,18180000,4211000000,2020
2,28510000,13720000,4399000000,2023
2,10000000,26370000,4279000000,2023
1,6570000,3450000,4146510700,2020
1,1140000,9120000,4321500000,2021
2,49060000,17910000,4321500000,2024
2,22320000,27810000,4399000000,2021
1,32050000,24880000,4111100000,2022
1,32080000,24500000,4279000000,2021
2,110000,9070000,4291000000,2022
1,7530000,21330000,4279000000,2023
2,11630000,19060000,4321500000,2022
1,47250000,25030000,4211000000,2024
1,37830000,15310000,4146510700,2020
1,30770000,26930000,4146510700,2022
1,43850000,19120000,4211000000,2021
2,2430000,3410000,4273000000,2022
1,18960000,21590000,4399000000,2023
1,11370000,13530000,4321500000,2022
2,16190000,3340000,4280000000,2024
1,19590000,25500000,4432610000,2022
1,9380000,11480000,4211000000,2024
2,27630000,13030000,4211000000,2021
1,29590000,3200000,4279000000,2023
2,45420000,16390000,4399000000,2020
2,25240000,21820000,4399000000,2021
2,12410000,8430000,4280000000,2021
2,44770000,22220000,4432610000,2020
1,34830000,20840000,4399000000,2022
2,13570000,10560000,4111100000,2022
1,4110000,15930000,4321500000,2022
1,16420000,17010000,4111100000,2023
1,3450000,9000000,4273000000,2021
1,31090000,21010000,4321500000,2024
1,21460000,12930000,4291000000,2020
1,29790000,9050000,4321500000,2021
1,10840000,18570000,4321500000,2022
1,5680000,25420000,4280000000,2020
1,25660000,11820000,4111100000,2024
1,45440000,22580000,4432610000,2021
2,34320000,7590000,4279000000,2021
2,24710000,19190000,4280000000,2023
2,18700000,17040000,4321500000,2021
1,42320000,20200000,4279000000,2021
2,34040000,1770000,4146510700,2024
2,5470000,21430000,4279000000,2024
2,14460000,20600000,4211000000,2020
1,5670000,27810000,4280000000,2022
1,15720000,8750000,4280000000,2024
1,18400000,10300000,4211000000,2020
1,39650000,16790000,4146510700,2021
2,2910000,8940000,4399000000,2020
2,27950000,12160000,4399000000,2020
2,47480000,9920000,4399000000,2020
2,19020000,21670000,4399000000,2020
1,40140000,5580000,4111100000,2024
1,16030000,20770000,4211000000,2022
1,49550000,16680000,4146510700,2020
2,13320000,21450000,4321500000,2023
1,33850000,6940000,4273000000,2021
1,11760000,8540000,4280000000,2021
2,25110000,2090000,4279000000,2021
2,33310000,19670000,4399000000,2021
1,9520000,2720000,4279000000,2021
1,37430000,10080000,4273000000,2020
1,7030000,20070000,4280000000,2022
1,2110000,1770000,4291000000,2023
1,6960000,20390000,4432610000,2024
1,34890000,5490000,4146510700,2023
2,20400000,22880000,4111100000,2024
2,5990000,19920000,4279000000,2024
2,19630000,10780000,4399000000,2023
1,6300000,7330000,4211000000,2020
2,37150000,19100000,4279000000,2021
1,3300000,12290000,4280000000,2020
1,25610000,27100000,4291000000,2021
2,2080000,26500000,4146510700,2022
1,46770000,23720000,4211000000,2024
1,30690000,13670000,4432610000,2023
2,32880000,20910000,4280000000,2022
2,10980000,21060000,4291000000,2021
2,41150000,10420000,4211000000,2020
1,23700000,20780000,4432610000,2023
2,14090000,12000000,4279000000,2024
2,29810000,17260000,4280000000,2022
1,31220000,5310000,4321500000,2024
2,23530000,7960000,4432610000,2021
2,27960000,12940000,4291000000,2024
2,15740000,22760000,4321500000,2020
1,23830000,23210000,4321500000,2022
1,15160000,7180000,4111100000,2022
1,39670000,4200000,4291000000,2020
1,39120000,24910000,4321500000,2024
2,40470000,12380000,4279000000,2020
1,41310000,15620000,4280000000,2023
1,6660000,16640000,4280000000,2020
2,210000,4150000,4279000000,2024
2,5720000,2600000,4111100000,2020
2,48380000,16890000,4146510700,2021
1,17520000,28880000,4111100000,2020
1,35930000,6380000,4280000000,2020
1,49890000,2350000,4146510700,2024
2,44010000,7030000,4111100000,2023
2,48660000,8160000,4321500000,2023
1,15210000,28530000,4146510700,2024
2,8970000,15380000,4280000000,2024
2,28450000,3610000,4279000000,2024
2,20650000,16370000,4399000000,2021
1,21680000,27390000,4321500000,2022
2,18720000,2860000,4321500000,2020
2,43980000,27930000,4399000000,2024
1,41490000,26910000,4432610000,2024
1,25240000,22120000,4273000000,2024
2,42320000,1650000,4211000000,2023
2,27180000,5400000,4291000000,2024
1,20150000,5240000,4111100000,2020
1,28610000,6060000,4273000000,2024
2,28690000,14600000,4111100000,2020
2,1570000,24740000,4273000000,2021
2,43960000,9550000,4146510700,2022
2,10710000,17680000,4279000000,2023
1,44170000,2710000,4291000000,2020
2,26790000,5820000,4291000000,2021
2,13400000,11380000,4111100000,2022
1,13460000,1920000,4399000000,2022
2,24620000,20400000,4146510700,2022
1,7000000,29200000,4432610000,2020
2,3490000,8910000,4291000000,2021
2,2840000,790000,4211000000,2024
1,22750000,19880000,4111100000,2021
1,24840000,22110000,4321500000,2021
2,47450000,29070000,4211000000,2021
2,46660000,18340000,4280000000,2020
2,31440000,3000000,4111100000,2020
1,27680000,16820000,4111100000,2020
2,41880000,2470000,4321500000,2021
1,2020000,5250000,4146510700,2020
1,6420000,23180000,4321500000,2022
2,29010000,25420000,4291000000,2020
1,47200000,23500000,4279000000,2023
2,37080000,5510000,4111100000,2020
2,24110000,8210000,4280000000,2020
2,28090000,4180000,4399000000,2020
2,30090000,13700000,4111100000,2020
2,6280000,24820000,4321500000,2023
1,31460000,12140000,4273000000,2024
1,42290000,9390000,4111100000,2020
2,48440000,14700000,4111100000,2022
2,39570000,12460000,4280000000,2023
1,29990000,4170000,4280000000,2024
1,6510000,23190000,4111100000,2020
1,8130000,27100000,4273000000,2024
1,21580000,22130000,4279000000,2022
2,9490000,2570000,4432610000,2023
2,24320000,4190000,4273000000,2023
1,5050000,10320000,4273000000,2024
2,29590000,14470000,4273000000,2020
1,16610000,3300000,4279000000,2021
2,31840000,23780000,4146510700,2023
1,22830000,18240000,4146510700,2021
2,21070000,17490000,4273000000,2023
1,23280000,15050000,4432610000,2020
1,30270000,11320000,4321500000,2020
2,17320000,19710000,4211000000,2023
1,37490000,24540000,4146510700,2024
2,12690000,21260000,4399000000,2020
2,29540000,6850000,4280000000,2020
1,39790000,23350000,4279000000,2022
2,40030000,11040000,4279000000,2020
2,23990000,9840000,4211000000,2022
2,31230000,19470000,4146510700,2020
2,21240000,29360000,4432610000,2020
2,41170000,25780000,4432610000,2024
1,21200000,4000000,4280000000,2024
2,32050000,3510000,4273000000,2020
2,12560000,8200000,4321500000,2023
2,5910000,28080000,4146510700,2023
2,8510000,17410000,4432610000,2020
2,15270000,6430000,4211000000,2023
1,25800000,19100000,4280000000,2020
2,10980000,17320000,4111100000,2024
1,13350000,12880000,4280000000,2021
1,47080000,22280000,4432610000,2022
1,11680000,390000,4111100000,2023
1,43150000,5970000,4399000000,2023
2,34710000,3750000,4291000000,2024
1,16150000,12920000,4280000000,2023
1,12120000,7070000,4211000000,2020
2,42920000,3300000,4211000000,2020
2,45160000,4950000,4321500000,2021
2,6300000,6530000,4273000000,2021
1,2360000,14800000,4280000000,2021
2,6190000,25920000,4432610000,2020
2,880000,1750000,4291000000,2021
1,32420000,22990000,4146510700,2021
2,28750000,1220000,4432610000,2020
2,44140000,5240000,4211000000,2024
2,36260000,5000000,4399000000,2023
2,13170000,14770000,4432610000,2022
1,10010000,19670000,4279000000,2020
2,31080000,14730000,4211000000,2020
2,35020000,13930000,4280000000,2022
1,23530000,6820000,4399000000,2022
2,30950000,600000,4279000000,2021
1,48880000,5550000,4111100000,2022
2,890000,27260000,4291000000,2023
1,10350000,5570000,4211000000,2023
1,14130000,18470000,4280000000,2023
1,41570000,970000,4279000000,2023
1,36420000,29160000,4279000000,2023
2,17630000,14430000,4273000000,2021
1,32280000,21980000,4279000000,2020
2,3350000,25480000,4291000000,2022
1,33330000,20030000,4399000000,2020
1,19780000,19650000,4399000000,2022
1,38190000,20400000,4279000000,2021
2,22150000,4970000,4280000000,2021
1,46430000,6840000,4211000000,2024
2,19790000,9420000,4280000000,2024
2,16910000,17250000,4321500000,2021
2,17630000,5320000,4211000000,2021
2,45970000,4740000,4111100000,2022
2,21410000,6680000,4291000000,2021
2,46620000,24680000,4280000000,2020
2,9300000,25550000,4273000000,2022
2,40080000,29440000,4399000000,2021
2,29860000,3610000,4279000000,2022
1,49690000,25340000,4211000000,2022
1,32320000,9460000,4279000000,2023
1,20330000,2150000,4111100000,2024
1,21780000,14130000,4321500000,2022
1,4710000,17720000,4279000000,2022
2,9660000,11790000,4280000000,2023
2,19290000,15330000,4211000000,2021
2,5120000,9430000,4273000000,2022
2,32500000,29660000,4111100000,2023
2,10590000,28990000,4432610000,2020
2,17560000,5860000,4291000000,2023
2,4470000,10210000,4321500000,2024
1,18520000,15170000,4280000000,2024
1,40860000,27130000,4291000000,2021
1,2780000,18490000,4273000000,2021
1,35400000,29720000,4291000000,2024
2,23510000,29870000,4399000000,2024
2,3500000,3290000,4211000000,2022
2,26800000,5870000,4291000000,2024
1,7180000,28790000,4280000000,2021
2,41530000,27300000,4432610000,2024
2,2260000,28730000,4399000000,2021
2,4180000,25000000,4399000000,2020
1,3430000,300000,4291000000,2024
2,40190000,29140000,4321500000,2021
1,24460000,3110000,4146510700,2023
1,16180000,1450000,4321500000,2022
1,15820000,16680000,4279000000,2021
1,14920000,12080000,4280000000,2024
2,27170000,29330000,4146510700,2024
1,25290000,21490000,4211000000,2020
1,49920000,28250000,4399000000,2023
2,19370000,9100000,4280000000,2021
2,34190000,9360000,4273000000,2023
1,20630000,15880000,4279000000,2020
2,33370000,6420000,4432610000,2022
1,21710000,9380000,4279000000,2023
1,19730000,19010000,4280000000,2020
1,12270000,25160000,4211000000,2021
1,5420000,2650000,4399000000,2022
2,30570000,5390000,4111100000,2024
1,47460000,28190000,4111100000,2020
2,46400000,26870000,4280000000,2024
2,35200000,26540000,4291000000,2022
2,36930000,8320000,4321500000,2020
2,22580000,9490000,4279000000,2020
1,30360000,6660000,4211000000,2022
2,13670000,660000,4279000000,2021
1,8820000,5440000,4273000000,2020
2,37960000,17560000,4111100000,2022
2,21090000,14520000,4399000000,2023
1,230000,25670000,4273000000,2024
1,44820000,26140000,4399000000,2020
1,25480000,7800000,4279000000,2023
2,28180000,20860000,4211000000,2020
2,27770000,19240000,4111100000,2021
1,28520000,7100000,4279000000,2022
1,13690000,10920000,4111100000,2020
1,10680000,20570000,4280000000,2022
1,46370000,3190000,4432610000,2020
2,25730000,5470000,4432610000,2021
1,49520000,13110000,4399000000,2021
1,47770000,16410000,4279000000,2023
1,41270000,18680000,4146510700,2021
1,1090000,9010000,4111100000,2022
2,25760000,18580000,4111100000,2021
1,43510000,25510000,4146510700,2020
2,27530000,26330000,4291000000,2021
1,4810000,21530000,4279000000,2022
1,45860000,10870000,4146510700,2020
2,4850000,5750000,4432610000,2023
1,39800000,29890000,4111100000,2023
2,31450000,8460000,4432610000,2023
2,1380000,14050000,4279000000,2020
1,34060000,27030000,4211000000,2023
2,6050000,9950000,4211000000,2021
2,29400000,21360000,4399000000,2020
2,6430000,19620000,4432610000,2020
2,21340000,13920000,4432610000,2020
2,680000,26480000,4432610000,2024
2,42360000,12760000,4291000000,2022
2,10310000,6770000,4432610000,2024
2,17110000,9580000,4211000000,2024
1,26740000,17620000,4291000000,2024
1,49940000,720000,4399000000,2022
2,4770000,12370000,4280000000,2024
1,25550000,20100000,4273000000,2023
2,22470000,18390000,4399000000,2020
2,49030000,18220000,4321500000,2020
1,20470000,1500000,4291000000,2021
2,29990000,13770000,4211000000,2023
2,14690000,19600000,4211000000,2022
2,34130000,17970000,4279000000,2020
2,4210000,11930000,4111100000,2024
1,23740000,6690000,4432610000,2021
2,25060000,390000,4211000000,2021
2,32680000,14460000,4432610000,2020
2,46880000,13650000,4146510700,2023
1,16270000,1880000,4111100000,2021
2,40700000,4690000,4146510700,2020
1,11520000,21860000,4432610000,2023
1,23700000,17000000,4291000000,2020
2,9320000,4990000,4321500000,2020
2,30710000,11260000,4111100000,2023
1,10540000,4120000,4291000000,2023
2,2900000,15900000,4211000000,2023
1,37080000,14290000,4321500000,2020
1,22910000,12490000,4280000000,2021
2,39240000,15410000,4211000000,2022
2,28410000,11130000,4273000000,2022
1,47870000,9820000,4399000000,2020
1,120000,23270000,4111100000,2020
1,29730000,290000,4273000000,2021
1,1760000,14370000,4432610000,2023
2,16950000,7590000,4111100000,2020
2,28050000,24610000,4399000000,2024
2,8200000,19650000,4111100000,2023
2,32670000,4720000,4291000000,2020
2,19900000,9970000,4146510700,2024
1,29010000,21740000,4279000000,2021
2,42530000,11370000,4291000000,2024
2,40600000,26340000,4399000000,2020
2,2410000,1240000,4111100000,2022
2,4290000,29750000,4291000000,2020
2,45800000,4690000,4146510700,2022
1,140000,22130000,4273000000,2021
1,5740000,22070000,4291000000,2021
1,11380000,11700000,4432610000,2023
2,18590000,110000,4273000000,2023
1,30020000,2340000,4399000000,2022
1,43660000,11760000,4273000000,2022
2,8490000,5840000,4111100000,2021
2,22310000,23570000,4321500000,2024
2,10420000,850000,4321500000,2022
1,21440000,9230000,4280000000,2022
1,2360000,12330000,4432610000,2024
2,7280000,5360000,4111100000,2023
2,35960000,9020000,4399000000,2023
1,48020000,25400000,4211000000,2022
1,14340000,6610000,4321500000,2023
2,49340000,10540000,4399000000,2023
2,43680000,26760000,4273000000,2023
1,19820000,8120000,4291000000,2021
2,44720000,24990000,4321500000,2020
1,17550000,12890000,4111100000,2022
1,20700000,25640000,4321500000,2022
1,19110000,10280000,4146510700,2021
1,10290000,15190000,4146510700,2020
2,9980000,5310000,4146510700,2020
2,180000,1510000,4432610000,2021
1,23890000,27370000,4321500000,2024
1,28270000,19430000,4280000000,2024
1,32650000,40000,4399000000,2020
1,27500000,14140000,4146510700,2024
1,12750000,18210000,4273000000,2024
2,24950000,17430000,4111100000,2024
2,7750000,1550000,4432610000,2020
2,20630000,13210000,4279000000,2024
2,34610000,25810000,4146510700,2022
1,38850000,4730000,4399000000,2020
1,24370000,28340000,4273000000,2021
1,3930000,19710000,4111100000,2024
1,11890000,3760000,4291000000,2023
1,40480000,17080000,4211000000,2020
2,17350000,20860000,4273000000,2021
1,10750000,17960000,4280000000,2022
2,37840000,15570000,4273000000,2021
2,2050000,21510000,4273000000,2024
2,5020000,26580000,4280000000,2023
2,1980000,4610000,4291000000,2024
1,2560000,23240000,4432610000,2021
2,37620000,14510000,4321500000,2020
2,49790000,26870000,4111100000,2023
2,47060000,29210000,4273000000,2023
1,45270000,27900000,4273000000,2021
1,40180000,1550000,4280000000,2024
1,34440000,13420000,4399000000,2021
2,27370000,10890000,4273000000,2023
2,1550000,21160000,4273000000,2021
1,27390000,2900000,4280000000,2023
2,41750000,18420000,4399000000,2024
1,41250000,7060000,4280000000,2020
1,39490000,24330000,4432610000,2020
2,19450000,20390000,4273000000,2021
2,41320000,22290000,4146510700,2023
2,33330000,22460000,4111100000,2020
2,8830000,24560000,4399000000,2023
1,34040000,9190000,4146510700,2024
1,36740000,28150000,4280000000,2021
1,13200000,29990000,4273000000,2023
1,39750000,660000,4280000000,2021
1,31800000,4600000,4321500000,2023
2,41170000,18790000,4321500000,2023
1,31140000,11460000,4432610000,2024
1,8790000,4870000,4273000000,2021
1,42810000,18830000,4273000000,2022
2,1300000,29810000,4146510700,2023
2,5480000,27110000,4279000000,2023
2,25580000,4260000,4273000000,2020
2,43570000,2300000,4432610000,2021
1,41990000,4010000,4399000000,2022
1,15590000,10430000,4399000000,2024
2,13980000,18100000,4280000000,2022
2,28020000,24280000,4146510700,2024
1,2340000,29640000,4291000000,2022
1,39120000,26070000,4211000000,2022
2,47290000,9270000,4280000000,2021
2,32710000,10340000,4273000000,2020
2,4420000,28440000,4280000000,2022
2,45500000,15000000,4291000000,2023
1,39970000,27440000,4211000000,2023
1,13710000,29770000,4291000000,2023
1,16860000,1880000,4291000000,2020
2,44410000,3910000,4321500000,2022
2,45920000,12990000,4399000000,2024
1,47000000,26840000,4279000000,2024
1,45800000,20320000,4273000000,2021
1,17070000,27640000,4432610000,2020
1,23620000,760000,4146510700,2022
2,12540000,22040000,4280000000,2023
1,20410000,29390000,4273000000,2020
1,31280000,24940000,4321500000,2020
1,1440000,19490000,4399000000,2022
1,31520000,29310000,4280000000,2021
1,23540000,8970000,4146510700,2021
1,25780000,7180000,4279000000,2021
1,12470000,320000,4273000000,2023
2,10640000,22130000,4432610000,2023
2,27890000,26090000,4399000000,2022
2,34740000,3820000,4111100000,2021
2,4150000,26570000,4273000000,2022
1,23690000,19200000,4291000000,2021
2,23480000,13320000,4291000000,2020
2,14490000,24160000,4432610000,2024
1,37360000,16800000,4211000000,2024
1,32200000,5110000,4432610000,2021
2,29070000,24480000,4399000000,2022
2,2650000,650000,4291000000,2023
1,34710000,14990000,4279000000,2021
2,8700000,10770000,4279000000,2021
1,29300000,17660000,4291000000,2023
1,46170000,20850000,4399000000,2021
1,25510000,10270000,4321500000,2020
1,33180000,25030000,4146510700,2023
2,44920000,3500000,4146510700,2020
1,38800000,28620000,4399000000,2024
1,19700000,7980000,4111100000,2023
2,20100000,16380000,4146510700,2023
1,21650000,16980000,4280000000,2022
2,16090000,17540000,4146510700,2022
2,45410000,26830000,4280000000,2023
2,34960000,16000000,4291000000,2024
1,49170000,29900000,4321500000,2021
2,41600000,20540000,4432610000,2022
2,9750000,29520000,4321500000,2024
1,22020000,8860000,4146510700,2024
2,39750000,26820000,4146510700,2022
2,48540000,25170000,4399000000,2021
2,1560000,22840000,4432610000,2022
2,26290000,3930000,4146510700,2024
2,5180000,19870000,4211000000,2020
1,41050000,7280000,4211000000,2022
2,38680000,2650000,4111100000,2024
2,43870000,28720000,4291000000,2022
1,43920000,27530000,4280000000,2024
1,20340000,200000,4321500000,2021
1,30310000,18990000,4291000000,2024
2,15950000,14380000,4280000000,2023
1,21690000,20760000,4280000000,2020
2,26870000,25070000,4273000000,2024
2,41290000,19790000,4146510700,2022
1,17680000,23330000,4111100000,2022
1,27110000,12520000,4146510700,2024
2,15340000,10520000,4111100000,2023
1,25190000,12500000,4291000000,2024
2,6240000,24670000,4399000000,2021
1,29910000,18470000,4399000000,2023
1,12850000,25060000,4291000000,2024
1,29830000,13360000,4432610000,2020
2,15880000,27120000,4211000000,2023
1,18230000,10120000,4280000000,2024
2,18230000,26810000,4111100000,2020
2,18200000,15270000,4279000000,2024
2,30430000,29390000,4146510700,2021
2,37680000,7010000,4291000000,2022
1,13020000,3830000,4280000000,2024
2,23910000,4020000,4111100000,2023
2,21700000,2780000,4321500000,2024
1,31470000,11000000,4432610000,2024
2,40320000,3030000,4146510700,2024
1,20630000,17920000,4399000000,2024
2,40650000,1590000,4291000000,2023
1,36600000,10450000,4399000000,2023
2,6910000,19890000,4111100000,2024
1,24690000,8050000,4399000000,2022
2,15820000,21600000,4146510700,2024
2,40060000,3240000,4211000000,2023
1,6250000,22650000,4280000000,2021
1,48590000,15700000,4211000000,2024
1,26090000,19810000,4291000000,2024
1,23190000,620000,4211000000,2024
2,34360000,10880000,4273000000,2024
2,16630000,11230000,4280000000,2020
1,10600000,18050000,4111100000,2024
2,28110000,4620000,4280000000,2023
1,18970000,15650000,4273000000,2023
1,48350000,21200000,4279000000,2020
2,35040000,11900000,4211000000,2024
2,39020000,4360000,4280000000,2022
2,19780000,980000,4399000000,2024
2,37700000,290000,4111100000,2023
2,26950000,14780000,4321500000,2021
2,60000,10960000,4291000000,2021
2,16950000,10770000,4291000000,2022
1,27080000,11270000,4291000000,2024
1,25280000,28390000,4280000000,2020
1,21970000,14850000,4211000000,2024
1,40780000,11080000,4280000000,2022
1,23460000,9880000,4146510700,2022
2,36750000,26960000,4399000000,2022
1,43640000,1590000,4321500000,2021
1,19550000,28900000,4321500000,2024
1,2310000,10450000,4399000000,2024
1,37040000,28810000,4273000000,2020
1,10940000,6310000,4432610000,2022
1,12060000,9390000,4146510700,2022
1,7300000,6400000,4111100000,2023
2,6290000,8150000,4321500000,2023
2,9470000,21810000,4291000000,2021
1,2420000,23930000,4280000000,2024
2,33590000,27940000,4273000000,2020
2,42110000,7450000,4432610000,2020
2,14700000,25480000,4399000000,2022
2,28830000,10300000,4279000000,2020
1,5520000,20320000,4111100000,2022
2,40400000,20560000,4432610000,2024
2,41500000,25210000,4291000000,2020
2,25660000,10880000,4432610000,2022
1,25490000,4520000,4321500000,2024
1,3770000,18990000,4280000000,2024
1,31270000,10050000,4399000000,2022
1,42210000,29690000,4432610000,2022
1,4580000,17260000,4111100000,2021
1,47610000,16860000,4432610000,2024
1,39450000,22360000,4279000000,2022
2,21750000,890000,4273000000,2024
2,1770000,15090000,4321500000,2020
2,48290000,15970000,4280000000,2023
1,7560000,23280000,4291000000,2023
1,21700000,8920000,4399000000,2022
1,32120000,8040000,4399000000,2022
1,26440000,26090000,4273000000,2024
1,500000,10430000,4211000000,2022
2,2180000,22290000,4211000000,2024
2,39810000,25060000,4291000000,2022
1,2070000,20710000,4432610000,2024
1,5220000,25580000,4279000000,2022
1,27340000,24000000,4399000000,2021
1,280000,26720000,4432610000,2024
2,580000,10010000,4399000000,2021
1,15350000,1520000,4399000000,2021
1,16760000,29780000,4432610000,2021
1,4720000,14290000,4273000000,2021
1,16740000,10550000,4211000000,2020
2,15840000,29750000,4146510700,2023
1,21550000,29300000,4111100000,2020
1,23110000,20110000,4273000000,2022
2,13330000,29140000,4321500000,2022
2,35240000,7710000,4279000000,2023
2,30180000,28410000,4279000000,2023
1,19830000,11470000,4111100000,2023
1,17370000,18910000,4279000000,2021
2,33950000,21340000,4432610000,2020
2,36630000,19190000,4279000000,2022
2,34590000,6150000,4146510700,2020
2,13620000,27870000,4279000000,2020
2,30410000,27120000,4399000000,2020
2,28890000,15040000,4273000000,2023
1,35170000,2330000,4432610000,2023
1,3430000,11010000,4211000000,2022
1,10220000,1920000,4279000000,2022
2,43010000,2070000,4291000000,2022
2,21210000,27180000,4291000000,2020
2,38400000,21760000,4291000000,2023
2,24100000,10530000,4279000000,2021
2,40360000,21110000,4321500000,2020
2,9270000,9460000,4399000000,2024
1,39140000,1270000,4280000000,2020
1,7430000,3030000,4279000000,2023
2,3050000,690000,4321500000,2024
1,29310000,4040000,4280000000,2020
2,18190000,25340000,4111100000,2023
1,33960000,26910000,4146510700,2023
2,33270000,23410000,4399000000,2021
2,6810000,19120000,4279000000,2020
1,46270000,28990000,4273000000,2023
1,17920000,25770000,4432610000,2022
2,40010000,22730000,4273000000,2023
2,24890000,6030000,4273000000,2021
1,40550000,26390000,4111100000,2023
1,2470000,13320000,4432610000,2020
2,34250000,20120000,4111100000,2020
1,25250000,23130000,4280000000,2024
2,15390000,12340000,4111100000,2020
2,38170000,19420000,4291000000,2024
2,9440000,8180000,4146510700,2022
2,33740000,1650000,4291000000,2021
1,32580000,21220000,4279000000,2022
1,32250000,26510000,4280000000,2024
1,49250000,21790000,4321500000,2023
1,30890000,17540000,4280000000,2023
1,43860000,24850000,4321500000,2022
1,12990000,4070000,4146510700,2023
1,37450000,660000,4111100000,2024
2,26570000,8960000,4111100000,2021
1,49980000,18360000,4432610000,2020
1,39050000,10190000,4279000000,2024
2,4100000,13700000,4273000000,2024
1,28260000,25410000,4211000000,2020
1,44670000,3890000,4280000000,2020
2,8430000,22130000,4280000000,2021
1,45940000,2870000,4279000000,2021
1,13470000,8990000,4291000000,2021
1,43290000,21510000,4399000000,2023
2,47890000,8670000,4279000000,2024
1,19790000,23310000,4211000000,2020
1,2110000,2640000,4111100000,2024
2,27600000,16510000,4321500000,2024
1,40370000,27140000,4291000000,2021
2,870000,12530000,4291000000,2021
2,45770000,13350000,4432610000,2024
1,23210000,11760000,4146510700,2021
2,5780000,6400000,4211000000,2023
2,30860000,5810000,4291000000,2020
1,13310000,3760000,4211000000,2024
2,44220000,17700000,4279000000,2020
2,11890000,1980000,4321500000,2023
1,12690000,21970000,4321500000,2021
1,11850000,16290000,4280000000,2022
1,32300000,17160000,4111100000,2023
2,46990000,19880000,4280000000,2022
1,20840000,18640000,4291000000,2020
2,23880000,19280000,4146510700,2024
2,48610000,15240000,4280000000,2021
2,1410000,1750000,4280000000,2023
2,21000000,19160000,4280000000,2021
2,49860000,3480000,4211000000,2022
2,4630000,27410000,4279000000,2022
2,42090000,5760000,4146510700,2024
1,25650000,2800000,4321500000,2022
1,39550000,15320000,4432610000,2024
2,24460000,9670000,4211000000,2023
2,17460000,19040000,4291000000,2024
1,49720000,5250000,4146510700,2022
2,41990000,13550000,4321500000,2020
1,1680000,11430000,4146510700,2024
1,29990000,3040000,4399000000,2021
1,22000000,20900000,4399000000,2020
2,16520000,5090000,4280000000,2024
2,5950000,11590000,4280000000,2021
1,14910000,1660000,4399000000,2020
1,42440000,16230000,4432610000,2024
1,36900000,9200000,4321500000,2023
1,27380000,28490000,4291000000,2021
1,19420000,27630000,4111100000,2023
2,4170000,22420000,4111100000,2022
1,5450000,5210000,4211000000,2024
2,23640000,2910000,4432610000,2024
1,11900000,7710000,4432610000,2021
2,35320000,25030000,4291000000,2024
2,36120000,15780000,4146510700,2022
2,32530000,23050000,4111100000,2024
2,37150000,5570000,4146510700,2020
2,31170000,4880000,4146510700,2023
2,15210000,29980000,4432610000,2022
1,39100000,26180000,4146510700,2022
2,41450000,20680000,4111100000,2023
1,6090000,13900000,4321500000,2023
2,38900000,11650000,4273000000,2022
2,1190000,23240000,4146510700,2023
1,14510000,10310000,4291000000,2021
2,29600000,17560000,4279000000,2023
1,30760000,2420000,4280000000,2020
1,10670000,5310000,4291000000,2020
1,14300000,12420000,4399000000,2021
1,47320000,6550000,4111100000,2023
2,15600000,14500000,4279000000,2020
2,1460000,560000,4280000000,2024
1,43210000,270000,4291000000,2023
2,11400000,22280000,4279000000,2021
2,33690000,5580000,4273000000,2023
1,49790000,4730000,4111100000,2022
2,30400000,29690000,4321500000,2022
1,34740000,20670000,4211000000,2020
1,42280000,10120000,4432610000,2022
