연번,호선,고유역번호(외부역코드),역명,수송연월,승하차인원수
2069,3,323,약수(3),2022-08,698165
2070,3,324,금호,2022-08,419881
2071,3,325,옥수,2022-08,511416
2072,3,326,압구정,2022-08,1825520
2073,3,327,신사,2022-08,1626802
2074,3,328,잠원,2022-08,261970
2075,3,329,고속터미널(3),2022-08,2693172
2076,3,330,교대(3),2022-08,616380
2077,3,331,남부터미널,2022-08,1618469
2078,3,332,양재,2022-08,2004295
2079,3,333,매봉,2022-08,632068
2080,3,334,도곡,2022-08,277794
2081,3,335,대치,2022-08,660392
2082,3,336,학여울,2022-08,147040
2083,3,337,대청,2022-08,530006
2084,3,338,일원,2022-08,546791
2085,3,339,수서,2022-08,995968
2086,3,340,가락시장(3),2022-08,477477
2087,3,341,경찰병원,2022-08,390267
2088,3,342,오금(3),2022-08,317167
2089,4,409,당고개,2022-08,491763
2090,4,410,상계,2022-08,996659
2091,4,411,노원(4),2022-08,1110669
2092,4,412,창동,2022-08,1438693
2093,4,413,쌍문,2022-08,1500618
2094,4,414,수유,2022-08,1843961
2095,4,415,미아,2022-08,784259
2096,4,416,미아사거리,2022-08,1466091
2097,4,417,길음,2022-08,1093287
2098,4,418,성신여대입구,2022-08,1080453
2099,4,419,한성대입구,2022-08,715260
2100,4,420,혜화,2022-08,1948771
2101,4,421,동대문(4),2022-08,997026
2102,4,422,동대문역사문화공원(4),2022-08,826150
2103,4,423,충무로(4),2022-08,1344431
2104,4,424,명동,2022-08,1209597
2105,4,425,회현,2022-08,1289455
2106,4,426,서울역(4),2022-08,835275
2107,4,427,숙대입구,2022-08,715454
2108,4,428,삼각지(4),2022-08,327919
2109,4,429,신용산,2022-08,1010796
2110,4,430,이촌,2022-08,590229
2111,4,431,동작,2022-08,113267
2112,4,432,이수(총신대입구),2022-08,1073484
2113,4,433,사당(4),2022-08,1315440
2114,4,434,남태령,2022-08,71624
2115,5,2511,방화,2022-08,365689
2116,5,2512,개화산,2022-08,302305
2117,5,2513,김포공항(5),2022-08,473475
2118,5,2514,송정,2022-08,350596
2119,5,2515,마곡,2022-08,561612
2120,5,2516,발산,2022-08,1125429
2121,5,2517,우장산,2022-08,785582
2122,5,2518,화곡,2022-08,1502592
2123,5,2519,까치산(5),2022-08,1540491
2124,5,2520,신정,2022-08,675852
2125,5,2521,목동,2022-08,930997
2126,5,2522,오목교,2022-08,1245865
2127,5,2523,양평(5),2022-08,388397
2128,5,2524,영등포구청(5),2022-08,228340
2129,5,2525,영등포시장,2022-08,578612
2130,5,2526,신길(5),2022-08,239843
2131,5,2527,여의도(5),2022-08,1568116
2132,5,2528,여의나루,2022-08,772667
2133,5,2529,마포,2022-08,756550
2134,5,2530,공덕(5),2022-08,760472
2135,5,2531,애오개,2022-08,353993
2136,5,2532,충정로(5),2022-08,239316
2137,5,2533,서대문,2022-08,982210
2138,5,2534,광화문,2022-08,1813657
2139,5,2535,종로3가(5),2022-08,751151
2140,5,2536,을지로4가(5),2022-08,323476
2141,5,2537,동대문역사문화공원(5),2022-08,174405
2142,5,2538,청구(5),2022-08,200799
2143,5,2539,신금호,2022-08,347088
2144,5,2540,행당,2022-08,419910
2145,5,2541,왕십리(5),2022-08,271424
2146,5,2542,마장,2022-08,296782
2147,5,2543,답십리,2022-08,871187
2148,5,2544,장한평,2022-08,997805
2149,5,2545,군자(5),2022-08,646451
2150,5,2546,아차산,2022-08,786105
2151,5,2547,광나루,2022-08,718962
2152,5,2548,천호(5),2022-08,1045575
2153,5,2549,강동,2022-08,999681
2154,5,2550,길동,2022-08,451426
2155,5,2551,굽은다리,2022-08,522054
2156,5,2552,명일,2022-08,479407
2157,5,2553,고덕,2022-08,522384
2158,5,2554,상일동,2022-08,773837
2159,5,2555,둔촌동,2022-08,446725
2160,5,2556,올림픽공원(5),2022-08,254776
2161,5,2557,방이,2022-08,397442
2162,5,2558,오금(5),2022-08,194490
2163,5,2559,개롱,2022-08,354622
2164,5,2560,거여,2022-08,528980
2165,5,2561,마천,2022-08,384614
2166,5,2562,강일,2022-08,245844
2167,5,2563,미사,2022-08,917465
2168,5,2564,하남풍산,2022-08,229157
2169,5,2565,하남시청,2022-08,382913
2170,5,2566,하남검단산,2022-08,342752
2171,6,2611,응암,2022-08,945185
2172,6,2612,역촌,2022-08,226322
2173,6,2613,불광(6),2022-08,252547
2174,6,2614,독바위,2022-08,158136
2175,6,2616,구산,2022-08,372872
2176,6,2617,새절,2022-08,652584
2177,6,2618,증산,2022-08,538603
2178,6,2619,디지털미디어시티(6),2022-08,799978
2179,6,2620,월드컵경기장,2022-08,299401
2180,6,2621,마포구청,2022-08,746143
2181,6,2622,망원,2022-08,839361
2182,6,2623,합정(6),2022-08,768606
2183,6,2624,상수,2022-08,569615
2184,6,2625,광흥창,2022-08,486794
2185,6,2626,대흥,2022-08,459367
2186,6,2627,공덕(6),2022-08,959832
2187,6,2628,효창공원앞,2022-08,364244
2188,6,2629,삼각지(6),2022-08,377402
2189,6,2630,녹사평,2022-08,300864
2190,6,2631,이태원,2022-08,761679
2191,6,2632,한강진,2022-08,536625
2192,6,2633,버티고개,2022-08,117783
2193,6,2634,약수(6),2022-08,197611
2194,6,2635,청구(6),2022-08,200409
2195,6,2636,신당(6),2022-08,450897
2196,6,2637,동묘앞(6),2022-08,449957
2197,6,2638,창신,2022-08,171695
2198,6,2639,보문,2022-08,391598
2199,6,2640,안암,2022-08,568163
2200,6,2641,고려대,2022-08,424842
2201,6,2642,월곡,2022-08,617260
2202,6,2643,상월곡,2022-08,323518
2203,6,2644,돌곶이,2022-08,495715
2204,6,2645,석계(6),2022-08,675238
2205,6,2646,태릉입구(6),2022-08,318474
2206,6,2647,화랑대,2022-08,537415
2207,6,2648,봉화산,2022-08,470637
2208,7,2711,장암,2022-08,98039
2209,7,2712,도봉산(7),2022-08,531935
2210,7,2713,수락산,2022-08,709358
2211,7,2714,마들,2022-08,689597
2212,7,2715,노원(7),2022-08,1142218
2213,7,2716,중계,2022-08,732443
2214,7,2717,하계,2022-08,928393
2215,7,2718,공릉,2022-08,626214
2216,7,2719,태릉입구(7),2022-08,457077
2217,7,2720,먹골,2022-08,554164
2218,7,2721,중화,2022-08,570577
2219,7,2722,상봉(7),2022-08,907701
2220,7,2723,면목,2022-08,804793
2221,7,2724,사가정,2022-08,867357
2222,7,2725,용마산,2022-08,324280
2223,7,2726,중곡,2022-08,568753
2224,7,2727,군자(7),2022-08,742568
2225,7,2728,어린이대공원,2022-08,749038
2226,7,2729,건대입구(7),2022-08,746252
2227,7,2730,뚝섬유원지,2022-08,516868
2228,7,2731,청담,2022-08,1096575
2229,7,2732,강남구청,2022-08,923010
2230,7,2733,학동,2022-08,1254728
2231,7,2734,논현,2022-08,997523
2232,7,2735,반포,2022-08,329891
2233,7,2736,고속터미널(7),2022-08,874399
2234,7,2737,내방,2022-08,774102
2235,7,2738,이수(7),2022-08,850020
2236,7,2739,남성,2022-08,591258
2237,7,2740,숭실대입구,2022-08,641891
2238,7,2741,상도,2022-08,585777
2239,7,2742,장승배기,2022-08,500711
2240,7,2743,신대방삼거리,2022-08,801964
2241,7,2744,보라매,2022-08,414460
2242,7,2745,신풍,2022-08,630377
2243,7,2746,대림(7),2022-08,490381
2244,7,2747,남구로,2022-08,842665
2245,7,2748,가산디지털단지(7),2022-08,2178287
2246,7,2749,철산,2022-08,1154402
2247,7,2750,광명사거리,2022-08,1181322
2248,7,2751,천왕,2022-08,592793
2249,7,2752,온수(7),2022-08,511840
2250,8,2811,암사,2022-08,965001
2251,8,2812,천호(8),2022-08,882977
2252,8,2813,강동구청,2022-08,556712
2253,8,2814,몽촌토성,2022-08,340958
2254,8,2815,잠실(8),2022-08,951492
2255,8,2816,석촌(8),2022-08,455477
2256,8,2817,송파,2022-08,473293
2257,8,2818,가락시장(8),2022-08,431408
2258,8,2819,문정,2022-08,1112423
2259,8,2820,장지,2022-08,917360
2260,8,2821,복정(8),2022-08,457604
2261,8,2822,산성,2022-08,290159
2262,8,2823,남한산성입구,2022-08,694770
2263,8,2824,단대오거리,2022-08,565589
2264,8,2825,신흥,2022-08,252378
2265,8,2826,수진,2022-08,289153
2266,8,2827,모란(8),2022-08,244208
2267,8,2828,남위례,2022-08,303223
2268,9,4126,언주,2022-08,343040
2269,9,4127,선정릉,2022-08,306078
2270,9,4128,삼성중앙,2022-08,229625
2271,9,4129,봉은사,2022-08,609916
2272,9,4130,종합운동장(9),2022-08,173958
2273,9,4131,삼전,2022-08,242683
2274,9,4132,석촌고분,2022-08,218397
2275,9,4133,석촌(9),2022-08,293580
2276,9,4134,송파나루,2022-08,191008
2277,9,4135,한성백제,2022-08,96057
2278,9,4136,올림픽공원(9),2022-08,263827
2279,9,4137,둔촌오륜,2022-08,38524
2280,9,4138,중앙보훈병원,2022-08,344367
2281,1,150,서울역(1),2022-09,2705782
2282,1,151,시청(1),2022-09,1310877
2283,1,152,종각,2022-09,1905943
2284,1,153,종로3가(1),2022-09,1429079
2285,1,154,종로5가,2022-09,1269755
2286,1,155,동대문(1),2022-09,650969
2287,1,156,신설동(1),2022-09,743539
2288,1,157,제기동,2022-09,1008389
2289,1,158,청량리,2022-09,1165148
2290,1,159,동묘앞(1),2022-09,569022
2291,2,201,시청(2),2022-09,1198874
2292,2,202,을지로입구,2022-09,2274441
2293,2,203,을지로3가(2),2022-09,1225114
2294,2,204,을지로4가(2),2022-09,696764
2295,2,205,동대문역사문화공원(2),2022-09,805023
2296,2,206,신당(2),2022-09,802096
2297,2,207,상왕십리,2022-09,769953
2298,2,208,왕십리(2),2022-09,861609
2299,2,209,한양대,2022-09,715444
2300,2,210,뚝섬,2022-09,1249075
2301,2,211,성수,2022-09,2039396
2302,2,212,건대입구(2),2022-09,2142275
2303,2,213,구의,2022-09,1270621
2304,2,214,강변,2022-09,1826882
2305,2,215,잠실나루,2022-09,769891
2306,2,216,잠실(2),2022-09,4112322
2307,2,217,잠실새내,2022-09,1231031
2308,2,218,종합운동장(2),2022-09,996596
2309,2,219,삼성,2022-09,2795884
2310,2,220,선릉,2022-09,2657376
2311,2,221,역삼,2022-09,2686932
2312,2,222,강남,2022-09,4157422
2313,2,223,교대(2),2022-09,1857331
2314,2,224,서초,2022-09,1150259
2315,2,225,방배,2022-09,998672
2316,2,226,사당(2),2022-09,2292883
2317,2,227,낙성대,2022-09,1532802
2318,2,228,서울대입구,2022-09,2590207
2319,2,229,봉천,2022-09,1264923
2320,2,230,신림,2022-09,3138714
2321,2,231,신대방,2022-09,1394090
2322,2,232,구로디지털단지,2022-09,3080004
2323,2,233,대림(2),2022-09,1371856
2324,2,234,신도림,2022-09,2685196
2325,2,235,문래,2022-09,1159278
2326,2,236,영등포구청(2),2022-09,1167627
2327,2,237,당산,2022-09,1091767
2328,2,238,합정(2),2022-09,1871176
2329,2,239,홍대입구,2022-09,3710257
2330,2,240,신촌,2022-09,2168422
2331,2,241,이대,2022-09,955504
2332,2,242,아현,2022-09,577850
2333,2,243,충정로(2),2022-09,546148
2334,2,244,용답,2022-09,183290
2335,2,245,신답,2022-09,98158
2336,2,246,신설동(2),2022-09,206706
2337,2,247,도림천,2022-09,74541
2338,2,248,양천구청,2022-09,391600
2339,2,249,신정네거리,2022-09,578403
2340,2,250,용두,2022-09,135058
2341,3,309,지축,2022-09,296945
2342,3,310,구파발,2022-09,1170277
2343,3,311,연신내(3),2022-09,1972180
2344,3,312,불광(3),2022-09,952541
2345,3,313,녹번,2022-09,816159
2346,3,314,홍제,2022-09,975886
2347,3,315,무악재,2022-09,222105
2348,3,316,독립문,2022-09,427167
2349,3,317,경복궁,2022-09,1446580
2350,3,318,안국,2022-09,1345533
2351,3,319,종로3가(3),2022-09,588367
2352,3,320,을지로3가(3),2022-09,557627
2353,3,322,동대입구,2022-09,640094
2354,3,323,약수(3),2022-09,707057
2355,3,324,금호,2022-09,429394
2356,3,325,옥수,2022-09,529032
2357,3,326,압구정,2022-09,1806485
2358,3,327,신사,2022-09,1578048
2359,3,328,잠원,2022-09,273313
2360,3,329,고속터미널(3),2022-09,2785293
2361,3,330,교대(3),2022-09,636615
2362,3,331,남부터미널,2022-09,1613577
2363,3,332,양재,2022-09,2034008
2364,3,333,매봉,2022-09,631434
2365,3,334,도곡,2022-09,278102
2366,3,335,대치,2022-09,656145
2367,3,336,학여울,2022-09,129101
2368,3,337,대청,2022-09,535304
2369,3,338,일원,2022-09,551879
2370,3,339,수서,2022-09,1014227
2371,3,340,가락시장(3),2022-09,488906
2372,3,341,경찰병원,2022-09,386027
2373,3,342,오금(3),2022-09,322472
2374,4,409,당고개,2022-09,504899
2375,4,410,상계,2022-09,1031615
2376,4,411,노원(4),2022-09,1140225
2377,4,412,창동,2022-09,1472186
2378,4,413,쌍문,2022-09,1542272
2379,4,414,수유,2022-09,1910645
2380,4,415,미아,2022-09,837333
2381,4,416,미아사거리,2022-09,1495812
2382,4,417,길음,2022-09,1220663
2383,4,418,성신여대입구,2022-09,1199912
2384,4,419,한성대입구,2022-09,826220
2385,4,420,혜화,2022-09,2020413
2386,4,421,동대문(4),2022-09,1030791
2387,4,422,동대문역사문화공원(4),2022-09,830917
2388,4,423,충무로(4),2022-09,1549699
2389,4,424,명동,2022-09,1353343
2390,4,425,회현,2022-09,1340905
2391,4,426,서울역(4),2022-09,837404
2392,4,427,숙대입구,2022-09,808675
2393,4,428,삼각지(4),2022-09,331762
2394,4,429,신용산,2022-09,967870
2395,4,430,이촌,2022-09,482132
2396,4,431,동작,2022-09,126143
2397,4,432,이수(총신대입구),2022-09,1107796
2398,4,433,사당(4),2022-09,1383464
2399,4,434,남태령,2022-09,70601
2400,5,2511,방화,2022-09,364446
2401,5,2512,개화산,2022-09,303935
2402,5,2513,김포공항(5),2022-09,439331
2403,5,2514,송정,2022-09,351739
2404,5,2515,마곡,2022-09,555894
2405,5,2516,발산,2022-09,1126721
2406,5,2517,우장산,2022-09,800325
2407,5,2518,화곡,2022-09,1515319
2408,5,2519,까치산(5),2022-09,1543558
2409,5,2520,신정,2022-09,686314
2410,5,2521,목동,2022-09,948831
2411,5,2522,오목교,2022-09,1232484
2412,5,2523,양평(5),2022-09,383832
2413,5,2524,영등포구청(5),2022-09,225722
2414,5,2525,영등포시장,2022-09,578138
2415,5,2526,신길(5),2022-09,235287
2416,5,2527,여의도(5),2022-09,1473978
2417,5,2528,여의나루,2022-09,920203
2418,5,2529,마포,2022-09,741542
2419,5,2530,공덕(5),2022-09,757037
2420,5,2531,애오개,2022-09,353098
2421,5,2532,충정로(5),2022-09,242741
2422,5,2533,서대문,2022-09,1022826
2423,5,2534,광화문,2022-09,1770388
2424,5,2535,종로3가(5),2022-09,772482
2425,5,2536,을지로4가(5),2022-09,329017
2426,5,2537,동대문역사문화공원(5),2022-09,167390
2427,5,2538,청구(5),2022-09,203646
2428,5,2539,신금호,2022-09,358088
2429,5,2540,행당,2022-09,421976
2430,5,2541,왕십리(5),2022-09,272196
2431,5,2542,마장,2022-09,316200
2432,5,2543,답십리,2022-09,865842
2433,5,2544,장한평,2022-09,1001577
2434,5,2545,군자(5),2022-09,653947
2435,5,2546,아차산,2022-09,841240
2436,5,2547,광나루,2022-09,740724
2437,5,2548,천호(5),2022-09,1039305
2438,5,2549,강동,2022-09,987215
2439,5,2550,길동,2022-09,448376
2440,5,2551,굽은다리,2022-09,516808
2441,5,2552,명일,2022-09,488690
2442,5,2553,고덕,2022-09,527407
2443,5,2554,상일동,2022-09,775858
2444,5,2555,둔촌동,2022-09,453602
2445,5,2556,올림픽공원(5),2022-09,285397
2446,5,2557,방이,2022-09,400885
2447,5,2558,오금(5),2022-09,198940
2448,5,2559,개롱,2022-09,361457
2449,5,2560,거여,2022-09,541911
2450,5,2561,마천,2022-09,398639
2451,5,2562,강일,2022-09,261549
2452,5,2563,미사,2022-09,928351
2453,5,2564,하남풍산,2022-09,231368
2454,5,2565,하남시청,2022-09,403326
2455,5,2566,하남검단산,2022-09,354802
2456,6,2611,응암,2022-09,960449
2457,6,2612,역촌,2022-09,224822
2458,6,2613,불광(6),2022-09,247737
2459,6,2614,독바위,2022-09,161840
2460,6,2616,구산,2022-09,378851
2461,6,2617,새절,2022-09,680843
2462,6,2618,증산,2022-09,554067
2463,6,2619,디지털미디어시티(6),2022-09,820163
2464,6,2620,월드컵경기장,2022-09,404718
2465,6,2621,마포구청,2022-09,753278
2466,6,2622,망원,2022-09,847683
2467,6,2623,합정(6),2022-09,769779
2468,6,2624,상수,2022-09,609905
2469,6,2625,광흥창,2022-09,481012
2470,6,2626,대흥,2022-09,523220
2471,6,2627,공덕(6),2022-09,961727
2472,6,2628,효창공원앞,2022-09,397477
2473,6,2629,삼각지(6),2022-09,387900
2474,6,2630,녹사평,2022-09,320276
2475,6,2631,이태원,2022-09,801615
2476,6,2632,한강진,2022-09,588220
2477,6,2633,버티고개,2022-09,122564
2478,6,2634,약수(6),2022-09,195450
2479,6,2635,청구(6),2022-09,204423
2480,6,2636,신당(6),2022-09,472356
2481,6,2637,동묘앞(6),2022-09,478728
2482,6,2638,창신,2022-09,185184
2483,6,2639,보문,2022-09,413182
2484,6,2640,안암,2022-09,767686
2485,6,2641,고려대,2022-09,509143
2486,6,2642,월곡,2022-09,688231
2487,6,2643,상월곡,2022-09,357999
2488,6,2644,돌곶이,2022-09,516189
2489,6,2645,석계(6),2022-09,713485
2490,6,2646,태릉입구(6),2022-09,341282
2491,6,2647,화랑대,2022-09,614813
2492,6,2648,봉화산,2022-09,479515
2493,7,2711,장암,2022-09,99028
2494,7,2712,도봉산(7),2022-09,585159
2495,7,2713,수락산,2022-09,717255
2496,7,2714,마들,2022-09,700612
2497,7,2715,노원(7),2022-09,1128074
2498,7,2716,중계,2022-09,770141
2499,7,2717,하계,2022-09,955706
2500,7,2718,공릉,2022-09,682192
2501,7,2719,태릉입구(7),2022-09,508840
2502,7,2720,먹골,2022-09,556506
2503,7,2721,중화,2022-09,581126
2504,7,2722,상봉(7),2022-09,915555
2505,7,2723,면목,2022-09,858845
2506,7,2724,사가정,2022-09,891710
2507,7,2725,용마산,2022-09,333751
2508,7,2726,중곡,2022-09,580389
2509,7,2727,군자(7),2022-09,739073
2510,7,2728,어린이대공원,2022-09,996289
2511,7,2729,건대입구(7),2022-09,782359
2512,7,2730,뚝섬유원지,2022-09,649829
2513,7,2731,청담,2022-09,1082857
2514,7,2732,강남구청,2022-09,912565
2515,7,2733,학동,2022-09,1221667
2516,7,2734,논현,2022-09,978088
2517,7,2735,반포,2022-09,333735
2518,7,2736,고속터미널(7),2022-09,887078
2519,7,2737,내방,2022-09,776651
2520,7,2738,이수(7),2022-09,854155
2521,7,2739,남성,2022-09,608742
2522,7,2740,숭실대입구,2022-09,849662
2523,7,2741,상도,2022-09,665830
2524,7,2742,장승배기,2022-09,498234
2525,7,2743,신대방삼거리,2022-09,809817
2526,7,2744,보라매,2022-09,418784
2527,7,2745,신풍,2022-09,632838
2528,7,2746,대림(7),2022-09,505106
2529,7,2747,남구로,2022-09,842611
2530,7,2748,가산디지털단지(7),2022-09,2144639
2531,7,2749,철산,2022-09,1199294
2532,7,2750,광명사거리,2022-09,1196308
2533,7,2751,천왕,2022-09,612826
2534,7,2752,온수(7),2022-09,557097
2535,8,2811,암사,2022-09,966367
2536,8,2812,천호(8),2022-09,866053
2537,8,2813,강동구청,2022-09,558287
2538,8,2814,몽촌토성,2022-09,365108
2539,8,2815,잠실(8),2022-09,903211
2540,8,2816,석촌(8),2022-09,448326
2541,8,2817,송파,2022-09,466022
2542,8,2818,가락시장(8),2022-09,435964
2543,8,2819,문정,2022-09,1079730
2544,8,2820,장지,2022-09,904043
2545,8,2821,복정(8),2022-09,480972
2546,8,2822,산성,2022-09,299983
2547,8,2823,남한산성입구,2022-09,772509
2548,8,2824,단대오거리,2022-09,586550
2549,8,2825,신흥,2022-09,246772
2550,8,2826,수진,2022-09,285633
2551,8,2827,모란(8),2022-09,249699
2552,8,2828,남위례,2022-09,322681
2553,9,4126,언주,2022-09,329767
2554,9,4127,선정릉,2022-09,303006
2555,9,4128,삼성중앙,2022-09,225540
2556,9,4129,봉은사,2022-09,576169
2557,9,4130,종합운동장(9),2022-09,147521
2558,9,4131,삼전,2022-09,234985
2559,9,4132,석촌고분,2022-09,213450
2560,9,4133,석촌(9),2022-09,295960
2561,9,4134,송파나루,2022-09,183618
2562,9,4135,한성백제,2022-09,101996
2563,9,4136,올림픽공원(9),2022-09,306169
2564,9,4137,둔촌오륜,2022-09,39941
2565,9,4138,중앙보훈병원,2022-09,345804
2566,1,150,서울역(1),2022-10,3026053
2567,1,151,시청(1),2022-10,1535611
2568,1,152,종각,2022-10,2060640
2569,1,153,종로3가(1),2022-10,1570497
2570,1,154,종로5가,2022-10,1404142
2571,1,155,동대문(1),2022-10,705399
2572,1,156,신설동(1),2022-10,795746
2573,1,157,제기동,2022-10,1060650
2574,1,158,청량리,2022-10,1224605
2575,1,159,동묘앞(1),2022-10,641683
2576,2,201,시청(2),2022-10,1328599
2577,2,202,을지로입구,2022-10,2462817
2578,2,203,을지로3가(2),2022-10,1309390
2579,2,204,을지로4가(2),2022-10,752585
2580,2,205,동대문역사문화공원(2),2022-10,936642
2581,2,206,신당(2),2022-10,855459
2582,2,207,상왕십리,2022-10,800548
2583,2,208,왕십리(2),2022-10,906962
2584,2,209,한양대,2022-10,724682
2585,2,210,뚝섬,2022-10,1316358
2586,2,211,성수,2022-10,2164825
2587,2,212,건대입구(2),2022-10,2253880
2588,2,213,구의,2022-10,1343070
2589,2,214,강변,2022-10,1947241
2590,2,215,잠실나루,2022-10,807987
2591,2,216,잠실(2),2022-10,4783674
2592,2,217,잠실새내,2022-10,1300173
2593,2,218,종합운동장(2),2022-10,890860
2594,2,219,삼성,2022-10,2947149
2595,2,220,선릉,2022-10,2775218
2596,2,221,역삼,2022-10,2752804
2597,2,222,강남,2022-10,4328752
2598,2,223,교대(2),2022-10,1916250
2599,2,224,서초,2022-10,1176748
2600,2,225,방배,2022-10,1023273
2601,2,226,사당(2),2022-10,2491226
2602,2,227,낙성대,2022-10,1610017
2603,2,228,서울대입구,2022-10,2724977
2604,2,229,봉천,2022-10,1331266
2605,2,230,신림,2022-10,3317250
2606,2,231,신대방,2022-10,1480240
2607,2,232,구로디지털단지,2022-10,3249930
2608,2,233,대림(2),2022-10,1451488
2609,2,234,신도림,2022-10,2928632
2610,2,235,문래,2022-10,1209610
2611,2,236,영등포구청(2),2022-10,1224300
2612,2,237,당산,2022-10,1167231
2613,2,238,합정(2),2022-10,2003514
2614,2,239,홍대입구,2022-10,4146221
2615,2,240,신촌,2022-10,2290421
2616,2,241,이대,2022-10,982714
2617,2,242,아현,2022-10,609107
2618,2,243,충정로(2),2022-10,573617
2619,2,244,용답,2022-10,186035
2620,2,245,신답,2022-10,102700
2621,2,246,신설동(2),2022-10,226086
2622,2,247,도림천,2022-10,74480
2623,2,248,양천구청,2022-10,411889
2624,2,249,신정네거리,2022-10,611867
2625,2,250,용두,2022-10,137306
2626,3,309,지축,2022-10,332189
2627,3,310,구파발,2022-10,1235857
2628,3,311,연신내(3),2022-10,2081824
2629,3,312,불광(3),2022-10,1014013
2630,3,313,녹번,2022-10,855873
2631,3,314,홍제,2022-10,1038665
2632,3,315,무악재,2022-10,235128
2633,3,316,독립문,2022-10,468026
2634,3,317,경복궁,2022-10,1692674
2635,3,318,안국,2022-10,1679302
2636,3,319,종로3가(3),2022-10,624878
2637,3,320,을지로3가(3),2022-10,600925
2638,3,322,동대입구,2022-10,681950
2639,3,323,약수(3),2022-10,755830
2640,3,324,금호,2022-10,473199
2641,3,325,옥수,2022-10,557580
2642,3,326,압구정,2022-10,1927469
2643,3,327,신사,2022-10,1707284
2644,3,328,잠원,2022-10,285139
2645,3,329,고속터미널(3),2022-10,2967097
2646,3,330,교대(3),2022-10,660559
2647,3,331,남부터미널,2022-10,1713430
2648,3,332,양재,2022-10,2139443
2649,3,333,매봉,2022-10,647911
2650,3,334,도곡,2022-10,285439
2651,3,335,대치,2022-10,675336
2652,3,336,학여울,2022-10,158980
2653,3,337,대청,2022-10,561528
2654,3,338,일원,2022-10,577431
2655,3,339,수서,2022-10,1088460
2656,3,340,가락시장(3),2022-10,512010
2657,3,341,경찰병원,2022-10,404683
2658,3,342,오금(3),2022-10,343064
2659,4,409,당고개,2022-10,532034
2660,4,410,상계,2022-10,1084458
2661,4,411,노원(4),2022-10,1211659
2662,4,412,창동,2022-10,1542100
2663,4,413,쌍문,2022-10,1622636
2664,4,414,수유,2022-10,2009067
2665,4,415,미아,2022-10,876674
2666,4,416,미아사거리,2022-10,1584992
2667,4,417,길음,2022-10,1271846
2668,4,418,성신여대입구,2022-10,1253718
2669,4,419,한성대입구,2022-10,857971
2670,4,420,혜화,2022-10,2191561
2671,4,421,동대문(4),2022-10,1158189
2672,4,422,동대문역사문화공원(4),2022-10,955870
2673,4,423,충무로(4),2022-10,1581016
2674,4,424,명동,2022-10,1618627
2675,4,425,회현,2022-10,1523320
2676,4,426,서울역(4),2022-10,947366
2677,4,427,숙대입구,2022-10,860956
2678,4,428,삼각지(4),2022-10,376877
2679,4,429,신용산,2022-10,1062529
2680,4,430,이촌,2022-10,605548
2681,4,431,동작,2022-10,139785
2682,4,432,이수(총신대입구),2022-10,1173353
2683,4,433,사당(4),2022-10,1510978
2684,4,434,남태령,2022-10,75480
2685,5,2511,방화,2022-10,382402
2686,5,2512,개화산,2022-10,317101
2687,5,2513,김포공항(5),2022-10,478224
2688,5,2514,송정,2022-10,370498
2689,5,2515,마곡,2022-10,578898
2690,5,2516,발산,2022-10,1197888
2691,5,2517,우장산,2022-10,832368
2692,5,2518,화곡,2022-10,1596269
2693,5,2519,까치산(5),2022-10,1626818
2694,5,2520,신정,2022-10,715000
2695,5,2521,목동,2022-10,995684
2696,5,2522,오목교,2022-10,1281744
2697,5,2523,양평(5),2022-10,393169
2698,5,2524,영등포구청(5),2022-10,235881
2699,5,2525,영등포시장,2022-10,628262
2700,5,2526,신길(5),2022-10,256900
2701,5,2527,여의도(5),2022-10,1579528
2702,5,2528,여의나루,2022-10,1007633
2703,5,2529,마포,2022-10,804221
2704,5,2530,공덕(5),2022-10,799798
2705,5,2531,애오개,2022-10,366989
2706,5,2532,충정로(5),2022-10,245599
2707,5,2533,서대문,2022-10,1047627
2708,5,2534,광화문,2022-10,1943427
2709,5,2535,종로3가(5),2022-10,881826
2710,5,2536,을지로4가(5),2022-10,351834
2711,5,2537,동대문역사문화공원(5),2022-10,175349
2712,5,2538,청구(5),2022-10,215729
2713,5,2539,신금호,2022-10,375489
2714,5,2540,행당,2022-10,443943
2715,5,2541,왕십리(5),2022-10,285544
2716,5,2542,마장,2022-10,330499
2717,5,2543,답십리,2022-10,896313
2718,5,2544,장한평,2022-10,1054282
2719,5,2545,군자(5),2022-10,699815
2720,5,2546,아차산,2022-10,912269
2721,5,2547,광나루,2022-10,802024
2722,5,2548,천호(5),2022-10,1108709
2723,5,2549,강동,2022-10,1054208
2724,5,2550,길동,2022-10,469081
2725,5,2551,굽은다리,2022-10,541327
2726,5,2552,명일,2022-10,516471
2727,5,2553,고덕,2022-10,558113
2728,5,2554,상일동,2022-10,809016
2729,5,2555,둔촌동,2022-10,483484
2730,5,2556,올림픽공원(5),2022-10,307869
2731,5,2557,방이,2022-10,420740
2732,5,2558,오금(5),2022-10,206360
2733,5,2559,개롱,2022-10,377563
2734,5,2560,거여,2022-10,565299
2735,5,2561,마천,2022-10,422043
2736,5,2562,강일,2022-10,284325
2737,5,2563,미사,2022-10,989405
2738,5,2564,하남풍산,2022-10,239919
2739,5,2565,하남시청,2022-10,428646
2740,5,2566,하남검단산,2022-10,376146
2741,6,2611,응암,2022-10,1017597
2742,6,2612,역촌,2022-10,234724
