인허가일자,상세영업상태코드,폐업일자,소재지전체주소,사업장명,업태구분명,구명,동명
20090914,2,20091116,서울특별시 도봉구 창동 582-50번지,행복한빵집,제과점영업,도봉구,창동
20090915,2,20120608,서울특별시 도봉구 창동 134-2번지,뚜레쥬르(창동역점),제과점영업,도봉구,창동
20100118,2,20170331,서울특별시 도봉구 쌍문동 619번지,따삐오베이커리,제과점영업,도봉구,쌍문동
20061227,2,20090303,서울특별시 동작구 노량진동 270-0번지,빵에그린베이커리,제과점영업,동작구,노량진동
20070102,2,20090325,서울특별시 동작구 상도동 416번지 아이파크상가 1층동 106호,팡타지아 베이커리,제과점영업,동작구,상도동
20090724,2,20171215,서울특별시 동작구 상도동 255-4번지,몽 블랑제(Mon Boulanger)상도점,제과점영업,동작구,상도동
20090803,2,20171226,서울특별시 동작구 대방동 341-2번지,몽 블랑제(Mon Boulanger)대방점,제과점영업,동작구,대방동
20131011,2,20200316,서울특별시 동작구 대방동 383-1번지,뻬르멩,제과점영업,동작구,대방동
20131024,2,20140828,서울특별시 동작구 사당동 267-61번지 1층 101호,박사빵집,제과점영업,동작구,사당동
20131030,2,20170511,서울특별시 동작구 상도동 210-36번지 1층,모짜르트과자점,제과점영업,동작구,상도동
20140102,2,20181207,서울특별시 동작구 흑석동 204-6번지 워터스물연구소,주리스쇼콜라,제과점영업,동작구,흑석동
19981207,2,20051125,서울특별시 노원구 하계동 284번지,미니멜츠노원점,제과점영업,노원구,하계동
19990125,2,20120529,서울특별시 노원구 상계동 593-3번지 101호,파리바게뜨,제과점영업,노원구,상계동
19990303,2,20051221,서울특별시 노원구 중계동 360-6번지 중계중흥빌딩 102호,과원과자점,제과점영업,노원구,중계동
19990420,2,20090515,서울특별시 노원구 월계동 36-4번지 석계역사내,석계홈가온,제과점영업,노원구,월계동
19990622,2,20080627,서울특별시 노원구 상계동 1255번지 은빛@상가 108호,케익이벤트,제과점영업,노원구,상계동
19990705,2,20080211,"서울특별시 노원구 상계동 767-5번지 상계주공1단지가상가 118,119호",융프라우과자점,제과점영업,노원구,상계동
19990712,2,20061108,서울특별시 노원구 중계동 515-2번지,대학당빵집,제과점영업,노원구,중계동
19990712,2,20070905,서울특별시 노원구 공릉동 421-47번지,빵굽는 작은 마을,제과점영업,노원구,공릉동
19990903,2,20080211,서울특별시 노원구 공릉동 742번지 10단지 태강상가 109호,프렌치바게트,제과점영업,노원구,공릉동
19990903,2,20110506,"서울특별시 노원구 상계동 724-3번지 106,107호",던킨도너츠,제과점영업,노원구,상계동
20090605,2,20140728,서울특별시 동작구 흑석동 115-1번지 흑석역(지하1층),보리수,제과점영업,동작구,흑석동
20090629,2,20121023,서울특별시 동작구 상도동 527번지,이 데이앤데이 상도동점,제과점영업,동작구,상도동
19991013,2,20181210,서울특별시 노원구 공릉동 110번지 6단지 공릉@상가 101호,서울태릉화랑,제과점영업,노원구,공릉동
19991102,2,20101007,서울특별시 노원구 중계동 591번지 대호상가 1012호,파리바게뜨,제과점영업,노원구,중계동
20161228,2,20180219,"서울특별시 노원구 상계동 593-14번지 지상1층, 103호",대왕카스테라,제과점영업,노원구,상계동
20170131,2,20170801,서울특별시 노원구 중계동 58-34번지 이연아마빌레 1층,브레드칸 베이커리,제과점영업,노원구,중계동
19700411,2,20110114,서울특별시 노원구 월계동 410-7번지,뚜레쥬르,제과점영업,노원구,월계동
19781104,2,20100517,서울특별시 노원구 공릉동 661-11번지,케익하우스 엠마,제과점영업,노원구,공릉동
19800312,2,20080918,서울특별시 노원구 공릉동 420-2번지,뉴델리과자점,제과점영업,노원구,공릉동
19831101,2,20051220,서울특별시 노원구 공릉동 395-8번지,쎄무아베이커리,제과점영업,노원구,공릉동
19841112,2,20140430,서울특별시 노원구 상계동 389-680번지,부래옥과자점,제과점영업,노원구,상계동
19851220,2,20130830,서울특별시 노원구 공릉동 421-19번지 현대프라자 103호,케익하우스엠마,제과점영업,노원구,공릉동
19871102,2,20081105,서울특별시 노원구 중계동 85-12번지,쥬떼므베이커리,제과점영업,노원구,중계동
19880816,2,20070405,서울특별시 노원구 하계동 271-3번지 벽산@상가 108-1호,크라운베이커리 하계벽산지점,제과점영업,노원구,하계동
19881231,2,20120117,서울특별시 노원구 중계동 515-2번지 정안프라자 1층,파리바게뜨 중계역점,제과점영업,노원구,중계동
19860414,2,20061215,서울특별시 동작구 사당동 197-2번지,빵익는 케익하우스,제과점영업,동작구,사당동
20110609,2,20140106,서울특별시 노원구 상계동 746-3번지 랑은빌딩102.104호,뚜레쥬르노원노을점,제과점영업,노원구,상계동
20110715,2,20190724,서울특별시 노원구 공릉동 26-21번지 삼육대학교 바울관 지하1층,뚜레쥬르 삼육대점,제과점영업,노원구,공릉동
20110726,2,20150630,서울특별시 노원구 중계동 84-61번지 101호,쁘띠가또,제과점영업,노원구,중계동
20110729,2,20170523,서울특별시 노원구 상계동 764-1번지,몽 블랑제(홈플러스 익스프레스 상계점),제과점영업,노원구,상계동
20100201,2,20110610,서울특별시 동작구 노량진동 123-14번지,빵장수야곱,제과점영업,동작구,노량진동
20100226,2,20110530,"서울특별시 동작구 흑석동 223-8번지 ,223-5 (1,2층)",뚜레쥬르,제과점영업,동작구,흑석동
20100309,2,20110620,서울특별시 동작구 사당동 105번지 우성아파트 3단지 종합상가 B101호,따삐오,제과점영업,동작구,사당동
20100311,2,20150421,서울특별시 동작구 노량진동 67-8번지,굿베이커리,제과점영업,동작구,노량진동
20100322,2,20120817,서울특별시 동작구 상도동 485-0번지,찰스앤스미스,제과점영업,동작구,상도동
20100409,2,20110208,서울특별시 동작구 흑석동 95-1번지 지하1층 101호 하나로내,후레쉬엔후레쉬 쥬벨베이커리,제과점영업,동작구,흑석동
19870911,2,20050912,서울특별시 동작구 상도동 29-2번지,김철기빵집,제과점영업,동작구,상도동
19881230,2,20120406,서울특별시 동작구 흑석동 10-0번지 명수대상가 B-1,주재근빵집,제과점영업,동작구,흑석동
19890112,2,20130710,서울특별시 동작구 사당동 175-55번지,CJ(주) 뚜레쥬르 사당3동점,제과점영업,동작구,사당동
20100903,2,20140424,서울특별시 동작구 사당동 139-50번지,빚은 이수역점,제과점영업,동작구,사당동
20101005,2,20110905,서울특별시 동작구 상도동 255-3번지 (1층),바로구운빵집,제과점영업,동작구,상도동
20120907,2,20150105,서울특별시 노원구 중계동 509-1번지,빵나라쿠키공주,제과점영업,노원구,중계동
20120918,2,20170705,"서울특별시 노원구 중계동 434-1번지 세양빌딩1층 102,110호",이지바이 중계2호점,제과점영업,노원구,중계동
20090326,2,20110103,서울특별시 노원구 하계동 284번지 세이브존 지하1층,쁘띠에프앤비,제과점영업,노원구,하계동
20090410,2,20160408,서울특별시 노원구 공릉동 176번지,(주)대명리제르바 연자태릉입구역점,제과점영업,노원구,공릉동
20090415,2,20150612,서울특별시 노원구 상계동 1021-14번지,쁘띠베이커리,제과점영업,노원구,상계동
20090420,2,20160829,서울특별시 노원구 상계동 649번지,코코호도,제과점영업,노원구,상계동
20001222,2,20160927,서울특별시 노원구 하계동 284번지,빵굽는쉐프,제과점영업,노원구,하계동
20010209,2,20070330,서울특별시 노원구 상계동 2-1번지 노원역사내,델리앤델리,제과점영업,노원구,상계동
20010406,2,20110712,서울특별시 노원구 상계동 1132-14번지,브레드하우스,제과점영업,노원구,상계동
19891004,2,20140430,서울특별시 노원구 상계동 624-0번지,케익하우스 몽마,제과점영업,노원구,상계동
19900110,2,20100413,서울특별시 노원구 상계동 581-6번지 1층 10호,빵굽는몽마,제과점영업,노원구,상계동
19900123,2,20070109,서울특별시 노원구 상계동 649-0번지 주공A12단 상가동 105호,크라운베이커리은명분점,제과점영업,노원구,상계동
19901206,2,20110725,서울특별시 노원구 하계동 274-1번지 시영7단지 웅천상가 106호,상제르망과자점,제과점영업,노원구,하계동
19910316,2,20080526,서울특별시 노원구 중계동 502-1번지 시영(아) B상가 106,안데르센케익,제과점영업,노원구,중계동
19911114,2,20080929,서울특별시 노원구 상계동 735-6번지,자망홈베이커리,제과점영업,노원구,상계동
19920515,2,20100817,서울특별시 노원구 중계동 502-1번지 중계시영1단지 B상동 107호,크라운베이커리중계시영점,제과점영업,노원구,중계동
19921004,2,20140430,서울특별시 노원구 중계동 369-7번지 주공2단지상가 103호,프렌치과자점,제과점영업,노원구,중계동
19921104,2,20190624,서울특별시 노원구 상계동 1118-53번지,유니온제과점,제과점영업,노원구,상계동
19930901,2,20090930,서울특별시 노원구 중계동 361-1번지 롯데우성 상가동 101호,하이몬드과자점,제과점영업,노원구,중계동
19931229,2,20060306,서울특별시 노원구 월계동 13-17번지 미성상가 가동동 105호,비스꼬뜨과자점,제과점영업,노원구,월계동
19940110,2,20100126,서울특별시 노원구 공릉동 238-48번지,로망스베이커리,제과점영업,노원구,공릉동
20100415,2,20151224,서울특별시 동작구 상도동 505번지 대종빌딩(1층),GS편의점 숭실대점,제과점영업,동작구,상도동
20101028,2,20170111,서울특별시 동작구 상도동 216-3번지 외8필지,아띠제블랑제리홈플러스익스프레스상도3,제과점영업,동작구,상도동
20090428,2,20100422,서울특별시 노원구 중계동 364-23번지 동진빌딩 101호,링팡도너츠,제과점영업,노원구,중계동
20090428,2,20190802,서울특별시 노원구 상계동 65-30번지,대한민국빵집,제과점영업,노원구,상계동
20090511,2,20111117,서울특별시 노원구 월계동 55-2번지,빠나미,제과점영업,노원구,월계동
20090526,2,20100423,서울특별시 노원구 공릉동 726번지 풍림아파트상가동 201동 109호,파리바게트,제과점영업,노원구,공릉동
20090527,2,20181122,서울특별시 노원구 상계동 156-130번지,파리바게뜨,제과점영업,노원구,상계동
20090618,2,20120323,"서울특별시 노원구 상계동 649-7번지 다모아 빌딩 101호,102호",뚜레쥬르,제과점영업,노원구,상계동
20090706,2,20140430,서울특별시 노원구 상계동 156-96번지 1층,행복한빵집,제과점영업,노원구,상계동
20090717,2,20200603,서울특별시 노원구 월계동 333-1번지,(주)신세계푸드 밀크앤허니 월계점2,제과점영업,노원구,월계동
20090717,2,20150605,서울특별시 노원구 공릉동 323-23번지,아망떼,제과점영업,노원구,공릉동
20010517,2,20090526,서울특별시 노원구 상계동 156-130번지,에센브르,제과점영업,노원구,상계동
20011102,2,20070330,서울특별시 노원구 중계동 512-0번지 중계역사내,델리&델리중계점,제과점영업,노원구,중계동
20011102,2,20070330,서울특별시 노원구 월계동 36-4번지 석계역사내,델리&델리 석계점,제과점영업,노원구,월계동
20011102,2,20070330,서울특별시 노원구 공릉동 680번지 태릉입구역사내,델리&델리 태릉입구점,제과점영업,노원구,공릉동
20011105,2,20070201,서울특별시 노원구 상계동 648번지 주공12단지상가 1층,보드랑베이커리,제과점영업,노원구,상계동
20011130,2,20101118,서울특별시 노원구 공릉동 727번지 풍림@상가 1층 5-2호,뚜레쥬르제과점,제과점영업,노원구,공릉동
20171010,2,20210504,서울특별시 노원구 상계동 1267,더 르뱅,제과점영업,노원구,상계동
20171113,2,20180228,서울특별시 노원구 상계동 593-14번지 한스헤어,식빵클럽,제과점영업,노원구,상계동
20171218,2,20190530,서울특별시 노원구 중계동 360-9번지 두타빌,식빵공방 은행사거리점,제과점영업,노원구,중계동
20020425,2,20111125,서울특별시 노원구 상계동 766-1번지 미도상가 1층 110호,크리스탈과자점,제과점영업,노원구,상계동
20110525,2,20151223,서울특별시 강남구 삼성동 143-42번지 지하철2호선 선릉역 지하상가,제이에이치푸드,제과점영업,강남구,삼성동
20110601,2,20160531,서울특별시 강남구 도곡동 953-11번지 지상2층,비알코리아(주)던킨도너츠양재역점,제과점영업,강남구,도곡동
20110603,2,20130107,서울특별시 강남구 삼성동 159-7번지 지하1층,에구찌,제과점영업,강남구,삼성동
20110613,2,20121217,서울특별시 강남구 삼성동 159-7번지 지하1층,베즐리케익,제과점영업,강남구,삼성동
20110614,2,20120601,서울특별시 강남구 도곡동 920-5번지 1층 101호,이지바이도곡점,제과점영업,강남구,도곡동
20110614,2,20191016,서울특별시 강남구 역삼동 657번지 지하1층,뚜레쥬르,제과점영업,강남구,역삼동
20110617,2,20120720,서울특별시 강남구 대치동 937번지 지하,델리본,제과점영업,강남구,대치동
20180207,2,20180330,서울특별시 강남구 삼성동 159-7번지 현대백화점,벤키무역점,제과점영업,강남구,삼성동
20180208,2,20190115,서울특별시 강남구 삼성동 159-7번지 현대백화점,유한회사 카페노티드,제과점영업,강남구,삼성동
19940906,2,20071221,서울특별시 노원구 하계동 256-0번지 주공9단지종합상가 108,오페라과자점,제과점영업,노원구,하계동
19941117,2,20081222,서울특별시 노원구 중계동 364-22번지 대명프라자 107호,빵굼터,제과점영업,노원구,중계동
19941206,2,20080211,서울특별시 노원구 상계동 169-197번지,빵을 사랑하는 사람들,제과점영업,노원구,상계동
19941219,2,20140430,서울특별시 노원구 상계동 451번지,파리바게트 상계한신점,제과점영업,노원구,상계동
19941231,2,20051229,서울특별시 노원구 중계동 0-0번지 4브럭20LOT,고려당,제과점영업,노원구,중계동
19950623,2,20090603,서울특별시 노원구 중계동 512-0번지 2단지상가102호,쁘띠랑제,제과점영업,노원구,중계동
19950904,2,20110201,서울특별시 노원구 월계동 산 320-11번지 사슴(아)3단지 상가동 109호,케익하우스몽마,제과점영업,노원구,월계동
19951014,2,20061123,"서울특별시 노원구 중계동 360-15번지 건영상가 118호,217호",케익하우스몽마,제과점영업,노원구,중계동
19960127,2,20090407,서울특별시 노원구 중계동 360-2번지 미도파슈퍼1층,에펠탑베이커리,제과점영업,노원구,중계동
19960329,2,20050909,서울특별시 노원구 하계동 산 284-0번지 한신코아지하1층,(주)파리크라상한신코아분점,제과점영업,노원구,하계동
19970618,2,20151210,서울특별시 노원구 하계동 271-3번지,베이커리 화수분,제과점영업,노원구,하계동
19971219,2,20080616,서울특별시 노원구 월계동 산 383-20번지,월계즉석빵집,제과점영업,노원구,월계동
19971223,2,20060612,서울특별시 노원구 상계동 173-0번지 벽산상가1층 109동 18호,샬롬베이커리,제과점영업,노원구,상계동
19980107,2,20121123,서울특별시 노원구 상계동 651-0번지 종합상가 롯데슈퍼 상계11점,브랑제리베이커리,제과점영업,노원구,상계동
19980325,2,20051208,서울특별시 노원구 하계동 산 312-0번지 청구(아)상가 20동 21호,케익하우스몽마,제과점영업,노원구,하계동
19980819,2,20180502,서울특별시 노원구 상계동 624번지,상계공무원연금매장수라당,제과점영업,노원구,상계동
20080326,2,20100908,서울특별시 동작구 사당동 218번지 102호,슈라임,제과점영업,동작구,사당동
20080610,2,20131129,서울특별시 동작구 사당동 269-23번지 (1층),즉석빵집,제과점영업,동작구,사당동
20080912,2,20110113,서울특별시 동작구 상도동 315-17번지,뚜레쥬르(성대시장점),제과점영업,동작구,상도동
20160701,2,20201014,서울특별시 동작구 사당동 736-1,핫브레드총신대입구역점,제과점영업,동작구,사당동
19991111,2,20080715,서울특별시 노원구 월계동 414-2번지,케익하우스몽마,제과점영업,노원구,월계동
20000118,2,20061109,서울특별시 노원구 중계동 509-2번지 지하2층,(주)한국까르푸 중계지점,제과점영업,노원구,중계동
20000701,2,20161103,서울특별시 강남구 역삼동 716-2번지,신명제과,제과점영업,강남구,역삼동
20000809,2,20080519,서울특별시 강남구 개포동 649-0번지 경남상가1층 11호,부케도르,제과점영업,강남구,개포동
20000810,2,20080125,서울특별시 강남구 개포동 1221-0번지 1층,베지러브,제과점영업,강남구,개포동
20000814,2,20060102,서울특별시 강남구 개포동 649-0번지 경남상가 1층 5호,부케도르,제과점영업,강남구,개포동
20001025,2,20150626,서울특별시 강남구 일원동 735-0번지 가람아파트상가 지하108호,농심가(수서점),제과점영업,강남구,일원동
20001027,2,20120110,서울특별시 강남구 신사동 650-9번지 지하1층,가루,제과점영업,강남구,신사동
20001116,2,20130814,"서울특별시 강남구 논현동 49-17번지 1,2층",(주)크라운제과 딜리댈리 논현점,제과점영업,강남구,논현동
20010129,2,20160202,서울특별시 강남구 역삼동 679번지,(주)아워홈 업타운베이커리,제과점영업,강남구,역삼동
20010315,2,20080313,서울특별시 강남구 대치동 897-33번지 지상1층,크라운베이커리선릉로즈베이,제과점영업,강남구,대치동
20010413,2,20080327,서울특별시 강남구 일원동 644-1번지 지상1층,블랑제리쿠페,제과점영업,강남구,일원동
20010824,2,20100503,서울특별시 강남구 역삼동 742-20번지 지하1층,거북제과,제과점영업,강남구,역삼동
20010831,2,20070110,서울특별시 강남구 개포동 649-0번지 경남2차상가1층8호,이창명베이커리,제과점영업,강남구,개포동
20010913,2,20080630,서울특별시 강남구 대치동 1021-9번지 1층,뚜레쥬르,제과점영업,강남구,대치동
20081002,2,20091229,서울특별시 동작구 상도1동 622-0번지 (2층),스윗박스,제과점영업,동작구,상도1동
20081106,2,20200714,서울특별시 동작구 노량진동 141,빠사지오,제과점영업,동작구,노량진동
20081113,2,20130911,서울특별시 동작구 흑석동 28번지 한강현대A상가 2층4호,쉐휘가로베이커리,제과점영업,동작구,흑석동
20081128,2,20140116,서울특별시 동작구 상도동 210-18번지,크라운베이커리,제과점영업,동작구,상도동
20160615,2,20180322,서울특별시 강남구 신사동 552-20번지,허밍마마,제과점영업,강남구,신사동
20020208,2,20081001,서울특별시 노원구 공릉동 726번지 풍림상가 109호,케익하우스엠마,제과점영업,노원구,공릉동
20020215,2,20060622,서울특별시 노원구 상계동 1280번지 희락상가 1층,브르망베이커리,제과점영업,노원구,상계동
20020306,2,20080718,서울특별시 노원구 상계동 1289번지 상계불암대림상가 109호,바게뜨과자점,제과점영업,노원구,상계동
20020328,2,20060721,서울특별시 노원구 상계동 0-0번지 상계6구역51블럭1롯트 상계대림프라자 1층,도널드베이커리,제과점영업,노원구,상계동
20160615,2,20181204,서울특별시 강남구 압구정동 369-1번지,교토마블,제과점영업,강남구,압구정동
20160615,2,20170901,서울특별시 강남구 도곡동 423-14번지,에구찌,제과점영업,강남구,도곡동
20160624,2,20190805,서울특별시 강남구 도곡동 467-7번지 아카데미스위트 에이동 지하1층,더브라운 도곡롯데프리미엄푸드마켓점,제과점영업,강남구,도곡동
20160701,2,20160831,서울특별시 강남구 신사동 529-4번지 지상1층,고려당 압구정점,제과점영업,강남구,신사동
20160704,2,20181231,서울특별시 강남구 역삼동 813-4번지,주식회사 프렌집,제과점영업,강남구,역삼동
20160711,2,20160909,서울특별시 강남구 신사동 511-14번지,뜨리숑(TRITION),제과점영업,강남구,신사동
20160718,2,20170526,서울특별시 강남구 삼성동 151-5번지,르브레쏭(LeBRESSON),제과점영업,강남구,삼성동
20160719,2,20180222,서울특별시 강남구 삼성동 159-7번지,뜨리숑,제과점영업,강남구,삼성동
20160721,2,20160803,서울특별시 강남구 삼성동 159번지,마고,제과점영업,강남구,삼성동
19940331,2,20100823,서울특별시 동작구 동작동 66-27번지,띠아몽베이커리,제과점영업,동작구,동작동
19940506,2,20111025,서울특별시 동작구 상도동 210-16번지,약수베이커리,제과점영업,동작구,상도동
19940513,2,20160315,서울특별시 동작구 사당동 71-33번지,블랑쉬과자점,제과점영업,동작구,사당동
20000613,2,20140609,서울특별시 강남구 삼성동 159-6번지 (F7),비알코리아(주)던킨도너츠공항터미널점,제과점영업,강남구,삼성동
20110307,2,20120730,서울특별시 강남구 압구정동 429번지 현대백화점 지하1층,마고,제과점영업,강남구,압구정동
20110322,2,20120217,서울특별시 강남구 논현동 63-16번지 1층1호,민즈호두,제과점영업,강남구,논현동
20110419,2,20120806,서울특별시 강남구 압구정동 369-1번지 현대상가 3동 1층106호,이지바이압구정점,제과점영업,강남구,압구정동
20110427,2,20200630,서울특별시 강남구 대치동 896-16 지상1층,뚜레쥬르,제과점영업,강남구,대치동
20110502,2,20150106,서울특별시 강남구 청담동 80-17번지 지상1층,라틀리에모니크,제과점영업,강남구,청담동
19790911,2,20110131,서울특별시 동작구 사당동 1030-20번지,크라운베이커리사당1호점,제과점영업,동작구,사당동
19981207,2,20080612,서울특별시 노원구 상계동 616-4번지,신라명과노원역점,제과점영업,노원구,상계동
20110411,2,20170207,서울특별시 동작구 상도동 486번지 (1층),파리바게뜨 상도래미안점,제과점영업,동작구,상도동
20110513,2,20200507,서울특별시 동작구 사당동 1003-39번지 1층,파리바게뜨 이수역자이점,제과점영업,동작구,사당동
20050119,2,20061109,서울특별시 노원구 중계동 509-2번지 지상1층,한국까르푸(주)중계점,제과점영업,노원구,중계동
20050214,2,20100628,서울특별시 노원구 상계동 603-2번지 외 1필지 하이웰빙상가 A동 109호,브레댄코,제과점영업,노원구,상계동
20050315,2,20060630,서울특별시 노원구 공릉동 441-152번지 1층,주빈베이커리,제과점영업,노원구,공릉동
20110516,2,20151125,서울특별시 강남구 삼성동 92-6번지,마고,제과점영업,강남구,삼성동
20080129,2,20080213,서울특별시 노원구 중계동 509-2번지 홈에버중계점 지하2층,좋은하루,제과점영업,노원구,중계동
20080325,2,20101216,서울특별시 노원구 월계동 379-46번지,장발장빵훔쳐간집,제과점영업,노원구,월계동
20080416,2,20080804,서울특별시 노원구 하계동 256번지 종합1상가 108호,원베이커리,제과점영업,노원구,하계동
20080526,2,20091231,서울특별시 노원구 공릉동 208-5번지,참 호도과자,제과점영업,노원구,공릉동
20080630,2,20090622,서울특별시 노원구 공릉동 566-8번지,보리수,제과점영업,노원구,공릉동
20080902,2,20081017,서울특별시 노원구 중계동 506-1번지,도너츠훽토리,제과점영업,노원구,중계동
20080909,2,20120709,서울특별시 노원구 중계동 137-14번지 105호,뚜레쥬르,제과점영업,노원구,중계동
20080925,2,20110110,서울특별시 노원구 중계동 360-12번지 새롬스타빌 1-104호,보리수 호두과자 중계동 은행사거리점,제과점영업,노원구,중계동
20081009,2,20090921,서울특별시 노원구 중계동 506-1번지 건영옴니백화점 지하1층,(주)채송화F&B,제과점영업,노원구,중계동
20081024,2,20090622,서울특별시 노원구 월계동 776번지 월드프라자 104호,지훈베이커리,제과점영업,노원구,월계동
20100416,2,20120409,서울특별시 동작구 신대방동 607-83번지,빵고을,제과점영업,동작구,신대방동
20100506,2,20150602,서울특별시 동작구 사당동 1112번지 사당역 지하1층(433-14호),링바볼 사당역점,제과점영업,동작구,사당동
20100617,2,20150813,서울특별시 동작구 상도동 256-43번지,빵궁전,제과점영업,동작구,상도동
20100621,2,20130708,서울특별시 동작구 노량진동 148-91번지 1층,디노베이커리,제과점영업,동작구,노량진동
20100625,2,20170103,서울특별시 동작구 노량진동 100-3번지,지인서 힐링베이커리,제과점영업,동작구,노량진동
20100816,2,20111110,서울특별시 동작구 상도동 22-1번지 외 1필지(1층),예다손서울상도점,제과점영업,동작구,상도동
20100823,2,20171207,서울특별시 동작구 상도동 414번지 건영아파트 상가동 지하101호,몽블랑제,제과점영업,동작구,상도동
20110602,2,20170619,"서울특별시 동작구 흑석동 223-8번지 1,2층",파리바게뜨 중앙대카페점,제과점영업,동작구,흑석동
20110621,2,20111024,서울특별시 동작구 사당동 105번지 지하 1층 (GS슈퍼마켙 내 위치),빅플러스피자 사당점,제과점영업,동작구,사당동
20110701,2,20170427,서울특별시 동작구 흑석동 221번지 약학대 R&D센터 지하1층,뚜레쥬르 중앙대학교점,제과점영업,동작구,흑석동
20110823,2,20130816,서울특별시 동작구 흑석동 8-30번지 (1층),빵나라,제과점영업,동작구,흑석동
20120119,2,20160502,서울특별시 동작구 흑석동 97-2번지 이마트에브리데이 1층,이데이엔데이 흑석점,제과점영업,동작구,흑석동
20111024,2,20131204,서울특별시 노원구 상계동 366-5번지,빵굼터,제과점영업,노원구,상계동
20100720,2,20110412,서울특별시 동작구 사당동 127-50번지,이지바이총신대점,제과점영업,동작구,사당동
20111213,2,20161208,서울특별시 노원구 상계동 651-7번지 합동빌딩 108호,이지베이커리,제과점영업,노원구,상계동
20160105,2,20170123,서울특별시 노원구 중계동 515-2번지 정안프라자상가동 1층,따삐오베이커리,제과점영업,노원구,중계동
20160105,2,20171219,서울특별시 노원구 상계동 651번지 주공11단지@상가 11호,쁘띠르뽀미에,제과점영업,노원구,상계동
20160105,2,20171229,서울특별시 노원구 상계동 749-9번지 동보빌딩 마이슈퍼내,쁘띠르뽀미에,제과점영업,노원구,상계동
19940510,2,20070316,서울특별시 노원구 상계동 724-3번지 고려빌딩 109,파리바게뜨,제과점영업,노원구,상계동
19940609,2,20070809,서울특별시 노원구 상계동 172번지 대림상가 1층 25호,폼바도르제과점,제과점영업,노원구,상계동
19940817,2,20120613,서울특별시 노원구 상계동 733-2번지,세비앙과자점,제과점영업,노원구,상계동
20140217,2,20150709,서울특별시 동작구 사당동 1030-20번지,명과원 생단팥빵,제과점영업,동작구,사당동
20140411,2,20210712,서울특별시 동작구 상도동 210-386,둘리명과,제과점영업,동작구,상도동
20140513,2,20201222,서울특별시 동작구 신대방동 694,이지바이(신대방점),제과점영업,동작구,신대방동
20140521,2,20161013,서울특별시 동작구 사당동 91-184번지,그랑프리 베이커리,제과점영업,동작구,사당동
20140529,2,20150616,서울특별시 동작구 사당동 1049-4번지,명품케익 Art K,제과점영업,동작구,사당동
20000309,2,20051222,서울특별시 노원구 중계동 509-2번지 1층 26호,윈첼코리아중계2호점,제과점영업,노원구,중계동
20000523,2,20110603,서울특별시 노원구 상계동 684번지 LG슈퍼내,따삐오베이커리,제과점영업,노원구,상계동
20000530,2,20131219,"서울특별시 노원구 상계동 1285-0번지 불암동아(아)상가 108,109,110,130,132호",뚜레쥬르,제과점영업,노원구,상계동
20090415,2,20110513,서울특별시 동작구 사당동 1042-19번지 (1층),보네스뻬(사당점),제과점영업,동작구,사당동
20090518,2,20160617,서울특별시 동작구 상도동 359-18번지 (1층),신라제과,제과점영업,동작구,상도동
19960523,2,20060807,서울특별시 노원구 중계동 505-0번지 (롯데상가 1층24호),루브르베이커리,제과점영업,노원구,중계동
19961010,2,20110701,서울특별시 노원구 상계동 111-111번지,아망떼베이커리,제과점영업,노원구,상계동
19961202,2,20110525,서울특별시 노원구 상계동 728-7번지,뚜레쥬르,제과점영업,노원구,상계동
19961213,2,20051222,서울특별시 노원구 중계동 583-0번지 금호상가 107호,마스팽과자점,제과점영업,노원구,중계동
20160427,2,20180419,서울특별시 노원구 상계동 1318번지 노원아이파크 1층145호,끄레이또레,제과점영업,노원구,상계동
20170207,2,20171103,서울특별시 동작구 대방동 406-10번지,웰빙쌀빵,제과점영업,동작구,대방동
20170403,2,20191218,서울특별시 동작구 사당동 1129번지,에꼴드크루아상,제과점영업,동작구,사당동
20150421,2,20151023,서울특별시 노원구 상계동 713번지 롯데백화점,지지스코리아(주),제과점영업,노원구,상계동
20150507,2,20191231,서울특별시 노원구 상계동 1318번지 노원아이파크 상가 147호,김진영베이커리,제과점영업,노원구,상계동
20150608,2,20151231,서울특별시 노원구 상계동 749-9번지 롯데마이슈퍼 내,따삐오 베이커리 상계7점,제과점영업,노원구,상계동
20150619,2,20151231,서울특별시 노원구 상계동 651번지 11단지 종합상가 11호,따삐오 베이커리 상계11점,제과점영업,노원구,상계동
20150619,2,20151231,"서울특별시 노원구 중계동 515-2번지 정안프라자, 지상1층 일부",따삐오 베이커리 중계역점,제과점영업,노원구,중계동
20150702,2,20160822,서울특별시 노원구 상계동 173-1번지 벽산아파트 상가 109동 205호,아뜰리에 아만다,제과점영업,노원구,상계동
20150819,2,20200113,서울특별시 노원구 월계동 13번지 미성상가 지층5호 105호,파리바게뜨월계미성,제과점영업,노원구,월계동
20150831,2,20151022,서울특별시 노원구 중계동 369-7번지 중계2단지주공아파트종합상가 108호,러브러브베이커리,제과점영업,노원구,중계동
20120416,2,20160519,서울특별시 동작구 노량진동 312-6번지 1층,뚜레쥬르 노량진 진로마트점,제과점영업,동작구,노량진동
20070307,2,20090320,서울특별시 동작구 신대방동 587-24번지,준스베이커리,제과점영업,동작구,신대방동
20070316,2,20120214,서울특별시 동작구 사당동 1049-16번지,味즐네(미즐네),제과점영업,동작구,사당동
