연번,호선,고유역번호(외부역코드),역명,수송연월,승하차인원수
2063,3,316,독립문,2023-08,431459
2064,3,317,경복궁,2023-08,1313378
2065,3,318,안국,2023-08,1454997
2066,3,319,종로3가(3),2023-08,641758
2067,3,320,을지로3가(3),2023-08,650609
2068,3,322,동대입구,2023-08,518237
2069,3,323,약수(3),2023-08,734583
2070,3,324,금호,2023-08,440215
2071,3,325,옥수,2023-08,519076
2072,3,326,압구정,2023-08,1848732
2073,3,327,신사,2023-08,1611578
2074,3,328,잠원,2023-08,272949
2075,3,329,고속터미널(3),2023-08,2787894
2076,3,330,교대(3),2023-08,709834
2077,3,331,남부터미널,2023-08,1657688
2078,3,332,양재,2023-08,2065200
2079,3,333,매봉,2023-08,669233
2080,3,334,도곡,2023-08,279143
2081,3,335,대치,2023-08,712492
2082,3,336,학여울,2023-08,166193
2083,3,337,대청,2023-08,571052
2084,3,338,일원,2023-08,600133
2085,3,339,수서,2023-08,1079625
2086,3,340,가락시장(3),2023-08,495237
2087,3,341,경찰병원,2023-08,413709
2088,3,342,오금(3),2023-08,347085
2089,4,409,당고개,2023-08,534471
2090,4,410,상계,2023-08,1060068
2091,4,411,노원(4),2023-08,1169691
2092,4,412,창동,2023-08,1475404
2093,4,413,쌍문,2023-08,1573388
2094,4,414,수유,2023-08,1930503
2095,4,415,미아,2023-08,837160
2096,4,416,미아사거리,2023-08,1500176
2097,4,417,길음,2023-08,1146889
2098,4,418,성신여대입구,2023-08,1142419
2099,4,419,한성대입구,2023-08,751082
2100,4,420,혜화,2023-08,2107065
2101,4,421,동대문(4),2023-08,1095751
2102,4,422,동대문역사문화공원(4),2023-08,1013196
2103,4,423,충무로(4),2023-08,1607657
2104,4,424,명동,2023-08,1913687
2105,4,425,회현,2023-08,1462064
2106,4,426,서울역(4),2023-08,965760
2107,4,427,숙대입구,2023-08,772872
2108,4,428,삼각지(4),2023-08,375990
2109,4,429,신용산,2023-08,1148173
2110,4,430,이촌,2023-08,646363
2111,4,431,동작,2023-08,108173
2112,4,432,이수(총신대입구),2023-08,1107680
2113,4,433,사당(4),2023-08,1411851
2114,4,434,남태령,2023-08,77996
2115,5,2511,방화,2023-08,391851
2116,5,2512,개화산,2023-08,328714
2117,5,2513,김포공항(5),2023-08,520970
2118,5,2514,송정,2023-08,357576
2119,5,2515,마곡,2023-08,635695
2120,5,2516,발산,2023-08,1241192
2121,5,2517,우장산,2023-08,818603
2122,5,2518,화곡,2023-08,1552285
2123,5,2519,까치산(5),2023-08,1572698
2124,5,2520,신정,2023-08,691821
2125,5,2521,목동,2023-08,955279
2126,5,2522,오목교,2023-08,1260180
2127,5,2523,양평(5),2023-08,405168
2128,5,2524,영등포구청(5),2023-08,253968
2129,5,2525,영등포시장,2023-08,633293
2130,5,2526,신길(5),2023-08,268117
2131,5,2527,여의도(5),2023-08,1651345
2132,5,2528,여의나루,2023-08,812257
2133,5,2529,마포,2023-08,815770
2134,5,2530,공덕(5),2023-08,798156
2135,5,2531,애오개,2023-08,370677
2136,5,2532,충정로(5),2023-08,251007
2137,5,2533,서대문,2023-08,1058710
2138,5,2534,광화문,2023-08,1872775
2139,5,2535,종로3가(5),2023-08,847199
2140,5,2536,을지로4가(5),2023-08,358134
2141,5,2537,동대문역사문화공원(5),2023-08,192286
2142,5,2538,청구(5),2023-08,211640
2143,5,2539,신금호,2023-08,365420
2144,5,2540,행당,2023-08,433534
2145,5,2541,왕십리(5),2023-08,284820
2146,5,2542,마장,2023-08,314877
2147,5,2543,답십리,2023-08,879528
2148,5,2544,장한평,2023-08,1068378
2149,5,2545,군자(5),2023-08,690210
2150,5,2546,아차산,2023-08,809572
2151,5,2547,광나루,2023-08,739530
2152,5,2548,천호(5),2023-08,1103649
2153,5,2549,강동,2023-08,1019759
2154,5,2550,길동,2023-08,476586
2155,5,2551,굽은다리,2023-08,549039
2156,5,2552,명일,2023-08,505952
2157,5,2553,고덕,2023-08,560164
2158,5,2554,상일동,2023-08,789052
2159,5,2555,둔촌동,2023-08,498619
2160,5,2556,올림픽공원(5),2023-08,277235
2161,5,2557,방이,2023-08,422533
2162,5,2558,오금(5),2023-08,201507
2163,5,2559,개롱,2023-08,373104
2164,5,2560,거여,2023-08,555341
2165,5,2561,마천,2023-08,401733
2166,5,2562,강일,2023-08,300372
2167,5,2563,미사,2023-08,986875
2168,5,2564,하남풍산,2023-08,250292
2169,5,2565,하남시청,2023-08,429881
2170,5,2566,하남검단산,2023-08,372120
2171,6,2611,응암,2023-08,988952
2172,6,2612,역촌,2023-08,248263
2173,6,2613,불광(6),2023-08,273486
2174,6,2614,독바위,2023-08,166211
2175,6,2616,구산,2023-08,398138
2176,6,2617,새절,2023-08,683066
2177,6,2618,증산,2023-08,559273
2178,6,2619,디지털미디어시티(6),2023-08,847271
2179,6,2620,월드컵경기장,2023-08,338462
2180,6,2621,마포구청,2023-08,769934
2181,6,2622,망원,2023-08,878546
2182,6,2623,합정(6),2023-08,797019
2183,6,2624,상수,2023-08,615692
2184,6,2625,광흥창,2023-08,515728
2185,6,2626,대흥,2023-08,494830
2186,6,2627,공덕(6),2023-08,1022817
2187,6,2628,효창공원앞,2023-08,380435
2188,6,2629,삼각지(6),2023-08,392442
2189,6,2630,녹사평,2023-08,289597
2190,6,2631,이태원,2023-08,719412
2191,6,2632,한강진,2023-08,597573
2192,6,2633,버티고개,2023-08,123878
2193,6,2634,약수(6),2023-08,213920
2194,6,2635,청구(6),2023-08,214520
2195,6,2636,신당(6),2023-08,501005
2196,6,2637,동묘앞(6),2023-08,476812
2197,6,2638,창신,2023-08,178560
2198,6,2639,보문,2023-08,418311
2199,6,2640,안암,2023-08,599406
2200,6,2641,고려대,2023-08,451408
2201,6,2642,월곡,2023-08,634872
2202,6,2643,상월곡,2023-08,344334
2203,6,2644,돌곶이,2023-08,539863
2204,6,2645,석계(6),2023-08,692360
2205,6,2646,태릉입구(6),2023-08,328735
2206,6,2647,화랑대,2023-08,552919
2207,6,2648,봉화산,2023-08,488800
2208,7,2711,장암,2023-08,114268
2209,7,2712,도봉산(7),2023-08,551589
2210,7,2713,수락산,2023-08,729776
2211,7,2714,마들,2023-08,717076
2212,7,2715,노원(7),2023-08,1195407
2213,7,2716,중계,2023-08,781424
2214,7,2717,하계,2023-08,970829
2215,7,2718,공릉,2023-08,656529
2216,7,2719,태릉입구(7),2023-08,481242
2217,7,2720,먹골,2023-08,578329
2218,7,2721,중화,2023-08,595321
2219,7,2722,상봉(7),2023-08,950919
2220,7,2723,면목,2023-08,825152
2221,7,2724,사가정,2023-08,907588
2222,7,2725,용마산,2023-08,330232
2223,7,2726,중곡,2023-08,592561
2224,7,2727,군자(7),2023-08,774694
2225,7,2728,어린이대공원,2023-08,750980
2226,7,2729,건대입구(7),2023-08,803462
2227,7,2730,뚝섬유원지,2023-08,518176
2228,7,2731,청담,2023-08,1081055
2229,7,2732,강남구청,2023-08,947617
2230,7,2733,학동,2023-08,1304407
2231,7,2734,논현,2023-08,978318
2232,7,2735,반포,2023-08,341924
2233,7,2736,고속터미널(7),2023-08,933308
2234,7,2737,내방,2023-08,804350
2235,7,2738,이수(7),2023-08,894761
2236,7,2739,남성,2023-08,624164
2237,7,2740,숭실대입구,2023-08,689170
2238,7,2741,상도,2023-08,622841
2239,7,2742,장승배기,2023-08,519884
2240,7,2743,신대방삼거리,2023-08,829329
2241,7,2744,보라매,2023-08,390861
2242,7,2745,신풍,2023-08,633185
2243,7,2746,대림(7),2023-08,523470
2244,7,2747,남구로,2023-08,856275
2245,7,2748,가산디지털단지(7),2023-08,2307858
2246,7,2749,철산,2023-08,1191144
2247,7,2750,광명사거리,2023-08,1147485
2248,7,2751,천왕,2023-08,625509
2249,7,2752,온수(7),2023-08,519230
2250,8,2811,암사,2023-08,996349
2251,8,2812,천호(8),2023-08,914342
2252,8,2813,강동구청,2023-08,585227
2253,8,2814,몽촌토성,2023-08,372143
2254,8,2815,잠실(8),2023-08,1035099
2255,8,2816,석촌(8),2023-08,486542
2256,8,2817,송파,2023-08,522031
2257,8,2818,가락시장(8),2023-08,453931
2258,8,2819,문정,2023-08,1148619
2259,8,2820,장지,2023-08,938257
2260,8,2821,복정(8),2023-08,463601
2261,8,2822,산성,2023-08,294108
2262,8,2823,남한산성입구,2023-08,704791
2263,8,2824,단대오거리,2023-08,658038
2264,8,2825,신흥,2023-08,306638
2265,8,2826,수진,2023-08,305316
2266,8,2827,모란(8),2023-08,258794
2267,8,2828,남위례,2023-08,373205
2268,9,4126,언주,2023-08,382874
2269,9,4127,선정릉,2023-08,321179
2270,9,4128,삼성중앙,2023-08,259114
2271,9,4129,봉은사,2023-08,756984
2272,9,4130,종합운동장(9),2023-08,160380
2273,9,4131,삼전,2023-08,265694
2274,9,4132,석촌고분,2023-08,243980
2275,9,4133,석촌(9),2023-08,318695
2276,9,4134,송파나루,2023-08,206311
2277,9,4135,한성백제,2023-08,110041
2278,9,4136,올림픽공원(9),2023-08,312777
2279,9,4137,둔촌오륜,2023-08,40885
2280,9,4138,중앙보훈병원,2023-08,395552
2281,1,150,서울역(1),2023-09,2975862
2282,1,151,시청(1),2023-09,1467986
2283,1,152,종각,2023-09,2053241
2284,1,153,종로3가(1),2023-09,1443669
2285,1,154,종로5가,2023-09,1430470
2286,1,155,동대문(1),2023-09,723749
2287,1,156,신설동(1),2023-09,779346
2288,1,157,제기동,2023-09,1056222
2289,1,158,청량리,2023-09,1269657
2290,1,159,동묘앞(1),2023-09,602686
2291,2,201,시청(2),2023-09,1332162
2292,2,202,을지로입구,2023-09,2631841
2293,2,203,을지로3가(2),2023-09,1311195
2294,2,204,을지로4가(2),2023-09,782189
2295,2,205,동대문역사문화공원(2),2023-09,966783
2296,2,206,신당(2),2023-09,853431
2297,2,207,상왕십리,2023-09,789423
2298,2,208,왕십리(2),2023-09,852097
2299,2,209,한양대,2023-09,739685
2300,2,210,뚝섬,2023-09,1326823
2301,2,211,성수,2023-09,2239350
2302,2,212,건대입구(2),2023-09,2160498
2303,2,213,구의,2023-09,1325892
2304,2,214,강변,2023-09,1796658
2305,2,215,잠실나루,2023-09,808689
2306,2,216,잠실(2),2023-09,4291000
2307,2,217,잠실새내,2023-09,1305564
2308,2,218,종합운동장(2),2023-09,884439
2309,2,219,삼성,2023-09,2916570
2310,2,220,선릉,2023-09,2738053
2311,2,221,역삼,2023-09,2719018
2312,2,222,강남,2023-09,4200142
2313,2,223,교대(2),2023-09,1803201
2314,2,224,서초,2023-09,1187882
2315,2,225,방배,2023-09,991947
2316,2,226,사당(2),2023-09,2378269
2317,2,227,낙성대,2023-09,1538641
2318,2,228,서울대입구,2023-09,2586737
2319,2,229,봉천,2023-09,1279495
2320,2,230,신림,2023-09,2971159
2321,2,231,신대방,2023-09,1429651
2322,2,232,구로디지털단지,2023-09,3077289
2323,2,233,대림(2),2023-09,1389736
2324,2,234,신도림,2023-09,2794988
2325,2,235,문래,2023-09,1203793
2326,2,236,영등포구청(2),2023-09,1171947
2327,2,237,당산,2023-09,1090425
2328,2,238,합정(2),2023-09,1933718
2329,2,239,홍대입구,2023-09,4118224
2330,2,240,신촌,2023-09,2316611
2331,2,241,이대,2023-09,1018727
2332,2,242,아현,2023-09,605930
2333,2,243,충정로(2),2023-09,568692
2334,2,244,용답,2023-09,181754
2335,2,245,신답,2023-09,97920
2336,2,246,신설동(2),2023-09,212802
2337,2,247,도림천,2023-09,71722
2338,2,248,양천구청,2023-09,400066
2339,2,249,신정네거리,2023-09,586044
2340,2,250,용두,2023-09,144710
2341,3,309,지축,2023-09,387530
2342,3,310,구파발,2023-09,1213921
2343,3,311,연신내(3),2023-09,1931118
2344,3,312,불광(3),2023-09,984522
2345,3,313,녹번,2023-09,840650
2346,3,314,홍제,2023-09,1021921
2347,3,315,무악재,2023-09,250417
2348,3,316,독립문,2023-09,441959
2349,3,317,경복궁,2023-09,1554721
2350,3,318,안국,2023-09,1553518
2351,3,319,종로3가(3),2023-09,649172
2352,3,320,을지로3가(3),2023-09,633215
2353,3,322,동대입구,2023-09,670189
2354,3,323,약수(3),2023-09,728019
2355,3,324,금호,2023-09,441643
2356,3,325,옥수,2023-09,523752
2357,3,326,압구정,2023-09,1819169
2358,3,327,신사,2023-09,1577359
2359,3,328,잠원,2023-09,283903
2360,3,329,고속터미널(3),2023-09,2858093
2361,3,330,교대(3),2023-09,713999
2362,3,331,남부터미널,2023-09,1648068
2363,3,332,양재,2023-09,2041804
2364,3,333,매봉,2023-09,648841
2365,3,334,도곡,2023-09,282952
2366,3,335,대치,2023-09,714552
2367,3,336,학여울,2023-09,151241
2368,3,337,대청,2023-09,564116
2369,3,338,일원,2023-09,588315
2370,3,339,수서,2023-09,1088337
2371,3,340,가락시장(3),2023-09,510176
2372,3,341,경찰병원,2023-09,398518
2373,3,342,오금(3),2023-09,344071
2374,4,409,당고개,2023-09,536470
2375,4,410,상계,2023-09,1081039
2376,4,411,노원(4),2023-09,1178598
2377,4,412,창동,2023-09,1507628
2378,4,413,쌍문,2023-09,1581352
2379,4,414,수유,2023-09,1952974
2380,4,415,미아,2023-09,874413
2381,4,416,미아사거리,2023-09,1506702
2382,4,417,길음,2023-09,1241060
2383,4,418,성신여대입구,2023-09,1238604
2384,4,419,한성대입구,2023-09,828076
2385,4,420,혜화,2023-09,2106941
2386,4,421,동대문(4),2023-09,1117199
2387,4,422,동대문역사문화공원(4),2023-09,1032009
2388,4,423,충무로(4),2023-09,1700701
2389,4,424,명동,2023-09,2010935
2390,4,425,회현,2023-09,1461473
2391,4,426,서울역(4),2023-09,955587
2392,4,427,숙대입구,2023-09,851125
2393,4,428,삼각지(4),2023-09,376875
2394,4,429,신용산,2023-09,1103168
2395,4,430,이촌,2023-09,612313
2396,4,431,동작,2023-09,122697
2397,4,432,이수(총신대입구),2023-09,1128074
2398,4,433,사당(4),2023-09,1453462
2399,4,434,남태령,2023-09,74000
2400,5,2511,방화,2023-09,392172
2401,5,2512,개화산,2023-09,323502
2402,5,2513,김포공항(5),2023-09,476313
2403,5,2514,송정,2023-09,353815
2404,5,2515,마곡,2023-09,623718
2405,5,2516,발산,2023-09,1215176
2406,5,2517,우장산,2023-09,828566
2407,5,2518,화곡,2023-09,1546145
2408,5,2519,까치산(5),2023-09,1550318
2409,5,2520,신정,2023-09,684441
2410,5,2521,목동,2023-09,952925
2411,5,2522,오목교,2023-09,1243132
2412,5,2523,양평(5),2023-09,392551
2413,5,2524,영등포구청(5),2023-09,250370
2414,5,2525,영등포시장,2023-09,626935
2415,5,2526,신길(5),2023-09,259354
2416,5,2527,여의도(5),2023-09,1556143
2417,5,2528,여의나루,2023-09,977150
2418,5,2529,마포,2023-09,789954
2419,5,2530,공덕(5),2023-09,786680
2420,5,2531,애오개,2023-09,364128
2421,5,2532,충정로(5),2023-09,248227
2422,5,2533,서대문,2023-09,1067183
2423,5,2534,광화문,2023-09,1836878
2424,5,2535,종로3가(5),2023-09,863873
2425,5,2536,을지로4가(5),2023-09,359745
2426,5,2537,동대문역사문화공원(5),2023-09,177167
2427,5,2538,청구(5),2023-09,212221
2428,5,2539,신금호,2023-09,367636
2429,5,2540,행당,2023-09,431513
2430,5,2541,왕십리(5),2023-09,278243
2431,5,2542,마장,2023-09,333645
2432,5,2543,답십리,2023-09,865814
2433,5,2544,장한평,2023-09,1038213
2434,5,2545,군자(5),2023-09,688074
2435,5,2546,아차산,2023-09,836054
2436,5,2547,광나루,2023-09,768231
2437,5,2548,천호(5),2023-09,1080280
2438,5,2549,강동,2023-09,994734
2439,5,2550,길동,2023-09,465431
2440,5,2551,굽은다리,2023-09,533694
2441,5,2552,명일,2023-09,511078
2442,5,2553,고덕,2023-09,563467
2443,5,2554,상일동,2023-09,780984
2444,5,2555,둔촌동,2023-09,491584
2445,5,2556,올림픽공원(5),2023-09,288751
2446,5,2557,방이,2023-09,417892
2447,5,2558,오금(5),2023-09,202740
2448,5,2559,개롱,2023-09,372451
2449,5,2560,거여,2023-09,559124
2450,5,2561,마천,2023-09,409375
2451,5,2562,강일,2023-09,307431
2452,5,2563,미사,2023-09,981895
2453,5,2564,하남풍산,2023-09,250836
2454,5,2565,하남시청,2023-09,442261
2455,5,2566,하남검단산,2023-09,373863
2456,6,2611,응암,2023-09,988220
2457,6,2612,역촌,2023-09,239917
2458,6,2613,불광(6),2023-09,261347
2459,6,2614,독바위,2023-09,164556
2460,6,2616,구산,2023-09,396388
2461,6,2617,새절,2023-09,699215
2462,6,2618,증산,2023-09,562241
2463,6,2619,디지털미디어시티(6),2023-09,843357
2464,6,2620,월드컵경기장,2023-09,349822
2465,6,2621,마포구청,2023-09,766528
2466,6,2622,망원,2023-09,888711
2467,6,2623,합정(6),2023-09,780502
2468,6,2624,상수,2023-09,657213
2469,6,2625,광흥창,2023-09,506887
2470,6,2626,대흥,2023-09,551104
2471,6,2627,공덕(6),2023-09,1012670
2472,6,2628,효창공원앞,2023-09,410443
2473,6,2629,삼각지(6),2023-09,407069
2474,6,2630,녹사평,2023-09,309681
2475,6,2631,이태원,2023-09,775073
2476,6,2632,한강진,2023-09,637897
2477,6,2633,버티고개,2023-09,126857
2478,6,2634,약수(6),2023-09,210288
2479,6,2635,청구(6),2023-09,214172
2480,6,2636,신당(6),2023-09,510527
2481,6,2637,동묘앞(6),2023-09,500161
2482,6,2638,창신,2023-09,187476
2483,6,2639,보문,2023-09,431912
2484,6,2640,안암,2023-09,786336
2485,6,2641,고려대,2023-09,523988
2486,6,2642,월곡,2023-09,696625
2487,6,2643,상월곡,2023-09,370301
2488,6,2644,돌곶이,2023-09,546276
2489,6,2645,석계(6),2023-09,722286
2490,6,2646,태릉입구(6),2023-09,347519
2491,6,2647,화랑대,2023-09,621344
2492,6,2648,봉화산,2023-09,492075
2493,7,2711,장암,2023-09,111251
2494,7,2712,도봉산(7),2023-09,586529
2495,7,2713,수락산,2023-09,717688
2496,7,2714,마들,2023-09,715233
2497,7,2715,노원(7),2023-09,1150449
2498,7,2716,중계,2023-09,806126
2499,7,2717,하계,2023-09,986910
2500,7,2718,공릉,2023-09,696932
2501,7,2719,태릉입구(7),2023-09,520225
2502,7,2720,먹골,2023-09,573739
2503,7,2721,중화,2023-09,596292
2504,7,2722,상봉(7),2023-09,949968
2505,7,2723,면목,2023-09,867130
2506,7,2724,사가정,2023-09,914232
2507,7,2725,용마산,2023-09,331145
2508,7,2726,중곡,2023-09,588978
2509,7,2727,군자(7),2023-09,761334
2510,7,2728,어린이대공원,2023-09,984463
2511,7,2729,건대입구(7),2023-09,817416
2512,7,2730,뚝섬유원지,2023-09,633634
2513,7,2731,청담,2023-09,1057020
2514,7,2732,강남구청,2023-09,920665
2515,7,2733,학동,2023-09,1239130
2516,7,2734,논현,2023-09,946745
2517,7,2735,반포,2023-09,348340
2518,7,2736,고속터미널(7),2023-09,928778
2519,7,2737,내방,2023-09,787076
2520,7,2738,이수(7),2023-09,879400
2521,7,2739,남성,2023-09,632422
2522,7,2740,숭실대입구,2023-09,874292
2523,7,2741,상도,2023-09,692211
2524,7,2742,장승배기,2023-09,515437
2525,7,2743,신대방삼거리,2023-09,822409
2526,7,2744,보라매,2023-09,395158
2527,7,2745,신풍,2023-09,627732
2528,7,2746,대림(7),2023-09,541737
2529,7,2747,남구로,2023-09,839599
2530,7,2748,가산디지털단지(7),2023-09,2186471
2531,7,2749,철산,2023-09,1196082
2532,7,2750,광명사거리,2023-09,1156733
2533,7,2751,천왕,2023-09,625075
2534,7,2752,온수(7),2023-09,555025
2535,8,2811,암사,2023-09,979615
2536,8,2812,천호(8),2023-09,896181
2537,8,2813,강동구청,2023-09,575070
2538,8,2814,몽촌토성,2023-09,384016
2539,8,2815,잠실(8),2023-09,965862
2540,8,2816,석촌(8),2023-09,473470
2541,8,2817,송파,2023-09,513529
2542,8,2818,가락시장(8),2023-09,469698
2543,8,2819,문정,2023-09,1102550
2544,8,2820,장지,2023-09,901222
2545,8,2821,복정(8),2023-09,489040
2546,8,2822,산성,2023-09,298718
2547,8,2823,남한산성입구,2023-09,757547
2548,8,2824,단대오거리,2023-09,663054
2549,8,2825,신흥,2023-09,295273
2550,8,2826,수진,2023-09,297136
2551,8,2827,모란(8),2023-09,262353
2552,8,2828,남위례,2023-09,383969
2553,9,4126,언주,2023-09,359357
2554,9,4127,선정릉,2023-09,307154
2555,9,4128,삼성중앙,2023-09,245109
2556,9,4129,봉은사,2023-09,664830
2557,9,4130,종합운동장(9),2023-09,156887
2558,9,4131,삼전,2023-09,257341
2559,9,4132,석촌고분,2023-09,234127
2560,9,4133,석촌(9),2023-09,314928
2561,9,4134,송파나루,2023-09,194345
2562,9,4135,한성백제,2023-09,112481
2563,9,4136,올림픽공원(9),2023-09,299256
2564,9,4137,둔촌오륜,2023-09,42687
2565,9,4138,중앙보훈병원,2023-09,384943
2566,1,150,서울역(1),2023-10,3203670
2567,1,151,시청(1),2023-10,1597370
2568,1,152,종각,2023-10,2147129
2569,1,153,종로3가(1),2023-10,1574601
2570,1,154,종로5가,2023-10,1528689
2571,1,155,동대문(1),2023-10,747615
2572,1,156,신설동(1),2023-10,815812
2573,1,157,제기동,2023-10,1042255
2574,1,158,청량리,2023-10,1314333
2575,1,159,동묘앞(1),2023-10,691401
2576,2,201,시청(2),2023-10,1412599
2577,2,202,을지로입구,2023-10,2736440
2578,2,203,을지로3가(2),2023-10,1364055
2579,2,204,을지로4가(2),2023-10,807543
2580,2,205,동대문역사문화공원(2),2023-10,987566
2581,2,206,신당(2),2023-10,890767
2582,2,207,상왕십리,2023-10,821538
2583,2,208,왕십리(2),2023-10,875798
2584,2,209,한양대,2023-10,735859
2585,2,210,뚝섬,2023-10,1435052
2586,2,211,성수,2023-10,2459028
2587,2,212,건대입구(2),2023-10,2275475
2588,2,213,구의,2023-10,1392316
2589,2,214,강변,2023-10,1873263
2590,2,215,잠실나루,2023-10,859231
2591,2,216,잠실(2),2023-10,4656373
2592,2,217,잠실새내,2023-10,1351668
2593,2,218,종합운동장(2),2023-10,791646
2594,2,219,삼성,2023-10,3005454
2595,2,220,선릉,2023-10,2803434
2596,2,221,역삼,2023-10,2771531
2597,2,222,강남,2023-10,4297699
2598,2,223,교대(2),2023-10,1839948
2599,2,224,서초,2023-10,1221920
2600,2,225,방배,2023-10,1020313
2601,2,226,사당(2),2023-10,2512394
2602,2,227,낙성대,2023-10,1618151
2603,2,228,서울대입구,2023-10,2687027
2604,2,229,봉천,2023-10,1344086
2605,2,230,신림,2023-10,3132046
2606,2,231,신대방,2023-10,1502552
2607,2,232,구로디지털단지,2023-10,3211766
2608,2,233,대림(2),2023-10,1476403
2609,2,234,신도림,2023-10,2920850
2610,2,235,문래,2023-10,1242916
2611,2,236,영등포구청(2),2023-10,1217324
2612,2,237,당산,2023-10,1155356
2613,2,238,합정(2),2023-10,2045771
2614,2,239,홍대입구,2023-10,4451676
2615,2,240,신촌,2023-10,2311440
2616,2,241,이대,2023-10,1041641
2617,2,242,아현,2023-10,621022
2618,2,243,충정로(2),2023-10,589148
2619,2,244,용답,2023-10,185535
2620,2,245,신답,2023-10,101179
2621,2,246,신설동(2),2023-10,224960
2622,2,247,도림천,2023-10,75101
2623,2,248,양천구청,2023-10,416153
2624,2,249,신정네거리,2023-10,613726
2625,2,250,용두,2023-10,144192
2626,3,309,지축,2023-10,418547
2627,3,310,구파발,2023-10,1293700
2628,3,311,연신내(3),2023-10,2027924
2629,3,312,불광(3),2023-10,1047152
2630,3,313,녹번,2023-10,875448
2631,3,314,홍제,2023-10,1076656
2632,3,315,무악재,2023-10,263147
2633,3,316,독립문,2023-10,489703
2634,3,317,경복궁,2023-10,1775586
2635,3,318,안국,2023-10,1731766
2636,3,319,종로3가(3),2023-10,698479
2637,3,320,을지로3가(3),2023-10,655727
2638,3,322,동대입구,2023-10,725299
2639,3,323,약수(3),2023-10,757711
2640,3,324,금호,2023-10,464805
2641,3,325,옥수,2023-10,553222
2642,3,326,압구정,2023-10,1882990
2643,3,327,신사,2023-10,1661299
2644,3,328,잠원,2023-10,295133
2645,3,329,고속터미널(3),2023-10,2952037
2646,3,330,교대(3),2023-10,735913
2647,3,331,남부터미널,2023-10,1725088
2648,3,332,양재,2023-10,2128091
2649,3,333,매봉,2023-10,674700
2650,3,334,도곡,2023-10,295937
2651,3,335,대치,2023-10,717707
2652,3,336,학여울,2023-10,143368
2653,3,337,대청,2023-10,600772
2654,3,338,일원,2023-10,619434
2655,3,339,수서,2023-10,1139722
2656,3,340,가락시장(3),2023-10,523832
2657,3,341,경찰병원,2023-10,411131
2658,3,342,오금(3),2023-10,357033
2659,4,409,당고개,2023-10,560910
2660,4,410,상계,2023-10,1132493
2661,4,411,노원(4),2023-10,1250731
2662,4,412,창동,2023-10,1566091
2663,4,413,쌍문,2023-10,1653815
2664,4,414,수유,2023-10,2040132
2665,4,415,미아,2023-10,913176
2666,4,416,미아사거리,2023-10,1581867
2667,4,417,길음,2023-10,1290946
2668,4,418,성신여대입구,2023-10,1282176
2669,4,419,한성대입구,2023-10,866622
2670,4,420,혜화,2023-10,2274985
2671,4,421,동대문(4),2023-10,1238049
2672,4,422,동대문역사문화공원(4),2023-10,1074492
2673,4,423,충무로(4),2023-10,1786660
2674,4,424,명동,2023-10,2165476
2675,4,425,회현,2023-10,1628546
2676,4,426,서울역(4),2023-10,999922
2677,4,427,숙대입구,2023-10,870731
2678,4,428,삼각지(4),2023-10,399381
2679,4,429,신용산,2023-10,1150839
2680,4,430,이촌,2023-10,635027
2681,4,431,동작,2023-10,144548
2682,4,432,이수(총신대입구),2023-10,1173960
2683,4,433,사당(4),2023-10,1531363
2684,4,434,남태령,2023-10,76387
2685,5,2511,방화,2023-10,405974
2686,5,2512,개화산,2023-10,339558
2687,5,2513,김포공항(5),2023-10,509742
2688,5,2514,송정,2023-10,371609
2689,5,2515,마곡,2023-10,651878
2690,5,2516,발산,2023-10,1291271
2691,5,2517,우장산,2023-10,851278
2692,5,2518,화곡,2023-10,1629440
2693,5,2519,까치산(5),2023-10,1629889
2694,5,2520,신정,2023-10,716376
2695,5,2521,목동,2023-10,997636
2696,5,2522,오목교,2023-10,1285409
2697,5,2523,양평(5),2023-10,408964
2698,5,2524,영등포구청(5),2023-10,264273
2699,5,2525,영등포시장,2023-10,667475
2700,5,2526,신길(5),2023-10,279242
2701,5,2527,여의도(5),2023-10,1624106
2702,5,2528,여의나루,2023-10,1145899
2703,5,2529,마포,2023-10,852514
2704,5,2530,공덕(5),2023-10,817905
2705,5,2531,애오개,2023-10,375889
2706,5,2532,충정로(5),2023-10,251513
2707,5,2533,서대문,2023-10,1091461
2708,5,2534,광화문,2023-10,1947312
2709,5,2535,종로3가(5),2023-10,947142
2710,5,2536,을지로4가(5),2023-10,379660
2711,5,2537,동대문역사문화공원(5),2023-10,177649
2712,5,2538,청구(5),2023-10,219659
2713,5,2539,신금호,2023-10,385954
2714,5,2540,행당,2023-10,451303
2715,5,2541,왕십리(5),2023-10,291467
2716,5,2542,마장,2023-10,336493
2717,5,2543,답십리,2023-10,914511
2718,5,2544,장한평,2023-10,1085997
2719,5,2545,군자(5),2023-10,730535
2720,5,2546,아차산,2023-10,918969
2721,5,2547,광나루,2023-10,832253
2722,5,2548,천호(5),2023-10,1148057
2723,5,2549,강동,2023-10,1040724
2724,5,2550,길동,2023-10,481361
2725,5,2551,굽은다리,2023-10,548914
2726,5,2552,명일,2023-10,537765
2727,5,2553,고덕,2023-10,594488
2728,5,2554,상일동,2023-10,815243
2729,5,2555,둔촌동,2023-10,518526
2730,5,2556,올림픽공원(5),2023-10,360072
2731,5,2557,방이,2023-10,434200
2732,5,2558,오금(5),2023-10,210188
2733,5,2559,개롱,2023-10,389394
2734,5,2560,거여,2023-10,582587
2735,5,2561,마천,2023-10,434904
