인허가일자,상태코드,폐업일자,사업장명,구명,동명,설립년도,폐업년도,영업기간,영업일수
20161024,2,20170103,브레드앤써플라이,강남구,압구정동,2016,2017,2,71
20161026,2,20200921,브레드앤서플라이,강남구,청담동,2016,2020,5,1426
20170824,2,20170901,풍성제과,강남구,압구정동,2017,2017,1,8
20170831,2,20170911,유한회사 카페노티드,강남구,압구정동,2017,2017,1,11
20151218,2,20151226,일파운드 0.453,강남구,압구정동,2015,2015,1,8
20170529,2,20170907,교토마블,강남구,압구정동,2017,2017,1,101
20131227,2,20160527,몽블랑제(홈플러스익스프레스 도곡점),강남구,도곡동,2013,2016,4,882
20140120,2,20191010,뚜레쥬르 삼성점,강남구,대치동,2014,2019,6,2089
20120206,2,20120315,브래드박스,강남구,청담동,2012,2012,1,38
20120208,2,20120320,에이미초코,강남구,압구정동,2012,2012,1,41
20120215,2,20170609,한스제과 압구정점,강남구,신사동,2012,2017,6,1941
20120302,2,20121129,로하디,강남구,삼성동,2012,2012,1,272
20120306,2,20150609,이지바이 개포점,강남구,개포동,2012,2015,4,1190
20120307,2,20130805,브레댄코 (코엑스오크우드점),강남구,삼성동,2012,2013,2,516
20120309,2,20120320,에이미초코,강남구,삼성동,2012,2012,1,11
20120309,2,20120320,에이미초코,강남구,압구정동,2012,2012,1,11
20140618,2,20200910,슈가라즈베리,강남구,역삼동,2014,2020,7,2276
20140704,2,20150305,경성하늘 동지섣달,강남구,도곡동,2014,2015,2,244
20050905,2,20080205,빵굼터 과자점,강남구,도곡동,2005,2008,4,883
20050914,2,20090108,유앤화케익가든,강남구,논현동,2005,2009,5,1212
20050914,2,20080924,아마폴라델리주식회사,강남구,대치동,2005,2008,4,1106
20051011,2,20080430,더스타일링프로젝트,강남구,신사동,2005,2008,4,932
20051020,2,20051209,대두강남식품,강남구,도곡동,2005,2005,1,50
19941111,2,20110104,그린바게트,강동구,성내동,1994,2011,18,5898
19941112,2,20101019,크라운베이커리,강동구,길동,1994,2010,17,5820
19781116,2,20130315,크라운베이커리압구정,강남구,신사동,1978,2013,36,12538
19790716,2,20120612,크라운베이커리 대치제일직영점,강남구,대치동,1979,2012,34,12020
19820210,2,20070115,빵굼터,강남구,청담동,1982,2007,26,9105
19830512,2,20090724,권상원과자점,강남구,대치동,1983,2009,27,9570
19840127,2,20071128,빵굼터,강남구,개포동,1984,2007,24,8706
19850118,2,20090218,부산뉴욕제과,강남구,도곡동,1985,2009,25,8797
19850320,2,20141229,힐튼제과,강남구,역삼동,1985,2014,30,10876
19850521,2,20060116,프로방스,강남구,역삼동,1985,2006,22,7545
20091012,2,20210511,밀크앤허니(수서점)2,강남구,수서동,2009,2021,13,4229
20150304,2,20161226,크럼앤크러스트,강남구,삼성동,2015,2016,2,663
20150305,2,20150318,가렛팝콘,강남구,압구정동,2015,2015,1,13
20140317,2,20151124,스탠다드 베이커리(STANDARD Bakery),강남구,청담동,2014,2015,2,617
20151103,2,20180302,굿 브랜치,강남구,개포동,2015,2018,4,850
20120410,2,20150105,빚은 압구정점,강남구,신사동,2012,2015,4,1000
20120413,2,20180221,치짜이시앙팡 초코링,강남구,대치동,2012,2018,7,2140
20120413,2,20160322,(주)아워홈 업타운카페 아워홈빌딩점,강남구,역삼동,2012,2016,5,1439
20120419,2,20140205,베이커107(VAKER107),강남구,청담동,2012,2014,3,657
20150227,2,20160817,가렛팝콘,강남구,삼성동,2015,2016,2,537
20140708,2,20140912,신세계에스브이엔,강남구,역삼동,2014,2014,1,66
20140710,2,20170721,블레스 블룸,강남구,삼성동,2014,2017,4,1107
20151222,2,20160421,티엠지홀딩스 르타오,강남구,삼성동,2015,2016,2,121
20120822,2,20151118,강남어르신공동작업장(우리사랑),강남구,대치동,2012,2015,4,1183
20120917,2,20140519,타르틴 키친,강남구,청담동,2012,2014,3,609
19840622,2,20201130,바게뜨과자점,동대문구,장안동,1984,2020,37,13310
20100813,2,20181204,빠뮤(청량리마트),동대문구,전농동,2010,2018,9,3035
20100816,2,20110801,동원당,동대문구,전농동,2010,2011,2,350
20100817,2,20120731,에릭케제르,동대문구,전농동,2010,2012,3,714
20100818,2,20180630,프랑가스트,동대문구,전농동,2010,2018,9,2873
19850621,2,20210715,빵굼터,동대문구,답십리동,1985,2021,37,13173
19860222,2,20090727,케익나라,동대문구,장안동,1986,2009,24,8556
19861030,2,20120110,신라방과자점,동대문구,청량리동,1986,2012,27,9203
19871002,2,20070703,산타마을,동대문구,장안동,1987,2007,21,7214
19900227,2,20051019,코리아후드(주),동대문구,제기동,1990,2005,16,5713
19900307,2,20090302,베스트원과자점,동대문구,회기동,1990,2009,20,6935
19910124,2,20110325,김형식베이커리,동대문구,전농동,1991,2011,21,7365
19920115,2,20051019,대학당빵집,동대문구,전농동,1992,2005,14,5026
19920504,2,20070226,케익하우스보나뻬띠,동대문구,용두동,1992,2007,16,5411
19930331,2,20110214,케익파티,동대문구,장안동,1993,2011,19,6529
19930510,2,20151211,케익나라,동대문구,답십리동,1993,2015,23,8250
19940309,2,20100728,케익하우스아띠,동대문구,신설동,1994,2010,17,5985
19940319,2,20160215,보네스페,동대문구,전농동,1994,2016,23,8003
19940526,2,20051019,다니엘베이커리,동대문구,답십리동,1994,2005,12,4164
19941021,2,20051019,케익하우스웰본,동대문구,장안동,1994,2005,12,4016
19950406,2,20200129,소나태베이커리서울치즈피자,동대문구,이문동,1995,2020,26,9064
19950727,2,20050930,유니베이커리휘경점,동대문구,휘경동,1995,2005,11,3718
20100906,2,20140102,파리바게트 청량리중앙2호,동대문구,전농동,2010,2014,5,1214
20100915,2,20120127,신선한빵,동대문구,회기동,2010,2012,3,499
20021230,2,20051019,월드하우스,동대문구,장안동,2002,2005,4,1024
20030416,2,20210420,통큰빵집,동대문구,휘경동,2003,2021,19,6579
20030702,2,20070723,삼호바게뜨,동대문구,답십리동,2003,2007,5,1482
20030827,2,20100823,프레치스베이커리,동대문구,이문동,2003,2010,8,2553
20031121,2,20180430,뚜레쥬르장안현대점 2호,동대문구,장안동,2003,2018,16,5274
20031202,2,20090427,박승찬과자점,동대문구,전농동,2003,2009,7,1973
20040203,2,20081231,뚜레쥬르 회기역점,동대문구,휘경동,2004,2008,5,1793
20040407,2,20190312,가또마들렌(장안동점),동대문구,장안동,2004,2019,16,5452
20040409,2,20160215,엠마장안점,동대문구,장안동,2004,2016,13,4329
20040730,2,20051019,박찬회화과자,동대문구,제기동,2004,2005,2,446
19821112,2,20051019,빵굽는나라,동대문구,용두동,1982,2005,24,8377
19821201,2,19950228,호텔신라명과안아,동대문구,답십리동,1982,1995,14,4472
19821213,2,20100831,새하얀풍차과자점,동대문구,이문동,1982,2010,29,10123
19821228,2,19901130,영국빵집,동대문구,답십리동,1982,1990,9,2894
19830127,2,20000728,독일제과,동대문구,답십리동,1983,2000,18,6392
19830218,2,19920727,유미제과,동대문구,답십리동,1983,1992,10,3447
19830516,2,20081126,케익하우스빠나미,동대문구,휘경동,1983,2008,26,9326
19830601,2,20060215,르마젤란과자점,동대문구,장안동,1983,2006,24,8295
19830825,2,20071231,케익하우스미호,동대문구,회기동,1983,2007,25,8894
19831011,2,19930106,독일제과,동대문구,전농동,1983,1993,11,3375
20110329,2,20140220,국제요리제과전문학교제과부,동대문구,용두동,2011,2014,4,1059
20110408,2,20111116,라브랑젤리,동대문구,장안동,2011,2011,1,222
20110624,2,20111122,(주)조선호텔베이커리,동대문구,이문동,2011,2011,1,151
20110728,2,20120720,델리본,동대문구,전농동,2011,2012,2,358
20110801,2,20130107,(주)하늘사랑,동대문구,전농동,2011,2013,3,525
20090921,2,20120531,뚜레쥬르개봉1동점,구로구,개봉동,2009,2012,4,983
20111104,2,20120730,보리웰빙빵,동대문구,답십리동,2011,2012,2,269
20120104,2,20141201,뚜레쥬르휘경GS,동대문구,휘경동,2012,2014,3,1062
20120131,2,20180820,몽블랑제 동대문점,동대문구,용두동,2012,2018,7,2393
20120131,2,20180820,몽블랑제 동대문점,동대문구,용두동,2012,2018,7,2393
20120131,2,20131031,아티제블랑제리(주) 동대문점,동대문구,용두동,2012,2013,2,639
20120131,2,20121231,아티제블랑제리(주),동대문구,용두동,2012,2012,1,335
20120522,2,20150217,카이스트,동대문구,청량리동,2012,2015,4,1001
20110908,2,20170706,벨라지움,동대문구,전농동,2011,2017,7,2128
20100520,2,20170426,Market999 이문점,동대문구,이문동,2010,2017,8,2533
20100528,2,20101221,(주)조선호텔베이커리 이문점,동대문구,이문동,2010,2010,1,207
20100706,2,20161031,파리바게뜨(청량리중앙점),동대문구,전농동,2010,2016,7,2309
20100723,2,20110908,통큰빵,동대문구,장안동,2010,2011,2,412
20100809,2,20190617,뚜레쥬르 답십리역점,동대문구,답십리동,2010,2019,10,3234
20100811,2,20200909,SPC삼립빚은청량리역점,동대문구,전농동,2010,2020,11,3682
20100811,2,20110823,타마티 청량리역사점,동대문구,전농동,2010,2011,2,377
20100813,2,20170313,앤티엔스 프레즐,동대문구,전농동,2010,2017,8,2404
20020603,2,20121227,뚜레쥬르암사역점,강동구,천호동,2002,2012,11,3860
20020912,2,20021218,씨에프랑스,강동구,암사동,2002,2002,1,97
20020926,2,20031208,시나본코리아 현대천호점,강동구,천호동,2002,2003,2,438
20021105,2,20120906,파티세리울랄라,강동구,길동,2002,2012,11,3593
20021212,2,20030626,목마베이커리,강동구,성내동,2002,2003,2,196
20170306,2,20191101,로니브레드,강동구,암사동,2017,2019,3,970
20130903,2,20190307,파머스티 홍대입구역점,마포구,동교동,2013,2019,7,2011
20131014,2,20170607,서울연인노엘,마포구,도화동,2013,2017,5,1332
20131014,2,20170607,서울연인단팥빵,마포구,동교동,2013,2017,5,1332
20101118,2,20120627,이찌모찌,마포구,서교동,2010,2012,3,587
20101126,2,20120208,리치몬드 과자점,마포구,성산동,2010,2012,3,439
20101207,2,20150212,뚜레쥬르 월드컵 북로점,마포구,상암동,2010,2015,6,1528
20150417,2,20150924,아뜰리에핀,마포구,망원동,2015,2015,1,160
20161010,2,20200318,빵선생용강점,마포구,용강동,2016,2020,5,1255
20151105,2,20151126,악토버(October)동교초지점,마포구,망원동,2015,2015,1,21
19990212,2,20070413,씨엔엔,강서구,화곡동,1999,2007,9,2982
19990311,2,20100121,베이커스데이,강서구,외발산동,1999,2010,12,3969
19990315,2,20140123,파리바께뜨,강서구,화곡동,1999,2014,16,5428
20090417,2,20110323,뚜레쥬르마포삼성점,마포구,도화동,2009,2011,3,705
20060831,2,20091023,바로굼빵터,강동구,길동,2006,2009,4,1149
20061011,2,20111111,케익하우스시퐁,강동구,천호동,2006,2011,6,1857
20061017,2,20120508,던킨도너츠강동역점,강동구,성내동,2006,2012,7,2030
20101208,2,20140514,오렌지돔,강서구,등촌동,2010,2014,5,1253
20101209,2,20150116,쵸켄베이크,강서구,방화동,2010,2015,6,1499
20080408,2,20090824,뚜레쥬르,동대문구,전농동,2008,2009,2,503
20080721,2,20170706,코코호도휘경점,동대문구,휘경동,2008,2017,10,3272
20080919,2,20141211,세프의빵스케치,동대문구,이문동,2008,2014,7,2274
20000704,2,20090504,크라운베이커리,동대문구,청량리동,2000,2009,10,3226
20010411,2,20051009,앙트르메과자점,동대문구,전농동,2001,2005,5,1642
20010608,2,20160701,빚은신설동역점,동대문구,신설동,2001,2016,16,5502
20010612,2,20051019,피노키오과자점,동대문구,이문동,2001,2005,5,1590
20010903,2,20090728,파리바게뜨답십리점,동대문구,답십리동,2001,2009,9,2885
20011218,2,20061129,던킨도너츠청량리역사점,동대문구,전농동,2001,2006,6,1807
20020208,2,20101029,주현베이커리,동대문구,제기동,2002,2010,9,3185
19810731,2,20100621,에센브르과자점,동대문구,답십리동,1981,2010,30,10552
19810910,2,20040113,독일제과,동대문구,전농동,1981,2004,24,8160
19811114,2,20031127,에덴베이커리,동대문구,용두동,1981,2003,23,8048
19820116,2,20001230,전농거북선,동대문구,답십리동,1982,2000,19,6923
19820203,2,19960709,뉴욕제과,동대문구,신설동,1982,1996,15,5270
19820326,2,19940330,맘모스제과,동대문구,답십리동,1982,1994,13,4387
19820327,2,20040202,쥬떼므과자점,동대문구,장안동,1982,2004,23,7982
19820408,2,19930604,고려제과,동대문구,답십리동,1982,1993,12,4075
19820504,2,20050421,케익타운베이커리,동대문구,제기동,1982,2005,24,8388
19820930,2,20051019,부산제과,동대문구,청량리동,1982,2005,24,8420
19821007,2,20010625,크라운제과경희대,동대문구,회기동,1982,2001,20,6836
19821019,2,19970124,휘경뉴코아제과,동대문구,답십리동,1982,1997,16,5211
20060719,2,20110111,바로굼빵터,마포구,망원동,2006,2011,6,1637
20060724,2,20070214,쿠키친구,마포구,중동,2006,2007,2,205
20061031,2,20071024,미젠 신촌점,마포구,노고산동,2006,2007,2,358
20061127,2,20100616,뚜레주르마포상암점,마포구,상암동,2006,2010,5,1297
20130715,2,20141127,보카브레드,마포구,연남동,2013,2014,2,500
19971222,2,20110117,안데르센과자점,마포구,창전동,1997,2011,15,4774
19980316,2,20130620,하얀풍차,마포구,창전동,1998,2013,16,5575
20101025,2,20130605,케익커리,마포구,합정동,2010,2013,4,954
20140313,2,20161107,브레댄코,마포구,서교동,2014,2016,3,970
20140320,2,20150812,달콤한고양이,마포구,노고산동,2014,2015,2,510
20160219,2,20170802,베이커리쿠잉,강동구,천호동,2016,2017,2,530
20160318,2,20170831,와플대학,강동구,성내동,2016,2017,2,531
20160323,2,20170912,꼬부랑,강동구,성내동,2016,2017,2,538
20160331,2,20161230,UNCLE's BREAD(식빵굽는아저씨)암사본점,강동구,암사동,2016,2016,1,274
20160427,2,20180523,외계인방앗간,강동구,천호동,2016,2018,3,756
20160510,2,20190104,BREAD LEE(브레드 리),강동구,둔촌동,2016,2019,4,969
20160527,2,20160602,오뗄두스,강동구,천호동,2016,2016,1,6
20160712,2,20171011,몬스터대왕베이커리,강동구,길동,2016,2017,2,456
20160613,2,20190524,코코호도상암DMC점,마포구,상암동,2016,2019,4,1075
20131015,2,20171016,플루밍케이크,마포구,상암동,2013,2017,5,1462
20131029,2,20180906,라보엠,마포구,합정동,2013,2018,6,1773
20131031,2,20160429,소울쿠키,마포구,창전동,2013,2016,4,911
20131111,2,20181005,리제,마포구,연남동,2013,2018,6,1789
20131114,2,20171201,톨,마포구,당인동,2013,2017,5,1478
19880520,2,20061011,브로마베이커리,강서구,방화동,1988,2006,19,6718
19881104,2,20081224,주재근베이커리,강서구,화곡동,1988,2008,21,7355
19881114,2,19881114,고려제과,강서구,내발산동,1988,1988,1,0
19890130,2,20140107,브래드 인,강서구,화곡동,1989,2014,26,9108
19890718,2,20100406,프랑소와베이커리,강서구,방화동,1989,2010,22,7567
19890905,2,20100218,꿈베이커리,강서구,공항동,1989,2010,22,7471
20140509,2,20150116,호야너츠(Hoyanuts),강서구,화곡동,2014,2015,2,252
20140512,2,20160428,오렌지 돔,강서구,방화동,2014,2016,3,717
20140515,2,20200116,은스베이커리,강서구,화곡동,2014,2020,7,2072
20140602,2,20210824,유얼베이커리,강서구,화곡동,2014,2021,8,2640
20120726,2,20200811,쁘띠레브,마포구,상암동,2012,2020,9,2938
20120801,2,20160708,이스뜨와르당쥬,마포구,서교동,2012,2016,5,1437
20120913,2,20121008,싱긋후로마쥬,마포구,노고산동,2012,2012,1,25
20121115,2,20200327,더빵,마포구,염리동,2012,2020,9,2689
20131126,2,20171027,키세키,마포구,서교동,2013,2017,5,1431
20131128,2,20150625,피오니,마포구,서교동,2013,2015,3,574
20090506,2,20111114,뚜레쥬르 휘경회기점,동대문구,휘경동,2009,2011,3,922
20090616,2,20100324,박연신의 브라우니,동대문구,전농동,2009,2010,2,281
20090701,2,20110908,뚜레쥬르 외대이문점,동대문구,이문동,2009,2011,3,799
20090714,2,20110706,빵이가득한집,동대문구,전농동,2009,2011,3,722
20090826,2,20121205,뚜레주르,동대문구,전농동,2009,2012,4,1197
20060102,2,20200421,빵굽는 하우스,강서구,방화동,2006,2020,15,5223
20160720,2,20180328,오뗄두스,강동구,천호동,2016,2018,3,616
20160728,2,20160805,(주)기야마,강동구,천호동,2016,2016,1,8
20160905,2,20170711,깜빠뉴베이커리,강동구,명일동,2016,2017,2,309
20160912,2,20180409,라이커리,강동구,성내동,2016,2018,3,574
20160616,2,20161115,미카즈키(MIKAZUKI),마포구,서교동,2016,2016,1,152
20160620,2,20190719,(주)에스알리테일웰빙쌀빵마포구청점,마포구,성산동,2016,2019,4,1124
20160620,2,20190703,오헨,마포구,신수동,2016,2019,4,1108
19990906,2,20091123,몽마르뜨베이커리,강동구,둔촌동,1999,2009,11,3731
19990909,2,20050418,김달환베이커리,강동구,암사동,1999,2005,7,2048
19990914,2,20020307,크라운베이커리둔촌역점,강동구,성내동,1999,2002,4,905
19990920,2,20101001,신라명과,강동구,성내동,1999,2010,12,4029
19991001,2,20000330,독일베이커리,강동구,성내동,1999,2000,2,181
19991005,2,20101019,파리바게뜨상일역점,강동구,고덕동,1999,2010,12,4032
19991012,2,20000718,포리베이커리,강동구,천호동,1999,2000,2,280
19991019,2,20100805,윈첼도너츠길동점,강동구,길동,1999,2010,12,3943
19991027,2,19991027,뺑드비제과,강동구,성내동,1999,1999,1,0
19991029,2,20030924,앙젤리끄팡베이커리,강동구,천호동,1999,2003,5,1426
19991102,2,19991102,티씨비와이명일점,강동구,명일동,1999,1999,1,0
20151023,2,20170619,라이스몽드,마포구,서교동,2015,2017,3,605
20100618,2,20110407,베이커리 린츠,강동구,명일동,2010,2011,2,293
20100715,2,20121107,패이션스,강동구,명일동,2010,2012,3,846
20100802,2,20140418,수예당제과,강동구,천호동,2010,2014,5,1355
20100803,2,20150804,그래인스쿠키,강동구,천호동,2010,2015,6,1827
20100816,2,20120927,이 데이앤데이 암사동점,강동구,암사동,2010,2012,3,773
20100917,2,20150701,뚜레쥬르암사역점,강동구,천호동,2010,2015,6,1748
20101012,2,20110712,델리빵굼터,강동구,둔촌동,2010,2011,2,273
20101015,2,20111228,우리생협 암사점,강동구,암사동,2010,2011,2,439
20101110,2,20170515,쿠쿠키키,강동구,명일동,2010,2017,8,2378
20090324,2,20110901,대학당,동대문구,전농동,2009,2011,3,891
20091015,2,20100806,따삐오 베이커리,동대문구,장안동,2009,2010,2,295
20091202,2,20120327,(주)대흥식품,동대문구,용두동,2009,2012,4,846
20100408,2,20100512,데이앤데이 이문점2,동대문구,이문동,2010,2010,1,34
20100427,2,20200624,바이킹 베이커리,동대문구,답십리동,2010,2020,11,3711
20061101,2,20110131,코코호도,강동구,천호동,2006,2011,6,1552
20061108,2,20081113,케잌나라,강동구,천호동,2006,2008,3,736
20061208,2,20071211,대풍베이커리,강동구,성내동,2006,2007,2,368
20061212,2,20100519,보네스뻬 둔촌점,강동구,둔촌동,2006,2010,5,1254
20070208,2,20070809,벨에삐(천호점),강동구,성내동,2007,2007,1,182
20070313,2,20101231,쿠키베이커리,강동구,명일동,2007,2010,4,1389
20070413,2,20170508,쌍떼제과점,강동구,상일동,2007,2017,11,3678
20070425,2,20110725,뚜레쥬르천호역점,강동구,천호동,2007,2011,5,1552
20070522,2,20110524,황금보리,강동구,길동,2007,2011,5,1463
20070626,2,20090128,그린리프쿠키앤파이,강동구,성내동,2007,2009,3,582
20051205,2,20070806,크라운베이커리,강서구,염창동,2005,2007,3,609
19990512,2,20080331,빵굽는집,강동구,둔촌동,1999,2008,10,3246
19990601,2,20030322,세븐일레븐길동3호점,강동구,길동,1999,2003,5,1390
19990604,2,20101019,던킨도너츠,강동구,명일동,1999,2010,12,4155
20060110,2,20070124,팔래스도너츠,강서구,화곡동,2006,2007,2,379
20060112,2,20180912,파리바게뜨한강타운점,강서구,가양동,2006,2018,13,4626
20060302,2,20111214,뚜레쥬르등촌2점,강서구,등촌동,2006,2011,6,2113
20060302,2,20061020,브레드테일 까르푸가양점,강서구,가양동,2006,2006,1,232
20060327,2,20150202,웰빙즉석빵도너츠,강서구,화곡동,2006,2015,10,3234
20060424,2,20090824,쥬떼므,강서구,등촌동,2006,2009,4,1218
20061012,2,20070110,브레드하우스,강서구,화곡동,2006,2007,2,90
20061117,2,20081222,이랜드월드(뺑드프랑스),강서구,가양동,2006,2008,3,766
20170317,2,20210625,뚜레쥬르 공항시장역점,강서구,공항동,2017,2021,5,1561
20170331,2,20191018,델라보보,강서구,등촌동,2017,2019,3,931
20170501,2,20190916,엣지브라운 마곡수명산점,강서구,내발산동,2017,2019,3,868
20040507,2,20210108,던킨도너츠 화곡역점,강서구,화곡동,2004,2021,18,6090
20040908,2,20090601,던킨도너츠,강서구,화곡동,2004,2009,6,1727
20040910,2,20060602,빵장수 야곱,강서구,방화동,2004,2006,3,630
20041012,2,20080327,가또마들렌과자점,강서구,등촌동,2004,2008,5,1262
20041129,2,20100111,9090제과점,강서구,등촌동,2004,2010,7,1869
20041130,2,20110405,케익하우스밀레,강서구,방화동,2004,2011,8,2317
20050124,2,20051202,케익하우스모닝,강서구,방화동,2005,2005,1,312
20050203,2,20100723,빵굽는곰돌이,강서구,방화동,2005,2010,6,1996
20050302,2,20080414,프랑수아즈,강서구,화곡동,2005,2008,4,1139
20050504,2,20100218,아울렛마트,강서구,방화동,2005,2010,6,1751
20050513,2,20070613,브래드박스,강서구,공항동,2005,2007,3,761
20050603,2,20090428,모닝베이커리,강서구,화곡동,2005,2009,5,1425
20050707,2,20100329,메종베이커리,강서구,공항동,2005,2010,6,1726
20050720,2,20101118,밀레,강서구,등촌동,2005,2010,6,1947
20161125,2,20170613,진대왕 카스테라,강서구,화곡동,2016,2017,2,200
20121005,2,20201105,따삐오 진로마트 성내2점,강동구,성내동,2012,2020,9,2953
20121026,2,20141015,베이커리 휴고,강동구,명일동,2012,2014,3,719
20121031,2,20170427,엔젤버거,강동구,명일동,2012,2017,6,1639
19991104,2,19991104,아베끄쉬제과점,강동구,천호동,1999,1999,1,0
19991105,2,20041004,피자노베,강동구,암사동,1999,2004,6,1795
19991110,2,20021101,크라운베이커리,강동구,길동,1999,2002,4,1087
19991110,2,19991110,윤베이커리,강동구,성내동,1999,1999,1,0
19991118,2,19991118,하이밀과자점,강동구,둔촌동,1999,1999,1,0
19991123,2,20030219,크라운베이커리,강동구,성내동,1999,2003,5,1184
20060330,2,20060411,호도원호두과자,강동구,천호동,2006,2006,1,12
20060404,2,20160603,강동경희파리바게뜨,강동구,상일동,2006,2016,11,3713
20060407,2,20180406,모노치즈,강동구,길동,2006,2018,13,4382
20060504,2,20091023,쉐프의꿈과자점,강동구,성내동,2006,2009,4,1268
20060615,2,20170427,뚜레쥬르(천호아울렛점),강동구,천호동,2006,2017,12,3969
20060630,2,20101209,신라명과명일점,강동구,명일동,2006,2010,5,1623
20110303,2,20111118,빵이가득한집,구로구,고척동,2011,2011,1,260
20110328,2,20120409,달콤한정원,구로구,구로동,2011,2012,2,378
20110801,2,20120905,굿베이커리,구로구,구로동,2011,2012,2,401
20110819,2,20161201,(주)보나비 아티제 디큐브시티점,구로구,신도림동,2011,2016,6,1931
20120117,2,20200217,베이커리 느루's,구로구,구로동,2012,2020,9,2953
20120214,2,20170303,해성빵집,구로구,온수동,2012,2017,6,1844
20120420,2,20120821,베이커리로얄(녹색지대유통),구로구,구로동,2012,2012,1,123
20120427,2,20210701,마마스오븐,구로구,오류동,2012,2021,10,3352
20091001,2,20140123,밀가루를 사랑한 버터,강서구,화곡동,2009,2014,6,1575
20091015,2,20170630,뚜레쥬르(양천향교점),강서구,가양동,2009,2017,9,2815
20091019,2,20111227,에스라제과,강서구,방화동,2009,2011,3,799
20110808,2,20140602,이지바이,마포구,서교동,2011,2014,4,1029
20141007,2,20150629,꿈을담는드림케이크,마포구,대흥동,2014,2015,2,265
20141021,2,20190314,(주)모두가행복한세상,마포구,서교동,2014,2019,6,1605
19990702,2,20110418,프랑시앙바게뜨,강동구,암사동,1999,2011,13,4308
19990723,2,20030304,홍가네베이커리,강동구,암사동,1999,2003,5,1320
20031230,2,20130829,빵터베이커리,마포구,구수동,2003,2013,11,3530
20040115,2,20090506,퐁슬레제과점,마포구,대흥동,2004,2009,6,1938
20040416,2,20131205,브레댄코 마포용강점,마포구,용강동,2004,2013,10,3520
20050713,2,20210218,뚜레쥬르애오개역점,마포구,공덕동,2005,2021,17,5699
20100601,2,20140901,따삐오,강서구,화곡동,2010,2014,5,1553
20130401,2,20150707,킹콩와플,강동구,길동,2013,2015,3,827
20130408,2,20180328,맛조아베이커리(암사점),강동구,천호동,2013,2018,6,1815
20130513,2,20190918,엔젤라투라레,강동구,길동,2013,2019,7,2319
20151007,2,20171229,피스오브헤븐,마포구,상수동,2015,2017,3,814
19970923,2,20090105,크라운베이커리,강서구,방화동,1997,2009,13,4122
19971010,2,20081230,우리밀베이커리,강서구,화곡동,1997,2008,12,4099
19980428,2,20200110,던킨도너츠,강서구,공항동,1998,2020,23,7927
19970819,2,19980930,현대백화점천호점(던킨도너츠),강동구,천호동,1997,1998,2,407
19991129,2,19991129,신세계백화점천호점아이스크림,강동구,천호동,1999,1999,1,0
20150409,2,20150417,바이재재,강동구,성내동,2015,2015,1,8
20150423,2,20190717,카페드하이몬드,강동구,성내동,2015,2019,5,1546
20150428,2,20170830,빵앤샾,강동구,강일동,2015,2017,3,855
20170209,2,20200211,라베이크,강동구,고덕동,2017,2020,4,1097
20170215,2,20201103,슈엣,강동구,천호동,2017,2020,4,1357
20170227,2,20170306,한입원바이트,강동구,천호동,2017,2017,1,7
20170306,2,20210126,네모의 꿈,강동구,명일동,2017,2021,5,1422
20001004,2,20010411,대학당,강동구,성내동,2000,2001,2,189
20001005,2,20040916,던킨도너츠,강동구,천호동,2000,2004,5,1442
20001010,2,20040105,성원베이커리,강동구,길동,2000,2004,5,1182
20001107,2,20020107,정진옥제과점,강동구,상일동,2000,2002,3,426
20001124,2,20040521,케익하우스 쉐봉,강동구,암사동,2000,2004,5,1274
19980528,2,20010502,이드프랑과자점,강동구,천호동,1998,2001,4,1070
19980602,2,20010409,루돌프강동본점,강동구,성내동,1998,2001,4,1042
19980612,2,20040608,브르망베이커리,강동구,천호동,1998,2004,7,2188
19980616,2,19991209,(주)신라명과봉갸또천호점,강동구,천호동,1998,1999,2,541
19980623,2,20060509,롯데리아(둔촌점),강동구,성내동,1998,2006,9,2877
19980706,2,19980807,델리스,강동구,천호동,1998,1998,1,32
19980723,2,19990709,이드프랑과자점,강동구,성내동,1998,1999,2,351
19980730,2,20011226,파리바게트,강동구,천호동,1998,2001,4,1245
19980819,2,20000329,나인플러스피자,강동구,길동,1998,2000,3,588
20101020,2,20140207,크라운베이커리,강서구,염창동,2010,2014,5,1206
20101029,2,20161214,에센브르제과,강서구,화곡동,2010,2016,7,2238
20101129,2,20120326,미미전심(베이커리),강서구,화곡동,2010,2012,3,483
20110823,2,20121024,츄이주니어(Chewy Junior),마포구,서교동,2011,2012,2,428
20110922,2,20181106,파리바게트망원비온디,마포구,서교동,2011,2018,8,2602
20080715,2,20081215,빵굼터,강서구,방화동,2008,2008,1,153
20080715,2,20180514,해피데이,강서구,화곡동,2008,2018,11,3590
20080918,2,20190123,뚜레쥬르 증미역점,강서구,등촌동,2008,2019,12,3779
20081030,2,20120405,얼음굽기,강서구,공항동,2008,2012,5,1253
20081117,2,20100128,플로레베이커리,강서구,화곡동,2008,2010,3,437
20081205,2,20180228,(주)쇼콜라빌,강서구,가양동,2008,2018,11,3372
20090107,2,20101117,르뽀미에까치산역점,강서구,화곡동,2009,2010,2,679
20090120,2,20091208,바로굼빵터,강서구,화곡동,2009,2009,1,322
20040727,2,20071123,신라명과,마포구,공덕동,2004,2007,4,1214
20040804,2,20070316,몽마제과점,마포구,성산동,2004,2007,4,954
20041117,2,20100308,유현상과자점,마포구,염리동,2004,2010,7,1937
20070419,2,20130410,가또마들렌,강서구,내발산동,2007,2013,7,2183
