year,type,subject,score
2018,간호사                                  ,정신간호학,35
2018,간호사                                  ,간호관리학,35
2018,간호사                                  ,기본간호학,30
2018,간호사                                  ,보건의약관계 법규,20
2018,간호조무사                              ,기초간호학 개요,35
2018,간호조무사                              ,기초간호학 개요,35
2018,간호조무사                              ,보건간호학 개요,15
2018,간호조무사                              ,보건간호학 개요,15
2018,간호조무사                              ,공중보건학개론,20
2018,간호조무사                              ,공중보건학개론,20
2018,간호조무사                              ,실기,30
2018,간호조무사                              ,실기,30
2018,물리치료사                              ,물리치료 기초,60
2018,물리치료사                              ,물리치료 진단평가,50
2018,물리치료사                              ,물리치료 중재,70
2018,물리치료사                              ,의료관계법규,20
2018,물리치료사                              ,실기시험,60
2018,방사선사                                ,방사선이론,90
2018,방사선사                                ,방사선이론,90
2018,방사선사                                ,의료관계법규,20
2018,방사선사                                ,의료관계법규,20
2018,방사선사                                ,방사선응용,90
2018,방사선사                                ,방사선응용,90
2018,방사선사                                ,실기시험,50
2018,방사선사                                ,실기시험,50
2018,보건교육사 1급                          ,보건프로그램 개발 및 평가,20
2018,보건교육사 1급                          ,보건교육방법론,20
2018,보건교육사 1급                          ,보건사업관리,20
2018,보건교육사 2급                          ,보건프로그램 개발 및 평가,25
2018,보건교육사 2급                          ,보건교육방법론,20
2018,보건교육사 2급                          ,보건사업관리,20
2018,보건교육사 2급                          ,보건의료법규,20
2018,보건교육사 2급                          ,조사방법론,25
2018,보건교육사 2급                          ,보건의사소통,25
2018,보건교육사 2급                          ,보건학,20
2018,보건교육사 2급                          ,보건교육학,25
2018,보건교육사 3급                          ,보건프로그램 개발 및 평가,30
2018,보건교육사 3급                          ,보건학,30
2018,보건교육사 3급                          ,보건교육학,30
2018,보건교육사 3급                          ,보건의료법규,20
2018,보건의료정보관리사                      ,의무기록정보학1,97
2018,보건의료정보관리사                      ,의무기록정보학2,73
2018,보건의료정보관리사                      ,의료관계법규,20
2018,보건의료정보관리사                      ,실기시험,40
2018,안경사                                  ,시광학이론,85
2018,안경사                                  ,의료관계법규,20
2018,안경사                                  ,시광학응용,85
2018,안경사                                  ,실기시험,60
2018,약사(6년제),생명약학,100
2018,약사(6년제),산업약학,90
2018,약사(6년제),임상·실무약학1,77
2018,약사(6년제),임상·실무약학2,63
2018,약사(6년제),보건·의약 관계 법규,20
2018,영양사                                  ,영양학 및 생화학,60
2018,영양사                                  ,"영양교육, 식사요법 및 생리학",60
2018,영양사                                  ,식품학 및 조리원리,40
2018,영양사                                  ,"급식, 위생 및 관계법규",60
2018,요양보호사                              ,요양보호론,35
2018,요양보호사                              ,요양보호론,35
2018,요양보호사                              ,요양보호론,35
2018,요양보호사                              ,실기시험,45
2018,요양보호사                              ,실기시험,45
2018,요양보호사                              ,실기시험,45
2018,위생사                                  ,위생 관계 법령,25
2018,위생사                                  ,환경위생학,50
2018,위생사                                  ,위생곤충학,30
2018,위생사                                  ,공중보건학,35
2018,위생사                                  ,식품위생학,40
2018,위생사                                  ,실기시험,40
2018,응급구조사1급                           ,실기시험,60
2018,응급구조사1급                           ,기초의학,30
2018,응급구조사1급                           ,응급환자관리,40
2018,응급구조사1급                           ,전문응급처치학총론,30
2018,응급구조사1급                           ,응급의료관련법령,20
2018,응급구조사2급                           ,실기시험,60
2018,응급구조사2급                           ,기본응급처치학총론,20
2018,응급구조사2급                           ,기본응급환자관리,20
2018,응급구조사2급                           ,응급의료관련법령,20
2018,응급구조사2급                           ,기본응급처치학각론,60
2018,응급구조사2급                           ,응급의료장비,20
2018,의사                                    ,보건의약관계 법규,20
2018,의사                                    ,의학총론1,52
2018,의사                                    ,의학총론2(R형),8
2018,의사                                    ,의학각론1(R형),52
2018,의사                                    ,의학각론2,80
2018,의사                                    ,의학각론3,80
2018,의사                                    ,의학각론4,68
2018,의지보조기기사                          ,실기시험,100
2018,의지보조기기사                          ,보건의료 관계 법규,20
2018,의지보조기기사                          ,운동·생체역학,20
2018,의지보조기기사                          ,재활공학·재료학,20
2018,의지보조기기사                          ,보조기학,50
2018,의지보조기기사                          ,해부·생리학,20
2018,의지보조기기사                          ,재활의학,30
2018,의지보조기기사                          ,의지학,50
2018,작업치료사                              ,작업치료학 기초,70
2018,작업치료사                              ,의료관계법규,20
2018,작업치료사                              ,작업치료학,100
2018,작업치료사                              ,실기시험,50
2018,조산사                                  ,신생아간호학,30
2018,조산사                                  ,모자보건학,15
2018,조산사                                  ,모자보건법,10
2018,치과기공사                              ,치과기공학 기초,75
2018,치과기공사                              ,의료관계법규,20
2018,치과기공사                              ,실기시험,100
2018,치과위생사                              ,실기시험,100
2018,치과위생사                              ,의료관계법규,20
2018,치과위생사                              ,치위생학1,80
2018,치과위생사                              ,치위생학2,100
2018,치과의사                                ,구강내과학,15
2018,치과의사                                ,치과보철학,40
2018,치과의사                                ,소아치과학,26
2018,치과의사                                ,치과교정학,33
2018,치과의사                                ,구강병리학,15
2018,치과의사                                ,구강생물학,24
2018,치과의사                                ,영상치의학,26
2018,치과의사                                ,치주과학,26
2018,치과의사                                ,구강악안면외과학,40
2018,치과의사                                ,치과보존학,40
2018,치과의사                                ,구강보건학,20
2018,치과의사                                ,치과재료학,15
2018,치과의사                                ,보건의약관계 법규,20
2018,한약사                                  ,보건·의약 관계 법규,30
2018,한의사                                  ,내과학1,90
2018,한의사                                  ,내과학2,36
2018,한의사                                  ,침구학,54
2018,한의사                                  ,보건의약관계 법규,20
2018,한의사                                  ,외과학,18
2018,한의사                                  ,신경정신과학,18
2018,한의사                                  ,안이비인후과학,18
2018,한의사                                  ,부인과학,36
2018,한의사                                  ,소아과학,27
2018,한의사                                  ,예방의학,27
2018,한의사                                  ,한방생리학,18
2018,한의사                                  ,본초학,18
2019,1급 장애인재활상담사                    ,직업재활개론,22
2019,1급 장애인재활상담사                    ,재활상담,22
2019,1급 장애인재활상담사                    ,재활사례관리,22
2019,1급 장애인재활상담사                    ,직업평가,12
2019,1급 장애인재활상담사                    ,직무개발과 배치,17
2019,1급 장애인재활상담사                    ,재활행정,10
2019,1급 장애인재활상담사                    ,재활정책,15
2019,1급 장애인재활상담사 특례               ,직업재활개론,14
2019,1급 장애인재활상담사 특례               ,재활상담,13
2019,1급 장애인재활상담사 특례               ,재활사례관리,13
2019,1급 장애인재활상담사 특례               ,직업평가,10
2019,1급 장애인재활상담사 특례               ,직무개발과 배치,10
2019,1급 장애인재활상담사 특례               ,재활행정,10
2019,1급 장애인재활상담사 특례               ,재활정책,10
2019,1급언어재활사                           ,신경언어장애,24
2019,1급언어재활사                           ,언어발달장애,24
2019,1급언어재활사                           ,유창성장애,24
2019,1급언어재활사                           ,음성장애,24
2019,1급언어재활사                           ,조음음운장애,24
2019,1급언어재활사                           ,언어재활현장실무,20
2019,2급 장애인재활상담사                    ,직업재활개론,23
2019,2급 장애인재활상담사                    ,재활상담,23
2019,2급 장애인재활상담사                    ,재활사례관리,23
2019,2급 장애인재활상담사                    ,직업평가,23
2019,2급 장애인재활상담사                    ,직무개발과 배치,27
2019,2급 장애인재활상담사                    ,재활행정,17
2019,2급 장애인재활상담사                    ,재활정책,14
2019,2급 장애인재활상담사 특례               ,직업재활개론,16
2019,2급 장애인재활상담사 특례               ,재활상담,15
2019,2급 장애인재활상담사 특례               ,재활사례관리,14
2019,2급 장애인재활상담사 특례               ,직업평가,15
2019,2급 장애인재활상담사 특례               ,직무개발과 배치,19
2019,2급 장애인재활상담사 특례               ,재활행정,11
2019,2급 장애인재활상담사 특례               ,재활정책,10
2019,2급언어재활사                           ,신경언어장애,30
2019,2급언어재활사                           ,유창성장애,25
2019,2급언어재활사                           ,음성장애,25
2019,2급언어재활사                           ,언어발달장애,35
2019,2급언어재활사                           ,조음음운장애,35
2019,3급 장애인재활상담사                    ,직업재활개론,21
2019,3급 장애인재활상담사                    ,재활상담,20
2019,3급 장애인재활상담사                    ,재활사례관리,20
2019,3급 장애인재활상담사                    ,직업평가,13
2019,3급 장애인재활상담사                    ,직무개발과 배치,26
2019,3급 장애인재활상담사                    ,재활행정,10
2019,3급 장애인재활상담사                    ,재활정책,10
2019,3급 장애인재활상담사 특례               ,직업재활개론,14
2019,3급 장애인재활상담사 특례               ,재활상담,11
2019,3급 장애인재활상담사 특례               ,재활사례관리,12
2019,3급 장애인재활상담사 특례               ,직업평가,10
2019,3급 장애인재활상담사 특례               ,직무개발과 배치,13
2019,3급 장애인재활상담사 특례               ,재활행정,10
2019,3급 장애인재활상담사 특례               ,재활정책,10
2019,간호사                                  ,성인간호학,70
2019,간호사                                  ,모성간호학,35
2019,간호사                                  ,아동간호학,35
2019,간호사                                  ,지역사회간호학,35
2019,간호사                                  ,정신간호학,35
2019,간호사                                  ,간호관리학,35
2019,간호사                                  ,기본간호학,30
2019,간호사                                  ,보건의약관계 법규,20
2019,간호조무사                              ,기초간호학 개요,35
2019,간호조무사                              ,기초간호학 개요,35
2019,간호조무사                              ,보건간호학 개요,15
2019,간호조무사                              ,보건간호학 개요,15
2019,간호조무사                              ,공중보건학개론,20
2019,간호조무사                              ,공중보건학개론,20
2019,간호조무사                              ,실기,30
2019,간호조무사                              ,실기,30
2019,물리치료사                              ,물리치료 기초,60
2019,물리치료사                              ,물리치료 기초,60
2019,물리치료사                              ,물리치료 진단평가,50
2019,물리치료사                              ,물리치료 진단평가,50
2019,물리치료사                              ,물리치료 중재,70
2019,물리치료사                              ,물리치료 중재,70
2019,물리치료사                              ,의료관계법규,20
2019,물리치료사                              ,의료관계법규,20
2019,물리치료사                              ,실기시험,60
2019,물리치료사                              ,실기시험,60
2019,방사선사                                ,방사선이론,90
2019,방사선사                                ,의료관계법규,20
2019,방사선사                                ,방사선응용,90
2019,방사선사                                ,실기시험,50
2019,보건교육사 1급                          ,보건프로그램 개발 및 평가,20
2019,보건교육사 1급                          ,보건교육방법론,20
2019,보건교육사 1급                          ,보건사업관리,20
2019,보건교육사 2급                          ,보건프로그램 개발 및 평가,25
2019,보건교육사 2급                          ,보건교육방법론,20
2019,보건교육사 2급                          ,보건사업관리,20
2019,보건교육사 2급                          ,보건의료법규,20
2019,보건교육사 2급                          ,조사방법론,25
2019,보건교육사 2급                          ,보건의사소통,25
2019,보건교육사 2급                          ,보건학,20
2019,보건교육사 2급                          ,보건교육학,25
2019,보건교육사 3급                          ,보건프로그램 개발 및 평가,30
2019,보건교육사 3급                          ,보건학,30
2019,보건교육사 3급                          ,보건교육학,30
2019,보건교육사 3급                          ,보건의료법규,20
2019,보건의료정보관리사                      ,보건의료정보관리학1,97
2019,보건의료정보관리사                      ,보건의료정보관리학2,73
2019,보건의료정보관리사                      ,의료관계법규,20
2019,보건의료정보관리사                      ,실기시험,40
2019,보조공학사                              ,보조공학사 기초,70
2019,보조공학사                              ,보조공학사 응용·실기,100
2019,보조공학사 특례                         ,보조공학사 기초,40
2019,보조공학사 특례                         ,보조공학사 응용·실기,60
2019,안경사                                  ,시광학이론,85
2019,안경사                                  ,의료관계법규,20
2019,안경사                                  ,시광학응용,85
2019,안경사                                  ,실기시험,60
2019,약사(6년제),생명약학,100
2019,약사(6년제),산업약학,90
2019,약사(6년제),임상·실무약학1,77
2019,약사(6년제),임상·실무약학2,63
2019,약사(6년제),보건·의약 관계 법규,20
2019,영양사                                  ,영양학 및 생화학,60
2019,영양사                                  ,"영양교육, 식사요법 및 생리학",60
2019,영양사                                  ,식품학 및 조리원리,40
2019,영양사                                  ,"급식, 위생 및 관계법규",60
2019,요양보호사                              ,요양보호론,35
2019,요양보호사                              ,요양보호론,35
2019,요양보호사                              ,요양보호론,35
2019,요양보호사                              ,실기시험,45
2019,요양보호사                              ,실기시험,45
2019,요양보호사                              ,실기시험,45
2019,위생사                                  ,위생 관계 법령,25
2019,위생사                                  ,환경위생학,50
2019,위생사                                  ,위생곤충학,30
2019,위생사                                  ,공중보건학,35
2019,위생사                                  ,식품위생학,40
2019,위생사                                  ,실기시험,40
2019,응급구조사1급                           ,실기시험,60
2019,응급구조사1급                           ,기초의학,30
2019,응급구조사1급                           ,응급환자관리,40
2019,응급구조사1급                           ,전문응급처치학총론,30
2019,응급구조사1급                           ,응급의료관련법령,20
2019,응급구조사2급                           ,실기시험,60
2019,응급구조사2급                           ,기본응급처치학총론,20
2019,응급구조사2급                           ,기본응급환자관리,20
2019,응급구조사2급                           ,응급의료관련법령,20
2019,응급구조사2급                           ,기본응급처치학각론,60
2019,응급구조사2급                           ,응급의료장비,20
2019,의사                                    ,보건의약관계 법규,20
2019,의사                                    ,의학총론,60
2019,의사                                    ,의학각론1,70
2019,의사                                    ,의학각론2,70
2019,의사                                    ,의학각론3,70
2019,의사                                    ,의학각론4,34
2019,의사                                    ,의학각론5(R형),36
2019,의지보조기기사                          ,실기시험,100
2019,의지보조기기사                          ,보건의료 관계 법규,20
2019,의지보조기기사                          ,운동·생체역학,20
2019,의지보조기기사                          ,재활공학·재료학,20
2019,의지보조기기사                          ,보조기학,50
2019,의지보조기기사                          ,해부·생리학,20
2019,의지보조기기사                          ,재활의학,30
2019,의지보조기기사                          ,의지학,50
2019,임상병리사                              ,의료관계법규,20
2019,임상병리사                              ,의료관계법규,20
2019,임상병리사                              ,임상검사이론I,80
2019,임상병리사                              ,임상검사이론I,80
2019,임상병리사                              ,실기시험,65
2019,임상병리사                              ,실기시험,65
2019,작업치료사                              ,작업치료학 기초,70
2019,작업치료사                              ,의료관계법규,20
2019,작업치료사                              ,작업치료학,100
2019,작업치료사                              ,실기시험,50
2019,조산사                                  ,신생아간호학,30
2019,조산사                                  ,모자보건학,15
2019,조산사                                  ,모자보건법,10
2019,치과기공사                              ,치과기공학 기초,75
2019,치과기공사                              ,의료관계법규,20
2019,치과기공사                              ,실기시험,100
2019,치과위생사                              ,실기시험,100
2019,치과위생사                              ,실기시험,100
2019,치과위생사                              ,의료관계법규,20
2019,치과위생사                              ,의료관계법규,20
2019,치과위생사                              ,치위생학1,80
2019,치과위생사                              ,치위생학1,80
2019,치과위생사                              ,치위생학2,100
2019,치과위생사                              ,치위생학2,100
2019,치과의사                                ,구강내과학,15
2019,치과의사                                ,치과보철학,40
2019,치과의사                                ,소아치과학,26
2019,치과의사                                ,치과교정학,33
2019,치과의사                                ,구강병리학,15
2019,치과의사                                ,구강생물학,24
2019,치과의사                                ,영상치의학,26
2019,치과의사                                ,치주과학,26
2019,치과의사                                ,구강악안면외과학,40
2019,치과의사                                ,치과보존학,40
2019,치과의사                                ,구강보건학,20
2019,치과의사                                ,치과재료학,15
2019,치과의사                                ,보건의약관계 법규,20
2019,한약사                                  ,보건·의약 관계 법규,30
2019,한의사                                  ,내과학1,80
2019,한의사                                  ,내과학2,32
2019,한의사                                  ,침구학,48
2019,한의사                                  ,보건의약관계 법규,20
2019,한의사                                  ,외과학,16
2019,한의사                                  ,신경정신과학,16
2019,한의사                                  ,안이비인후과학,16
2019,한의사                                  ,부인과학,32
2019,한의사                                  ,소아과학,24
2019,한의사                                  ,예방의학,24
2019,한의사                                  ,한방생리학,16
2019,한의사                                  ,본초학,16
2020,1급 장애인재활상담사                    ,직업재활개론,22
2020,1급 장애인재활상담사                    ,재활상담,22
2020,1급 장애인재활상담사                    ,재활사례관리,22
2020,1급 장애인재활상담사                    ,직업평가,12
2020,1급 장애인재활상담사                    ,직무개발과 배치,17
2020,1급 장애인재활상담사                    ,재활행정,10
2020,1급 장애인재활상담사                    ,재활정책,15
2020,1급 장애인재활상담사 특례               ,직업재활개론,14
2020,1급 장애인재활상담사 특례               ,재활상담,13
2020,1급 장애인재활상담사 특례               ,재활사례관리,13
2020,1급 장애인재활상담사 특례               ,직업평가,10
2020,1급 장애인재활상담사 특례               ,직무개발과 배치,10
2020,1급 장애인재활상담사 특례               ,재활행정,10
2020,1급 장애인재활상담사 특례               ,재활정책,10
2020,1급언어재활사                           ,신경언어장애,24
2020,1급언어재활사                           ,언어발달장애,24
2020,1급언어재활사                           ,유창성장애,24
2020,1급언어재활사                           ,음성장애,24
2020,1급언어재활사                           ,조음음운장애,24
2020,1급언어재활사                           ,언어재활현장실무,20
2020,2급 장애인재활상담사                    ,직업재활개론,23
2020,2급 장애인재활상담사                    ,재활상담,23
2020,2급 장애인재활상담사                    ,재활사례관리,23
2020,2급 장애인재활상담사                    ,직업평가,23
2020,2급 장애인재활상담사                    ,직무개발과 배치,27
2020,2급 장애인재활상담사                    ,재활행정,17
2020,2급 장애인재활상담사                    ,재활정책,14
2020,2급 장애인재활상담사 특례               ,직업재활개론,16
2020,2급 장애인재활상담사 특례               ,재활상담,15
2020,2급 장애인재활상담사 특례               ,재활사례관리,14
2020,2급 장애인재활상담사 특례               ,직업평가,15
2020,2급 장애인재활상담사 특례               ,직무개발과 배치,19
2020,2급 장애인재활상담사 특례               ,재활행정,11
2020,2급 장애인재활상담사 특례               ,재활정책,10
2020,2급언어재활사                           ,신경언어장애,30
2020,2급언어재활사                           ,유창성장애,25
2020,2급언어재활사                           ,음성장애,25
2020,2급언어재활사                           ,언어발달장애,35
2020,2급언어재활사                           ,조음음운장애,35
2020,3급 장애인재활상담사                    ,직업재활개론,21
2020,3급 장애인재활상담사                    ,재활상담,20
2020,3급 장애인재활상담사                    ,재활사례관리,20
2020,3급 장애인재활상담사                    ,직업평가,13
2020,3급 장애인재활상담사                    ,직무개발과 배치,26
2020,3급 장애인재활상담사                    ,재활행정,10
2020,3급 장애인재활상담사                    ,재활정책,10
2020,3급 장애인재활상담사 특례               ,직업재활개론,14
2020,3급 장애인재활상담사 특례               ,재활상담,11
2020,3급 장애인재활상담사 특례               ,재활사례관리,12
2020,3급 장애인재활상담사 특례               ,직업평가,10
2020,3급 장애인재활상담사 특례               ,직무개발과 배치,13
2020,3급 장애인재활상담사 특례               ,재활행정,10
2020,3급 장애인재활상담사 특례               ,재활정책,10
2020,간호사                                  ,성인간호학,70
2020,간호사                                  ,모성간호학,35
2020,간호사                                  ,아동간호학,35
2020,간호사                                  ,지역사회간호학,35
2020,간호사                                  ,정신간호학,35
2020,간호사                                  ,간호관리학,35
2020,간호사                                  ,기본간호학,30
2020,간호사                                  ,보건의약관계 법규,20
2020,간호조무사                              ,기초간호학 개요,35
2020,간호조무사                              ,기초간호학 개요,35
2020,간호조무사                              ,보건간호학 개요,15
2020,간호조무사                              ,보건간호학 개요,15
2020,간호조무사                              ,공중보건학개론,20
2020,간호조무사                              ,공중보건학개론,20
2020,간호조무사                              ,실기,30
2020,간호조무사                              ,실기,30
2020,물리치료사                              ,물리치료 기초,60
2020,물리치료사                              ,물리치료 진단평가,45
2020,물리치료사                              ,물리치료 중재,65
2020,물리치료사                              ,의료관계법규,20
2020,물리치료사                              ,실기시험,70
2020,방사선사                                ,방사선이론,90
2020,방사선사                                ,의료관계법규,20
2020,방사선사                                ,방사선응용,90
2020,방사선사                                ,실기시험,50
2020,보건의료정보관리사                      ,보건의료정보관리학2,68
2020,보건의료정보관리사                      ,의료관계법규,20
2020,보건의료정보관리사                      ,실기시험,40
2020,보조공학사                              ,보조공학사 기초,70
2020,보조공학사                              ,보조공학사 응용·실기,100
2020,보조공학사 특례                         ,보조공학사 기초,40
2020,보조공학사 특례                         ,보조공학사 응용·실기,60
2020,안경사                                  ,시광학이론,85
2020,안경사                                  ,의료관계법규,20
2020,안경사                                  ,시광학응용,85
2020,안경사                                  ,실기시험,60
2020,약사(6년제),생명약학,100
2020,약사(6년제),산업약학,90
2020,약사(6년제),임상·실무약학1,77
2020,약사(6년제),임상·실무약학2,63
2020,약사(6년제),보건·의약 관계 법규,20
2020,약사예비시험                            ,약학 기초1,75
2020,약사예비시험                            ,약학 기초2,65
2020,약사예비시험                            ,약학 기초3,60
2020,영양사                                  ,영양학 및 생화학,60
2020,영양사                                  ,"영양교육, 식사요법 및 생리학",60
2020,영양사                                  ,식품학 및 조리원리,40
2020,영양사                                  ,"급식, 위생 및 관계법규",60
2020,요양보호사                              ,요양보호론,35
2020,요양보호사                              ,요양보호론,35
2020,요양보호사                              ,요양보호론,35
2020,요양보호사                              ,요양보호론,35
2020,요양보호사                              ,요양보호론,35
2020,요양보호사                              ,요양보호론,35
2020,요양보호사                              ,요양보호론,35
2020,요양보호사                              ,실기시험,45
2020,요양보호사                              ,실기시험,45
2020,요양보호사                              ,실기시험,45
2020,요양보호사                              ,실기시험,45
2020,요양보호사                              ,실기시험,45
2020,요양보호사                              ,실기시험,45
2020,요양보호사                              ,실기시험,45
2020,위생사                                  ,위생 관계 법령,25
2020,위생사                                  ,환경위생학,50
2020,위생사                                  ,위생곤충학,30
2020,위생사                                  ,공중보건학,35
2020,위생사                                  ,식품위생학,40
2020,위생사                                  ,실기시험,40
2020,응급구조사1급                           ,실기시험,60
2020,응급구조사1급                           ,기초의학,30
2020,응급구조사1급                           ,응급환자관리,40
2020,응급구조사1급                           ,전문응급처치학총론,30
2020,응급구조사1급                           ,응급의료관련법령,20
2020,응급구조사2급                           ,실기시험,60
2020,응급구조사2급                           ,기본응급처치학총론,20
2020,응급구조사2급                           ,기본응급환자관리,20
2020,응급구조사2급                           ,응급의료관련법령,20
2020,응급구조사2급                           ,기본응급처치학각론,60
2020,응급구조사2급                           ,응급의료장비,20
2020,의사                                    ,보건의약관계 법규,20
2020,의사                                    ,의학총론,60
2020,의사                                    ,의학각론1,70
2020,의사                                    ,의학각론2,70
2020,의사                                    ,의학각론3,70
2020,의사                                    ,의학각론4,34
2020,의사                                    ,의학각론5(R형),36
2020,의사예비시험(1차시험-필기)              ,의학의 기초1,70
2020,의사예비시험(1차시험-필기)              ,의학의 기초2,70
2020,의사예비시험(1차시험-필기)              ,의학의 기초3,60
2020,의지보조기기사                          ,실기시험,100
2020,의지보조기기사                          ,보건의료 관계 법규,20
2020,의지보조기기사                          ,운동·생체역학,20
2020,의지보조기기사                          ,재활공학·재료학,20
2020,의지보조기기사                          ,보조기학,50
2020,의지보조기기사                          ,해부·생리학,20
2020,의지보조기기사                          ,재활의학,30
2020,의지보조기기사                          ,의지학,50
2020,임상병리사                              ,의료관계법규,20
2020,임상병리사                              ,임상검사이론I,80
2020,임상병리사                              ,실기시험,65
2020,작업치료사                              ,작업치료학 기초,70
2020,작업치료사                              ,의료관계법규,20
2020,작업치료사                              ,작업치료학,100
2020,작업치료사                              ,실기시험,50
2020,조산사                                  ,신생아간호학,30
2020,조산사                                  ,모자보건학,15
2020,조산사                                  ,모자보건법,10
2020,치과기공사                              ,치과기공학 기초,75
2020,치과기공사                              ,의료관계법규,20
2020,치과기공사                              ,실기시험,100
2020,치과위생사                              ,실기시험,100
2020,치과위생사                              ,의료관계법규,20
2020,치과위생사                              ,치위생학1,80
2020,치과위생사                              ,치위생학2,100
2020,치과의사                                ,구강내과학,15
2020,치과의사                                ,치과보철학,40
2020,치과의사                                ,소아치과학,26
2020,치과의사                                ,치과교정학,33
2020,치과의사                                ,구강병리학,15
2020,치과의사                                ,구강생물학,24
2020,치과의사                                ,영상치의학,26
2020,치과의사                                ,치주과학,26
2020,치과의사                                ,구강악안면외과학,40
2020,치과의사                                ,치과보존학,40
2020,치과의사                                ,구강보건학,20
2020,치과의사                                ,치과재료학,15
2020,치과의사                                ,보건의약관계 법규,20
2020,치과의사예비시험(1차시험-필기)          ,치의학의 기초1,54
2020,치과의사예비시험(1차시험-필기)          ,치의학의 기초2,75
2020,치과의사예비시험(1차시험-필기)          ,치의학의 기초3,71
2020,한약사                                  ,보건·의약 관계 법규,30
2020,한의사                                  ,내과학1,80
2020,한의사                                  ,내과학2,32
2020,한의사                                  ,침구학,48
2020,한의사                                  ,보건의약관계 법규,20
2020,한의사                                  ,외과학,16
2020,한의사                                  ,신경정신과학,16
2020,한의사                                  ,안이비인후과학,16
2020,한의사                                  ,부인과학,32
2020,한의사                                  ,소아과학,24
2020,한의사                                  ,예방의학,24
2020,한의사                                  ,한방생리학,16
2020,한의사                                  ,본초학,16
2021,1급 장애인재활상담사                    ,직업재활개론,22
2021,1급 장애인재활상담사                    ,재활상담,22
2021,1급 장애인재활상담사                    ,재활사례관리,22
2021,1급 장애인재활상담사                    ,직업평가,12
2021,1급 장애인재활상담사                    ,직무개발과 배치,17
2021,1급 장애인재활상담사                    ,재활행정,10
2021,1급 장애인재활상담사                    ,재활정책,15
2021,1급언어재활사                           ,신경언어장애,24
2021,1급언어재활사                           ,언어발달장애,24
2021,1급언어재활사                           ,유창성장애,24
2021,1급언어재활사                           ,음성장애,24
2021,1급언어재활사                           ,조음음운장애,24
2021,1급언어재활사                           ,언어재활현장실무,20
2021,2급 장애인재활상담사                    ,직업재활개론,23
2021,2급 장애인재활상담사                    ,재활상담,23
2021,2급 장애인재활상담사                    ,재활사례관리,23
2021,2급 장애인재활상담사                    ,직업평가,23
2021,2급 장애인재활상담사                    ,직무개발과 배치,27
2021,2급 장애인재활상담사                    ,재활행정,17
2021,2급 장애인재활상담사                    ,재활정책,14
2021,2급언어재활사                           ,신경언어장애,30
2021,2급언어재활사                           ,유창성장애,25
2021,2급언어재활사                           ,음성장애,25
2021,2급언어재활사                           ,언어발달장애,35
2021,2급언어재활사                           ,조음음운장애,35
2021,3급 장애인재활상담사                    ,직업재활개론,21
2021,3급 장애인재활상담사                    ,재활상담,20
2021,3급 장애인재활상담사                    ,재활사례관리,20
2021,3급 장애인재활상담사                    ,직업평가,13
2021,3급 장애인재활상담사                    ,직무개발과 배치,26
2021,3급 장애인재활상담사                    ,재활행정,10
2021,3급 장애인재활상담사                    ,재활정책,10
2021,간호사                                  ,성인간호학,70
2021,간호사                                  ,모성간호학,35
2021,간호사                                  ,아동간호학,35
2021,간호사                                  ,지역사회간호학,35
2021,간호사                                  ,정신간호학,35
2021,간호사                                  ,간호관리학,35
2021,간호사                                  ,기본간호학,30
2021,간호사                                  ,보건의약관계 법규,20
2021,간호조무사                              ,기초간호학 개요,35
2021,간호조무사                              ,기초간호학 개요,35
2021,간호조무사                              ,보건간호학 개요,15
2021,간호조무사                              ,보건간호학 개요,15
2021,간호조무사                              ,공중보건학개론,20
2021,간호조무사                              ,공중보건학개론,20
2021,간호조무사                              ,실기,30
2021,간호조무사                              ,실기,30
2021,물리치료사                              ,물리치료 기초,60
2021,물리치료사                              ,물리치료 진단평가,45
2021,물리치료사                              ,물리치료 중재,65
2021,물리치료사                              ,의료관계법규,20
2021,물리치료사                              ,실기시험,70
2021,방사선사                                ,방사선이론,90
2021,방사선사                                ,의료관계법규,20
2021,방사선사                                ,방사선응용,90
2021,방사선사                                ,실기시험,50
2021,보건교육사 1급                          ,보건프로그램 개발 및 평가,20
2021,보건교육사 1급                          ,보건교육방법론,20
2021,보건교육사 1급                          ,보건사업관리,20
2021,보건교육사 2급                          ,보건프로그램 개발 및 평가,25
2021,보건교육사 2급                          ,보건교육방법론,20
2021,보건교육사 2급                          ,보건사업관리,20
2021,보건교육사 2급                          ,보건의료법규,20
2021,보건교육사 2급                          ,조사방법론,25
2021,보건교육사 2급                          ,보건의사소통,25
2021,보건교육사 2급                          ,보건학,20
2021,보건교육사 2급                          ,보건교육학,25
2021,보건교육사 3급                          ,보건프로그램 개발 및 평가,30
2021,보건교육사 3급                          ,보건학,30
2021,보건교육사 3급                          ,보건교육학,30
2021,보건교육사 3급                          ,보건의료법규,20
2021,보건의료정보관리사                      ,보건의료정보관리학2,68
2021,보건의료정보관리사                      ,의료관계법규,20
2021,보건의료정보관리사                      ,실기시험,40
2021,보조공학사                              ,보조공학사 기초,70
2021,보조공학사                              ,보조공학사 응용·실기,100
2021,보조공학사 특례                         ,보조공학사 기초,40
2021,보조공학사 특례                         ,보조공학사 응용·실기,60
