Gender,Bank_Loan,Capital_Loan,Region_Code,Year
F,11050000,22420000,4146510700,2022
M,23650000,23730000,4399000000,2022
F,28980000,11290000,4211000000,2023
F,14830000,10460000,4146510700,2021
F,13490000,26630000,4211000000,2022
F,34420000,25980000,4111100000,2022
M,10170000,18710000,GANGWON,2021
M,14850000,28170000,4273000000,2020
M,1740000,11070000,4399000000,2020
M,17810000,11320000,4280000000,2023
F,18230000,8090000,4279000000,2024
F,27740000,24080000,4211000000,2022
M,41180000,10070000,4280000000,2022
F,21830000,24640000,4399000000,2023
F,42430000,23480000,4399000000,2023
F,43390000,820000,4146510700,2022
M,2870000,12680000,4280000000,2021
M,19040000,20410000,4291000000,2021
M,22790000,27650000,GYEONGGI,2024
F,13850000,11890000,4399000000,2022
M,26860000,29120000,4211000000,2022
M,14220000,24240000,4279000000,2022
M,1550000,8160000,4279000000,2022
M,47080000,14040000,4111100000,2023
M,31770000,20390000,4111100000,2020
M,49060000,2500000,4146510700,2022
F,34150000,13830000,4291000000,2020
F,12140000,3930000,4146510700,2021
M,5900000,13440000,4279000000,2024
M,29080000,4050000,4273000000,2021
F,5820000,28920000,4279000000,2022
F,230000,22650000,4399000000,2021
M,21800000,2190000,4280000000,2023
M,12530000,2420000,4280000000,2020
M,850000,22360000,4399000000,2022
M,32920000,9010000,4399000000,2023
F,30640000,16060000,4279000000,2020
M,21550000,26690000,4280000000,2023
M,9090000,4090000,4280000000,2021
M,31200000,24330000,GANGWON,2022
M,35190000,6010000,4280000000,2021
F,43400000,10460000,4399000000,2024
F,7870000,11770000,4111100000,2022
F,8710000,20270000,4291000000,2021
M,32790000,11100000,4273000000,2022
M,1800000,29230000,4399000000,2020
F,12210000,7870000,4280000000,2022
M,2380000,2600000,4211000000,2022
M,460000,13730000,4279000000,2020
F,47370000,390000,4279000000,2021
F,3710000,29280000,4291000000,2022
F,42500000,9710000,4399000000,2023
F,4300000,22850000,4291000000,2022
M,38300000,21970000,4111100000,2021
M,23000000,10240000,GYEONGGI,2020
F,15530000,20320000,4146510700,2021
M,43580000,8020000,4211000000,2024
F,22450000,14640000,4146510700,2022
F,8000000,7860000,GYEONGGI,2022
M,5100000,2790000,4211000000,2020
F,22540000,14920000,4146510700,2022
M,43940000,22570000,4211000000,2023
M,17690000,170000,4291000000,2023
M,47570000,22340000,4273000000,2021
M,6370000,10800000,GANGWON,2020
F,24850000,15180000,4211000000,2024
M,44870000,12290000,GYEONGGI,2021
F,31040000,16840000,4291000000,2020
F,23260000,80000,GANGWON,2020
F,2570000,7390000,4291000000,2021
F,28570000,2690000,4111100000,2021
M,35980000,19710000,4280000000,2022
M,47040000,9260000,4279000000,2024
F,38870000,23560000,4111100000,2023
F,45140000,14950000,GYEONGGI,2022
M,27440000,20540000,4399000000,2020
F,47080000,29010000,4399000000,2024
M,1310000,20970000,4279000000,2024
F,19140000,4080000,4291000000,2021
M,43380000,9400000,4273000000,2024
F,22540000,16760000,GYEONGGI,2024
F,5050000,1410000,4279000000,2020
M,37620000,5350000,GANGWON,2022
F,10200000,1260000,GANGWON,2024
F,18860000,29230000,4399000000,2021
M,12010000,25550000,4280000000,2022
F,3680000,19340000,4291000000,2021
M,5990000,19020000,4399000000,2024
M,34420000,6190000,4273000000,2022
F,14430000,12410000,4279000000,2024
F,38190000,27440000,4211000000,2020
F,40180000,3120000,4273000000,2022
F,42560000,5610000,4211000000,2021
F,46010000,11690000,4291000000,2020
F,5880000,22920000,4279000000,2023
F,46050000,27870000,GANGWON,2021
M,40900000,23080000,GANGWON,2024
F,13950000,7730000,4111100000,2021
M,17800000,9850000,GANGWON,2023
F,3820000,16410000,GYEONGGI,2021
F,41280000,23390000,4111100000,2020
M,7530000,9060000,4111100000,2021
F,11360000,310000,GANGWON,2022
F,19100000,24330000,4399000000,2023
M,27170000,25650000,4280000000,2021
F,46420000,19800000,4280000000,2023
F,7190000,21620000,GYEONGGI,2020
F,2800000,610000,4146510700,2022
M,48500000,4530000,4399000000,2024
F,28050000,6920000,4146510700,2021
F,48720000,18180000,4211000000,2020
F,28510000,13720000,4399000000,2023
F,10000000,26370000,4279000000,2023
M,6570000,3450000,4146510700,2020
M,1140000,9120000,GYEONGGI,2021
F,49060000,17910000,GYEONGGI,2024
F,22320000,27810000,4399000000,2021
M,32050000,24880000,4111100000,2022
M,32080000,24500000,4279000000,2021
F,110000,9070000,4291000000,2022
M,7530000,21330000,4279000000,2023
F,11630000,19060000,GYEONGGI,2022
M,47250000,25030000,4211000000,2024
M,37830000,15310000,4146510700,2020
M,30770000,26930000,4146510700,2022
M,43850000,19120000,4211000000,2021
F,2430000,3410000,4273000000,2022
M,18960000,21590000,4399000000,2023
M,11370000,13530000,GYEONGGI,2022
F,16190000,3340000,4280000000,2024
M,19590000,25500000,GANGWON,2022
M,9380000,11480000,4211000000,2024
F,27630000,13030000,4211000000,2021
M,29590000,3200000,4279000000,2023
F,45420000,16390000,4399000000,2020
F,25240000,21820000,4399000000,2021
F,12410000,8430000,4280000000,2021
F,44770000,22220000,GANGWON,2020
M,34830000,20840000,4399000000,2022
F,13570000,10560000,4111100000,2022
M,4110000,15930000,GYEONGGI,2022
M,16420000,17010000,4111100000,2023
M,3450000,9000000,4273000000,2021
M,31090000,21010000,GYEONGGI,2024
M,21460000,12930000,4291000000,2020
M,29790000,9050000,GYEONGGI,2021
M,10840000,18570000,GYEONGGI,2022
M,5680000,25420000,4280000000,2020
M,25660000,11820000,4111100000,2024
M,45440000,22580000,GANGWON,2021
F,34320000,7590000,4279000000,2021
F,24710000,19190000,4280000000,2023
F,18700000,17040000,GYEONGGI,2021
M,42320000,20200000,4279000000,2021
F,34040000,1770000,4146510700,2024
F,5470000,21430000,4279000000,2024
F,14460000,20600000,4211000000,2020
M,5670000,27810000,4280000000,2022
M,15720000,8750000,4280000000,2024
M,18400000,10300000,4211000000,2020
M,39650000,16790000,4146510700,2021
F,2910000,8940000,4399000000,2020
F,27950000,12160000,4399000000,2020
F,47480000,9920000,4399000000,2020
F,19020000,21670000,4399000000,2020
M,40140000,5580000,4111100000,2024
M,16030000,20770000,4211000000,2022
M,49550000,16680000,4146510700,2020
F,13320000,21450000,GYEONGGI,2023
M,33850000,6940000,4273000000,2021
M,11760000,8540000,4280000000,2021
F,25110000,2090000,4279000000,2021
F,33310000,19670000,4399000000,2021
M,9520000,2720000,4279000000,2021
M,37430000,10080000,4273000000,2020
M,7030000,20070000,4280000000,2022
M,2110000,1770000,4291000000,2023
M,6960000,20390000,GANGWON,2024
M,34890000,5490000,4146510700,2023
F,20400000,22880000,4111100000,2024
F,5990000,19920000,4279000000,2024
F,19630000,10780000,4399000000,2023
M,6300000,7330000,4211000000,2020
F,37150000,19100000,4279000000,2021
M,3300000,12290000,4280000000,2020
M,25610000,27100000,4291000000,2021
F,2080000,26500000,4146510700,2022
M,46770000,23720000,4211000000,2024
M,30690000,13670000,GANGWON,2023
F,32880000,20910000,4280000000,2022
F,10980000,21060000,4291000000,2021
F,41150000,10420000,4211000000,2020
M,23700000,20780000,GANGWON,2023
F,14090000,12000000,4279000000,2024
F,29810000,17260000,4280000000,2022
M,31220000,5310000,GYEONGGI,2024
F,23530000,7960000,GANGWON,2021
F,27960000,12940000,4291000000,2024
F,15740000,22760000,GYEONGGI,2020
M,23830000,23210000,GYEONGGI,2022
M,15160000,7180000,4111100000,2022
M,39670000,4200000,4291000000,2020
M,39120000,24910000,GYEONGGI,2024
F,40470000,12380000,4279000000,2020
M,41310000,15620000,4280000000,2023
M,6660000,16640000,4280000000,2020
F,210000,4150000,4279000000,2024
F,5720000,2600000,4111100000,2020
F,48380000,16890000,4146510700,2021
M,17520000,28880000,4111100000,2020
M,35930000,6380000,4280000000,2020
M,49890000,2350000,4146510700,2024
F,44010000,7030000,4111100000,2023
F,48660000,8160000,GYEONGGI,2023
M,15210000,28530000,4146510700,2024
F,8970000,15380000,4280000000,2024
F,28450000,3610000,4279000000,2024
F,20650000,16370000,4399000000,2021
M,21680000,27390000,GYEONGGI,2022
F,18720000,2860000,GYEONGGI,2020
F,43980000,27930000,4399000000,2024
M,41490000,26910000,GANGWON,2024
M,25240000,22120000,4273000000,2024
F,42320000,1650000,4211000000,2023
F,27180000,5400000,4291000000,2024
M,20150000,5240000,4111100000,2020
M,28610000,6060000,4273000000,2024
F,28690000,14600000,4111100000,2020
F,1570000,24740000,4273000000,2021
F,43960000,9550000,4146510700,2022
F,10710000,17680000,4279000000,2023
M,44170000,2710000,4291000000,2020
F,26790000,5820000,4291000000,2021
F,13400000,11380000,4111100000,2022
M,13460000,1920000,4399000000,2022
F,24620000,20400000,4146510700,2022
M,7000000,29200000,GANGWON,2020
F,3490000,8910000,4291000000,2021
F,2840000,790000,4211000000,2024
M,22750000,19880000,4111100000,2021
M,24840000,22110000,GYEONGGI,2021
F,47450000,29070000,4211000000,2021
F,46660000,18340000,4280000000,2020
F,31440000,3000000,4111100000,2020
M,27680000,16820000,4111100000,2020
F,41880000,2470000,GYEONGGI,2021
M,2020000,5250000,4146510700,2020
M,6420000,23180000,GYEONGGI,2022
F,29010000,25420000,4291000000,2020
M,47200000,23500000,4279000000,2023
F,37080000,5510000,4111100000,2020
F,24110000,8210000,4280000000,2020
F,28090000,4180000,4399000000,2020
F,30090000,13700000,4111100000,2020
F,6280000,24820000,GYEONGGI,2023
M,31460000,12140000,4273000000,2024
M,42290000,9390000,4111100000,2020
F,48440000,14700000,4111100000,2022
F,39570000,12460000,4280000000,2023
M,29990000,4170000,4280000000,2024
M,6510000,23190000,4111100000,2020
M,8130000,27100000,4273000000,2024
M,21580000,22130000,4279000000,2022
F,9490000,2570000,GANGWON,2023
F,24320000,4190000,4273000000,2023
M,5050000,10320000,4273000000,2024
F,29590000,14470000,4273000000,2020
M,16610000,3300000,4279000000,2021
F,31840000,23780000,4146510700,2023
M,22830000,18240000,4146510700,2021
F,21070000,17490000,4273000000,2023
M,23280000,15050000,GANGWON,2020
M,30270000,11320000,GYEONGGI,2020
F,17320000,19710000,4211000000,2023
M,37490000,24540000,4146510700,2024
F,12690000,21260000,4399000000,2020
F,29540000,6850000,4280000000,2020
M,39790000,23350000,4279000000,2022
F,40030000,11040000,4279000000,2020
F,23990000,9840000,4211000000,2022
F,31230000,19470000,4146510700,2020
F,21240000,29360000,GANGWON,2020
F,41170000,25780000,GANGWON,2024
M,21200000,4000000,4280000000,2024
F,32050000,3510000,4273000000,2020
F,12560000,8200000,GYEONGGI,2023
F,5910000,28080000,4146510700,2023
F,8510000,17410000,GANGWON,2020
F,15270000,6430000,4211000000,2023
M,25800000,19100000,4280000000,2020
F,10980000,17320000,4111100000,2024
M,13350000,12880000,4280000000,2021
M,47080000,22280000,GANGWON,2022
M,11680000,390000,4111100000,2023
M,43150000,5970000,4399000000,2023
F,34710000,3750000,4291000000,2024
M,16150000,12920000,4280000000,2023
M,12120000,7070000,4211000000,2020
F,42920000,3300000,4211000000,2020
F,45160000,4950000,GYEONGGI,2021
F,6300000,6530000,4273000000,2021
M,2360000,14800000,4280000000,2021
F,6190000,25920000,GANGWON,2020
F,880000,1750000,4291000000,2021
M,32420000,22990000,4146510700,2021
F,28750000,1220000,GANGWON,2020
F,44140000,5240000,4211000000,2024
F,36260000,5000000,4399000000,2023
F,13170000,14770000,GANGWON,2022
M,10010000,19670000,4279000000,2020
F,31080000,14730000,4211000000,2020
F,35020000,13930000,4280000000,2022
M,23530000,6820000,4399000000,2022
F,30950000,600000,4279000000,2021
M,48880000,5550000,4111100000,2022
F,890000,27260000,4291000000,2023
M,10350000,5570000,4211000000,2023
M,14130000,18470000,4280000000,2023
M,41570000,970000,4279000000,2023
M,36420000,29160000,4279000000,2023
F,17630000,14430000,4273000000,2021
M,32280000,21980000,4279000000,2020
F,3350000,25480000,4291000000,2022
M,33330000,20030000,4399000000,2020
M,19780000,19650000,4399000000,2022
M,38190000,20400000,4279000000,2021
F,22150000,4970000,4280000000,2021
M,46430000,6840000,4211000000,2024
F,19790000,9420000,4280000000,2024
F,16910000,17250000,GYEONGGI,2021
F,17630000,5320000,4211000000,2021
F,45970000,4740000,4111100000,2022
F,21410000,6680000,4291000000,2021
F,46620000,24680000,4280000000,2020
F,9300000,25550000,4273000000,2022
F,40080000,29440000,4399000000,2021
F,29860000,3610000,4279000000,2022
M,49690000,25340000,4211000000,2022
M,32320000,9460000,4279000000,2023
M,20330000,2150000,4111100000,2024
M,21780000,14130000,GYEONGGI,2022
M,4710000,17720000,4279000000,2022
F,9660000,11790000,4280000000,2023
F,19290000,15330000,4211000000,2021
F,5120000,9430000,4273000000,2022
F,32500000,29660000,4111100000,2023
F,10590000,28990000,GANGWON,2020
F,17560000,5860000,4291000000,2023
F,4470000,10210000,GYEONGGI,2024
M,18520000,15170000,4280000000,2024
M,40860000,27130000,4291000000,2021
M,2780000,18490000,4273000000,2021
M,35400000,29720000,4291000000,2024
F,23510000,29870000,4399000000,2024
F,3500000,3290000,4211000000,2022
F,26800000,5870000,4291000000,2024
M,7180000,28790000,4280000000,2021
F,41530000,27300000,GANGWON,2024
F,2260000,28730000,4399000000,2021
F,4180000,25000000,4399000000,2020
M,3430000,300000,4291000000,2024
F,40190000,29140000,GYEONGGI,2021
M,24460000,3110000,4146510700,2023
M,16180000,1450000,GYEONGGI,2022
M,15820000,16680000,4279000000,2021
M,14920000,12080000,4280000000,2024
F,27170000,29330000,4146510700,2024
M,25290000,21490000,4211000000,2020
M,49920000,28250000,4399000000,2023
F,19370000,9100000,4280000000,2021
F,34190000,9360000,4273000000,2023
M,20630000,15880000,4279000000,2020
F,33370000,6420000,GANGWON,2022
M,21710000,9380000,4279000000,2023
M,19730000,19010000,4280000000,2020
M,12270000,25160000,4211000000,2021
M,5420000,2650000,4399000000,2022
F,30570000,5390000,4111100000,2024
M,47460000,28190000,4111100000,2020
F,46400000,26870000,4280000000,2024
F,35200000,26540000,4291000000,2022
F,36930000,8320000,GYEONGGI,2020
F,22580000,9490000,4279000000,2020
M,30360000,6660000,4211000000,2022
F,13670000,660000,4279000000,2021
M,8820000,5440000,4273000000,2020
F,37960000,17560000,4111100000,2022
F,21090000,14520000,4399000000,2023
M,230000,25670000,4273000000,2024
M,44820000,26140000,4399000000,2020
M,25480000,7800000,4279000000,2023
F,28180000,20860000,4211000000,2020
F,27770000,19240000,4111100000,2021
M,28520000,7100000,4279000000,2022
M,13690000,10920000,4111100000,2020
M,10680000,20570000,4280000000,2022
M,46370000,3190000,GANGWON,2020
F,25730000,5470000,GANGWON,2021
M,49520000,13110000,4399000000,2021
M,47770000,16410000,4279000000,2023
M,41270000,18680000,4146510700,2021
M,1090000,9010000,4111100000,2022
F,25760000,18580000,4111100000,2021
M,43510000,25510000,4146510700,2020
F,27530000,26330000,4291000000,2021
M,4810000,21530000,4279000000,2022
M,45860000,10870000,4146510700,2020
F,4850000,5750000,GANGWON,2023
M,39800000,29890000,4111100000,2023
F,31450000,8460000,GANGWON,2023
F,1380000,14050000,4279000000,2020
M,34060000,27030000,4211000000,2023
F,6050000,9950000,4211000000,2021
F,29400000,21360000,4399000000,2020
F,6430000,19620000,GANGWON,2020
F,21340000,13920000,GANGWON,2020
F,680000,26480000,GANGWON,2024
F,42360000,12760000,4291000000,2022
F,10310000,6770000,GANGWON,2024
F,17110000,9580000,4211000000,2024
M,26740000,17620000,4291000000,2024
M,49940000,720000,4399000000,2022
F,4770000,12370000,4280000000,2024
M,25550000,20100000,4273000000,2023
F,22470000,18390000,4399000000,2020
F,49030000,18220000,GYEONGGI,2020
M,20470000,1500000,4291000000,2021
F,29990000,13770000,4211000000,2023
F,14690000,19600000,4211000000,2022
F,34130000,17970000,4279000000,2020
F,4210000,11930000,4111100000,2024
M,23740000,6690000,GANGWON,2021
F,25060000,390000,4211000000,2021
F,32680000,14460000,GANGWON,2020
F,46880000,13650000,4146510700,2023
M,16270000,1880000,4111100000,2021
F,40700000,4690000,4146510700,2020
M,11520000,21860000,GANGWON,2023
M,23700000,17000000,4291000000,2020
F,9320000,4990000,GYEONGGI,2020
F,30710000,11260000,4111100000,2023
M,10540000,4120000,4291000000,2023
F,2900000,15900000,4211000000,2023
M,37080000,14290000,GYEONGGI,2020
M,22910000,12490000,4280000000,2021
F,39240000,15410000,4211000000,2022
F,28410000,11130000,4273000000,2022
M,47870000,9820000,4399000000,2020
M,120000,23270000,4111100000,2020
M,29730000,290000,4273000000,2021
M,1760000,14370000,GANGWON,2023
F,16950000,7590000,4111100000,2020
F,28050000,24610000,4399000000,2024
F,8200000,19650000,4111100000,2023
F,32670000,4720000,4291000000,2020
F,19900000,9970000,4146510700,2024
M,29010000,21740000,4279000000,2021
F,42530000,11370000,4291000000,2024
F,40600000,26340000,4399000000,2020
F,2410000,1240000,4111100000,2022
F,4290000,29750000,4291000000,2020
F,45800000,4690000,4146510700,2022
M,140000,22130000,4273000000,2021
M,5740000,22070000,4291000000,2021
M,11380000,11700000,GANGWON,2023
F,18590000,110000,4273000000,2023
M,30020000,2340000,4399000000,2022
M,43660000,11760000,4273000000,2022
F,8490000,5840000,4111100000,2021
F,22310000,23570000,GYEONGGI,2024
F,10420000,850000,GYEONGGI,2022
M,21440000,9230000,4280000000,2022
M,2360000,12330000,GANGWON,2024
F,7280000,5360000,4111100000,2023
F,35960000,9020000,4399000000,2023
M,48020000,25400000,4211000000,2022
M,14340000,6610000,GYEONGGI,2023
F,49340000,10540000,4399000000,2023
F,43680000,26760000,4273000000,2023
M,19820000,8120000,4291000000,2021
F,44720000,24990000,GYEONGGI,2020
M,17550000,12890000,4111100000,2022
M,20700000,25640000,GYEONGGI,2022
M,19110000,10280000,4146510700,2021
M,10290000,15190000,4146510700,2020
F,9980000,5310000,4146510700,2020
F,180000,1510000,GANGWON,2021
M,23890000,27370000,GYEONGGI,2024
M,28270000,19430000,4280000000,2024
M,32650000,40000,4399000000,2020
M,27500000,14140000,4146510700,2024
M,12750000,18210000,4273000000,2024
F,24950000,17430000,4111100000,2024
F,7750000,1550000,GANGWON,2020
F,20630000,13210000,4279000000,2024
F,34610000,25810000,4146510700,2022
M,38850000,4730000,4399000000,2020
M,24370000,28340000,4273000000,2021
M,3930000,19710000,4111100000,2024
M,11890000,3760000,4291000000,2023
M,40480000,17080000,4211000000,2020
F,17350000,20860000,4273000000,2021
M,10750000,17960000,4280000000,2022
F,37840000,15570000,4273000000,2021
F,2050000,21510000,4273000000,2024
F,5020000,26580000,4280000000,2023
F,1980000,4610000,4291000000,2024
M,2560000,23240000,GANGWON,2021
F,37620000,14510000,GYEONGGI,2020
F,49790000,26870000,4111100000,2023
F,47060000,29210000,4273000000,2023
M,45270000,27900000,4273000000,2021
M,40180000,1550000,4280000000,2024
M,34440000,13420000,4399000000,2021
F,27370000,10890000,4273000000,2023
F,1550000,21160000,4273000000,2021
M,27390000,2900000,4280000000,2023
F,41750000,18420000,4399000000,2024
M,41250000,7060000,4280000000,2020
M,39490000,24330000,GANGWON,2020
F,19450000,20390000,4273000000,2021
F,41320000,22290000,4146510700,2023
F,33330000,22460000,4111100000,2020
F,8830000,24560000,4399000000,2023
M,34040000,9190000,4146510700,2024
M,36740000,28150000,4280000000,2021
M,13200000,29990000,4273000000,2023
M,39750000,660000,4280000000,2021
M,31800000,4600000,GYEONGGI,2023
F,41170000,18790000,GYEONGGI,2023
M,31140000,11460000,GANGWON,2024
M,8790000,4870000,4273000000,2021
M,42810000,18830000,4273000000,2022
F,1300000,29810000,4146510700,2023
F,5480000,27110000,4279000000,2023
F,25580000,4260000,4273000000,2020
F,43570000,2300000,GANGWON,2021
M,41990000,4010000,4399000000,2022
M,15590000,10430000,4399000000,2024
F,13980000,18100000,4280000000,2022
F,28020000,24280000,4146510700,2024
M,2340000,29640000,4291000000,2022
M,39120000,26070000,4211000000,2022
F,47290000,9270000,4280000000,2021
F,32710000,10340000,4273000000,2020
F,4420000,28440000,4280000000,2022
F,45500000,15000000,4291000000,2023
M,39970000,27440000,4211000000,2023
M,13710000,29770000,4291000000,2023
M,16860000,1880000,4291000000,2020
F,44410000,3910000,GYEONGGI,2022
F,45920000,12990000,4399000000,2024
M,47000000,26840000,4279000000,2024
M,45800000,20320000,4273000000,2021
M,17070000,27640000,GANGWON,2020
M,23620000,760000,4146510700,2022
F,12540000,22040000,4280000000,2023
M,20410000,29390000,4273000000,2020
M,31280000,24940000,GYEONGGI,2020
M,1440000,19490000,4399000000,2022
M,31520000,29310000,4280000000,2021
M,23540000,8970000,4146510700,2021
M,25780000,7180000,4279000000,2021
M,12470000,320000,4273000000,2023
F,10640000,22130000,GANGWON,2023
F,27890000,26090000,4399000000,2022
F,34740000,3820000,4111100000,2021
F,4150000,26570000,4273000000,2022
M,23690000,19200000,4291000000,2021
F,23480000,13320000,4291000000,2020
F,14490000,24160000,GANGWON,2024
M,37360000,16800000,4211000000,2024
M,32200000,5110000,GANGWON,2021
F,29070000,24480000,4399000000,2022
F,2650000,650000,4291000000,2023
M,34710000,14990000,4279000000,2021
F,8700000,10770000,4279000000,2021
M,29300000,17660000,4291000000,2023
M,46170000,20850000,4399000000,2021
M,25510000,10270000,GYEONGGI,2020
M,33180000,25030000,4146510700,2023
F,44920000,3500000,4146510700,2020
M,38800000,28620000,4399000000,2024
M,19700000,7980000,4111100000,2023
F,20100000,16380000,4146510700,2023
M,21650000,16980000,4280000000,2022
F,16090000,17540000,4146510700,2022
F,45410000,26830000,4280000000,2023
F,34960000,16000000,4291000000,2024
M,49170000,29900000,GYEONGGI,2021
F,41600000,20540000,GANGWON,2022
F,9750000,29520000,GYEONGGI,2024
M,22020000,8860000,4146510700,2024
F,39750000,26820000,4146510700,2022
F,48540000,25170000,4399000000,2021
F,1560000,22840000,GANGWON,2022
F,26290000,3930000,4146510700,2024
F,5180000,19870000,4211000000,2020
M,41050000,7280000,4211000000,2022
F,38680000,2650000,4111100000,2024
F,43870000,28720000,4291000000,2022
M,43920000,27530000,4280000000,2024
M,20340000,200000,GYEONGGI,2021
M,30310000,18990000,4291000000,2024
F,15950000,14380000,4280000000,2023
M,21690000,20760000,4280000000,2020
F,26870000,25070000,4273000000,2024
F,41290000,19790000,4146510700,2022
M,17680000,23330000,4111100000,2022
M,27110000,12520000,4146510700,2024
F,15340000,10520000,4111100000,2023
M,25190000,12500000,4291000000,2024
F,6240000,24670000,4399000000,2021
M,29910000,18470000,4399000000,2023
M,12850000,25060000,4291000000,2024
M,29830000,13360000,GANGWON,2020
F,15880000,27120000,4211000000,2023
M,18230000,10120000,4280000000,2024
F,18230000,26810000,4111100000,2020
F,18200000,15270000,4279000000,2024
F,30430000,29390000,4146510700,2021
F,37680000,7010000,4291000000,2022
M,13020000,3830000,4280000000,2024
F,23910000,4020000,4111100000,2023
F,21700000,2780000,GYEONGGI,2024
M,31470000,11000000,GANGWON,2024
F,40320000,3030000,4146510700,2024
M,20630000,17920000,4399000000,2024
F,40650000,1590000,4291000000,2023
M,36600000,10450000,4399000000,2023
F,6910000,19890000,4111100000,2024
M,24690000,8050000,4399000000,2022
F,15820000,21600000,4146510700,2024
F,40060000,3240000,4211000000,2023
M,6250000,22650000,4280000000,2021
M,48590000,15700000,4211000000,2024
M,26090000,19810000,4291000000,2024
M,23190000,620000,4211000000,2024
F,34360000,10880000,4273000000,2024
F,16630000,11230000,4280000000,2020
M,10600000,18050000,4111100000,2024
F,28110000,4620000,4280000000,2023
M,18970000,15650000,4273000000,2023
M,48350000,21200000,4279000000,2020
F,35040000,11900000,4211000000,2024
F,39020000,4360000,4280000000,2022
F,19780000,980000,4399000000,2024
F,37700000,290000,4111100000,2023
F,26950000,14780000,GYEONGGI,2021
F,60000,10960000,4291000000,2021
F,16950000,10770000,4291000000,2022
M,27080000,11270000,4291000000,2024
M,25280000,28390000,4280000000,2020
M,21970000,14850000,4211000000,2024
M,40780000,11080000,4280000000,2022
M,23460000,9880000,4146510700,2022
F,36750000,26960000,4399000000,2022
M,43640000,1590000,GYEONGGI,2021
M,19550000,28900000,GYEONGGI,2024
M,2310000,10450000,4399000000,2024
M,37040000,28810000,4273000000,2020
M,10940000,6310000,GANGWON,2022
M,12060000,9390000,4146510700,2022
M,7300000,6400000,4111100000,2023
F,6290000,8150000,GYEONGGI,2023
F,9470000,21810000,4291000000,2021
M,2420000,23930000,4280000000,2024
F,33590000,27940000,4273000000,2020
F,42110000,7450000,GANGWON,2020
F,14700000,25480000,4399000000,2022
F,28830000,10300000,4279000000,2020
M,5520000,20320000,4111100000,2022
F,40400000,20560000,GANGWON,2024
F,41500000,25210000,4291000000,2020
F,25660000,10880000,GANGWON,2022
M,25490000,4520000,GYEONGGI,2024
M,3770000,18990000,4280000000,2024
M,31270000,10050000,4399000000,2022
M,42210000,29690000,GANGWON,2022
M,4580000,17260000,4111100000,2021
M,47610000,16860000,GANGWON,2024
M,39450000,22360000,4279000000,2022
F,21750000,890000,4273000000,2024
F,1770000,15090000,GYEONGGI,2020
F,48290000,15970000,4280000000,2023
M,7560000,23280000,4291000000,2023
M,21700000,8920000,4399000000,2022
M,32120000,8040000,4399000000,2022
M,26440000,26090000,4273000000,2024
M,500000,10430000,4211000000,2022
F,2180000,22290000,4211000000,2024
F,39810000,25060000,4291000000,2022
M,2070000,20710000,GANGWON,2024
M,5220000,25580000,4279000000,2022
M,27340000,24000000,4399000000,2021
M,280000,26720000,GANGWON,2024
F,580000,10010000,4399000000,2021
M,15350000,1520000,4399000000,2021
M,16760000,29780000,GANGWON,2021
M,4720000,14290000,4273000000,2021
M,16740000,10550000,4211000000,2020
F,15840000,29750000,4146510700,2023
M,21550000,29300000,4111100000,2020
M,23110000,20110000,4273000000,2022
F,13330000,29140000,GYEONGGI,2022
F,35240000,7710000,4279000000,2023
F,30180000,28410000,4279000000,2023
M,19830000,11470000,4111100000,2023
M,17370000,18910000,4279000000,2021
F,33950000,21340000,GANGWON,2020
F,36630000,19190000,4279000000,2022
F,34590000,6150000,4146510700,2020
F,13620000,27870000,4279000000,2020
F,30410000,27120000,4399000000,2020
F,28890000,15040000,4273000000,2023
M,35170000,2330000,GANGWON,2023
M,3430000,11010000,4211000000,2022
M,10220000,1920000,4279000000,2022
F,43010000,2070000,4291000000,2022
F,21210000,27180000,4291000000,2020
F,38400000,21760000,4291000000,2023
F,24100000,10530000,4279000000,2021
F,40360000,21110000,GYEONGGI,2020
F,9270000,9460000,4399000000,2024
M,39140000,1270000,4280000000,2020
M,7430000,3030000,4279000000,2023
F,3050000,690000,GYEONGGI,2024
M,29310000,4040000,4280000000,2020
F,18190000,25340000,4111100000,2023
M,33960000,26910000,4146510700,2023
F,33270000,23410000,4399000000,2021
F,6810000,19120000,4279000000,2020
M,46270000,28990000,4273000000,2023
M,17920000,25770000,GANGWON,2022
F,40010000,22730000,4273000000,2023
F,24890000,6030000,4273000000,2021
M,40550000,26390000,4111100000,2023
M,2470000,13320000,GANGWON,2020
F,34250000,20120000,4111100000,2020
M,25250000,23130000,4280000000,2024
F,15390000,12340000,4111100000,2020
F,38170000,19420000,4291000000,2024
F,9440000,8180000,4146510700,2022
F,33740000,1650000,4291000000,2021
M,32580000,21220000,4279000000,2022
M,32250000,26510000,4280000000,2024
M,49250000,21790000,GYEONGGI,2023
M,30890000,17540000,4280000000,2023
M,43860000,24850000,GYEONGGI,2022
M,12990000,4070000,4146510700,2023
M,37450000,660000,4111100000,2024
F,26570000,8960000,4111100000,2021
M,49980000,18360000,GANGWON,2020
M,39050000,10190000,4279000000,2024
F,4100000,13700000,4273000000,2024
M,28260000,25410000,4211000000,2020
M,44670000,3890000,4280000000,2020
F,8430000,22130000,4280000000,2021
M,45940000,2870000,4279000000,2021
M,13470000,8990000,4291000000,2021
M,43290000,21510000,4399000000,2023
F,47890000,8670000,4279000000,2024
M,19790000,23310000,4211000000,2020
