id,이용시간
183751,8
183752,195
183753,684
183754,397
183755,197
183756,45
183757,157
183758,1666
183759,1159
183760,29
183761,17
183762,2259
183763,544
183764,620
183765,588
183766,339
183767,162
183768,52
183769,235
183770,50
183771,60
183772,2034
183773,109
183774,3525
183775,5222
183776,4704
183777,790
183778,120
183779,124
183780,164
183781,1398
183782,47
183783,360
183784,1118
183785,56
183786,8
183787,104
183788,1474
183789,1591
183790,834
183791,621
183792,963
183793,10920
183794,7786
183795,8369
183796,1510
183797,1993
183798,23
183799,1025
183800,877
183801,38
183802,4510
183803,1683
183804,2999
183805,347
183806,4889
183807,3959
183808,5463
183809,1725
183810,357
183811,119
183812,33
183813,111
183814,276
183815,1280
183816,1194
183817,285
183818,39
183819,9
183820,214
183821,194
183822,75
183823,40
183824,219
183825,400
183826,1863
183827,153
183828,660
183829,11
183830,7
183831,250
183832,104
183833,8
183834,15
183835,729
183836,801
183837,481
183838,175
183839,60
183840,1566
183841,892
183842,1906
183843,191
183844,161
183845,105
183846,94
183847,554
183848,4599
183849,1822
183850,1174
183851,522
183852,65
183853,245
183854,89
183855,55
183856,908
183857,380
183858,56
183859,652
183860,555
183861,225
183862,429
183863,5665
183864,1827
183865,1144
183866,817
183867,388
183868,52
183869,4
183870,245
183871,53
183872,107
183873,152
183874,1236
183875,1921
183876,94
183877,30
183878,2345
183879,1789
183880,1533
183881,2658
183882,195
183883,104
183884,134
183885,288
183886,457
183887,7118
183888,1595
183889,106
183890,55
183891,460
183892,793
183893,265
183894,83
183895,93
183896,310
183897,199
183898,31
183899,124
183900,5511
183901,2356
183902,992
183903,1277
183904,39
183905,708
183906,483
183907,220
183908,177
183909,76
183910,438
183911,330
183912,80
183913,262
183914,3862
183915,3061
183916,716
183917,1207
183918,2040
183919,223
183920,248
183921,382
183922,97
183923,188
183924,715
183925,10
183926,16280
183927,4298
183928,341
183929,93
183930,176
183931,2327
183932,64
183933,226
183934,352
183935,838
183936,102
183937,2902
183938,585
183939,14
183940,60
183941,1839
183942,5259
183943,5657
183944,2196
183945,1375
183946,1256
183947,202
183948,4368
183949,1529
183950,3114
183951,1644
183952,42
183953,4496
183954,4951
183955,1258
183956,1223
183957,18
183958,179
183959,38
183960,26
183961,598
183962,1357
183963,495
183964,564
183965,110
183966,100
183967,1303
183968,193
183969,1208
183970,312
183971,5649
183972,1717
183973,592
183974,55
183975,15
183976,10
183977,336
183978,67
183979,3416
183980,422
183981,30
183982,2749
183983,2762
183984,948
183985,3032
183986,44
183987,214
183988,92
183989,230
183990,2261
183991,216
183992,47
183993,63
183994,329
183995,129
183996,35
183997,613
183998,60
183999,50
184000,2391
184001,714
184002,452
184003,354
184004,28
184005,10
184006,327
184007,4
184008,54
184009,1197
184010,570
184011,135
184012,25
184013,1685
184014,175
184015,725
184016,123
184017,235
184018,58
184019,79
184020,101
184021,1119
184022,1333
184023,6994
184024,1222
184025,2170
184026,123
184027,232
184028,81
184029,387
184030,154
184031,12
184032,239
184033,97
184034,907
184035,127
184036,759
184037,91
184038,6550
184039,2373
184040,568
184041,525
184042,37
184043,108
184044,968
184045,112
184046,21
184047,186
184048,13
184049,2174
184050,2042
184051,1469
184052,157
184053,116
184054,5967
184055,774
184056,1751
184057,78
184058,24
184059,2020
184060,268
184061,99
184062,239
184063,80
184064,173
184065,63
184066,26
184067,469
184068,311
184069,12
184070,386
184071,475
184072,262
184073,773
184074,157
184075,116
184076,56
184077,69
184078,630
184079,179
184080,2021
184081,1746
184082,154
184083,191
184084,170
184085,850
184086,128
184087,406
184088,16
184089,21
184090,172
184091,66
184092,76
184093,493
184094,12304
184095,3754
184096,849
184097,149
184098,33
184099,180
184100,270
184101,8
184102,137
184103,1566
184104,227
184105,295
184106,99
184107,47
184108,5026
184109,2806
184110,573
184111,7
184112,6
184113,140
184114,121
184115,200
184116,1016
184117,13
184118,6266
184119,762
184120,103
184121,799
184122,368
184123,1017
184124,114
184125,8
184126,1656
184127,536
184128,187
184129,217
184130,6633
184131,2588
184132,1335
184133,389
184134,990
184135,404
184136,438
184137,315
184138,21
184139,2748
184140,757
184141,266
184142,323
184143,22
184144,2254
184145,1869
184146,271
184147,156
184148,254
184149,42
184150,67
184151,49
184152,152
184153,286
184154,1718
184155,78
184156,1924
184157,13338
184158,2583
184159,461
184160,91
184161,959
184162,11
184163,258
184164,664
184165,101
184166,51
184167,153
184168,2259
184169,720
184170,73
184171,808
184172,15275
184173,4892
184174,4246
184175,3227
184176,291
184177,94
184178,2477
184179,779
184180,64
184181,150
184182,5548
184183,620
184184,11
184185,5189
184186,4124
184187,2361
184188,426
184189,48
184190,409
184191,294
184192,49
184193,76
184194,24
184195,104
184196,64
184197,107
184198,4135
184199,24
184200,17791
184201,6146
184202,1865
184203,891
184204,94
184205,149
184206,161
184207,1092
184208,395
184209,13
184210,64
184211,368
184212,4504
184213,1192
184214,293
184215,153
184216,296
184217,3254
184218,1597
184219,1386
184220,15
184221,1400
184222,17891
184223,11733
184224,2484
184225,1873
184226,160
184227,132
184228,843
184229,986
184230,23
184231,420
184232,8014
184233,4367
184234,2434
184235,1742
184236,538
184237,225
184238,236
184239,3757
184240,6083
184241,3665
184242,129
184243,568
184244,165
184245,260
184246,636
184247,103
184248,305
184249,3483
184250,4867
184251,3643
184252,891
184253,462
184254,109
184255,1078
184256,238
184257,352
184258,3591
184259,903
184260,955
184261,45
184262,291
184263,1327
184264,555
184265,1571
184266,5751
184267,6390
184268,3087
184269,1790
184270,207
184271,556
184272,228
184273,111
184274,2653
184275,2397
184276,1011
184277,580
184278,21
184279,2914
184280,2919
184281,1612
184282,89
184283,117
184284,148
184285,723
184286,0
184287,180
184288,7859
184289,1001
184290,134
184291,58
184292,1217
184293,155
184294,50
184295,190
184296,9
184297,434
184298,8355
184299,368
184300,48
184301,530
184302,206
184303,498
184304,1230
184305,1678
184306,664
184307,470
184308,94
184309,73
184310,15
184311,3608
184312,1729
184313,230
184314,38
184315,48
184316,30
184317,557
184318,10
184319,347
184320,4891
184321,521
184322,24
184323,113
184324,670
184325,924
184326,177
184327,28
184328,629
184329,141
184330,224
184331,5225
184332,1906
184333,1635
184334,208
184335,122
184336,15
184337,420
184338,6
184339,365
184340,242
184341,259
184342,164
184343,59
184344,2117
184345,840
184346,66
184347,35
184348,131
184349,315
184350,37
184351,6
184352,30
184353,244
184354,298
184355,50
184356,260
184357,32
184358,19
184359,401
184360,353
184361,26
184362,457
184363,103
184364,137
184365,472
184366,213
184367,1542
184368,46
184369,70
184370,51
184371,38
184372,262
184373,258
184374,429
184375,95
184376,100
184377,135
184378,33
184379,871
184380,24
184381,64
184382,292
184383,133
184384,183
184385,4830
184386,720
184387,107
184388,179
184389,98
184390,50
184391,106
184392,206
184393,32
184394,974
184395,1438
184396,25
184397,5
184398,146
184399,1116
184400,99
184401,2685
184402,792
184403,77
184404,78
184405,627
184406,1835
184407,397
184408,147
184409,3
184410,75
184411,95
184412,193
184413,52
184414,2422
184415,909
184416,249
184417,283
184418,29
184419,284
184420,49
184421,10
184422,61
184423,387
184424,132
184425,10
184426,18
184427,709
184428,576
184429,365
184430,38
184431,63
184432,73
184433,12
184434,112
184435,537
184436,2665
184437,1044
184438,17
184439,8
184440,34
184441,827
184442,31
184443,579
184444,77
184445,66
184446,10
184447,3473
184448,1364
184449,986
184450,203
184451,5
184452,326
184453,71
184454,521
184455,22
184456,24
184457,1770
184458,18
184459,78
184460,945
184461,1403
184462,43
184463,677
184464,9
184465,329
184466,235
184467,79
184468,1030
184469,437
184470,55
184471,450
184472,3723
184473,858
184474,12
184475,15
184476,85
184477,76
184478,66
184479,2414
184480,1263
184481,11
184482,538
184483,66
184484,189
184485,212
184486,3089
184487,209
184488,48
184489,41
184490,431
184491,25
184492,621
184493,381
184494,53
184495,276
184496,152
184497,349
184498,1248
184499,605
184500,434
184501,44
184502,80
184503,12
184504,207
184505,213
184506,65
184507,1409
184508,1390
184509,260
184510,164
184511,103
184512,1060
184513,482
184514,1136
184515,654
184516,106
184517,737
184518,48
184519,106
184520,37
184521,955
184522,361
184523,10
184524,144
184525,545
184526,86
184527,948
184528,59
184529,28
184530,138
184531,116
184532,97
184533,355
184534,7277
184535,3929
184536,859
184537,9
184538,87
184539,329
184540,189
184541,155
184542,43
184543,17
184544,2555
184545,1522
184546,710
184547,460
184548,6
184549,2806
184550,3001
184551,1243
184552,1290
184553,178
184554,567
184555,572
184556,469
184557,116
184558,36
184559,162
184560,532
184561,153
184562,167
184563,60
184564,68
184565,2882
184566,25817
184567,10756
184568,3538
184569,719
184570,114
184571,2187
184572,421
184573,7155
184574,273
184575,185
184576,540
184577,355
184578,1268
184579,23369
184580,8644
184581,6990
184582,67
184583,114
184584,3388
184585,739
184586,590
184587,872
184588,56
184589,62
184590,8842
184591,5402
184592,2668
184593,1687
184594,163
184595,122
184596,319
184597,7509
184598,4016
184599,344
184600,26
184601,10
184602,250
184603,224
184604,66
184605,807
184606,394
184607,6646
184608,271
184609,122
184610,371
184611,461
184612,29
184613,862
184614,140
184615,808
184616,87
184617,77
184618,187
184619,5303
184620,4346
184621,2145
184622,177
184623,11
184624,7
184625,470
184626,93
184627,398
184628,28
184629,1857
184630,2307
184631,286
184632,3
184633,123
184634,1543
184635,947
184636,1627
184637,85
184638,286
184639,823
184640,362
184641,627
184642,81
184643,94
184644,86
184645,158
184646,58
184647,34
184648,2677
184649,3652
184650,2050
184651,687
184652,1824
184653,691
184654,168
184655,295
184656,5074
184657,802
184658,374
184659,80
184660,4505
184661,1883
184662,266
184663,110
184664,1302
184665,19497
184666,16775
184667,9143
184668,7762
184669,1100
184670,87
184671,9
184672,1410
184673,344
184674,267
184675,7214
184676,5112
184677,1248
184678,99
184679,110
184680,5745
184681,4444
184682,2449
184683,35
184684,378
184685,918
184686,20
184687,112
184688,206
184689,248
184690,68
184691,69
184692,22890
184693,9028
184694,1072
184695,302
184696,38
184697,123
184698,242
184699,1457
184700,520
184701,118
184702,548
184703,6920
184704,2611
184705,212
184706,85
184707,900
184708,331
184709,96
184710,1023
184711,18097
184712,8134
184713,8758
184714,8657
184715,27
184716,259
184717,1850
184718,2098
184719,234
184720,43
184721,5572
184722,4523
184723,1959
184724,2643
184725,152
184726,4654
184727,4143
184728,3255
184729,159
184730,65
184731,246
184732,361
184733,184
184734,99
184735,279
184736,112
184737,238
184738,1209
184739,84
184740,2319
184741,13861
184742,8675
184743,6301
184744,1219
184745,101
184746,249
184747,705
184748,373
184749,47
184750,3913
184751,1527
184752,1796
184753,239
184754,2534
184755,317
184756,147
184757,743
184758,15248
184759,9508
184760,13034
184761,3202
184762,2492
184763,612
184764,20
184765,305
184766,371
184767,4095
184768,4263
184769,6535
184770,292
184771,45
184772,3442
184773,7337
184774,254
184775,45
184776,329
184777,33
184778,73
184779,1854
184780,62
184781,1349
184782,9354
184783,162
184784,51
184785,136
184786,100
184787,329
184788,441
184789,125
184790,2221
184791,1111
184792,658
184793,168
184794,618
184795,7970
184796,2727
184797,1769
184798,214
184799,87
184800,55
184801,1209
184802,1445
184803,178
184804,80
184805,3060
184806,2465
184807,700
184808,2997
184809,2515
184810,1076
184811,1313
184812,252
184813,549
184814,68
184815,105
184816,37
184817,172
184818,3039
184819,17
184820,1794
184821,23832
184822,6032
184823,2621
184824,1043
184825,204
184826,24
184827,124
184828,1401
184829,390
184830,6194
184831,69
184832,2685
184833,127
184834,218
184835,20016
184836,6061
184837,2169
184838,549
184839,109
184840,3
184841,2251
184842,528
184843,57
184844,118
184845,5248
184846,6647
184847,3857
184848,345
184849,4524
184850,1283
184851,375
184852,24
184853,3985
184854,720
184855,660
184856,170
184857,751
184858,1025
184859,304
184860,872
184861,166
184862,221
184863,22026
184864,525
184865,121
184866,29055
184867,144103
184868,40483
184869,17124
184870,6919
184871,408
184872,147
184873,2191
184874,1798
184875,1346
184876,2748
184877,9359
184878,3002
184879,840
184880,45
184881,871
184882,13238
184883,9147
184884,3151
184885,1750
184886,146
184887,49
184888,4752
184889,51931
184890,26867
184891,22256
184892,10302
184893,3978
184894,1356
184895,1920
184896,557
184897,8048
184898,2081
184899,2900
184900,191
184901,89
184902,767
184903,25272
184904,15137
184905,8915
184906,3305
184907,1416
184908,624
184909,17095
184910,13739
184911,22
184912,675
184913,606
184914,95
184915,79
184916,1343
184917,26
184918,1885
184919,9919
184920,3462
184921,465
184922,34
184923,819
184924,220
184925,86
184926,74
184927,1770
184928,1171
184929,434
184930,124
184931,964
184932,10617
184933,4722
184934,82
184935,15
184936,906
184937,232
184938,149
184939,5197
184940,3691
184941,2116
184942,471
184943,13
184944,236
184945,2683
184946,4268
184947,2719
184948,552
184949,204
184950,14
184951,27
184952,362
184953,49
184954,48
184955,2928
184956,17386
184957,3748
184958,1843
184959,315
184960,156
184961,1072
184962,257
184963,143
184964,77
184965,46
184966,4336
184967,1080
184968,486
184969,298
184970,26
184971,282
184972,2173
184973,1378
184974,447
184975,30
184976,19104
184977,4781
184978,3813
184979,2787
184980,342
184981,136
184982,195
184983,291
184984,6
184985,18
184986,127
184987,1346
184988,94
184989,147
184990,7124
184991,6030
184992,2673
184993,613
184994,1260
184995,7
184996,812
184997,987
184998,521
184999,102
185000,135
185001,1623
185002,2001
185003,88
185004,37
185005,598
185006,258
185007,68
185008,2985
185009,494
185010,950
185011,503
185012,78
185013,421
185014,6903
185015,3961
185016,805
185017,737
185018,11
185019,22
185020,81
185021,776
185022,155
185023,414
185024,698
185025,10
185026,1525
185027,512
185028,1127
185029,83
185030,3356
185031,3109
185032,329
185033,6
185034,49
185035,40
185036,586
185037,4451
185038,2177
185039,2160
185040,12
185041,85
185042,275
185043,280
185044,1312
185045,703
185046,105
185047,783
185048,519
185049,126
185050,177
185051,473
185052,39
185053,193
185054,134
185055,450
185056,80
185057,79
185058,1049
185059,923
185060,229
185061,60
185062,33
185063,1395
185064,1936
185065,974
185066,517
185067,65
185068,399
185069,204
185070,94
185071,610
185072,1700
185073,7478
185074,3797
185075,1191
185076,597
185077,130
185078,315
185079,141
185080,1292
185081,848
185082,132
185083,108
185084,54
185085,8328
185086,4068
185087,2859
185088,1254
185089,133
185090,252
185091,111
185092,338
185093,97
185094,382
185095,187
185096,11
185097,3911
185098,488
185099,219
185100,213
185101,2911
185102,1192
185103,1735
185104,626
185105,13
185106,182
185107,165
185108,51
185109,103
185110,59
185111,595
185112,919
185113,1983
185114,977
185115,910
185116,321
185117,163
185118,71
185119,91
185120,244
185121,449
185122,170
185123,206
185124,675
185125,147
185126,329
185127,427
185128,265
185129,2835
185130,1223
185131,1086
185132,133
185133,55
185134,111
185135,221
185136,4
185137,107
185138,836
185139,647
185140,689
185141,420
185142,251
185143,33
185144,1121
185145,765
185146,2058
185147,129
185148,978
185149,66
185150,8
185151,377
185152,60
185153,140
185154,44
185155,1062
185156,693
185157,361
185158,287
185159,330
185160,748
185161,724
185162,68
185163,7
185164,821
185165,122
185166,100
185167,55
185168,78
185169,67
185170,647
185171,2729
185172,580
185173,320
185174,124
185175,17
185176,121
185177,20
185178,389
185179,39
185180,789
185181,523
185182,128
185183,99
185184,2350
185185,1755
185186,1935
185187,71
185188,2
185189,228
185190,112
185191,103
185192,1249
185193,587
185194,50
185195,1273
185196,1117
185197,664
185198,220
185199,321
185200,562
185201,1683
185202,712
185203,183
185204,131
185205,488
185206,31
185207,676
185208,162
185209,119
185210,68
185211,1095
185212,848
185213,968
185214,268
185215,363
185216,155
185217,37
185218,60
185219,36
185220,820
185221,427
185222,811
185223,271
185224,895
185225,1050
185226,211
185227,9
185228,399
185229,1427
185230,323
185231,148
185232,7
185233,2761
185234,252
185235,311
185236,255
185237,292
185238,26
185239,28
185240,1451
185241,432
185242,534
185243,696
185244,1181
185245,43
185246,770
185247,381
185248,438
185249,24
185250,214
185251,256
185252,60
185253,520
185254,34
185255,1865
185256,1099
185257,269
185258,1027
185259,840
185260,195
185261,107
185262,32
185263,578
185264,412
185265,35
185266,149
185267,531
185268,377
185269,131
185270,8
185271,20
185272,73
185273,918
185274,2118
185275,941
185276,67
185277,3
185278,76
185279,162
185280,78
185281,669
185282,5
185283,48
185284,268
185285,228
185286,468
185287,110
185288,1167
185289,2164
185290,1718
185291,312
185292,83
185293,261
185294,471
185295,51
185296,192
185297,413
185298,1301
185299,304
185300,3
185301,120
185302,555
185303,1517
185304,200
185305,15
185306,237
185307,89
185308,876
185309,3760
185310,2094
185311,4996
185312,1431
185313,108
185314,113
185315,5
185316,69
185317,1425
185318,524
185319,531
185320,78
185321,1086
185322,691
185323,508
185324,861
185325,2970
185326,3448
185327,739
185328,1289
185329,190
185330,19
185331,576
185332,296
185333,263
185334,84
185335,2200
185336,1243
185337,62
185338,43
185339,4785
185340,1447
185341,82
185342,2
185343,165
185344,348
185345,114
185346,668
185347,178
185348,2906
185349,28
185350,80
185351,5732
185352,10607
185353,920
185354,39
185355,236
185356,387
185357,86
185358,888
185359,3242
185360,1269
185361,1320
185362,51
185363,356
185364,1871
185365,1223
185366,53
185367,2259
185368,14370
185369,6339
185370,9609
185371,5749
185372,2029
185373,218
185374,407
185375,206
185376,1821
185377,234
185378,1552
185379,271
185380,11
185381,250
185382,6735
185383,3017
185384,3647
185385,665
185386,1408
185387,228
185388,5922
185389,5616
185390,6133
185391,12
185392,152
185393,619
185394,909
185395,353
185396,15
185397,90
185398,26
185399,349
185400,14
185401,241
185402,287
185403,1946
185404,761
185405,905
185406,416
185407,7
185408,190
185409,251
185410,93
185411,249
185412,108
185413,686
185414,116
185415,49
185416,961
185417,951
185418,694
185419,487
185420,16
185421,147
185422,34
185423,117
185424,184
185425,288
185426,2255
185427,1598
185428,1549
185429,146
185430,115
185431,1030
185432,320
185433,458
185434,26
185435,494
185436,264
185437,92
185438,436
185439,1812
185440,1384
185441,73
185442,77
185443,827
185444,109
185445,65
185446,181
185447,239
185448,1675
185449,780
185450,117
185451,769
185452,1073
185453,2191
185454,191
185455,181
185456,60
185457,66
185458,1444
185459,2232
185460,7037
185461,4172
185462,803
185463,210
185464,111
185465,121
185466,113
185467,176
185468,172
185469,210
185470,1836
185471,455
185472,172
185473,459
185474,943
185475,46
185476,53
185477,6044
185478,2631
185479,3180
185480,72
185481,31
185482,20
185483,376
185484,437
185485,85
185486,18
185487,130
185488,1053
185489,1106
185490,110
185491,1136
185492,2311
185493,2282
185494,1377
185495,92
185496,291
185497,1623
185498,832
185499,301
185500,48
185501,19
185502,64
185503,255
185504,206
185505,307
185506,123
185507,89
185508,63
185509,2172
185510,1368
185511,805
185512,443
185513,45
185514,99
185515,123
185516,388
185517,704
185518,904
185519,260
185520,283
185521,16
185522,428
185523,2007
185524,1547
185525,396
185526,93
185527,307
185528,1744
185529,866
185530,205
185531,113
185532,27
185533,331
185534,338
185535,99
185536,2661
185537,1572
185538,22
185539,226
185540,21
185541,14
185542,97
185543,202
185544,1062
185545,553
185546,673
185547,282
185548,13
185549,1994
185550,1477
185551,453
185552,128
185553,343
185554,450
185555,627
185556,90
185557,135
185558,345
185559,481
185560,55
185561,5148
185562,16816
185563,5439
185564,352
185565,491
185566,188
185567,385
185568,3012
185569,554
185570,992
185571,653
185572,920
185573,677
185574,229
185575,34
185576,2087
185577,5321
185578,6610
185579,1939
185580,247
185581,7
185582,758
185583,224
185584,91
185585,6981
185586,3777
185587,1566
185588,576
185589,112
185590,5967
185591,3660
185592,3997
185593,1742
185594,12
185595,14
185596,934
185597,201
185598,81
185599,246
185600,52
185601,2185
185602,6100
185603,2678
185604,228
185605,316
185606,2341
185607,489
185608,403
185609,3020
185610,733
185611,473
185612,469
185613,236
185614,67
185615,1284
185616,19652
185617,3245
185618,1948
185619,340
185620,33
185621,2875
185622,353
185623,156
185624,25
185625,228
185626,5852
185627,2044
185628,17
185629,7329
185630,3444
185631,572
185632,1997
185633,85
185634,40
185635,1443
185636,287
185637,277
185638,77
185639,99
185640,344
185641,61
185642,800
185643,315
185644,81
185645,438
185646,64
185647,9
185648,2506
185649,847
185650,1608
185651,433
185652,179
185653,14
185654,160
185655,36
185656,60
185657,275
185658,22
185659,660
185660,84
185661,32
185662,1020
185663,1872
185664,1671
185665,222
185666,45
185667,201
185668,362
185669,20
185670,34
185671,73
185672,109
185673,457
185674,30
185675,724
185676,2485
185677,2064
185678,827
185679,33
185680,320
185681,243
185682,787
185683,15
185684,93
185685,422
185686,339
185687,33
185688,98
185689,6616
185690,3402
185691,1336
185692,98
185693,78
185694,88
185695,772
185696,180
185697,182
185698,84
185699,3794
185700,356
185701,334
185702,1573
185703,1723
185704,64
185705,35
185706,62
185707,74
185708,119
185709,99
185710,15
185711,389
185712,80
185713,1432
185714,2275
185715,1464
185716,160
185717,45
185718,114
185719,175
185720,151
185721,256
185722,568
185723,142
185724,238
185725,18
185726,47
185727,982
185728,642
185729,47
185730,58
185731,36
185732,592
185733,6215
185734,2154
185735,397
185736,467
185737,26
185738,302
185739,257
185740,3249
185741,1598
185742,688
185743,748
185744,433
185745,51
185746,46
185747,3583
185748,1524
185749,753
185750,28
185751,7
185752,580
185753,3226
185754,1055
185755,490
185756,30
185757,529
185758,21
185759,819
185760,286
185761,12
185762,13
185763,667
185764,451
185765,146
185766,2452
185767,2107
185768,622
185769,1045
185770,121
185771,11
185772,271
185773,10
185774,78
185775,69
185776,1510
185777,1660
185778,416
185779,157
185780,67
185781,2209
185782,2421
185783,1932
185784,1022
185785,71
185786,142
185787,254
185788,54
185789,39
185790,927
185791,8758
185792,1791
185793,260
185794,98
185795,436
185796,70
185797,117
185798,454
185799,24
185800,696
185801,263
185802,3594
185803,1748
185804,857
185805,238
185806,79
185807,25
185808,1071
185809,1245
185810,1674
185811,706
185812,358
185813,152
185814,3201
185815,1275
185816,527
185817,122
185818,587
185819,1682
185820,892
185821,1700
185822,234
185823,360
185824,293
185825,35
185826,8735
185827,139
185828,51136
185829,14156
185830,488
185831,97
185832,651
185833,3317
185834,1645
185835,106
185836,11083
185837,3420
185838,490
185839,303
185840,82
185841,347
185842,4371
185843,2314
185844,1330
185845,194
185846,21438
185847,10995
185848,9155
185849,3599
185850,1502
185851,446
185852,70
185853,2439
185854,419
185855,375
185856,108
185857,549
185858,12023
185859,9395
185860,4112
185861,1371
185862,1396
185863,302
185864,152
185865,151
185866,114
185867,77
185868,232
185869,345
185870,2233
185871,21
185872,2342
185873,3481
185874,2545
185875,540
185876,33
185877,616
185878,114
185879,557
185880,486
185881,53
185882,79
185883,39
185884,3473
185885,259
185886,23
185887,897
185888,104
185889,954
185890,15975
185891,8212
185892,6256
185893,6336
185894,236
185895,266
185896,1973
185897,1442
185898,59
185899,7114
185900,4484
185901,2473
185902,530
185903,16
185904,63
185905,452
185906,5301
185907,3413
185908,1415
185909,188
185910,347
185911,71
185912,337
185913,2652
185914,141
185915,36
185916,941
185917,3106
185918,2030
185919,61
185920,810
185921,35
185922,3387
185923,821
185924,165
185925,208
185926,1592
185927,1018
185928,326
185929,1155
185930,5410
185931,4802
185932,2056
185933,85
185934,814
185935,304
185936,153
185937,165
185938,5482
185939,2841
185940,266
185941,30
185942,3283
185943,4498
185944,129
185945,181
185946,233
185947,230
185948,223
185949,21
185950,188
185951,207
185952,1330
185953,180
185954,8515
185955,4943
185956,4070
185957,2445
185958,209
185959,16
185960,845
185961,217
185962,160
185963,84
185964,2186
185965,1575
185966,376
185967,802
185968,789
185969,544
185970,250
185971,1578
185972,1081
185973,118
185974,44
185975,2549
185976,1739
185977,2643
185978,47
185979,2140
185980,3492
185981,1689
185982,1372
185983,1788
185984,3607
185985,11150
185986,2140
185987,1486
185988,693
185989,1098
185990,3617
185991,309
185992,705
185993,583
185994,4076
185995,239
185996,298
185997,215
185998,9300
185999,28723
186000,28463
186001,7094
186002,2187
186003,469
186004,110
186005,1567
186006,1054
186007,1455
186008,103
186009,58
186010,870
186011,5996
186012,6418
186013,8398
186014,689
186015,513
186016,3406
186017,6557
186018,892
186019,195
186020,11283
186021,9904
186022,17398
186023,9217
186024,3413
186025,633
186026,1005
186027,1539
186028,380
186029,281
186030,4694
186031,8358
186032,5862
186033,618
186034,205
186035,3829
186036,5105
186037,12106
186038,5601
186039,1968
186040,1232
186041,255
186042,105
186043,437
186044,374
186045,297
186046,52
186047,213
186048,93
186049,1509
186050,85
186051,39
186052,2164
186053,8184
186054,3473
186055,1020
186056,969
186057,22
186058,162
186059,1622
186060,331
186061,2585
186062,1003
186063,224
186064,46
186065,1200
186066,663
186067,458
186068,49
186069,58
186070,1723
186071,9447
186072,4070
186073,2589
186074,3053
186075,41
186076,277
186077,984
186078,296
186079,1376
186080,88
186081,36
186082,4313
186083,1010
186084,1514
186085,1080
186086,40
186087,527
186088,3365
186089,4383
186090,1314
186091,1100
186092,16
186093,982
186094,1277
186095,2924
186096,585
186097,299
186098,24
186099,8
186100,425
186101,100
186102,88
186103,57
186104,547
186105,141
186106,421
186107,511
186108,332
186109,268
186110,4402
186111,2041
186112,1258
186113,527
186114,142
186115,478
186116,142
186117,9
186118,47
186119,2137
186120,1333
186121,439
186122,120
186123,36
186124,60
186125,1576
186126,1355
186127,2076
186128,799
186129,47
186130,11
186131,38
186132,177
186133,399
186134,1283
186135,1024
186136,70
186137,70
186138,112
186139,890
186140,480
186141,567
186142,164
186143,72
186144,124
186145,2379
186146,1512
186147,974
186148,429
186149,37
186150,398
186151,118
186152,861
186153,704
186154,1825
186155,278
186156,170
186157,61
186158,74
186159,54
186160,90
186161,16
186162,91
186163,74
186164,1363
186165,81
186166,10305
186167,1542
186168,413
186169,123
186170,801
186171,92
186172,92
186173,2370
186174,1041
186175,117
186176,46
186177,1568
186178,1029
186179,76
186180,4210
186181,3276
186182,1121
186183,95
186184,4073
186185,1723
186186,868
186187,31
186188,2429
186189,3889
186190,56
186191,111
186192,86
186193,263
186194,1051
186195,214
186196,85
186197,14
186198,287
186199,1105
186200,37
186201,45
186202,117
186203,337
186204,2058
186205,1194
186206,591
186207,9
186208,51
186209,310
186210,45
186211,9
186212,370
186213,254
186214,19
186215,66
186216,1603
186217,839
186218,418
186219,174
186220,118
186221,116
186222,148
186223,236
186224,1546
186225,364
186226,98
186227,42
186228,7
186229,544
186230,155
186231,183
186232,7
186233,170
186234,3083
186235,1802
186236,161
186237,14
186238,7
186239,264
186240,28
186241,696
186242,100
186243,80
186244,48
186245,745
186246,828
186247,361
186248,68
186249,21
186250,132
186251,19
186252,531
186253,2556
186254,502
186255,194
186256,16
186257,49
186258,525
186259,292
186260,103
186261,61
186262,617
186263,247
186264,141
186265,118
186266,14
186267,3917
186268,1890
186269,1778
186270,542
186271,1900
186272,154
186273,15
186274,205
186275,59
186276,153
186277,214
186278,19
186279,740
186280,406
186281,1414
186282,1764
186283,1656
186284,672
186285,171
186286,80
186287,450
186288,50
186289,37
186290,49
186291,33
186292,313
186293,85
186294,3561
186295,2065
186296,9221
186297,3292
186298,2570
186299,823
186300,86
186301,256
186302,918
186303,73
186304,241
186305,113
186306,416
186307,104
186308,39
186309,1403
186310,151
186311,270
186312,2867
186313,2195
186314,1760
186315,856
186316,435
186317,107
186318,458
186319,106
186320,50
186321,102
186322,35
186323,1392
186324,806
186325,367
186326,350
186327,60
186328,76
186329,1224
186330,2297
186331,2467
186332,918
186333,121
186334,114
186335,51
186336,368
186337,11
186338,787
186339,1336
186340,552
186341,188
186342,13
186343,388
186344,85
186345,175
186346,320
186347,222
186348,235
186349,1870
186350,1743
186351,1780
186352,517
186353,269
186354,69
186355,149
186356,925
186357,406
186358,32
186359,1563
186360,2542
186361,2154
186362,1079
186363,274
186364,1102
186365,353
186366,208
186367,50
186368,544
186369,2647
186370,19844
186371,3731
186372,719
186373,930
186374,640
186375,245
186376,1597
186377,184
186378,1452
186379,1889
186380,557
186381,176
186382,400
186383,12116
186384,6265
186385,2979
186386,40
186387,446
