기준년도,시군명,지역명,학교명,설립구분명,1학년전입학생수(명),1학년전출학생수(명),1학년전체학생수(명),2학년전입학생수(명),2학년전출학생수(명),2학년전체학생수(명),3학년전입학생수(명),3학년전출학생수(명),3학년전체학생수(명),4학년전입학생수(명),4학년전출학생수(명),4학년전체학생수(명),5학년전입학생수(명),5학년전출학생수(명),5학년전체학생수(명),6학년전입학생수(명),6학년전출학생수(명),6학년전체학생수(명),전입학생수합계(명),전출학생수합계(명),전체학생수합계(명)
2018,부천시,경기도 부천시,덕산중학교,공립,4,14,305,3,19,384,6,4,394,,,,,,,,,,13,37,1083
2018,부천시,경기도 부천시,시온고등학교,사립,15,4,347,1,2,417,0,0,389,,,,,,,,,,16,6,1153
2018,부천시,경기도 부천시,심원고등학교,공립,4,4,275,2,2,399,1,1,381,,,,,,,,,,7,7,1055
2018,부천시,경기도 부천시,부천송일초등학교,공립,2,4,115,5,7,121,3,3,122,3,5,124,1,4,131,1,5,126,15,28,739
2018,부천시,경기도 부천시,성곡초등학교,공립,0,5,98,4,8,93,2,11,101,8,9,109,3,11,102,3,11,98,20,55,601
2018,부천시,경기도 부천시,부명고등학교,공립,4,2,285,3,2,405,1,0,393,,,,,,,,,,8,4,1083
2018,부천시,경기도 부천시,경기국제통상고등학교,공립,2,6,304,1,1,299,0,1,304,,,,,,,,,,3,8,907
2018,부천시,경기도 부천시,상동고등학교,공립,18,6,278,4,6,240,0,1,265,,,,,,,,,,22,13,783
2018,부천시,경기도 부천시,동곡초등학교,공립,4,14,142,2,16,131,2,18,131,2,12,137,1,10,126,1,5,130,12,75,797
2018,부천시,경기도 부천시,범박초등학교,공립,9,10,131,11,12,134,12,9,121,5,6,126,7,8,100,6,0,88,50,45,700
2018,부천시,경기도 부천시,복사초등학교,공립,2,0,24,2,3,27,4,2,26,1,1,25,4,1,28,1,3,17,14,10,147
2018,부천시,경기도 부천시,계남초등학교,공립,4,12,176,6,7,157,10,16,171,15,13,193,6,8,209,7,9,189,48,65,1095
2018,부천시,경기도 부천시,고강초등학교,공립,2,6,117,4,7,109,7,5,116,5,7,112,4,10,143,4,3,124,26,38,721
2018,부천시,경기도 부천시,중동초등학교,공립,2,6,165,7,11,157,10,16,160,4,13,156,4,22,126,1,13,123,28,81,887
2018,부천시,경기도 부천시,옥길버들초등학교,공립,92,0,83,99,0,71,89,0,49,71,0,57,64,0,43,33,0,20,448,0,323
2018,부천시,경기도 부천시,옥길산들초등학교,공립,60,2,123,56,2,77,48,0,66,38,1,71,47,0,60,3,0,47,252,5,444
2018,부천시,경기도 부천시,옥길중학교,공립,75,1,86,56,2,35,6,0,44,,,,,,,,,,137,3,165
2018,부천시,경기도 부천시,도당중학교,공립,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,,,
2018,부천시,경기도 부천시,소명여자고등학교,사립,6,6,313,2,2,348,0,0,337,,,,,,,,,,8,8,998
2018,부천시,경기도 부천시,원종초등학교,공립,9,5,132,7,13,142,3,5,121,6,4,156,3,5,140,4,1,155,32,33,846
2018,부천시,경기도 부천시,중흥초등학교,공립,6,9,163,11,12,148,4,7,169,10,9,152,8,10,150,4,4,160,43,51,942
2018,부천시,경기도 부천시,창영초등학교,공립,3,16,166,10,20,194,8,15,176,6,9,179,6,11,193,0,1,177,33,72,1085
2018,부천시,경기도 부천시,소안초등학교,공립,0,4,109,2,11,89,0,13,94,0,8,117,1,11,104,0,2,66,3,49,579
2018,부천시,경기도 부천시,소사고등학교,공립,10,6,236,1,3,207,1,1,229,,,,,,,,,,12,10,672
2018,부천시,경기도 부천시,신도초등학교,공립,7,8,145,7,7,126,6,17,142,8,6,155,9,6,137,1,9,144,38,53,849
2018,부천시,경기도 부천시,소일초등학교,공립,3,3,60,0,2,76,5,7,69,3,3,67,2,5,85,1,3,48,14,23,405
2018,부천시,경기도 부천시,심곡초등학교,공립,4,7,92,7,5,96,7,6,109,2,4,119,3,4,99,4,3,108,27,29,623
2018,부천시,경기도 부천시,심원초등학교,공립,7,9,122,15,8,136,9,9,120,8,8,131,8,8,121,5,7,103,52,49,733
2018,부천시,경기도 부천시,약대초등학교,공립,1,2,57,1,2,61,1,2,81,1,0,78,2,2,65,0,0,58,6,8,400
2018,부천시,경기도 부천시,오정초등학교,공립,5,9,116,5,4,108,4,11,113,6,7,144,7,12,138,2,6,141,29,49,760
2018,부천시,경기도 부천시,원미초등학교,공립,4,6,124,7,9,114,5,12,107,4,9,126,1,5,120,0,5,108,21,46,699
2018,부천시,경기도 부천시,부천일신초등학교,공립,13,5,199,10,16,191,10,14,197,8,12,202,4,16,218,3,9,189,48,72,1196
2018,부천시,경기도 부천시,솔안초등학교,공립,2,5,58,4,6,48,9,5,47,2,5,51,4,1,34,3,1,42,24,23,280
2018,부천시,경기도 부천시,옥산초등학교,공립,0,0,5,0,3,7,0,1,10,0,1,13,0,2,17,0,0,11,0,7,63
2018,부천시,경기도 부천시,덕산고등학교,공립,3,3,274,1,0,258,0,0,279,,,,,,,,,,4,3,811
2018,부천시,경기도 부천시,도당고등학교,공립,4,6,284,6,5,378,1,0,386,,,,,,,,,,11,11,1048
2018,부천시,경기도 부천시,심원중학교,공립,6,12,244,7,9,253,2,4,218,,,,,,,,,,15,25,715
2018,부천시,경기도 부천시,역곡중학교,공립,6,16,273,5,9,292,2,3,277,,,,,,,,,,13,28,842
2018,부천시,경기도 부천시,중원중학교,공립,3,7,141,3,6,139,8,4,137,,,,,,,,,,14,17,417
2018,부천시,경기도 부천시,중흥중학교,공립,7,4,283,6,8,273,8,7,274,,,,,,,,,,21,19,830
2018,부천시,경기도 부천시,부천고등학교,공립,5,13,283,2,2,380,0,1,389,,,,,,,,,,7,16,1052
2018,부천시,경기도 부천시,부천공업고등학교,공립,1,3,407,0,3,399,0,1,388,,,,,,,,,,1,7,1194
2018,부천시,경기도 부천시,부천북고등학교,공립,3,1,284,2,3,387,0,0,432,,,,,,,,,,5,4,1103
2018,부천시,경기도 부천시,부천여자고등학교,공립,4,2,258,1,1,285,0,1,340,,,,,,,,,,5,4,883
2018,부천시,경기도 부천시,부천정보산업고등학교,공립,0,4,304,1,2,300,0,1,291,,,,,,,,,,1,7,895
2018,부천시,경기도 부천시,상미초등학교,공립,4,8,46,3,11,61,6,4,46,0,5,53,2,5,54,0,4,57,15,37,317
2018,부천시,경기도 부천시,부천부안초등학교,공립,3,11,114,5,6,115,3,7,109,4,15,139,3,5,120,1,12,114,19,56,711
2018,부천시,경기도 부천시,부천부흥초등학교,공립,4,4,130,6,4,124,5,16,139,1,11,143,8,10,121,1,3,108,25,48,765
2018,부천시,경기도 부천시,부천북초등학교,공립,6,10,150,5,12,157,8,5,168,12,15,174,7,12,169,6,10,147,44,64,965
2018,부천시,경기도 부천시,부천삼정초등학교,공립,4,3,50,7,3,51,3,4,54,2,2,53,2,2,62,4,3,56,22,17,326
2018,부천시,경기도 부천시,부천서초등학교,공립,6,8,165,5,9,155,11,10,124,8,11,165,12,5,105,2,2,101,44,45,815
2018,부천시,경기도 부천시,부천수주초등학교,공립,3,3,78,5,9,100,4,4,91,4,9,102,3,6,96,1,3,85,20,34,552
2018,부천시,경기도 부천시,부천신흥초등학교,공립,7,6,63,5,0,71,9,8,60,6,2,87,6,4,75,3,2,71,36,22,427
2018,부천시,경기도 부천시,부천여월초등학교,공립,2,6,102,6,3,96,5,10,100,3,6,107,5,3,100,2,4,112,23,32,617
2018,부천시,경기도 부천시,부천역곡초등학교,공립,0,7,129,0,4,128,0,4,137,0,2,123,0,2,104,0,2,102,0,21,723
2018,부천시,경기도 부천시,부천원일초등학교,공립,2,3,94,1,4,81,0,8,94,3,9,96,2,10,88,0,7,84,8,41,537
2018,부천시,경기도 부천시,부천중앙초등학교,공립,10,8,132,11,12,107,15,7,107,7,8,119,9,5,108,8,5,76,60,45,649
2018,부천시,경기도 부천시,부천중원초등학교,공립,2,5,46,1,5,39,3,3,33,2,6,58,3,3,44,2,2,49,13,24,269
2018,부천시,경기도 부천시,부천초등학교,공립,1,3,79,8,4,69,3,3,60,4,4,67,6,3,51,4,1,46,26,18,372
2018,부천시,경기도 부천시,상도초등학교,공립,2,0,76,4,2,75,5,4,80,8,6,99,2,4,83,0,2,67,21,18,480
2018,부천시,경기도 부천시,상동초등학교,공립,3,9,204,6,18,185,6,13,189,7,12,219,1,13,157,2,5,158,25,70,1112
2018,부천시,경기도 부천시,부광초등학교,공립,4,7,51,1,5,48,2,8,71,1,8,62,3,8,67,1,3,61,12,39,360
2018,부천시,경기도 부천시,부명초등학교,공립,3,1,62,4,3,64,5,2,65,4,8,76,1,2,68,2,0,52,19,16,387
2018,부천시,경기도 부천시,부원초등학교,공립,5,8,53,7,4,54,6,8,55,7,3,49,13,8,68,5,3,44,43,34,323
2018,부천시,경기도 부천시,부인초등학교,공립,2,15,91,6,11,84,6,7,79,5,8,84,4,4,78,6,7,82,29,52,498
2018,부천시,경기도 부천시,부일초등학교,공립,2,3,50,4,3,39,1,2,57,0,1,41,0,3,54,2,3,51,9,15,292
2018,부천시,경기도 부천시,부천남초등학교,공립,3,2,123,2,8,136,4,9,185,2,6,177,3,4,162,3,1,144,17,30,927
2018,부천시,경기도 부천시,부천대명초등학교,공립,5,13,139,4,5,139,10,8,131,4,8,178,4,11,133,4,5,146,31,50,866
2018,부천시,경기도 부천시,부천덕산초등학교,공립,4,2,123,6,15,143,4,7,115,3,7,138,1,3,106,5,5,116,23,39,741
2018,부천시,경기도 부천시,부천덕산초등학교대장분교장,공립,0,0,1,0,0,0,0,0,1,0,0,2,1,1,5,0,0,1,1,1,10
2018,부천시,경기도 부천시,부천동초등학교,공립,2,5,101,5,10,99,4,11,101,3,6,122,1,3,91,0,2,87,15,37,601
2018,부천시,경기도 부천시,부천부곡초등학교,공립,0,6,66,6,6,75,8,1,84,4,4,86,5,4,87,4,8,79,27,29,477
2018,부천시,경기도 부천시,부천일신중학교,공립,3,6,426,2,8,466,5,4,405,,,,,,,,,,10,18,1297
2018,부천시,경기도 부천시,계남고등학교,공립,9,4,293,6,10,394,1,0,363,,,,,,,,,,16,14,1050
2018,부천시,경기도 부천시,석천초등학교,공립,5,11,179,11,11,171,10,16,180,11,9,201,8,9,177,6,6,171,51,62,1079
2018,부천시,경기도 부천시,상원초등학교,공립,4,3,116,7,6,96,4,8,103,6,5,115,6,2,111,5,6,97,32,30,638
2018,부천시,경기도 부천시,상인초등학교,공립,5,12,220,13,12,209,14,13,269,13,14,223,15,14,220,4,12,221,64,77,1362
2018,부천시,경기도 부천시,상일초등학교,공립,3,4,189,12,10,179,16,6,196,9,7,202,10,6,174,6,7,185,56,40,1125
2018,부천시,경기도 부천시,상지초등학교,공립,0,2,84,2,2,68,1,0,78,0,0,90,0,0,72,0,0,54,3,4,446
2018,부천시,경기도 부천시,성주초등학교,공립,3,11,137,2,10,106,4,10,115,5,10,134,5,2,111,2,6,111,21,49,714
2018,부천시,경기도 부천시,소사초등학교,공립,9,8,149,8,9,108,11,5,128,5,4,113,3,3,89,5,3,109,41,32,696
2018,부천시,경기도 부천시,송내초등학교,공립,1,2,45,2,6,49,2,7,48,6,3,63,2,2,38,2,1,41,15,21,284
2018,부천시,경기도 부천시,동산초등학교,공립,1,2,73,3,6,61,3,6,71,3,4,77,0,2,62,0,1,47,10,21,391
2018,부천시,경기도 부천시,수주중학교,공립,4,4,242,7,7,222,2,11,276,,,,,,,,,,13,22,740
2018,부천시,경기도 부천시,원미중학교,공립,3,5,135,3,2,141,1,5,131,,,,,,,,,,7,12,407
2018,부천시,경기도 부천시,까치울중학교,공립,2,7,182,3,6,207,2,5,217,,,,,,,,,,7,18,606
2018,부천시,경기도 부천시,상원고등학교,공립,7,6,285,4,4,284,1,0,265,,,,,,,,,,12,10,834
2018,부천시,경기도 부천시,역곡고등학교,공립,8,3,132,4,3,156,0,1,170,,,,,,,,,,12,7,458
2018,부천시,경기도 부천시,수주고등학교,공립,11,5,207,4,2,184,2,0,207,,,,,,,,,,17,7,598
2018,부천시,경기도 부천시,정명고등학교,사립,2,5,251,0,0,355,0,0,354,,,,,,,,,,2,5,960
2018,부천시,경기도 부천시,경기경영고등학교,사립,8,8,281,3,5,241,0,0,211,,,,,,,,,,11,13,733
2018,부천시,경기도 부천시,중원고등학교,공립,7,8,289,6,2,409,1,0,400,,,,,,,,,,14,10,1098
2018,부천시,경기도 부천시,중흥고등학교,공립,12,4,289,7,0,400,1,2,399,,,,,,,,,,20,6,1088
2018,부천시,경기도 부천시,경기예술고등학교,공립,7,17,246,0,7,245,0,0,239,,,,,,,,,,7,24,730
2018,부천시,경기도 부천시,원미고등학교,공립,12,4,289,11,2,397,2,0,388,,,,,,,,,,25,6,1074
2018,부천시,경기도 부천시,원종고등학교,공립,4,5,290,6,3,336,1,1,346,,,,,,,,,,11,9,972
2018,부천시,경기도 부천시,계남중학교,공립,6,8,231,5,8,300,7,4,276,,,,,,,,,,18,20,807
2018,부천시,경기도 부천시,내동중학교,공립,1,3,84,2,7,107,6,1,119,,,,,,,,,,9,11,310
2018,부천시,경기도 부천시,덕산중학교,공립,4,14,305,3,19,384,6,4,394,,,,,,,,,,13,37,1083
2018,부천시,경기도 부천시,부명중학교,공립,0,3,198,0,3,219,4,3,222,,,,,,,,,,4,9,639
2018,부천시,경기도 부천시,부인중학교,공립,5,8,197,5,9,245,1,3,246,,,,,,,,,,11,20,688
2018,부천시,경기도 부천시,부일중학교,공립,4,4,127,7,6,132,3,2,116,,,,,,,,,,14,12,375
2018,부천시,경기도 부천시,부천남중학교,공립,2,1,186,7,9,185,4,5,209,,,,,,,,,,13,15,580
2018,부천시,경기도 부천시,부천동여자중학교,공립,1,4,159,4,5,156,5,5,197,,,,,,,,,,10,14,512
2018,부천시,경기도 부천시,부천동중학교,공립,4,7,131,3,5,156,1,5,160,,,,,,,,,,8,17,447
2018,부천시,경기도 부천시,부천부곡중학교,공립,3,5,141,9,4,172,4,1,177,,,,,,,,,,16,10,490
2018,부천시,경기도 부천시,부천부흥중학교,공립,2,2,153,3,5,150,0,0,159,,,,,,,,,,5,7,462
2018,부천시,경기도 부천시,부천여월중학교,공립,7,5,219,7,13,278,3,5,208,,,,,,,,,,17,23,705
2018,부천시,경기도 부천시,부천여자중학교,공립,0,3,205,0,0,231,0,3,226,,,,,,,,,,0,6,662
2018,부천시,경기도 부천시,부천양지초등학교,공립,0,2,109,3,19,85,6,12,103,0,9,106,2,6,74,2,3,77,13,51,554
2018,부천시,경기도 부천시,상동고등학교부설방송통신고등학교,공립,1,1,88,4,2,78,3,0,74,,,,,,,,,,8,3,240
2018,부천시,경기도 부천시,상일고등학교,공립,8,9,274,5,5,330,1,0,334,,,,,,,,,,14,14,938
2018,부천시,경기도 부천시,송내고등학교,공립,9,5,253,3,2,274,0,0,304,,,,,,,,,,12,7,831
2018,부천시,경기도 부천시,범박고등학교,공립,7,4,270,7,2,260,0,0,236,,,,,,,,,,14,6,766
2018,부천시,경기도 부천시,부천중학교,공립,5,7,261,3,10,280,2,2,261,,,,,,,,,,10,19,802
2018,부천시,경기도 부천시,상도중학교,공립,5,12,209,2,5,182,2,2,202,,,,,,,,,,9,19,593
2018,부천시,경기도 부천시,상동중학교,공립,2,8,87,4,11,243,0,10,240,,,,,,,,,,6,29,570
2018,부천시,경기도 부천시,상일중학교,공립,4,8,334,4,13,274,3,6,253,,,,,,,,,,11,27,861
2018,부천시,경기도 부천시,석천중학교,공립,5,22,417,5,10,364,2,10,299,,,,,,,,,,12,42,1080
2018,부천시,경기도 부천시,성곡중학교,공립,2,6,224,5,8,290,4,5,277,,,,,,,,,,11,19,791
2018,부천시,경기도 부천시,성주중학교,공립,8,6,260,11,7,247,1,3,255,,,,,,,,,,20,16,762
2018,부천시,경기도 부천시,소명여자중학교,사립,3,3,142,8,0,137,2,1,164,,,,,,,,,,13,4,443
2018,부천시,경기도 부천시,소사중학교,공립,1,6,255,4,4,223,2,11,226,,,,,,,,,,7,21,704
2018,성남시,경기도 성남시 분당구,계원예술고등학교,사립,20,6,327,5,4,320,0,0,323,,,,,,,,,,25,10,970
2018,성남시,경기도 성남시 분당구,서현고등학교,공립,13,7,320,9,3,389,0,0,392,,,,,,,,,,22,10,1101
2018,성남시,경기도 성남시 중원구,성남테크노과학고등학교,공립,2,6,232,1,2,230,0,0,232,,,,,,,,,,3,8,694
2018,성남시,경기도 성남시 중원구,성남고등학교,공립,8,0,233,4,1,312,1,0,286,,,,,,,,,,13,1,831
2018,성남시,경기도 성남시 중원구,성남여자고등학교,공립,8,9,268,5,3,374,0,0,367,,,,,,,,,,13,12,1009
2018,성남시,경기도 성남시 분당구,성남금융고등학교,공립,4,11,302,0,4,281,0,0,303,,,,,,,,,,4,15,886
2018,성남시,경기도 성남시 수정구,성보경영고등학교,사립,1,3,388,0,1,372,0,0,389,,,,,,,,,,1,4,1149
2018,성남시,경기도 성남시 중원구,성일고등학교,사립,4,1,341,1,3,389,0,0,439,,,,,,,,,,5,4,1169
2018,성남시,경기도 성남시 중원구,동광고등학교,사립,12,6,282,6,3,310,2,1,342,,,,,,,,,,20,10,934
2018,성남시,경기도 성남시 중원구,성일정보고등학교,사립,1,2,374,1,2,373,1,0,389,,,,,,,,,,3,4,1136
2018,성남시,경기도 성남시 분당구,이우중학교,사립,0,0,62,1,0,60,0,0,62,,,,,,,,,,1,0,184
2018,성남시,경기도 성남시 분당구,삼평중학교부설방송통신중학교,공립,1,0,76,2,1,72,0,0,0,,,,,,,3,1,148,,,
2018,성남시,경기도 성남시 분당구,서현고등학교부설방송통신고등학교,공립,1,0,61,1,0,59,0,0,82,,,,,,,,,,2,0,202
2018,성남시,경기도 성남시 중원구,금광중학교,공립,4,7,217,1,9,224,3,2,213,,,,,,,,,,8,18,654
2018,성남시,경기도 성남시 분당구,내정중학교,공립,9,12,374,4,4,346,7,7,336,,,,,,,,,,20,23,1056
2018,성남시,경기도 성남시 중원구,대원중학교,공립,4,0,71,4,3,105,3,6,102,,,,,,,,,,11,9,278
2018,성남시,경기도 성남시 분당구,분당고등학교,공립,4,2,324,11,5,420,1,2,410,,,,,,,,,,16,9,1154
2018,성남시,경기도 성남시 분당구,분당대진고등학교,사립,1,4,363,1,2,405,0,0,412,,,,,,,,,,2,6,1180
2018,성남시,경기도 성남시 분당구,분당경영고등학교,공립,0,15,297,1,0,283,1,0,291,,,,,,,,,,2,15,871
2018,성남시,경기도 성남시 분당구,분당중앙고등학교,공립,2,4,312,4,4,411,2,1,399,,,,,,,,,,8,9,1122
2018,성남시,경기도 성남시 분당구,불곡고등학교,공립,6,7,287,1,6,421,0,1,346,,,,,,,,,,7,14,1054
2018,성남시,경기도 성남시 수정구,풍생고등학교,사립,4,6,286,2,4,356,0,0,358,,,,,,,,,,6,10,1000
2018,성남시,경기도 성남시 분당구,한솔고등학교,공립,9,6,304,4,0,363,2,1,346,,,,,,,,,,15,7,1013
2018,성남시,경기도 성남시 수정구,효성고등학교,사립,3,3,256,3,1,293,0,0,294,,,,,,,,,,6,4,843
2018,성남시,경기도 성남시 분당구,돌마고등학교,공립,4,6,277,7,5,317,0,1,305,,,,,,,,,,11,12,899
2018,성남시,경기도 성남시 분당구,늘푸른고등학교,공립,8,5,298,11,5,350,3,2,346,,,,,,,,,,22,12,994
2018,성남시,경기도 성남시 분당구,이매고등학교,공립,8,5,300,7,5,333,3,0,360,,,,,,,,,,18,10,993
2018,성남시,경기도 성남시 분당구,태원고등학교,사립,4,3,397,4,3,443,1,2,420,,,,,,,,,,9,8,1260
2018,성남시,경기도 성남시 수정구,성수초등학교,공립,8,4,93,10,11,94,6,8,94,6,5,114,5,5,100,4,1,110,39,34,605
2018,성남시,경기도 성남시 분당구,보평고등학교,공립,3,6,246,1,4,246,0,0,232,,,,,,,,,,4,10,724
2018,성남시,경기도 성남시 분당구,운중고등학교,공립,7,3,237,5,8,238,3,0,237,,,,,,,,,,15,11,712
2018,성남시,경기도 성남시 분당구,판교고등학교,공립,2,5,243,1,1,246,1,1,232,,,,,,,,,,4,7,721
2018,성남시,경기도 성남시 수정구,복정고등학교,공립,3,3,198,1,3,185,1,0,182,,,,,,,,,,5,6,565
2018,성남시,경기도 성남시 수정구,위례한빛고등학교,공립,27,8,281,16,3,184,0,0,0,,,,,,,,,,43,11,465
2018,성남시,경기도 성남시 분당구,야탑고등학교,사립,3,3,297,3,9,293,0,3,288,,,,,,,,,,6,15,878
2018,성남시,경기도 성남시 분당구,양영디지털고등학교,공립,0,2,180,0,0,177,0,0,171,,,,,,,,,,0,2,528
2018,성남시,경기도 성남시 분당구,분당영덕여자고등학교,사립,4,10,304,1,1,350,0,0,338,,,,,,,,,,5,11,992
2018,성남시,경기도 성남시 중원구,도촌중학교,공립,4,7,188,3,7,161,4,3,145,,,,,,,,,,11,17,494
2018,성남시,경기도 성남시 분당구,샛별중학교,공립,2,2,180,5,3,170,0,3,170,,,,,,,,,,7,8,520
2018,성남시,경기도 성남시 수정구,수진중학교,공립,2,11,188,1,9,204,4,6,152,,,,,,,,,,7,26,544
2018,성남시,경기도 성남시 분당구,서현초등학교,공립,7,3,160,25,5,201,15,7,204,25,12,207,17,3,184,14,2,182,103,32,1138
2018,성남시,경기도 성남시 중원구,성남동초등학교,공립,3,5,93,10,11,107,7,4,98,12,7,104,5,7,99,3,7,93,40,41,594
2018,성남시,경기도 성남시 분당구,성남매송초등학교,공립,9,1,128,15,4,112,17,6,141,10,5,117,14,4,139,4,1,125,69,21,762
2018,성남시,경기도 성남시 분당구,성남미금초등학교,공립,4,2,116,2,7,135,7,13,123,13,5,143,12,14,147,7,15,142,45,56,806
2018,성남시,경기도 성남시 수정구,성남북초등학교,공립,1,14,71,2,12,72,1,15,92,3,14,95,4,20,86,2,7,91,13,82,507
2018,성남시,경기도 성남시 수정구,성남서초등학교,공립,0,3,44,3,5,36,3,3,35,1,7,52,3,2,36,2,3,47,12,23,250
2018,성남시,경기도 성남시 분당구,성남신기초등학교,공립,3,4,107,7,3,111,9,9,113,4,6,107,4,7,111,4,3,103,31,32,652
2018,성남시,경기도 성남시 수정구,성남신흥초등학교,공립,1,0,17,0,7,25,1,5,30,1,16,45,2,10,34,0,8,29,5,46,180
2018,성남시,경기도 성남시 중원구,성남은행초등학교,공립,7,10,145,9,10,113,4,10,112,9,9,141,14,8,128,4,3,93,47,50,732
2018,성남시,경기도 성남시 분당구,성남장안초등학교,공립,3,5,129,3,19,112,8,7,134,6,5,133,3,3,100,4,0,96,27,39,704
2018,성남시,경기도 성남시 중원구,성남제일초등학교,공립,2,7,88,8,11,75,3,6,66,7,9,86,0,9,70,2,3,63,22,45,448
2018,성남시,경기도 성남시 수정구,성남수정초등학교,공립,4,7,97,3,9,91,2,5,77,6,3,104,7,11,99,7,6,114,29,41,582
2018,성남시,경기도 성남시 중원구,성남중앙초등학교,공립,2,9,108,1,7,102,8,5,102,10,4,106,7,10,116,6,11,98,34,46,632
2018,성남시,경기도 성남시 수정구,성남초등학교,공립,5,9,174,17,16,147,9,10,160,13,7,178,8,10,142,2,11,142,54,63,943
2018,성남시,경기도 성남시 분당구,낙생고등학교,사립,12,10,337,2,5,378,1,1,402,,,,,,,,,,15,16,1117
2018,성남시,경기도 성남시 분당구,당촌초등학교,공립,8,2,150,14,4,132,13,1,148,18,4,195,13,6,162,7,6,169,73,23,956
2018,성남시,경기도 성남시 중원구,대원초등학교,공립,2,4,75,4,6,88,1,6,83,2,5,88,2,7,81,0,7,100,11,35,515
2018,성남시,경기도 성남시 중원구,대일초등학교,공립,3,7,75,3,4,69,3,4,68,3,10,86,0,3,83,1,0,78,13,28,459
2018,성남시,경기도 성남시 중원구,대하초등학교,공립,5,11,143,3,12,98,5,10,138,4,8,132,4,4,95,1,8,116,22,53,722
2018,성남시,경기도 성남시 분당구,돌마초등학교,공립,8,5,101,4,6,88,7,8,83,5,8,88,2,2,101,3,7,73,29,36,534
2018,성남시,경기도 성남시 분당구,백현초등학교,공립,1,4,24,4,2,24,5,2,21,4,6,35,3,2,26,4,0,14,21,16,144
2018,성남시,경기도 성남시 수정구,복정초등학교,공립,4,9,74,6,13,73,3,10,73,2,7,58,1,8,45,1,11,47,17,58,370
2018,성남시,경기도 성남시 분당구,분당초등학교,공립,9,1,152,26,4,154,19,3,146,15,6,193,11,6,192,9,4,154,89,24,991
2018,성남시,경기도 성남시 분당구,불곡초등학교,공립,1,1,96,2,3,108,4,6,99,4,6,107,3,2,136,7,1,108,21,19,654
2018,성남시,경기도 성남시 분당구,불정초등학교,공립,3,5,129,7,6,138,6,10,155,6,6,146,8,8,144,6,4,143,36,39,855
2018,성남시,경기도 성남시 중원구,상대원초등학교,공립,3,2,46,1,3,36,1,4,50,2,2,40,2,1,39,1,1,23,10,13,234
2018,성남시,경기도 성남시 중원구,상원초등학교,공립,4,6,124,8,2,79,3,11,94,6,12,130,9,6,102,3,7,117,33,44,646
2018,성남시,경기도 성남시 분당구,상탑초등학교,공립,1,3,104,8,4,79,4,6,86,8,8,95,6,6,78,5,4,68,32,31,510
2018,성남시,경기도 성남시 분당구,서당초등학교,공립,1,5,140,10,7,129,8,5,126,16,6,99,5,5,146,9,7,181,49,35,821
2018,성남시,경기도 성남시 분당구,이우고등학교,사립,0,1,81,0,0,82,0,0,78,,,,,,,,,,0,1,241
2018,성남시,경기도 성남시 분당구,성남외국어고등학교,공립,0,6,215,1,2,212,0,0,209,,,,,,,,,,1,8,636
2018,성남시,경기도 성남시 분당구,성남정자초등학교,공립,8,5,140,18,8,114,14,11,151,20,9,144,16,5,150,9,10,145,85,48,844
2018,성남시,경기도 성남시 분당구,보평중학교,공립,5,4,250,2,7,231,1,3,274,,,,,,,,,,8,14,755
2018,성남시,경기도 성남시 분당구,운중중학교,공립,7,1,193,2,5,185,7,4,170,,,,,,,,,,16,10,548
2018,성남시,경기도 성남시 분당구,판교중학교,공립,0,0,141,0,0,181,0,0,155,,,,,,,,,,0,0,477
2018,성남시,경기도 성남시 분당구,서현중학교,공립,18,14,423,13,6,438,5,6,371,,,,,,,,,,36,26,1232
2018,성남시,경기도 성남시 중원구,성남동중학교,공립,1,21,321,4,8,332,7,3,297,,,,,,,,,,12,32,950
2018,성남시,경기도 성남시 수정구,성남문원중학교,공립,0,4,79,1,3,112,2,1,88,,,,,,,,,,3,8,279
2018,성남시,경기도 성남시 수정구,성남서중학교,공립,4,17,221,2,20,274,2,3,250,,,,,,,,,,8,40,745
2018,성남시,경기도 성남시 수정구,성남여자중학교,공립,1,16,189,3,13,212,2,3,205,,,,,,,,,,6,32,606
2018,성남시,경기도 성남시 중원구,성남중학교,공립,2,6,86,0,4,114,4,3,136,,,,,,,,,,6,13,336
2018,성남시,경기도 성남시 중원구,동광중학교,사립,3,10,163,7,6,185,4,2,212,,,,,,,,,,14,18,560
2018,성남시,경기도 성남시 중원구,성일중학교,사립,14,8,231,2,10,232,3,5,213,,,,,,,,,,19,23,676
2018,성남시,경기도 성남시 분당구,송림중학교,사립,4,2,143,4,3,140,0,3,148,,,,,,,,,,8,8,431
2018,성남시,경기도 성남시 분당구,수내중학교,공립,6,2,414,8,3,441,2,3,343,,,,,,,,,,16,8,1198
2018,성남시,경기도 성남시 중원구,숭신여자중학교,사립,3,1,79,2,5,107,0,1,112,,,,,,,,,,5,7,298
2018,성남시,경기도 성남시 분당구,야탑중학교,공립,0,5,241,0,3,246,0,7,261,,,,,,,,,,0,15,748
2018,성남시,경기도 성남시 분당구,양영중학교,공립,6,7,229,2,7,236,4,2,271,,,,,,,,,,12,16,736
2018,성남시,경기도 성남시 중원구,영성중학교,공립,2,5,95,4,6,127,0,2,120,,,,,,,,,,6,13,342
2018,성남시,경기도 성남시 중원구,은행중학교,공립,3,5,206,4,2,163,4,3,199,,,,,,,,,,11,10,568
